epoch,lr_backbone,lr_main,solver_strength,train_total,train_count,train_flat_dm16,train_allocation,train_dm16,train_dm32,train_dm64,train_cell,train_region_nb,region_mu_mean,region_dispersion_mean,region_dispersion_p10,region_dispersion_p50,region_dispersion_p90,region_weight_mean,region_weight_std,region_weight_min,region_weight_max,solver_weight_mean,solver_weight_std,weight_clip_low_fraction,weight_clip_high_fraction,solver_energy_before,solver_energy_after,solver_energy_reduction,weight_mean_32,weight_mean_64,weight_mean_128,val_mae,val_rmse,val_nae,val_bias,val_game0,val_game1,val_game2,val_game3,val_mae_sparse,val_mae_moderate,val_mae_dense,pearson_rate_var_error,spearman_rate_var_error,spearman_weight_error,spearman_pred_weight_error,spearman_rate_var_error_32,spearman_rate_var_error_64,spearman_rate_var_error_128,mean_std_residual,coverage_50,coverage_80,coverage_95,calib_gap_50,calib_gap_80,calib_gap_95,dispersion_sat_low_fraction,dispersion_sat_high_fraction,solver_help_fraction,solver_harm_fraction,energy_monotonic_fraction,mae_reg_y0,mae_reg_y1,mae_reg_y2
1,2.0000000000000003e-06,2e-05,0.0,21.746717195253115,18.710783043423213,2.039456573692528,2.039456573692528,2.039456573692528,0.0,0.0,0.24698128410287806,4.673662456306252,0.7056001763086062,50.00076180535394,50.00431823730469,50.00431823730469,50.00431823730469,0.9999999924978394,0.0017330238097026402,0.985838770866394,1.0137327909469604,0.9999999924978394,0.0017330238097026402,0.0,0.0,0.0,0.0,0.0,1.000000027385918,0.9999999710031457,0.9999999935562546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.000000000000001e-06,4e-05,0.0,24.104001870026458,19.875855729386615,3.2109785788768046,3.2109785788768046,3.2109785788768046,0.0,0.0,0.24840881816438726,4.775326574170911,0.7058769883336248,49.82857523737727,49.71218490600586,49.80937194824219,49.9067497253418,0.9999998901393031,0.0017772445364909854,0.9864240884780884,1.015007495880127,0.9999998901393031,0.0017772445364909854,0.0,0.0,0.0,0.0,0.0,0.9999999146203737,0.9999999887234455,0.9999999871125093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6e-06,6e-05,0.0,22.188211363715094,19.17401731336439,2.010794188525226,2.010794188525226,2.010794188525226,0.0,0.0,0.24674901728694504,4.708562696302259,0.706752504851367,49.61827242052233,49.518367767333984,49.61518478393555,49.71218490600586,0.999999973558735,0.0022143530843057526,0.9743192195892334,1.0154914855957031,0.999999973558735,0.0022143530843057526,0.0,0.0,0.0,0.0,0.0,1.0000000032218728,0.9999999871125093,0.9999999935562546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8.000000000000001e-06,8e-05,0.0,21.256505502236855,18.393711347837705,1.860291213602633,1.860291213602633,1.860291213602633,0.0,0.0,0.24615751649882342,4.704817398174389,0.7102046028987782,49.29534881179397,49.133018493652344,49.3253173828125,49.518367767333984,0.9999999675284035,0.00379871554233942,0.9368711709976196,1.0239651203155518,0.9999999675284035,0.00379871554233942,0.0,0.0,0.0,0.0,0.0,0.9999999967781273,0.9999999967781273,0.9999999855015729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1e-05,0.0001,0.0,21.705319121077252,18.741625579627783,1.9593488976762101,1.9593488976762101,1.9593488976762101,0.0,0.0,0.2474994192252288,4.712349524369111,0.7141076938526051,48.79842242679081,48.46584701538086,48.845970153808594,49.133018493652344,0.9999999472043782,0.008160387928561372,0.8779915571212769,1.0452340841293335,0.9999999472043782,0.008160387928561372,0.0,0.0,0.0,0.0,0.0,0.9999999887234455,0.9999999903343819,0.9999999903343819,292.069273686671,384.172402323235,1.0770616100634713,91.39031215290447,292.06927337606214,381.96193690104747,451.4825590119456,499.1468865882721,330.1702673775809,264.4149982541106,363.8235035771909,0.1326726626117855,0.6818981436654644,-0.5468496458656413,-0.5468496458656413,0.8244811356864588,0.47329319871151987,0.21016883566126143,0.8976882361211698,0.8152405152901842,0.9181963078932031,0.9524642158152629,0.31524051529018415,0.11819630789320301,0.0024642158152629046,0.0,0.0,0.0,0.0,1.0,0.8643154176054421,0.0,0.0
6,1e-05,0.0001,0.05,19.686939084852064,16.928146491179596,1.7917657542873073,1.7917657542873073,1.7917657542873073,0.0,0.0,0.24670220186581482,4.526756170633677,0.7217351584821134,48.007089357118346,47.343135833740234,48.18269729614258,48.56059646606445,0.9999999456136018,0.020656362723168484,0.701370120048523,1.0791717767715454,0.9999999456136018,0.020656362723168484,0.0,0.0,0.0,0.0,0.0,0.9999999871125093,0.9999999967781273,0.9999999919453183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9.999975077406627e-06,9.999975077406626e-05,0.1,20.445711110089277,17.52576951722841,2.004276887790577,2.004276887790577,2.004276887790577,0.0,0.0,0.2462248439724381,4.270542067450446,0.7314069899352821,47.19400777043523,45.976253509521484,47.62135314941406,48.27689743041992,0.9999999449001883,0.04222885405596456,0.5271116495132446,1.1650699377059937,0.9999999449001883,0.04222885405596456,0.0,0.0,0.0,0.0,0.0,0.9999999887234455,0.9999999935562546,0.9999999919453183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9.999900309874961e-06,9.999900309874961e-05,0.15,18.370874044057484,15.729757102760109,1.7841317621437278,1.7841317621437278,1.7841317621437278,0.0,0.0,0.24488078742413907,3.978825285628035,0.7505804848026585,46.33114345653637,43.78524398803711,47.158565521240234,48.27689743041992,1.000000403251318,0.08363402836009799,0.25,1.2664411067962646,1.000000403251318,0.08363402836009799,2.401998462720984e-05,0.0,0.0,0.0,0.0,1.0000005396636757,1.0000002094217249,0.9999999887234455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.999775698150361e-06,9.999775698150361e-05,0.2,16.510892752054577,13.547613917170343,2.248098099553907,2.248098099553907,2.248098099553907,0.0,0.0,0.2429789425553502,3.272179803332767,0.7889526550834244,45.54348363103093,41.374149322509766,46.883052825927734,48.845970153808594,1.0000985461150667,0.1369031997340563,0.25,1.5473824739456177,1.0000985461150667,0.1369031997340563,0.0020962305503043396,0.0,0.0,0.0,0.0,1.0000995655317564,1.0000992304569967,1.0000962437810124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9.999601243475088e-06,9.999601243475088e-05,0.25,15.110300192961821,12.815181938377586,1.6362897673168697,1.6362897673168697,1.6362897673168697,0.0,0.0,0.24308958689908725,2.990281008385323,0.8263875052735612,45.40975550058726,39.17226028442383,47.158565521240234,49.9067497253418,1.0007356854121725,0.17860665099252382,0.25,1.808101773262024,1.0007356854121725,0.17860665099252382,0.010289642063277728,0.0,0.0,0.0,0.0,1.0007131711856738,1.0007775667551402,1.000965057192622,217.89200355194427,296.27913435591097,0.734827607697485,77.84237698146275,217.89200642604538,283.67524687601474,337.4688847093035,383.8438584999623,214.3097790309361,182.9839876160141,316.33134327764094,0.5004192906667209,0.7107347496042653,-0.5258120280190738,-0.5258120280190738,0.8293743626083486,0.4625529489506111,0.14611605051757295,0.7506338318999694,0.8610749969248879,0.9462231654296153,0.978407263181332,0.36107499692488787,0.14622316542961522,0.02840726318133202,0.0,0.0,0.0,0.0,1.0,0.7292119223665405,0.0,0.0
