epoch,lr_backbone,lr_main,solver_strength,train_total,train_count,train_flat_dm16,train_allocation,train_dm16,train_dm32,train_dm64,train_cell,train_region_nb,train_hurdle_bce,train_trunc_nb,train_kd_total,train_kd_spatial,train_kd_count,region_mu_mean,region_dispersion_mean,region_dispersion_p10,region_dispersion_p50,region_dispersion_p90,region_weight_mean,region_weight_std,region_weight_min,region_weight_max,solver_weight_mean,solver_weight_std,weight_clip_low_fraction,weight_clip_high_fraction,solver_energy_before,solver_energy_after,solver_energy_reduction,weight_mean_32,weight_mean_64,weight_mean_128,scale_pi_32,scale_pi_64,scale_pi_128,val_mae,val_rmse,val_nae,val_bias,val_game0,val_game1,val_game2,val_game3,val_mae_sparse,val_mae_moderate,val_mae_dense,pearson_rate_var_error,spearman_rate_var_error,spearman_weight_error,spearman_pred_weight_error,spearman_rate_var_error_32,spearman_rate_var_error_64,spearman_rate_var_error_128,mean_std_residual,coverage_50,coverage_80,coverage_95,calib_gap_50,calib_gap_80,calib_gap_95,dispersion_sat_low_fraction,dispersion_sat_high_fraction,solver_help_fraction,solver_harm_fraction,energy_monotonic_fraction,mae_reg_y0,mae_reg_y1,mae_reg_y2
1,2.0000000000000003e-06,2.0000000000000003e-06,0.0,23.700074041211927,17.912299865000957,3.7442141996847615,3.7442141996847615,3.7442141996847615,0.0,0.0,0.2507928263496708,5.851235054634713,0.1732700028129526,3.9664394984374174,0.0,0.0,0.0,2.1266888541144295,49.97754731049409,49.9067497253418,50.00431823730469,50.00431823730469,0.9999998211860657,0.005106577184051275,0.9857813119888306,1.061614990234375,0.9999998211860657,0.005106577184051275,0.0,0.0,0.0,0.0,0.0,1.000000022553109,1.0,0.9999999967781273,0.3333333432674408,0.3333333432674408,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.000000000000001e-06,4.000000000000001e-06,0.0,24.82664139206345,18.956947816384805,3.6928579807281494,3.6928579807281494,3.6928579807281494,0.0,0.0,0.2508769373635988,6.174246884681083,0.17320081752699776,4.309733448801814,0.0,0.0,0.0,2.136256437043886,49.776665867985905,49.61518478393555,49.71218490600586,49.9067497253418,1.0000001192092896,0.00428177323192358,0.9865314960479736,1.0520751476287842,1.0000001192092896,0.00428177323192358,0.0,0.0,0.0,0.0,0.0,1.0000000032218728,0.9999999983890636,0.9999999903343819,0.3333333432674408,0.3333333432674408,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6e-06,6e-06,0.0,24.57137950691017,18.75676915452287,3.7231126540415995,3.7231126540415995,3.7231126540415995,0.0,0.0,0.2500031477696187,6.01666361576802,0.17310694101694468,4.041766295561919,0.0,0.0,0.0,2.1553654026340796,49.46675233583193,49.22907257080078,49.518367767333984,49.61518478393555,1.0000001192092896,0.002915827324613929,0.985374927520752,1.0408825874328613,1.0000001192092896,0.002915827324613929,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9999999935562546,0.3333333432674408,0.3333333432674408,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8.000000000000001e-06,8.000000000000001e-06,0.0,24.98778399905643,19.09400736319052,3.7307880053649076,3.7307880053649076,3.7307880053649076,0.0,0.0,0.2518368484200658,6.164813892261402,0.17297339157478228,4.248845113290323,0.0,0.0,0.0,2.185864326116201,48.96314043612094,48.56059646606445,49.037147521972656,49.3253173828125,0.9999999403953552,0.002772123087197542,0.9627143144607544,1.0298596620559692,0.9999999403953552,0.002772123087197542,0.0,0.0,0.0,0.0,0.0,1.0000000032218728,1.0000000032218728,0.9999999967781273,0.3333333432674408,0.3333333432674408,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1e-05,1e-05,0.0,24.043967247009277,18.256019308760358,3.7577199935913086,3.7577199935913086,3.7577199935913086,0.0,0.0,0.2510554214587083,5.823569961496301,0.17283084626133377,3.927336325516572,0.0,0.0,0.0,2.224166019542797,48.01534992939717,47.343135833740234,48.08868408203125,48.56059646606445,0.9999999403953552,0.0053844694048166275,0.933173418045044,1.0226821899414062,0.9999999403953552,0.0053844694048166275,0.0,0.0,0.0,0.0,0.0,1.0000000064437453,1.0000000016109363,0.9999999967781273,0.3333333432674408,0.3333333432674408,0.3333333432674408,256.52988320654566,395.1009231225252,0.5956416718651939,-181.39521651215605,256.5298846653776,319.3446379322229,375.81504409803733,407.4664120073122,150.31340299333846,128.9901992147283,630.358896172565,0.03267683486544666,0.286277291309626,-0.34397396114005574,-0.34397396114005574,0.4078722984539558,0.3127789088929045,0.17418925094914123,1.3577003572848352,0.746181917923289,0.7926567679750397,0.832715825835028,0.24618191792328903,-0.0073432320249603444,-0.11728417416497194,0.0,0.0,0.4725274725274725,0.5274725274725275,0.44871794871794884,2.335471370062985,2.115487875846716,2.1154552475436703
6,1e-05,1e-05,0.05,25.23237993910506,19.396079218065417,3.7278678481643266,3.7278678481643266,3.7282514765455916,0.0,0.0,0.25148317177553436,6.051632410771138,0.17264743833928495,4.089852913005932,0.0,0.0,0.0,2.2812361910536483,46.47809600830078,45.35194778442383,46.60914993286133,47.52843475341797,0.9999999403953552,0.010785848833620548,0.8798609972000122,1.0361028909683228,0.9999999403953552,0.010785848833620548,0.0,0.0,4.8686274451178475,2.632558081601117,0.45928126329711505,1.0000000064437453,1.0000000080546818,0.9999999935562546,0.33522235541730316,0.3359852537915513,0.3287923859583365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9.999976323536296e-06,9.999976323536296e-06,0.1,25.14157957644076,19.352878673656566,3.726718509519422,3.726718509519422,3.7275553522883236,0.0,0.0,0.2533168627603634,5.941798332575205,0.17248522590946508,3.965224559242661,0.0,0.0,0.0,2.3603147816013648,44.33414387058567,42.521080017089844,44.561710357666016,45.976253509521484,1.0000001192092896,0.02147456631064415,0.760736882686615,1.0832818746566772,1.0000001192092896,0.02147456631064415,0.0,0.0,4.7211564038250895,1.3414590294296678,0.7158621925037655,1.0000000032218728,1.0,0.9999999967781273,0.3414164612422118,0.3442780456027469,0.31430549315504125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9.999905294381213e-06,9.999905294381213e-06,0.15,24.114813108701963,18.502333486402357,3.703336812354423,3.703336812354423,3.7020665503836967,0.0,0.0,0.25236590569083756,5.5837311100315405,0.17163446666421117,3.5607084132529594,0.0,0.0,0.0,2.501862029771547,41.143759650153086,37.7452392578125,41.617286682128906,43.95661163330078,1.0000001192092896,0.05399259924888611,0.4657309055328369,1.1891424655914307,1.0000001192092896,0.05399259924888611,0.0,0.0,4.184195048100239,0.6301011249825761,0.8494092369645477,1.0,1.0000000112765544,0.9999999967781273,0.35087325605186254,0.35595216058396006,0.29317458497511373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.999786913242843e-06,9.999786913242843e-06,0.2,22.868238526421624,17.459686279296875,3.6866973090816186,3.6866973090816186,3.6752048698631494,0.0,0.0,0.25099450390081146,5.121143527933069,0.16904447167306333,3.0898662966650887,0.0,0.0,0.0,2.719435601621061,37.403005960825325,31.59898567199707,38.41459655761719,41.78017044067383,1.0000007152557373,0.11575549840927124,0.25,1.409523844718933,1.0000007152557373,0.11575549840927124,3.556187766714083e-05,0.0,3.2260102001396387,0.35552867119376724,0.889793072824637,1.0000008763493717,1.000000004832809,1.0,0.3628581786477888,0.363512742358285,0.27362908543767156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9.999621181301335e-06,9.999621181301335e-06,0.25,20.18315343599062,14.98835735063295,3.680219418293721,3.680219418293721,3.6514038330799825,0.0,0.0,0.2508154390631495,4.573850915238664,0.1650465819481257,2.6029888165963664,0.0,0.0,0.0,3.0934218844851933,33.46202283292203,23.57427978515625,35.25121307373047,40.101200103759766,1.000888466835022,0.2042045295238495,0.25,1.6609073877334595,1.000888466835022,0.2042045295238495,0.011308677098150782,0.0,3.1903392753085575,0.6822656803839916,0.7861463557608601,1.0011015647166484,1.0001723283046,0.9999999935562546,0.3857437839379182,0.35648815293569824,0.2577680623209154,255.8767429603325,393.8034337980352,0.5980910539265323,-178.30385977357298,255.87674420312564,319.30192259353896,376.1935484861916,408.18142596313794,152.33394404820032,129.28404842051424,626.6432035694952,0.03280237004467721,0.36275954400173405,-0.42086954650243746,-0.42086954650243746,0.4902636596310642,0.3428591928732874,0.21131048091755453,1.3558005522450556,0.7289745661197314,0.7655814392031903,0.8331058305707998,0.22897456611973144,-0.034418560796809716,-0.11689416942920017,0.0,0.0,0.4725274725274725,0.5274725274725275,0.4816849816849817,2.3421317912065067,2.1164335041910736,2.1162766984530856
