epoch,lr_backbone,lr_main,solver_strength,train_total,train_count,train_flat_dm16,train_allocation,train_dm16,train_dm32,train_dm64,train_cell,train_region_nb,train_hurdle_bce,train_trunc_nb,train_curvature,train_hard_bg,train_fg_bce,train_kd_total,train_kd_spatial,train_kd_count,region_mu_mean,region_dispersion_mean,region_dispersion_p10,region_dispersion_p50,region_dispersion_p90,region_weight_mean,region_weight_std,region_weight_min,region_weight_max,solver_weight_mean,solver_weight_std,weight_clip_low_fraction,weight_clip_high_fraction,solver_energy_before,solver_energy_after,solver_energy_reduction,weight_mean_32,weight_mean_64,weight_mean_128,scale_pi_32,scale_pi_64,scale_pi_128,val_mae,val_rmse,val_nae,val_bias,val_game0,val_game1,val_game2,val_game3,val_mae_sparse,val_mae_moderate,val_mae_dense,pearson_rate_var_error,spearman_rate_var_error,spearman_weight_error,spearman_pred_weight_error,spearman_rate_var_error_32,spearman_rate_var_error_64,spearman_rate_var_error_128,mean_std_residual,coverage_50,coverage_80,coverage_95,calib_gap_50,calib_gap_80,calib_gap_95,dispersion_sat_low_fraction,dispersion_sat_high_fraction,solver_help_fraction,solver_harm_fraction,energy_monotonic_fraction,mae_reg_y0,mae_reg_y1,mae_reg_y2
1,2.0000000000000003e-06,2.0000000000000003e-06,0.0,23.93917315715068,17.92904909237011,3.7626708004925704,3.7626708004925704,3.7626708004925704,0.0,0.0,0.33225883503217957,5.7907732370737435,0.17326587358036558,4.004129986505251,0.014931019043197503,0.0,1.9510302285890322,0.0,0.0,0.0,2.1267812058732316,49.977935997215475,49.9067497253418,50.00431823730469,50.00431823730469,0.9999997615814209,0.0050765108317136765,0.9858534932136536,1.0614945888519287,0.9999997615814209,0.0050765108317136765,0.0,0.0,0.0,0.0,0.0,1.0000000064437453,1.0000000064437453,0.9999999967781273,0.3333333432674408,0.3333333432674408,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.000000000000001e-06,4.000000000000001e-06,0.0,25.62951376631453,19.52431477727117,3.7789213399629333,3.7789213399629333,3.7789213399629333,0.0,0.0,0.3340545264450279,6.029079005524919,0.17319711599801038,4.156734595427642,0.014990158278394389,0.0,1.9454625168362178,0.0,0.0,0.0,2.1351216161573254,49.807039518614076,49.71218490600586,49.80937194824219,49.9067497253418,1.0,0.004376736935228109,0.9867628216743469,1.0779759883880615,1.0,0.004376736935228109,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000032218728,0.9999999967781273,0.3333333432674408,0.3333333432674408,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6e-06,6e-06,0.0,25.309009861301732,19.233573024337357,3.7941129078736178,3.7941129078736178,3.7941129078736178,0.0,0.0,0.33260221094698517,5.912651964136072,0.17310389876365662,4.055332828212428,0.014906075959270066,0.0,1.9332460132805076,0.0,0.0,0.0,2.148987705643113,49.54444596574113,49.3253173828125,49.61518478393555,49.71218490600586,0.9999998211860657,0.0033753137104213238,0.9885187149047852,1.0400428771972656,0.9999998211860657,0.0033753137104213238,0.0,0.0,0.0,0.0,0.0,1.0000000032218728,1.0000000016109363,0.9999999967781273,0.3333333432674408,0.3333333432674408,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8.000000000000001e-06,8.000000000000001e-06,0.0,24.866596221923828,18.830565813425427,3.792533288130889,3.792533288130889,3.792533288130889,0.0,0.0,0.33165460986060064,5.826412697096129,0.17292756607403625,3.9563313819266654,0.01475339536429257,0.0,1.9290235880258921,0.0,0.0,0.0,2.1790132458145552,49.00472692541174,48.65553665161133,49.037147521972656,49.3253173828125,1.0000001192092896,0.0028971463907510042,0.9704644083976746,1.0306059122085571,1.0000001192092896,0.0028971463907510042,0.0,0.0,0.0,0.0,0.0,1.0000000064437453,1.0000000064437453,0.9999999903343819,0.3333333432674408,0.3333333432674408,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1e-05,1e-05,0.0,24.861460067130423,18.80801804001267,3.7670630893191777,3.7670630893191777,3.7670630893191777,0.0,0.0,0.333355188369751,5.946013766366082,0.17276585182628115,4.0511845060296965,0.015048953805219483,0.0,1.9092077049049172,0.0,0.0,0.0,2.216521488653647,48.119895728858744,47.52843475341797,48.18269729614258,48.65553665161133,1.0000001192092896,0.0053404844366014,0.9356359243392944,1.0312107801437378,1.0000001192092896,0.0053404844366014,0.0,0.0,0.0,0.0,0.0,1.0000000032218728,1.0000000032218728,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,256.2566086276547,394.58084418910073,0.5964218354465713,-180.2317319387918,256.25660980761535,319.3236446012343,375.96600546660136,407.7243734383479,150.94651794433594,129.07261205274006,628.9502215178117,0.032805001210587596,0.29316874544561855,-0.3543017650572933,-0.3543017650572933,0.41710068838296743,0.337311850315318,0.2005877850382958,1.3579626911961222,0.7468247828723634,0.7930210581128485,0.8325765384293952,0.24682478287236342,-0.006978941887151535,-0.11742346157060479,0.0,0.0,0.46703296703296704,0.532967032967033,0.7023809523809524,2.3080594418468054,2.1506527295479407,2.1156955250016938
6,1e-05,1e-05,0.05,25.372348295675742,19.327842042252826,3.7544796144640125,3.7544796144640125,3.754678249359131,0.0,0.0,0.3342581351061125,5.961401172586389,0.17266569951096097,4.058727605922802,0.01490591514251522,0.0,1.8830484731777295,0.0,0.0,0.0,2.253328755095198,46.920836680644264,45.976253509521484,46.974708557128906,47.714454650878906,1.0000001192092896,0.010431734845042229,0.8264954686164856,1.050092101097107,1.0000001192092896,0.010431734845042229,0.0,0.0,4.174476662197629,2.257264672098933,0.45927002238632486,1.0,1.0,0.9999999935562546,0.3348563869257231,0.33749131093154083,0.3276522981153952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9.999976323536296e-06,9.999976323536296e-06,0.1,25.023196581247692,19.066831240782868,3.789506583600431,3.789506583600431,3.789661723214227,0.0,0.0,0.3362011120126054,5.668179866429922,0.1725119324149312,3.737288861661344,0.014283057981850329,0.0,1.8654341375505603,0.0,0.0,0.0,2.2952758621525122,45.36861058827993,43.870845794677734,45.52945327758789,46.60914993286133,0.9999999403953552,0.021991711109876633,0.7508162260055542,1.102358102798462,0.9999999403953552,0.021991711109876633,0.0,0.0,3.6997257116678597,1.0509379264470693,0.7159416647745759,1.0000000064437453,0.9999999983890636,0.9999999967781273,0.3376921367000889,0.34740635591584285,0.3149015049676637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9.999905294381213e-06,9.999905294381213e-06,0.15,25.63852194193247,19.779013711052972,3.7635880740913183,3.7635880740913183,3.760553147341754,0.0,0.0,0.3348842013526607,5.521095791378537,0.17201844179952466,3.5369952756005363,0.014400905098866773,0.0,1.8491479802776027,0.0,0.0,0.0,2.418448119550138,42.85712680301151,39.866920471191406,43.359737396240234,45.26345443725586,1.0,0.05806385725736618,0.3947003185749054,1.2101153135299683,1.0,0.05806385725736618,0.0,0.0,3.292691804267265,0.49447760710845123,0.8498257242091052,1.0000000064437453,1.0000000032218728,0.9999999967781273,0.3451618584426674,0.3599643344814713,0.294873810297734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.999786913242843e-06,9.999786913242843e-06,0.2,22.473147005648226,16.891787116591995,3.742558666177698,3.742558666177698,3.7290637815320813,0.0,0.0,0.3339844885710123,4.83187603306126,0.16993214713560567,2.951850311176197,0.013888292014598846,0.0,1.8225219733006246,0.0,0.0,0.0,2.5974545607695707,39.73854838190852,34.166648864746094,40.73270034790039,43.95661163330078,1.0000044107437134,0.11930254846811295,0.25,1.3954055309295654,1.0000044107437134,0.11930254846811295,0.0001422475106685633,0.0,2.6421558599214294,0.2853629194401406,0.8919961824475311,1.00000574782088,0.9999999967781273,0.9999999967781273,0.35328960579794805,0.3721995393972139,0.274510854804838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9.999621181301335e-06,9.999621181301335e-06,0.25,21.572186263831885,16.17638062142037,3.70594267587404,3.70594267587404,3.673946225965345,0.0,0.0,0.3328181827390516,4.457722180598491,0.16633021912059268,2.589930334606686,0.014183384643213169,0.0,1.8039771769497845,0.0,0.0,0.0,2.9117845071328654,36.7490747812632,27.40010643005371,38.56494903564453,43.19069290161133,1.0009241104125977,0.20115511119365692,0.25,1.6252391338348389,1.0009241104125977,0.20115511119365692,0.010914760914760915,0.0,2.9651020153148755,0.5596801276142532,0.8112442254183897,1.0011432331961554,1.0001899487263448,0.9999999967781273,0.36940902149355087,0.3726681205066475,0.2579228531669926,255.7588027702583,393.5797313983352,0.5982951497545771,-177.84619253808324,255.75880297781916,319.2648115031175,376.33772910353576,408.28627754367466,152.4342542375837,129.31144436385281,626.0844782953677,0.032667222235614836,0.34967816077809344,-0.39723478504193227,-0.39723478504193227,0.4755626372302364,0.3282824705872516,0.20476284802291317,1.3558037605337483,0.7310638772042232,0.7715407972811098,0.8326301105084848,0.23106387720422317,-0.028459202718890242,-0.11736988949151517,0.0,0.0,0.46703296703296704,0.532967032967033,0.7912087912087912,2.3124186409698737,2.1524991481513767,2.116215556204974
