epoch,lr_backbone,lr_main,solver_strength,train_total,train_count,train_flat_dm16,train_allocation,train_dm16,train_dm32,train_dm64,train_cell,train_region_nb,region_mu_mean,region_dispersion_mean,region_dispersion_p10,region_dispersion_p50,region_dispersion_p90,region_weight_mean,region_weight_std,region_weight_min,region_weight_max,solver_weight_mean,solver_weight_std,weight_clip_low_fraction,weight_clip_high_fraction,solver_energy_before,solver_energy_after,solver_energy_reduction,weight_mean_32,weight_mean_64,weight_mean_128,val_mae,val_rmse,val_nae,val_bias,val_game0,val_game1,val_game2,val_game3,val_mae_sparse,val_mae_moderate,val_mae_dense,pearson_rate_var_error,spearman_rate_var_error,spearman_weight_error,spearman_pred_weight_error,spearman_rate_var_error_32,spearman_rate_var_error_64,spearman_rate_var_error_128,mean_std_residual,coverage_50,coverage_80,coverage_95,calib_gap_50,calib_gap_80,calib_gap_95,dispersion_sat_low_fraction,dispersion_sat_high_fraction,solver_help_fraction,solver_harm_fraction,energy_monotonic_fraction,mae_reg_y0,mae_reg_y1,mae_reg_y2
1,2.0000000000000003e-06,2e-05,0.0,23.515030061876452,18.509387866870778,3.732126351949331,3.732126351949331,3.732126351949331,0.0,0.0,0.2476259884802071,6.058047842335057,2.1443543885205245,49.96391801576357,49.9067497253418,50.00431823730469,50.00431823730469,0.9999999484689508,0.002355192358662573,0.9891015887260437,1.0201900005340576,0.9999999484689508,0.002355192358662573,0.0,0.0,0.007756319375255624,0.007756319375255624,0.0,0.9999999806687638,0.9999999838906366,0.9999999935562546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.000000000000001e-06,4e-05,0.0,24.1706286249934,19.130459965886295,3.725400009670773,3.725400009670773,3.725400009670773,0.0,0.0,0.24755392364553502,6.264400179321702,2.1477665965621537,49.7295672442462,49.61518478393555,49.71218490600586,49.9067497253418,0.9999999452550675,0.0023717030653942622,0.9892288446426392,1.0263742208480835,0.9999999452550675,0.0023717030653942622,0.0,0.0,0.008514577208237874,0.008514577208237874,0.0,0.9999999871125093,0.9999999887234455,0.9999999967781273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6e-06,6e-05,0.0,23.219005275417018,18.221415674364245,3.752523679991026,3.752523679991026,3.752523679991026,0.0,0.0,0.24636070228911736,5.91737876711665,2.1546035521739237,49.34860507861988,49.133018493652344,49.3253173828125,49.61518478393555,0.9999999521263306,0.002466506788066733,0.9878708720207214,1.0209548473358154,0.9999999521263306,0.002466506788066733,0.0,0.0,0.011093893113571245,0.011093893113571245,0.0,0.9999999855015729,1.0,1.0000000161093634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8.000000000000001e-06,8e-05,0.0,23.544503701699746,18.547106691308922,3.740685475839151,3.740685475839151,3.740685475839151,0.0,0.0,0.24626599695231463,5.975723601676322,2.1662084089743123,48.6862042401288,48.27689743041992,48.75066375732422,49.133018493652344,0.9999999585087691,0.0027266309415611843,0.9831544160842896,1.0258311033248901,0.9999999585087691,0.0027266309415611843,0.0,0.0,0.007556291032783888,0.007556291032783888,0.0,0.9999999871125093,0.9999999935562546,0.9999999967781273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1e-05,0.0001,0.0,23.954580925606393,18.96053937963537,3.69987618601,3.69987618601,3.69987618601,0.0,0.0,0.24785172013012138,6.161011483218219,2.1811277350863896,47.31385576402819,46.336849212646484,47.43569564819336,48.18269729614258,0.9999999583189787,0.003236296057305773,0.9781849384307861,1.0244629383087158,0.9999999583189787,0.003236296057305773,0.0,0.0,0.0069451015190900986,0.0069451015190900986,0.0,0.9999999967781273,0.9999999935562546,1.0,300.30486874003986,395.75525446885416,1.1098369444740313,89.27980010064094,300.3048674598142,393.4976617178159,465.1034670555846,513.156240884833,349.7008421761649,271.0497967623925,374.8294876762058,0.03382067204205534,0.3137693872754034,-0.3192217932844479,-0.3192217932844479,0.40873876244908813,0.11176939079266848,-0.017709246599100288,1.3538848790379046,0.7282867006242218,0.7618635369143768,0.8326408249243027,0.22828670062422185,-0.03813646308562324,-0.11735917507569726,0.0,0.0,0.6373626373626373,0.3626373626373626,1.0,2.3508801820513967,2.3395396513598308,2.339805463513175
6,1e-05,0.0001,0.05,23.573811092892207,18.57996265308277,3.7513763775696627,3.7513763775696627,3.7513763775696627,0.0,0.0,0.2467497478465776,5.903923092661677,2.20948989971264,44.47603163848052,42.521080017089844,44.648826599121094,46.24643325805664,0.9999999611707273,0.004878021344148407,0.9400084018707275,1.0255494117736816,0.9999999611707273,0.004878021344148407,0.0,0.0,0.007382145956964107,0.0063179056537715165,0.1441640830995242,0.9999999935562546,0.9999999838906366,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9.999975077406627e-06,9.999975077406626e-05,0.1,24.18810341809247,19.200908583563727,3.7470856163952804,3.7470856163952804,3.7470856163952804,0.0,0.0,0.24716234489067182,5.891593617361945,2.2610962197587297,39.270076442409206,35.52769470214844,39.556671142578125,42.68750762939453,0.9999999616116152,0.009601984796185825,0.8884866237640381,1.0410702228546143,0.9999999616116152,0.009601984796185825,0.0,0.0,0.01256640804176395,0.009397230010379004,0.2521944234861951,0.9999999967781273,0.9999999871125093,0.9999999967781273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9.999900309874961e-06,9.999900309874961e-05,0.15,23.82755810505635,18.933266562384528,3.700159994331566,3.700159994331566,3.700159994331566,0.0,0.0,0.24701475815193072,5.661889301763998,2.332739153423825,30.90177835000528,24.899402618408203,31.230844497680664,36.441314697265625,0.9999999528982105,0.019893319683978606,0.7639980316162109,1.0690735578536987,0.9999999528982105,0.019893319683978606,0.0,0.0,0.06731467336617611,0.03910201158676598,0.4191160763113242,0.9999999903343819,0.9999999903343819,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.999775698150361e-06,9.999775698150361e-05,0.2,23.207385243596256,18.43580813021273,3.720318923125396,3.720318923125396,3.720318923125396,0.0,0.0,0.24600801516223597,4.948780878170116,2.457143712688137,20.044052072473473,12.39853286743164,20.12480354309082,27.40010643005371,0.9999999586957062,0.05305647764826057,0.2528644800186157,1.178345799446106,0.9999999586957062,0.05305647764826057,0.0,0.0,0.3513226492984875,0.15890458910851865,0.5476961436280426,0.999999995167191,0.9999999935562546,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9.999601243475088e-06,9.999601243475088e-05,0.25,21.56894031730858,16.99020903819316,3.733677123043988,3.733677123043988,3.733677123043988,0.0,0.0,0.2446382972034248,3.9194724753096297,2.5864102840423584,10.205265418903247,3.486936092376709,9.54349136352539,17.281030654907227,1.000224470492444,0.1626619533266542,0.25,1.3971107006072998,1.000224470492444,0.1626619533266542,0.003818798555640661,0.0,0.9215538421192685,0.3337406858399108,0.6378500413254012,1.0001919156796224,1.0004092503238369,1.0000152620109353,332.52872106531163,420.91348667218256,1.2879792299145092,164.60894507104223,332.5287175822061,411.8199096047825,476.05816146072976,524.3222152702596,392.1248463221959,321.8438021046247,353.4239747420601,0.3786730948102741,0.3587366656574303,-0.3034509893210915,-0.3034509893210915,0.37872243980392567,0.16965565407146732,0.16195385770448079,1.03441635340607,0.7473455034811137,0.8404302052239205,0.92521123470785,0.24734550348111373,0.04043020522392049,-0.024788765292149906,0.016318055290671388,0.0,0.2967032967032967,0.7032967032967034,1.0,2.2538484917892205,2.3712799716126787,2.365214710707193
