epoch,lr_backbone,lr_main,solver_strength,train_total,train_count,train_flat_dm16,train_allocation,train_dm16,train_dm32,train_dm64,train_cell,train_region_nb,train_hurdle_bce,train_trunc_nb,train_kd_total,train_kd_spatial,train_kd_count,region_mu_mean,region_dispersion_mean,region_dispersion_p10,region_dispersion_p50,region_dispersion_p90,region_weight_mean,region_weight_std,region_weight_min,region_weight_max,solver_weight_mean,solver_weight_std,weight_clip_low_fraction,weight_clip_high_fraction,solver_energy_before,solver_energy_after,solver_energy_reduction,weight_mean_32,weight_mean_64,weight_mean_128,val_mae,val_rmse,val_nae,val_bias,val_game0,val_game1,val_game2,val_game3,val_mae_sparse,val_mae_moderate,val_mae_dense,pearson_rate_var_error,spearman_rate_var_error,spearman_weight_error,spearman_pred_weight_error,spearman_rate_var_error_32,spearman_rate_var_error_64,spearman_rate_var_error_128,mean_std_residual,coverage_50,coverage_80,coverage_95,calib_gap_50,calib_gap_80,calib_gap_95,dispersion_sat_low_fraction,dispersion_sat_high_fraction,solver_help_fraction,solver_harm_fraction,energy_monotonic_fraction,mae_reg_y0,mae_reg_y1,mae_reg_y2
1,2.0000000000000003e-06,2e-05,0.0,24.568685892465954,19.087687028420937,3.765932759723148,3.765932759723148,3.765932759723148,0.0,0.0,0.2507518396989719,5.96849934474842,0.17328030757001928,4.066940442935841,0.0,0.0,0.0,2.178510279268832,49.967257113070104,49.9067497253418,50.00431823730469,50.00431823730469,0.9999999403953552,0.002234900603070855,0.9669427871704102,1.0099785327911377,0.9999999403953552,0.002234900603070855,0.0,0.0,5.3966103631096916,5.39652123322358,1.651590167059796e-05,0.9999999983890636,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.000000000000001e-06,4e-05,0.0,23.373360092575485,17.95073989919714,3.731190501032649,3.731190501032649,3.731190501032649,0.0,0.0,0.25044554552516424,5.888307713173531,0.17325175533423554,3.991812000403533,0.0,0.0,0.0,2.1865831967946647,49.733874862258496,49.61518478393555,49.71218490600586,49.9067497253418,1.0,0.0027473559603095055,0.9574092030525208,1.011900544166565,1.0,0.0027473559603095055,0.0,0.0,5.434546419092126,5.4344596347293335,1.596901674960145e-05,0.9999999967781273,0.9999999919453183,0.9999999967781273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6e-06,6e-05,0.0,24.1829850738113,18.697659621367585,3.7179149357048242,3.7179149357048242,3.7179149357048242,0.0,0.0,0.2514328888139209,6.161535520811339,0.17320778402122292,4.202829824911581,0.0,0.0,0.0,2.2047117078626477,49.3508557500066,49.037147521972656,49.421749114990234,49.61518478393555,1.0000001192092896,0.00398885365575552,0.9290041923522949,1.0140552520751953,1.0000001192092896,0.00398885365575552,0.0,0.0,5.41737970145973,5.41729838139302,1.5010959392026415e-05,0.9999999903343819,0.9999999790578276,0.9999999967781273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8.000000000000001e-06,8e-05,0.0,23.737742063161487,18.30387254663416,3.719613693855904,3.719613693855904,3.719613693855904,0.0,0.0,0.2509133803683358,5.966539589134422,0.17315639595727664,4.062726797284307,0.0,0.0,0.0,2.2349428550617114,48.5559181007179,47.99485397338867,48.65553665161133,49.037147521972656,0.9999999403953552,0.006750570144504309,0.9069797992706299,1.025058388710022,0.9999999403953552,0.006750570144504309,0.0,0.0,5.382740252726787,5.382648790204847,1.6991814140355613e-05,0.9999999903343819,0.9999999822797002,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1e-05,0.0001,0.0,24.43834928564123,18.980839084934544,3.748275408873687,3.748275408873687,3.748275408873687,0.0,0.0,0.2508257945647111,5.99879249366554,0.17316555936594266,3.9482062797288635,0.0,0.0,0.0,2.292450440896524,46.79899287868191,45.52945327758789,46.974708557128906,47.90120315551758,0.9999999403953552,0.013418352231383324,0.8510383367538452,1.0502541065216064,0.9999999403953552,0.013418352231383324,0.0,0.0,5.286096856400773,5.285997996459136,1.870187859264807e-05,0.999999995167191,0.9999999903343819,1.0,250.7668194613614,377.63729422046663,0.6531395168044664,-129.67769706642235,250.76682114910724,321.6207352591107,385.0215565107021,421.03475516187234,185.31605311802454,140.66609416636385,569.4874483191448,0.032286424591825014,0.3257766174694291,-0.2717731582612527,-0.2717731582612527,0.3725216470105715,0.15974122723141274,0.03202180527887781,1.3576967301002032,0.7282824148578947,0.7615956765189291,0.8326408249243027,0.2282824148578947,-0.03840432348107092,-0.11735917507569726,0.0,0.0,0.5164835164835165,0.4835164835164835,1.0,2.3392028779118927,2.162205853960016,2.1383850155295905
6,1e-05,0.0001,0.05,25.689498746717298,20.256495346894134,3.688068441442541,3.688068441442541,3.688068441442541,0.0,0.0,0.24956604878644686,6.153617227399671,0.1731746055789896,3.998678490922258,0.0,0.0,0.0,2.433804718223778,42.96641942617055,39.789127349853516,43.27513122558594,45.70764923095703,0.9999998211860657,0.030875394120812416,0.644930362701416,1.1271641254425049,0.9999998211860657,0.030875394120812416,0.0,0.0,5.035219746666986,4.383413430806753,0.12944942796025724,0.9999999919453183,0.9999999871125093,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9.999975077406627e-06,9.999975077406626e-05,0.1,23.147584141911686,17.83113430641793,3.7508795068070695,3.7508795068070695,3.7508795068070695,0.0,0.0,0.2500962840544211,5.520815018061045,0.1730734432065809,3.46961261130668,0.0,0.0,0.0,2.6838115550376274,36.34888984061576,31.109086990356445,36.72712707519531,41.05216979980469,0.9999999403953552,0.062852643430233,0.4668392539024353,1.2153329849243164,0.9999999403953552,0.062852643430233,0.0,0.0,4.323455746109421,3.2604438614200904,0.245870883643463,0.9999999919453183,0.9999999919453183,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9.999900309874961e-06,9.999900309874961e-05,0.15,24.056417697184795,18.841729009473646,3.7328073978424072,3.7328073978424072,3.7328073978424072,0.0,0.0,0.251780969871057,5.264206576991725,0.17240420829605413,3.143733630309234,0.0,0.0,0.0,3.0449867506284973,28.695779594215185,19.96819305419922,29.338665008544922,36.370208740234375,1.00010085105896,0.14154067635536194,0.25,1.389954924583435,1.00010085105896,0.14154067635536194,0.0013869132290184921,0.0,3.2481679465319657,2.164633547937548,0.33358324336378475,1.000124929724513,1.000020272022969,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.999775698150361e-06,9.999775698150361e-05,0.2,23.281170432632035,18.20035217903756,3.7534100558306718,3.7534100558306718,3.7534100558306718,0.0,0.0,0.25055641056718053,4.711751357929127,0.1707723015868986,2.7118668427338473,0.0,0.0,0.0,3.3621184310397587,22.3259652627481,11.35533332824707,22.893646240234375,31.971464157104492,1.001774787902832,0.22827264666557312,0.25,1.5096666812896729,1.001774787902832,0.22827264666557312,0.016459678301783565,0.0,3.0874585332097233,1.8990193669860427,0.38492473775451125,1.0020258845509709,1.0010857308233105,1.0000155648669682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9.999601243475088e-06,9.999601243475088e-05,0.25,22.711655642535234,17.791666623708362,3.686681083730749,3.686681083730749,3.686681083730749,0.0,0.0,0.2509647511147164,4.332749276547818,0.16837150865309947,2.5350612337524825,0.0,0.0,0.0,3.275673041472564,19.43845630336452,6.914314270019531,20.12480354309082,29.975807189941406,1.0047931671142578,0.2649903893470764,0.25,1.5467545986175537,1.0047931671142578,0.2649903893470764,0.03610898347740453,0.0,3.545941191750604,1.9097824193335868,0.4614173456185431,1.0051685088389628,1.004132960293744,1.0004636596988987,250.66653616349777,376.8360342080965,0.657389170232768,-126.5788267994975,250.66653481880613,322.0340623563846,385.7125442933098,422.01394872176166,187.53752626691545,141.70427845799645,565.8411951479704,0.03356032789886904,0.3418696292024155,-0.27141165069656736,-0.27141165069656736,0.3834947914187413,0.1260629019192309,-0.029954506948068706,1.358405787359296,0.7283702730676015,0.7619835383715373,0.8327051114192101,0.2283702730676015,-0.03801646162846273,-0.11729488858078985,0.0,0.0,0.5164835164835165,0.4835164835164835,1.0,2.3500775432848666,2.164440244108766,2.140245361315025
