epoch,loss,root_magnitude,root_to_64,64_to_32,32_to_16,16_to_8,16_to_8_dense,8_to_4,flat_16,multinomial_tree,deterministic_alloc,exact_regression,tree_root_64_active_parents_per_image,tree_root_64_zero_parent_fraction,tree_root_64_nll_per_active_parent,tree_root_64_parent_0_count,tree_root_64_parent_0_mean_nll,tree_root_64_parent_0_mean_prob_l1,tree_root_64_parent_1_count,tree_root_64_parent_1_mean_nll,tree_root_64_parent_1_mean_prob_l1,tree_root_64_parent_2_4_count,tree_root_64_parent_2_4_mean_nll,tree_root_64_parent_2_4_mean_prob_l1,tree_root_64_parent_5_9_count,tree_root_64_parent_5_9_mean_nll,tree_root_64_parent_5_9_mean_prob_l1,tree_root_64_parent_ge10_count,tree_root_64_parent_ge10_mean_nll,tree_root_64_parent_ge10_mean_prob_l1,tree_64_32_active_parents_per_image,tree_64_32_zero_parent_fraction,tree_64_32_nll_per_active_parent,tree_64_32_parent_0_count,tree_64_32_parent_0_mean_nll,tree_64_32_parent_0_mean_prob_l1,tree_64_32_parent_1_count,tree_64_32_parent_1_mean_nll,tree_64_32_parent_1_mean_prob_l1,tree_64_32_parent_2_4_count,tree_64_32_parent_2_4_mean_nll,tree_64_32_parent_2_4_mean_prob_l1,tree_64_32_parent_5_9_count,tree_64_32_parent_5_9_mean_nll,tree_64_32_parent_5_9_mean_prob_l1,tree_64_32_parent_ge10_count,tree_64_32_parent_ge10_mean_nll,tree_64_32_parent_ge10_mean_prob_l1,tree_32_16_active_parents_per_image,tree_32_16_zero_parent_fraction,tree_32_16_nll_per_active_parent,tree_32_16_parent_0_count,tree_32_16_parent_0_mean_nll,tree_32_16_parent_0_mean_prob_l1,tree_32_16_parent_1_count,tree_32_16_parent_1_mean_nll,tree_32_16_parent_1_mean_prob_l1,tree_32_16_parent_2_4_count,tree_32_16_parent_2_4_mean_nll,tree_32_16_parent_2_4_mean_prob_l1,tree_32_16_parent_5_9_count,tree_32_16_parent_5_9_mean_nll,tree_32_16_parent_5_9_mean_prob_l1,tree_32_16_parent_ge10_count,tree_32_16_parent_ge10_mean_nll,tree_32_16_parent_ge10_mean_prob_l1,tree_16_8_active_parents_per_image,tree_16_8_zero_parent_fraction,tree_16_8_nll_per_active_parent,tree_16_8_parent_0_count,tree_16_8_parent_0_mean_nll,tree_16_8_parent_0_mean_prob_l1,tree_16_8_parent_1_count,tree_16_8_parent_1_mean_nll,tree_16_8_parent_1_mean_prob_l1,tree_16_8_parent_2_4_count,tree_16_8_parent_2_4_mean_nll,tree_16_8_parent_2_4_mean_prob_l1,tree_16_8_parent_5_9_count,tree_16_8_parent_5_9_mean_nll,tree_16_8_parent_5_9_mean_prob_l1,tree_16_8_parent_ge10_count,tree_16_8_parent_ge10_mean_nll,tree_16_8_parent_ge10_mean_prob_l1,grad_root_magnitude,grad_root_to_64,grad_64_to_32,grad_32_to_16,grad_16_to_8_dense,grad_total_pre_clip,grad_total_post_clip,grad_pre_clip_p50,grad_pre_clip_p95,grad_pre_clip_max,grad_backbone,grad_task,clip_fraction,amp_scale_start,amp_scale_end,amp_skipped_steps,lr,lr_backbone,lr_task
237,138.65863037109375,4.719063758850098,28.986032485961914,37.364479064941406,65.10552215576172,0.0,2.483515977859497,0.0,0.0,0.0,0.0,0.0,0.96875,0.03125,29.921065682578686,9.0,0.0,0.9999999867545234,2.0,2.3116252422332764,1.7898946404457092,12.0,5.357811252276103,1.4878983596960704,16.0,10.324874013662338,0.8676991071552038,249.0,32.58579226574266,0.3052676375132488,12.041666666666666,0.24739583333333337,3.1029324383059174,1140.0,0.0,1.0,691.0,0.8678590675166306,1.0535936783433133,1137.0,2.168011278674177,0.6119290220181777,762.0,3.617002572287412,0.379759357983046,878.0,5.626531196889681,0.24601189313554003,32.63194444444444,0.4901258680555556,1.9951468867731998,9034.0,0.0,1.0,4160.0,0.9432313038752629,1.091180313550509,3599.0,2.2403007776547086,0.6899833075037662,1212.0,3.666297478250938,0.4152192990772008,427.0,5.433613953601561,0.3031732787572249,63.69097222222222,0.7512071397569444,1.6115710744029568,55385.0,0.0,1.0,13263.0,1.2669003094104605,1.4070996969954008,4456.0,2.2981068390276103,0.8602036676458226,514.0,3.7933063210216478,0.45145043556792264,110.0,5.163869961825284,0.3407545141198418,nan,nan,nan,nan,nan,767.8824513753256,476.53019375271265,716.9653930664062,1272.691650390625,1413.4647216796875,766.7030063205295,37.280737241109215,0.7777777777777778,64.0,64.0,0,9.553170992822464e-05,9.553170992822464e-06,9.553170992822464e-05
238,140.09490966796875,4.914401531219482,29.21223258972168,37.980472564697266,65.5639419555664,0.0,2.423877000808716,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.04166666666666663,30.48233175968778,12.0,0.0,0.9999999950329462,2.0,3.1667290925979614,1.911507785320282,5.0,5.290766429901123,1.3657729268074035,13.0,9.948928319490873,0.875674293591426,256.0,32.23046922683716,0.30493540968745947,12.038194444444445,0.2476128472222222,3.1549977054161333,1141.0,0.0,1.0,647.0,0.9091614925142787,1.0794112958716462,1118.0,2.183873608201902,0.6135365173940368,803.0,3.6450484526409754,0.384869942481016,899.0,5.541273496837849,0.24694930512594832,32.875,0.486328125,1.994340207640209,8964.0,0.0,1.0,4015.0,0.9360060942425378,1.08849071915984,3853.0,2.235667042815156,0.6883783387481903,1201.0,3.6794897964058273,0.41796639400358304,399.0,5.241244595749934,0.2860991672465676,64.55902777777777,0.7478162977430556,1.5916752609821656,55135.0,0.0,1.0,13462.0,1.2634438931401817,1.4035355813470325,4583.0,2.286040580561399,0.8476843603984409,487.0,3.6842681876932573,0.450107838338895,61.0,5.153671671132573,0.34965279918225084,nan,nan,nan,nan,nan,919.2160237630209,482.4587131076389,881.0606689453125,1389.8126220703125,1731.1434326171875,918.1783023410374,36.270945972866485,0.8888888888888888,64.0,64.0,0,9.548997980925098e-05,9.548997980925098e-06,9.548997980925098e-05
239,135.29713439941406,4.596716403961182,28.22720718383789,36.48429870605469,63.5462646484375,0.0,2.4426493644714355,0.0,0.0,0.0,0.0,0.0,0.9756944444444444,0.02430555555555558,28.930374634223476,7.0,0.0,0.9999999744551522,7.0,2.187853608812605,1.681898866380964,7.0,4.613391467503139,1.4904599360057287,19.0,10.299190420853463,0.8508995865520678,248.0,31.798959178309286,0.3073844842372402,11.680555555555555,0.2699652777777778,3.123506534680742,1244.0,0.0,1.0,635.0,0.8924688804806686,1.0718630092350516,1080.0,2.1638377295600044,0.6205635724244294,776.0,3.534907980063527,0.37952445585703115,873.0,5.56784066356471,0.24242882712190503,31.71527777777778,0.5044487847222222,2.0036484777000765,9298.0,0.0,1.0,3892.0,0.9560370332535589,1.0999392149749787,3632.0,2.230583098491383,0.6792277365529065,1188.0,3.6438816982487636,0.39930865579984004,422.0,5.0948346305232475,0.27800014699804837,62.94444444444444,0.7541232638888888,1.5915286408413436,55600.0,0.0,1.0,13106.0,1.26151041269266,1.4036293722519744,4557.0,2.299704448941875,0.8503207369334137,392.0,3.728041157430532,0.44352080201616095,73.0,5.160688975085951,0.3545813597228429,nan,nan,nan,nan,nan,606.1881154378256,452.06272888183594,533.1346435546875,1187.5621337890625,1443.5894775390625,604.9351526896158,31.744650257958305,0.5555555555555556,64.0,64.0,0,9.54480660097571e-05,9.54480660097571e-06,9.54480660097571e-05
240,138.27308654785156,4.947249889373779,28.967437744140625,37.43653869628906,64.44709777832031,0.0,2.474759578704834,0.0,0.0,0.0,0.0,0.0,0.9756944444444444,0.02430555555555558,29.6890494458616,7.0,0.0,0.9999999829701015,1.0,2.6902191638946533,1.864267349243164,7.0,5.322607517242432,1.4378354038511003,9.0,9.506489859686958,0.8716756171650357,264.0,31.125439383766867,0.30963994788401056,12.166666666666666,0.23958333333333337,3.076975974862434,1104.0,0.0,1.0,700.0,0.867653375353132,1.0585212530408588,1164.0,2.1738716204141832,0.605026320493508,792.0,3.634465901538579,0.38340407670146287,848.0,5.6196733150842055,0.24829750690820082,32.829861111111114,0.48703342013888884,1.9630632082789363,8977.0,0.0,1.0,4257.0,0.9469357777963593,1.0896801508338287,3694.0,2.243624345896111,0.6889238218132974,1082.0,3.6891146957764125,0.42392904436742535,422.0,5.331959037419179,0.2884171048611826,63.05902777777778,0.7536756727430556,1.59017957274947,55567.0,0.0,1.0,13288.0,1.2589477594181546,1.400353754951895,4285.0,2.298511539846485,0.843920458656765,513.0,3.769109701784963,0.4625674608158089,75.0,4.902377522786458,0.3343668035666148,nan,nan,nan,nan,nan,846.5881958007812,484.56392754448785,661.28564453125,1672.1640625,1977.7803955078125,845.3277113172743,43.5265220536126,0.6666666666666666,64.0,64.0,0,9.540596871988256e-05,9.540596871988256e-06,9.540596871988256e-05
241,141.59573364257812,4.450079917907715,29.80264663696289,38.172157287597656,66.71575164794922,0.0,2.455108880996704,0.0,0.0,0.0,0.0,0.0,0.9861111111111112,0.01388888888888884,30.222400611555074,4.0,0.0,1.0,2.0,1.8524489998817444,1.6798897981643677,7.0,6.702089718409947,1.3738478933061873,14.0,9.709253447396415,0.8627222010067531,261.0,32.17093059203634,0.3146600074694988,12.277777777777779,0.23263888888888884,3.1090442001549907,1072.0,0.0,1.0,680.0,0.8358357653898352,1.0336477868697223,1115.0,2.1728319245069017,0.6166508285454035,859.0,3.5973041343466923,0.36796140060158355,882.0,5.5696374110353775,0.23862652659686515,33.46180555555556,0.4771592881944444,1.99378817024797,8795.0,0.0,1.0,4110.0,0.9380360067325787,1.0878600294572593,3907.0,2.240448240187884,0.7026525711750844,1145.0,3.657436627383836,0.4074588817279932,475.0,5.0897109342876234,0.2865633954499897,65.39583333333333,0.7445475260416667,1.5975482442822821,54894.0,0.0,1.0,13596.0,1.2643653934722299,1.404974295202863,4668.0,2.296667437320503,0.8445699637837153,524.0,3.7163364832637873,0.46460775746644,46.0,4.993641604547915,0.3538624398086382,nan,nan,nan,nan,nan,862.2748599582249,493.07206047905817,859.1092529296875,1674.8675537109375,1812.74462890625,861.6401723225912,29.472041606903076,0.9444444444444444,64.0,64.0,0,9.536368813059938e-05,9.536368813059938e-06,9.536368813059938e-05
242,136.0927276611328,4.8754448890686035,28.521278381347656,36.54941940307617,63.70924758911133,0.0,2.4373419284820557,0.0,0.0,0.0,0.0,0.0,0.9791666666666666,0.02083333333333337,29.128114091589097,6.0,0.0,0.9999999900658926,4.0,2.7581889033317566,1.813752681016922,7.0,5.294408730098179,1.3852840491703577,16.0,8.888729810714722,0.8172299601137638,255.0,31.4659408270144,0.31882098796320896,11.916666666666666,0.25520833333333337,3.067084252417504,1176.0,0.0,1.0,693.0,0.8873803660295054,1.077974880928601,1124.0,2.1363719722978587,0.6029062746258392,771.0,3.621536640805493,0.37676800456956205,844.0,5.589800477592866,0.2505841287673932,32.21527777777778,0.4966362847222222,1.977609504885549,9154.0,0.0,1.0,4185.0,0.9635882050617907,1.105735780631627,3553.0,2.2309748023924545,0.6837333520298235,1090.0,3.6543177280950982,0.4098135819128894,450.0,5.346187989976671,0.30710013336605496,62.236111111111114,0.7568901909722222,1.5907152206124644,55804.0,0.0,1.0,13054.0,1.2563435043257813,1.4005718181523024,4247.0,2.292331150343257,0.8414940390554293,576.0,3.7140276614162655,0.44235063892685705,47.0,5.039599885331824,0.36079156398773193,nan,nan,nan,nan,nan,1006.0209079318577,475.6390550401476,873.66845703125,1874.073486328125,2572.05859375,1004.877209133572,39.38256867726644,0.7777777777777778,64.0,64.0,0,9.532122443371107e-05,9.532122443371107e-06,9.532122443371107e-05
243,133.2061309814453,5.061500549316406,27.946704864501953,35.831207275390625,61.86670684814453,0.0,2.5000154972076416,0.0,0.0,0.0,0.0,0.0,0.9618055555555556,0.03819444444444442,29.056500596690263,11.0,0.0,0.9999999891627919,2.0,2.3410028219223022,1.7700521349906921,8.0,5.3547263741493225,1.3579427003860474,14.0,9.485338415418353,0.8960152183260236,253.0,31.100142889814414,0.3027117987395275,11.76736111111111,0.2645399305555556,3.0449652515635375,1219.0,0.0,1.0,681.0,0.879880567654289,1.0612100637606763,1183.0,2.147986469284922,0.5998241073079564,740.0,3.597561758917731,0.38065339487952154,785.0,5.754044502404086,0.2464868721688629,31.430555555555557,0.5088975694444444,1.968361585265601,9380.0,0.0,1.0,4174.0,0.9456399351886773,1.089833890643483,3381.0,2.2200232717067805,0.6903469037177541,966.0,3.692646926974658,0.41849387703968627,531.0,5.268385059191457,0.27958223599723053,60.0625,0.765380859375,1.6309775993002262,56430.0,0.0,1.0,12369.0,1.266561997467838,1.4038104343283233,4238.0,2.3198215760055043,0.8392131746012178,571.0,3.674595001073727,0.42613278937423293,120.0,5.141231409708658,0.3114219422141711,nan,nan,nan,nan,nan,1043.8359934488933,500.0,872.19189453125,1689.11962890625,3170.019775390625,1042.3494093153213,44.43942896525065,1.0,64.0,64.0,0,9.527857782185177e-05,9.527857782185179e-06,9.527857782185177e-05
244,143.23472595214844,4.826660633087158,29.464433670043945,38.44731140136719,67.96800994873047,0.0,2.528310775756836,0.0,0.0,0.0,0.0,0.0,0.9791666666666666,0.02083333333333337,30.09133727161597,6.0,0.0,1.0,2.0,2.7856674194335938,1.8732399344444275,11.0,5.032000931826505,1.3326257792386142,9.0,9.177542474534777,0.8605290717548795,260.0,32.0855228130634,0.3164184579482445,11.947916666666666,0.25325520833333337,3.2179092101252587,1167.0,0.0,1.0,620.0,0.8358124579152754,1.0314457062752016,1085.0,2.1785711051132273,0.6026892455492151,781.0,3.627320527725122,0.3702770189194917,955.0,5.610402899137966,0.23476625811991267,33.18055555555556,0.4815538194444444,2.048428937449721,8876.0,0.0,1.0,3992.0,0.9313113875761777,1.0750015121184753,3802.0,2.2356907876148657,0.6808054751938484,1234.0,3.6774246240550927,0.4090958885860598,528.0,5.338926542888988,0.28732111621083634,66.34027777777777,0.7408582899305556,1.643543551283383,54622.0,0.0,1.0,13489.0,1.263978806407362,1.4036565963470236,4838.0,2.3191276320054937,0.8413481126890147,633.0,3.764644609243384,0.4553539322168341,146.0,5.128584966267625,0.32735097000043684,nan,nan,nan,nan,nan,648.4943423800999,451.4150611029731,671.9973754882812,1088.0556640625,1117.12890625,647.2724558512369,36.179658359951446,0.6111111111111112,64.0,64.0,0,9.523574848848551e-05,9.52357484884855e-06,9.523574848848551e-05
245,138.71652221679688,4.9183197021484375,28.39873695373535,37.09732437133789,65.80499267578125,0.0,2.4971542358398438,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.04166666666666663,29.633465200230695,12.0,0.0,1.0,4.0,2.572730839252472,1.7727628648281097,13.0,4.468054753083449,1.4162332323881297,13.0,9.54750706599309,0.80221832715548,246.0,32.46480913860042,0.3094583749771118,11.635416666666666,0.27278645833333337,3.188310614631127,1257.0,0.0,1.0,646.0,0.899753493790287,1.0781605708709812,1084.0,2.1053911610283094,0.6068410433526409,727.0,3.6127375585668844,0.38548029305354437,894.0,5.809937257361359,0.23707448076081755,31.572916666666668,0.5066731770833333,2.0842223604244854,9339.0,0.0,1.0,3861.0,0.9446053869271642,1.0943094217477762,3378.0,2.256763040419511,0.6812659444859778,1315.0,3.7143953156561906,0.41113362511754487,539.0,5.189122711351497,0.2850860372766272,64.21527777777777,0.7491590711805556,1.6476606697188954,55234.0,0.0,1.0,12730.0,1.2682379231898688,1.409071272185536,5196.0,2.3237030111522836,0.8373403350971037,472.0,3.6572674250198625,0.458438338364585,96.0,5.489331483840942,0.3505859424670537,nan,nan,nan,nan,nan,715.1337161593967,464.2042592366536,681.95068359375,1218.9022216796875,1438.3636474609375,713.4605797661675,36.81538576549954,0.7222222222222222,64.0,64.0,0,9.519273662790511e-05,9.519273662790511e-06,9.519273662790511e-05
246,140.6144561767578,4.741532325744629,29.06642723083496,37.97706985473633,66.37871551513672,0.0,2.450716257095337,0.0,0.0,0.0,0.0,0.0,0.9652777777777778,0.03472222222222221,30.111980301013094,10.0,0.0,0.9999999880790711,1.0,3.0864319801330566,1.908670425415039,10.0,5.870092153549194,1.275813388824463,10.0,8.812935876846314,0.7677357077598572,257.0,31.989158897548336,0.3048946959499255,12.121527777777779,0.24240451388888884,3.1330265776197948,1117.0,0.0,1.0,726.0,0.9149243903882576,1.078845904221548,1096.0,2.1179054496932204,0.6157655872567727,775.0,3.582842269405242,0.3871168148902155,894.0,5.788851983328527,0.24074113742350464,32.71527777777778,0.4888237847222222,2.0289821636901997,9010.0,0.0,1.0,4103.0,0.9260633944186704,1.07647533263342,3611.0,2.249460563142027,0.6889539584992038,1133.0,3.670627449217457,0.40278160940306645,575.0,5.279667447960895,0.2785294682046641,64.83333333333333,0.7467447916666667,1.6374265773743775,55056.0,0.0,1.0,13107.0,1.260435125761759,1.4023614640256639,4857.0,2.3379240061536306,0.8409313282800698,655.0,3.6874806760831644,0.44739422033761295,53.0,5.3378995859398035,0.3642740024710601,nan,nan,nan,nan,nan,802.3724721272787,476.43097093370227,665.7456665039062,1405.5595703125,1981.263671875,801.3306799994575,34.22969500223795,0.7777777777777778,64.0,64.0,0,9.514954243523148e-05,9.514954243523148e-06,9.514954243523148e-05
247,132.93775939941406,4.753274440765381,28.013851165771484,35.90874099731445,61.76249313354492,0.0,2.499377489089966,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,0.02777777777777779,28.814244079589844,8.0,0.0,0.9999999701976776,3.0,2.102763295173645,1.6934693654378254,4.0,4.976329684257507,1.2334597408771515,16.0,8.37708231806755,0.8582003079354763,257.0,30.76942212294048,0.3237199709109295,11.725694444444445,0.2671440972222222,3.062397982546801,1231.0,0.0,1.0,645.0,0.89250110655792,1.076127006471619,1163.0,2.144017791092037,0.6275113336197384,767.0,3.6168961506312645,0.37076403109315476,802.0,5.608980992191153,0.23803828838757446,31.56597222222222,0.5067816840277778,1.9566163103017407,9341.0,0.0,1.0,4108.0,0.9308215571239141,1.0788097808748744,3519.0,2.2531470135891767,0.6915304992103414,1029.0,3.604985821930614,0.40845290703954223,435.0,5.345814001149145,0.2836191186959716,60.829861111111114,0.7623833550347222,1.5945131850709409,56209.0,0.0,1.0,12830.0,1.2618956044792478,1.402326438469712,4081.0,2.3001625567667334,0.8441322418265237,549.0,3.7348267636881065,0.44318254832144427,59.0,5.199543160907293,0.3474674649157767,nan,nan,nan,nan,nan,701.1650933159722,487.65521240234375,741.1959228515625,1003.6232299804688,1004.3872680664062,699.7713131374783,34.887393368615044,0.8888888888888888,64.0,64.0,0,9.510616610641262e-05,9.510616610641261e-06,9.510616610641262e-05
248,136.4086151123047,4.9062581062316895,28.278181076049805,36.76727294921875,63.95043182373047,0.0,2.506455659866333,0.0,0.0,0.0,0.0,0.0,0.9618055555555556,0.03819444444444442,29.401141004872237,11.0,0.0,0.9999999945813959,1.0,2.781918525695801,1.8761606216430664,9.0,5.620786401960585,1.3592940833833482,17.0,9.325626653783461,0.8064971636323368,250.0,31.72884655761719,0.3166756973266602,11.65625,0.271484375,3.15429712044969,1251.0,0.0,1.0,659.0,0.8649523623615548,1.045599982300731,1066.0,2.2067795300796824,0.6460390520364214,764.0,3.6691707191667007,0.38411136322620654,868.0,5.602878333236765,0.2445129853789158,31.729166666666668,0.5042317708333333,2.015509508767048,9294.0,0.0,1.0,3981.0,0.9535254962598221,1.0995368602975952,3547.0,2.234124518395277,0.683967067652902,1153.0,3.693042480521686,0.4163007190304018,457.0,5.337469013305931,0.2940539605507965,62.354166666666664,0.7564290364583334,1.6078136752955245,55770.0,0.0,1.0,12890.0,1.2589566085022303,1.401541395757067,4460.0,2.3075363980280446,0.843244939213911,527.0,3.6889173609029635,0.4332293016408381,81.0,5.055504316165123,0.3228002514368222,nan,nan,nan,nan,nan,907.3722754584419,491.0310821533203,1000.3811645507812,1380.5728759765625,1824.490966796875,905.88671875,42.11669667561849,0.9444444444444444,64.0,64.0,0,9.506260783822283e-05,9.506260783822285e-06,9.506260783822283e-05
249,135.30462646484375,4.674645900726318,28.94514274597168,36.758670806884766,62.49566650390625,0.0,2.4305031299591064,0.0,0.0,0.0,0.0,0.0,0.9652777777777778,0.03472222222222221,29.986331418263827,10.0,0.0,0.9999999880790711,3.0,2.241262435913086,1.7586923440297444,7.0,5.588716472898211,1.2769466212817602,11.0,9.441806316375732,0.8308373283256184,257.0,31.854067672551373,0.32516574210230015,12.14236111111111,0.24110243055555558,3.0273081883383304,1111.0,0.0,1.0,717.0,0.8857495561969496,1.0619027870635773,1191.0,2.1550738433146055,0.6092919030177503,759.0,3.62135254629987,0.3903938828720877,830.0,5.5856807295098365,0.24420541395624,32.263888888888886,0.49587673611111116,1.9370159489093441,9140.0,0.0,1.0,4187.0,0.9273097127327237,1.078569130251793,3634.0,2.2124965837779906,0.6770020203073404,1100.0,3.712049186012962,0.43018509344621136,371.0,5.3709954315761355,0.29354860543240757,61.83680555555556,0.7584499782986112,1.5763427281983478,55919.0,0.0,1.0,13057.0,1.2513505565067469,1.3976703698432236,4229.0,2.2903872111300876,0.8526205557631273,463.0,3.760535925047444,0.450122973573903,60.0,5.117132886250814,0.38500748525063194,nan,nan,nan,nan,nan,910.1199239095052,486.9896172417535,777.7449951171875,1697.9837646484375,1755.6297607421875,909.0201127794054,39.600543869866264,0.8333333333333334,64.0,64.0,0,9.501886782826177e-05,9.501886782826177e-06,9.501886782826177e-05
250,132.8519287109375,4.698580265045166,28.032726287841797,36.16872024536133,61.55527877807617,0.0,2.3966224193573,0.0,0.0,0.0,0.0,0.0,0.9618055555555556,0.03819444444444442,29.145940897697145,11.0,0.0,0.9999999891627919,1.0,1.9407212734222412,1.7127996683120728,6.0,5.592201550801595,1.2955218354860942,12.0,8.773862600326538,0.935715893904368,258.0,30.74668671364008,0.3225127190582512,11.743055555555555,0.2660590277777778,3.0800090047609587,1226.0,0.0,1.0,616.0,0.8699271895668723,1.0555356911250524,1196.0,2.180054138336692,0.603436954842762,745.0,3.661222460445942,0.3898140094424254,825.0,5.510011855616714,0.25215993361039596,31.864583333333332,0.5021158854166667,1.931777340557576,9255.0,0.0,1.0,4151.0,0.9358953458950968,1.080041839886332,3594.0,2.246459570339672,0.6814787519197034,1072.0,3.648918991658225,0.4120642009066112,360.0,5.160005500581529,0.29480300744374593,61.239583333333336,0.7607828776041666,1.5631509724540384,56091.0,0.0,1.0,13095.0,1.2673334297218046,1.4053530325640153,4140.0,2.2943814337541517,0.8457601169457182,389.0,3.6258591379788356,0.4511701460056256,13.0,4.951090445885291,0.35318863964997804,1063.7813720703125,225.2924041748047,505.0511169433594,1032.3719482421875,5.782599925994873,910.6975538465712,482.6767883300781,707.510498046875,2161.21533203125,2741.055419921875,909.2225884331597,39.61625523037381,0.7777777777777778,64.0,64.0,0,9.49749462749535e-05,9.49749462749535e-06,9.49749462749535e-05
251,134.60482788085938,4.709907531738281,28.26500701904297,36.32057571411133,62.83639907836914,0.0,2.4729411602020264,0.0,0.0,0.0,0.0,0.0,0.9618055555555556,0.03819444444444442,29.387443680195172,11.0,0.0,0.9999999837441877,6.0,1.8375038703282673,1.6611185471216838,9.0,4.9414894051022,1.3208060661951702,16.0,9.364480525255203,0.8664290457963943,246.0,32.256064562293574,0.309520582842633,11.774305555555555,0.2641059027777778,3.084732141160079,1217.0,0.0,1.0,694.0,0.8575169153790653,1.0510865851850262,1102.0,2.1726178897919977,0.5938387436356173,749.0,3.6043364113577216,0.37961949907412357,846.0,5.639878130973654,0.23667182877272297,31.819444444444443,0.5028211805555556,1.9747800656355712,9268.0,0.0,1.0,4063.0,0.9165271474550488,1.0707602250936903,3550.0,2.231472898671325,0.6774065904214348,1093.0,3.7204604502239036,0.42302633008058205,458.0,5.2070791877513365,0.275976250265363,61.958333333333336,0.7579752604166666,1.606380884221412,55884.0,0.0,1.0,12849.0,1.2579236591323377,1.4005721249054524,4365.0,2.3011772444158076,0.8464284890296123,529.0,3.6846501146687904,0.43472598360707043,101.0,5.023570561172939,0.33259270598392676,nan,nan,nan,nan,nan,856.1832292344835,480.85868157280817,858.9481201171875,1338.349365234375,1397.8109130859375,855.1976216634115,35.97584184010824,0.8333333333333334,64.0,64.0,0,9.493084337754573e-05,9.493084337754573e-06,9.493084337754573e-05
252,138.52516174316406,4.606473922729492,28.92462921142578,37.5095100402832,64.96825408935547,0.0,2.516282081604004,0.0,0.0,0.0,0.0,0.0,0.96875,0.03125,29.85767826640905,9.0,0.0,0.9999999933772616,3.0,2.0642267068227134,1.7120417753855388,5.0,6.492482852935791,1.52750825881958,14.0,8.77388402393886,0.7802691842828479,257.0,31.78522440988266,0.3157328668735371,11.996527777777779,0.25021701388888884,3.126697068828577,1153.0,0.0,1.0,697.0,0.9055927035798301,1.0765971535418606,1159.0,2.1394492898962434,0.6028990675602831,733.0,3.6242829253858955,0.3863025771969825,866.0,5.814456402291877,0.2497292170623709,32.107638888888886,0.49831814236111116,2.023451697752903,9185.0,0.0,1.0,4136.0,0.9416218541807547,1.084712978488472,3414.0,2.263714826658726,0.6855018606783705,1125.0,3.6366211615668402,0.4081585133870443,572.0,5.239141524254859,0.277937798233299,63.00347222222222,0.7538926866319444,1.6507444102628135,55583.0,0.0,1.0,12671.0,1.2644379815761013,1.4032037527406331,4735.0,2.334138896422502,0.831427881710129,630.0,3.6932058909582715,0.4240824506396339,109.0,5.06601867325809,0.34926206967152584,nan,nan,nan,nan,nan,915.8604244656033,479.44107225206164,893.4666748046875,1544.3304443359375,2058.21630859375,914.8183542887369,34.02402374479506,0.7222222222222222,64.0,64.0,0,9.488655933610873e-05,9.488655933610873e-06,9.488655933610873e-05
253,135.2933807373047,4.731570720672607,28.393823623657227,36.71688461303711,63.03536605834961,0.0,2.4157426357269287,0.0,0.0,0.0,0.0,0.0,0.9652777777777778,0.03472222222222221,29.415188247351338,10.0,0.0,0.9999999940395355,1.0,1.7069485187530518,1.6371634006500244,6.0,5.024449268976848,1.5107033848762512,12.0,9.826478958129883,0.9005303283532461,259.0,30.994791391733532,0.31178101517518975,11.92013888888889,0.2549913194444444,3.08023946013702,1175.0,0.0,1.0,701.0,0.9020759783865892,1.0745444794354186,1112.0,2.124215242674025,0.6126017090227964,770.0,3.6101056086552608,0.37109005296385134,850.0,5.64729195987477,0.24525964288150562,32.173611111111114,0.49728732638888884,1.959225650279331,9166.0,0.0,1.0,4117.0,0.9354169399436597,1.0821454296246413,3565.0,2.2125978445772705,0.6739855195161838,1160.0,3.6248270758267105,0.40569411886149437,424.0,5.213119313401996,0.2914868608679412,62.68055555555556,0.7551540798611112,1.5905137335728468,55676.0,0.0,1.0,13124.0,1.262017293951563,1.4032784891869738,4436.0,2.32172845783698,0.8469554687857735,459.0,3.6686920382098696,0.4331367284643884,33.0,5.033993923302853,0.3879858770153739,nan,nan,nan,nan,nan,822.2623748779297,499.7899186876085,761.6362915039062,1307.2003173828125,1438.115234375,821.0212724473741,39.252163887023926,0.9444444444444444,64.0,64.0,0,9.48420943515346e-05,9.484209435153459e-06,9.48420943515346e-05
