epoch,lr_backbone,lr_main,solver_strength,train_total,train_count,train_flat_dm16,train_allocation,train_dm16,train_dm32,train_dm64,train_cell,train_region_nb,train_hurdle_bce,train_trunc_nb,train_curvature,train_hard_bg,train_fg_bce,train_scale_align,train_cell_carrier,train_cell_fine,train_kd_total,train_kd_spatial,train_kd_count,region_mu_mean,region_dispersion_mean,region_dispersion_p10,region_dispersion_p50,region_dispersion_p90,region_weight_mean,region_weight_std,region_weight_min,region_weight_max,solver_weight_mean,solver_weight_std,weight_clip_low_fraction,weight_clip_high_fraction,solver_energy_before,solver_energy_after,solver_energy_reduction,weight_mean_16,weight_mean_32,weight_mean_64,weight_mean_64_32,weight_mean_128,scale_pi_16,scale_pi_32,scale_pi_64,scale_pi_64_32,scale_pi_128,val_mae,val_rmse,val_nae,val_bias,val_game0,val_game1,val_game2,val_game3,val_mae_sparse,val_mae_moderate,val_mae_dense,pearson_rate_var_error,spearman_rate_var_error,spearman_weight_error,spearman_pred_weight_error,spearman_rate_var_error_16,spearman_rate_var_error_32,spearman_rate_var_error_64,spearman_rate_var_error_128,mean_std_residual,coverage_50,coverage_80,coverage_95,calib_gap_50,calib_gap_80,calib_gap_95,dispersion_sat_low_fraction,dispersion_sat_high_fraction,solver_help_fraction,solver_harm_fraction,energy_monotonic_fraction,mae_reg_y0,mae_reg_y1,mae_reg_y2,curvature_alpha,effective_curvature
1,1.0000000000000002e-06,1e-05,0.0,24.990741523536474,18.977328764425742,3.760875908104149,3.760875908104149,3.760875908104149,0.0,0.0,0.33293728248493093,5.951248040070405,0.17327759878055468,4.027800141154109,0.07983153806747617,0.00027705773056761637,0.0,0.6594547226622298,0.0,0.0,0.0,0.0,0.0,2.1252388052038245,50.00229881905221,50.00431823730469,50.00431823730469,50.00431823730469,1.0000001192092896,0.007231986615806818,0.9208800196647644,1.0192334651947021,0.3330795168876648,0.002476612338796258,0.0,0.0,0.0,0.0,0.0,1.0,0.33303094876779094,0.33311780803912394,1.0,0.3338562564269916,0.0,0.3330301892113041,0.3331186521697689,0.0,0.3338511707009496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2.0000000000000003e-06,2e-05,0.0,25.57757150804674,19.47793153814367,3.762827254630424,3.762827254630424,3.762827254630424,0.0,0.0,0.33387663396629125,6.114456447395119,0.1732427183840726,4.28384276660713,0.07964496989105199,0.00027553566552170023,0.0,0.6605142789918024,0.0,0.0,0.0,0.0,0.0,2.1304146019188135,49.91472831932274,49.9067497253418,49.9067497253418,50.00431823730469,0.9999999403953552,0.00656996201723814,0.8922759890556335,1.0193891525268555,0.3320445120334625,0.0026281357277184725,0.0,0.0,0.0,0.0,0.0,1.0,0.3318050423183957,0.3322057079624485,1.0,0.33600146142212123,0.0,0.3318059533028989,0.33221466074118744,0.0,0.33597938756685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3e-06,3e-05,0.0,24.529299839122874,18.527857857781488,3.788501075796179,3.788501075796179,3.788501075796179,0.0,0.0,0.33330533875001445,5.800046495489172,0.17319616232369398,3.9835639515438594,0.07927154578469894,0.00027466586765808026,0.0,0.6513743916073361,0.0,0.0,0.0,0.0,0.0,2.1389381176716573,49.720961699614655,49.61518478393555,49.71218490600586,49.80937194824219,1.0000001192092896,0.005596422124654055,0.9342656135559082,1.0182201862335205,0.3303782343864441,0.0031702429987490177,0.0,0.0,0.0,0.0,0.0,1.0,0.3298120321454229,0.33083600289112813,1.0,0.3393811366042575,0.0,0.32981595396995544,0.33085774650444855,0.0,0.33932630033106415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4.000000000000001e-06,4e-05,0.0,24.181486103985762,18.219444687302047,3.8072434953741126,3.8072434953741126,3.8072434953741126,0.0,0.0,0.33218675287994176,5.693577540887369,0.1731046027428395,3.814731137172596,0.07532848951381606,0.00027262591332121675,0.0,0.6405478893099604,0.0,0.0,0.0,0.0,0.0,2.151674844123222,49.538496172105944,49.421749114990234,49.518367767333984,49.61518478393555,1.0000001192092896,0.0043049221858382225,0.9473280310630798,1.015353798866272,0.3281482458114624,0.0041896747425198555,0.0,0.0,0.0,0.0,0.0,1.0,0.32720432007634964,0.32869616875777374,1.0,0.34414625651127584,0.0,0.32721289831238826,0.32873241804741526,0.0,0.3440546788073875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5e-06,5e-05,0.0,24.288394592903757,18.324916942699534,3.775493357632611,3.775493357632611,3.775493357632611,0.0,0.0,0.33315164172971573,5.739832246625745,0.17303546779864543,3.924821885856422,0.07806697326737481,0.0002659128182819365,0.0,0.6420251823760368,0.0,0.0,0.0,0.0,0.0,2.1646115715439254,49.22987922462257,49.037147521972656,49.22907257080078,49.421749114990234,1.0,0.0037215310148894787,0.9477482438087463,1.0234192609786987,0.3249562382698059,0.006092016119509935,0.0,0.0,0.0,0.0,0.0,1.0,0.32327703205314845,0.32664349755725347,1.0,0.35014078584877223,0.0,0.3232951768346735,0.3266981840133667,0.0,0.3500066415683643,250.55567378788203,374.18009585040295,0.6734427325040316,-115.23314574524596,250.55567605494122,323.12288885002295,388.31443559122863,425.6561326576738,195.91795948573522,145.7969234082126,552.6500824638035,0.037284877199560834,0.25215829516760085,0.2784938775855986,0.29921101396753635,0.0,0.3387891986205224,0.2967345741578931,0.1818543498844911,1.3907501677304144,0.7363966142684402,0.7827488915759774,0.8313180169286578,0.23639661426844016,-0.017251108424022665,-0.11868198307134215,0.0,0.0,0.532967032967033,0.46703296703296704,1.0,2.334404379784406,2.2760510529790605,2.233061711539279,-8.00030517578125,0.0003353040374349803
6,6e-06,6e-05,0.05,25.833528183602,19.783832782023662,3.809543364756816,3.809543364756816,3.8100730406271444,0.0,0.0,0.3341659565229674,5.873665326350444,0.17284385296138557,4.036800577833846,0.08283470218648782,0.00023664643781926684,0.0,0.6447613787006687,0.0,0.0,0.0,0.0,0.0,2.1937879098428263,48.71848946648675,48.27689743041992,48.75066375732422,49.133018493652344,0.9999998211860657,0.004706991370767355,0.951034665107727,1.050507664680481,0.3265528678894043,0.006848947145044804,0.0,0.0,1.6311795872610968,0.9692822082622631,0.40577836074458323,1.0,0.32636497391236796,0.32184960391070394,1.0,0.35183347479717153,0.0,0.3263577150331961,0.3219275885337108,0.0,0.3517146932112204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7e-06,7e-05,0.1,25.756718893308896,19.75287914276123,3.7702453200881547,3.7702453200881547,3.7717364349880733,0.0,0.0,0.33415873550079966,5.90792516759924,0.17274122624783902,3.9775148404611125,0.07867538274542706,0.0002256301137291499,0.0,0.6556277226757359,0.0,0.0,0.0,0.0,0.0,2.231503119339814,47.86822685035499,47.250762939453125,47.90120315551758,48.46584701538086,1.0,0.00858399085700512,0.9609456658363342,1.1137938499450684,0.33606135845184326,0.012559501454234123,0.0,0.0,1.5735069158914927,0.6346388185346449,0.5966723678649476,1.0,0.34068070633991343,0.3143957998301532,1.0,0.344949264784117,0.0,0.3406089858428852,0.3145076036453247,0.0,0.3448834177610037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.000000000000001e-06,8e-05,0.15,25.127361117182552,19.18977152334677,3.7812889975470467,3.7812889975470467,3.783610891651463,0.0,0.0,0.3328205765904607,5.751862699921067,0.1726368238797059,3.759049966528609,0.07359348459018243,0.00022529176046216004,0.0,0.6722583545220865,0.0,0.0,0.0,0.0,0.0,2.3022926304791427,46.40252695856868,45.26345443725586,46.51820755004883,47.43569564819336,1.0000001192092896,0.017057327553629875,0.9463104605674744,1.2314151525497437,0.35104459524154663,0.026578737422823906,0.0,0.0,1.489678092904993,0.4622168242931366,0.6897203318659427,1.0,0.36302010433093923,0.30377118007556814,1.0,0.33325191929533676,0.0,0.3627711977507617,0.3039621952417734,0.0,0.3332666053965285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9e-06,9e-05,0.2,26.89926786680479,20.900680993054365,3.790535843050158,3.790535843050158,3.7924675103780388,0.0,0.0,0.33341087763373917,5.894113547093159,0.17252670147934476,3.8520167840493693,0.0801878459751606,0.00022559894903286085,0.0,0.6947816674773758,0.0,0.0,0.0,0.0,0.0,2.3868845346811653,44.23592686008762,42.27266311645508,44.47475814819336,45.976253509521484,1.0000001192092896,0.03043525293469429,0.8935243487358093,1.4250109195709229,0.3636125922203064,0.03993646800518036,0.0,0.0,1.2541501135439486,0.34064745339187413,0.7283838276509975,1.0,0.38158489240182414,0.2957510996509243,1.0,0.32274552132632284,0.0,0.381022996999122,0.29609284690908483,0.0,0.3228841593136659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1e-05,0.0001,0.25,25.72824222977097,19.87798667598415,3.7641714650231437,3.7641714650231437,3.7626819095096073,0.0,0.0,0.3333992700319032,5.608700294752379,0.17274279207796664,3.516773320533134,0.08204560354351997,0.0002554540441377793,0.0,0.7190731763839722,0.0,0.0,0.0,0.0,0.0,2.564893548553054,40.65948063618428,37.16005325317383,41.13242721557617,43.529441833496094,0.9999999403953552,0.08155868947505951,0.7912857532501221,2.3216466903686523,0.3766237497329712,0.06491947174072266,0.0,0.0,0.9689634377891952,0.2515836285578238,0.7403579755993254,1.0,0.40017008861979925,0.29062492058083816,1.0,0.30972132086753845,0.0,0.3985002419433078,0.29133436567074544,0.0,0.31016539238594676,250.54438500875955,373.7506712337096,0.6762095223369642,-113.31007288838481,250.54438529058697,323.4312936434395,388.8162031672899,426.3028414379575,197.29160853794642,146.52454813875895,550.3558717810589,0.0361990529007823,0.27813716281594053,0.17753184022264462,0.33510181514247517,0.0,0.3988566582010685,0.30452503103469714,0.2049595316734361,1.386221658907186,0.7184236561503793,0.7605620900663222,0.8324539225385659,0.2184236561503793,-0.039437909933677795,-0.11754607746143408,0.0,0.0,0.532967032967033,0.46703296703296704,1.0,2.3341360151112736,2.276019519174492,2.233045201380174,-8.000198364257812,0.0003353398642502725
