epoch,lr_backbone,lr_main,solver_strength,train_total,train_count,train_flat_dm16,train_allocation,train_dm16,train_dm32,train_dm64,train_cell,train_region_nb,train_hurdle_bce,train_trunc_nb,train_kd_total,train_kd_spatial,train_kd_count,region_mu_mean,region_dispersion_mean,region_dispersion_p10,region_dispersion_p50,region_dispersion_p90,region_weight_mean,region_weight_std,region_weight_min,region_weight_max,solver_weight_mean,solver_weight_std,weight_clip_low_fraction,weight_clip_high_fraction,solver_energy_before,solver_energy_after,solver_energy_reduction,weight_mean_32,weight_mean_64,weight_mean_128,scale_pi_32,scale_pi_64,scale_pi_128,val_mae,val_rmse,val_nae,val_bias,val_game0,val_game1,val_game2,val_game3,val_mae_sparse,val_mae_moderate,val_mae_dense,pearson_rate_var_error,spearman_rate_var_error,spearman_weight_error,spearman_pred_weight_error,spearman_rate_var_error_32,spearman_rate_var_error_64,spearman_rate_var_error_128,mean_std_residual,coverage_50,coverage_80,coverage_95,calib_gap_50,calib_gap_80,calib_gap_95,dispersion_sat_low_fraction,dispersion_sat_high_fraction,solver_help_fraction,solver_harm_fraction,energy_monotonic_fraction,mae_reg_y0,mae_reg_y1,mae_reg_y2
1,2.0000000000000003e-06,2.0000000000000003e-06,0.0,24.854004524849557,18.949425465351826,3.735893655467678,3.735893655467678,3.735893655467678,0.0,0.0,0.2515629380941391,6.187464198550662,0.1732640262391116,4.254879223333822,0.0,0.0,0.0,2.1672570769851274,49.94294666599583,49.9067497253418,49.9067497253418,50.00431823730469,1.0,0.002735949121415615,0.9834632277488708,1.039101481437683,1.0,0.002735949121415615,0.0,0.0,0.0,0.0,0.0,1.0000000064437453,1.000000009665618,1.0000000032218728,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.000000000000001e-06,4.000000000000001e-06,0.0,24.909666576900996,19.05480298480472,3.783595014262844,3.783595014262844,3.783595014262844,0.0,0.0,0.25092237583688787,5.938477239093265,0.17317470384610667,4.017625483306679,0.0,0.0,0.0,2.181895719992148,49.597633568016256,49.3253173828125,49.61518478393555,49.80937194824219,1.0000001192092896,0.0025839023292064667,0.9798934459686279,1.0305804014205933,1.0000001192092896,0.0025839023292064667,0.0,0.0,0.0,0.0,0.0,1.0000000032218728,1.0000000161093634,0.9999999903343819,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6e-06,6e-06,0.0,24.64884245073473,18.796465229343724,3.7385249266753324,3.7385249266753324,3.7385249266753324,0.0,0.0,0.250843705357732,6.044686233675158,0.17307824701876254,4.124483192289198,0.0,0.0,0.0,2.2074914558513745,48.96017043654983,48.46584701538086,49.037147521972656,49.421749114990234,1.0,0.00397371593862772,0.9620063304901123,1.0206154584884644,1.0,0.00397371593862772,0.0,0.0,0.0,0.0,0.0,1.0000000032218728,1.0000000064437453,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8.000000000000001e-06,8.000000000000001e-06,0.0,23.438074885187923,17.67274927448582,3.7398204803466797,3.7398204803466797,3.7398204803466797,0.0,0.0,0.25053242050312663,5.801011459247486,0.17302680821032138,3.926833819698643,0.0,0.0,0.0,2.2543436836551978,47.78406761788033,46.79157257080078,47.90120315551758,48.65553665161133,1.0,0.008447670377790928,0.9162355065345764,1.0362660884857178,1.0,0.008447670377790928,0.0,0.0,0.0,0.0,0.0,1.0000000161093634,1.000000004832809,0.9999999935562546,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1e-05,1e-05,0.0,24.282529624732764,18.53634280127448,3.70865502228608,3.70865502228608,3.70865502228608,0.0,0.0,0.25078006934475255,5.8761696428866,0.1729701970880096,3.9115315160235844,0.0,0.0,0.0,2.3412362755955876,45.839314125679635,43.870845794677734,46.15619659423828,47.43569564819336,1.0000001192092896,0.021700527518987656,0.7203544974327087,1.0798923969268799,1.0000001192092896,0.021700527518987656,0.0,0.0,0.0,0.0,0.0,1.0000000032218728,1.0000000128874909,1.0,0.0,0.0,0.0,255.67409706115723,393.41149818479624,0.5986670432964215,-177.4092472411774,255.67409668392418,319.2309406257625,376.35808669939985,408.35925799091655,152.63432039533342,129.3731383094492,625.5458821835725,0.0332466722387855,0.369541384925106,-0.3282108694506843,-0.3282108694506843,0.40855647509117254,0.15704716048384182,-0.13450136730560416,1.356749185046824,0.7282845577410583,0.7627014042313371,0.8326408249243027,0.22828455774105827,-0.0372985957686629,-0.11735917507569726,0.0,0.0,0.4725274725274725,0.5274725274725275,0.4908424908424908,2.363864461144248,2.11767176088396,2.1170285245874427
6,1e-05,1e-05,0.05,22.859394073486328,17.31628972130853,3.6911577598468677,3.6911577598468677,3.69087502763078,0.0,0.0,0.25167605764157064,5.378862529187589,0.17208970156875816,3.480230866251765,0.0,0.0,0.0,2.4911671844688623,42.65051589141021,38.94340133666992,43.359737396240234,45.618465423583984,1.0,0.059974703937768936,0.36761537194252014,1.1745105981826782,1.0,0.059974703937768936,0.0,0.0,4.072468274348491,2.2078420761469246,0.4578614423951203,1.0000000064437453,1.0000000032218728,0.9999999935562546,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9.999976323536296e-06,9.999976323536296e-06,0.1,23.72604120099867,18.366050256265176,3.661311284915821,3.661311284915821,3.655858832436639,0.0,0.0,0.2509031972369632,4.9728861499477075,0.16932750875885422,3.1222186894030184,0.0,0.0,0.0,2.709184910800006,39.185638633934225,31.846817016601562,40.73270034790039,44.128658294677734,1.0000483989715576,0.12872162461280823,0.25,1.3547711372375488,1.0000483989715576,0.12872162461280823,0.0009109311740890688,0.0,3.084515816456563,0.9005673721029952,0.7080360660502136,1.0000547396170127,1.0000330225841418,0.9999999967781273,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9.999905294381213e-06,9.999905294381213e-06,0.15,22.262232136082005,17.108191954123008,3.6392695001653723,3.6392695001653723,3.624277907448846,0.0,0.0,0.25215733413760727,4.454191375423122,0.1650739404800776,2.7219299980112024,0.0,0.0,0.0,2.969904628959862,36.96016229165567,24.086238861083984,39.789127349853516,43.95661163330078,1.0012215375900269,0.20874452590942383,0.25,1.5747166872024536,1.0012215375900269,0.20874452590942383,0.013904694167852063,0.0,3.0829976764885156,0.5975551943521242,0.8061772154714271,1.0012943035847433,1.0011454917289115,1.0001425775321755,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.999786913242843e-06,9.999786913242843e-06,0.2,19.361259383124274,14.402335218481115,3.6403398320481584,3.6403398320481584,3.6161243851120406,0.0,0.0,0.24921533465385437,3.8523032923002503,0.15851810775898598,2.349841146855741,0.0,0.0,0.0,3.0780153661160856,37.321770126755176,19.278383255004883,41.45503616333008,45.7970085144043,1.0041775703430176,0.25592419505119324,0.25,1.6259708404541016,1.0041775703430176,0.25592419505119324,0.03575062917168181,0.0,4.702049410020983,0.7798289181412877,0.8341512710437877,1.0042911832397048,1.0043338021716557,1.00123283347568,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9.999621181301335e-06,9.999621181301335e-06,0.25,17.751490154781855,12.868816672144709,3.63997728760178,3.63997728760178,3.612357287793546,0.0,0.0,0.24788599723094218,3.5762706189542204,0.15652351403558576,2.2490914770074792,0.0,0.0,0.0,2.957086891741366,38.62229888503616,18.4315242767334,43.359737396240234,47.807735443115234,1.0055714845657349,0.26689690351486206,0.25,1.7245179414749146,1.0055714845657349,0.26689690351486206,0.04163748769011927,0.0,6.520550360550752,0.853482032547126,0.8691088964344664,1.00563015486743,1.0059759939039075,1.0025649908426646,0.0,0.0,0.0,254.63764649695094,391.32533538812794,0.6031315229867966,-172.0836080823626,254.63764651818218,319.27475495733455,377.2765456971133,409.80121998226855,156.08596256801061,129.9783145697542,619.2227683689283,0.03571033368444445,0.4322352174288488,-0.3646820726121336,-0.3646820726121336,0.502883464546678,0.3663789937465646,0.25921158420759155,1.3572842040339894,0.7283145581053484,0.761749964106707,0.8326515393401206,0.2283145581053484,-0.03825003589329301,-0.11734846065987936,0.0,0.0,0.4725274725274725,0.5274725274725275,0.5467032967032966,2.353380779316137,2.1202530644752167,2.1197670075919604
