epoch,lr,solver_strength,eta0,train_total,train_cell,train_global,train_region_head,train_region_map,train_deep,grad_norm_mean,grad_norm_max,clip_rate,residual_abs_mean,residual_abs_max,z_lt_minus10_frac,initial_pred_count_mean,initial_pred_count_std,solver_rel_step_mean,solver_delta_n_mean,val_MAE,val_RMSE,val_NAE,val_Bias
12,0.000986663298624003,0.4,0.04959774389863014,0.24539071773037766,0.20414306223392487,0.4054234492959398,0.0035265663525823393,0.0,0.2040951270045656,0.6289186125451868,1.3050638437271118,0.0,0.015104737767780369,0.729182243347168,0.0003315318714488636,399.40265401204425,336.6374636365176,0.00294463458527444,1.2959501603336046,,,,
13,0.0009826044551386743,0.45,0.04994041472673416,0.2441372781088858,0.19694089934681402,0.4644230410005107,0.003770377229419396,0.0,0.19686812433329495,0.673981281392502,1.8343271017074585,0.0,0.0166834175981807,0.8131603002548218,0.0006880326704545455,432.557944095496,393.2273467997675,0.004289829172194004,2.0972564021746316,,,,
14,0.0009780178907671788,0.5,0.04997370019555092,0.2442691411935922,0.2007294355919867,0.42921587508736236,0.003090601006988436,0.0,0.20068293674425644,0.5841441348646627,1.4487324953079224,0.0,0.013606527396901087,0.9052462577819824,0.0010015314275568182,384.09888758803856,358.1562058183915,0.003360579102511772,1.4164461014848766,596.8608927408854,773.2148752810537,1.5171084955086758,570.4278605143229
15,0.0009729086208503173,0.55,0.05019920691847801,0.24229171872138977,0.1988404713796847,0.4288657321171327,0.002823365174911239,0.0,0.19875950479146207,0.6273645803783879,1.892531394958496,0.0,0.01574113866257848,0.6831376552581787,0.001092852968158144,424.7744348699396,380.3054280477851,0.0047396270657014666,2.172956188519796,,,,
16,0.0009672822322997304,0.6,0.05046922713518143,0.2374482529632973,0.19786861132491718,0.38981213488362054,0.0029921424169460256,0.0,0.19778498194434427,0.5452211765628873,1.7354388236999512,0.0,0.015790518091031998,0.7057781219482422,0.0011427908232717803,420.65880099209875,402.4532790020708,0.005689299249118476,2.7435776950283484,,,,
17,0.0009611448774886924,0.65,0.050351228564977646,0.2369517074389891,0.19796350237094995,0.3844884205045122,0.002696817703756758,0.0,0.19784861441814539,0.5401827954884731,1.081461787223816,0.0,0.014884598814233235,0.6088522672653198,0.0014158306699810605,397.5873163396662,367.86429263244094,0.00519244464213085,2.339872791234291,,,,
18,0.0009545032675245813,0.7,0.05041256174445152,0.23542929779399524,0.19476419416340915,0.40051771158521826,0.003066651992302275,0.0,0.194663662350539,0.5590870633269801,1.1303520202636719,0.0,0.01721953142039252,0.7193396687507629,0.0016144261215672348,440.7272472959576,432.11394542021964,0.005586183128991362,2.689315184499278,,,,
19,0.0009473646649103818,0.75,0.05049113184213638,0.23497584958871207,0.1999501260844144,0.3442527911428249,0.003002220792978099,0.0,0.19986894636443167,0.5425334080602183,1.2876836061477661,0.0,0.014071219219741497,0.7136073112487793,0.0016095710523200758,393.65394129897606,374.6796959681763,0.004433761079174777,2.0192539818359143,218.26524353027344,275.14428218438604,0.4591357689044889,37.94278259277344
20,0.0009397368756032445,0.8,0.05069737508893013,0.2347176598780083,0.19386746350562933,0.4031433743057829,0.0026792766875587404,0.0,0.19374589802640857,0.5162260383367538,1.1353108882904053,0.0,0.016800959241774046,0.7258700728416443,0.0016923384232954545,450.85311750932175,438.30101231151633,0.006562188422928254,3.418256743839293,,,,
21,0.000931628240478787,0.85,0.050652749836444855,0.23109288016955057,0.19405325705354864,0.36449541693383997,0.002950403846405221,0.0,0.19390461345513663,0.5836921329751159,1.1827974319458008,0.0,0.014846449407438437,0.5534412860870361,0.0018680456912878788,421.3790884306936,386.5865856671535,0.00695175798539298,3.116238605343934,,,,
22,0.0009230476262104677,0.9,0.05086294934153557,0.23111600948102545,0.18884707761533331,0.41621204533360223,0.0032386285831418,0.0,0.18871441664117755,0.5628686339566202,1.1080725193023682,0.0,0.018856401992679545,0.7428246140480042,0.0018375281131628788,493.1204112659801,493.4910466320879,0.007084981677700963,4.042336088577003,,,,
23,0.00091400441557401,0.95,0.050941210240125656,0.22587001052769748,0.19557290908062097,0.29793757967876666,0.0025167207755712848,0.0,0.1954700874559807,0.44327781146222894,1.122538685798645,0.0,0.01380880768269752,0.7353470921516418,0.0017979939778645833,414.6115343498461,433.41311134633116,0.006592813210745314,3.2743321437049997,,,,
24,0.0009045084971874737,1.0,0.05119825527071953,0.2287406948479739,0.18874670745748462,0.3945522884076292,0.002693794500153286,0.0,0.18858903736779184,0.605599604772799,1.4006601572036743,0.0,0.01654224947207805,0.7102694511413574,0.0014033462062026515,442.10505121404475,451.593554943177,0.009709591822077831,4.747163973974459,557.7600133260091,744.0178521152092,1.1071980855126062,507.6483759562174
25,0.0008945702546981969,1.0,0.05134578421711922,0.22629345005208795,0.19389728750243332,0.3192353216987668,0.0023631445611968184,0.0,0.19373242376428662,0.43054460350311163,0.9385867714881897,0.0,0.015133524652231823,0.6935339570045471,0.002162124171401515,415.07895775997275,436.6795249098164,0.00916200455024161,4.605382092071302,,,,
26,0.0008842005554284296,1.0,0.05140887573361397,0.22366442373304657,0.18921208517117935,0.33926621079444885,0.0026285827713736303,0.0,0.18904046894926013,0.54147966522159,1.23100745677948,0.0,0.015605845298110084,0.6144253015518188,0.0025916822028882575,443.0110852790601,435.76892342381717,0.008053493012222603,3.8429915661161598,,,,
27,0.000873410738492077,1.0,0.051501043140888214,0.22348531448479855,0.18913678734591513,0.3369625368804643,0.003261363812877486,0.0,0.18899379806085068,0.550490525635806,1.1575376987457275,0.0,0.016154361366661207,0.8017827272415161,0.0029569683652935605,435.1537743770715,454.0042568419552,0.007768446925293767,3.786199072996775,,,,
28,0.0008622126023955446,1.0,0.05152679607272148,0.22641712607759418,0.18386257281809143,0.4197895284177679,0.002878000405899277,0.0,0.18372209415291296,0.5535635528239337,1.040510654449463,0.0,0.0187518776352094,0.6364926695823669,0.003149783972537879,503.07017517089844,499.6861206457726,0.006738954107277095,3.9187505850286195,,,,
29,0.0008506183921362444,1.0,0.051495976746082306,0.21846862679178064,0.18837683128588129,0.29557353709683276,0.002672208593029416,0.0,0.18824239707354343,0.427762483105515,0.7766610383987427,0.0,0.015551839052050404,0.6041319966316223,0.0036681204131155305,445.2016328753847,461.05206722154264,0.006230439327544335,3.01206625772245,502.06739069620767,693.2369875036006,0.9858713097158761,452.8997408548991
30,0.0008386407858128706,1.0,0.05162542685866356,0.22015028514645316,0.18353081517147296,0.3613052770043864,0.0024447092948707214,0.0,0.18342790865536893,0.43848566801259015,0.7843474745750427,0.0,0.01736790501286812,0.6595534682273865,0.005126490737452652,486.750981648763,542.3445259675073,0.006205215092367408,3.4890039441260425,,,,
31,0.0008262928807620843,1.0,0.05157112702727318,0.21878635341470892,0.18454791379697394,0.3374541329615044,0.0024651263216087086,0.0,0.1844075204748096,0.4414472119374709,0.8957131505012512,0.0,0.01679140104996887,0.6880664825439453,0.006481055057410038,469.91615480365175,524.443833788043,0.006906153789410989,3.6170440153642134,,,,
32,0.0008135881792367685,1.0,0.05153520032763481,0.22159065712581982,0.18492726349469388,0.3614096971172275,0.002612117841966789,0.0,0.18478954244743695,0.45747083606141986,1.1073784828186035,0.0,0.017123330963041746,0.7110523581504822,0.006596189556699811,474.34048785585344,529.9911500200832,0.006389394716472562,3.4991067363457247,,,,
33,0.0008005405736415125,1.0,0.051699019968509674,0.21499933483022632,0.17852294490192877,0.3596485338427804,0.002557674440498831,0.0,0.17838483281207806,0.4265299154953523,0.9914397597312927,0.0,0.017088436154705105,0.692863941192627,0.0067291259765625,494.7385087446733,552.26514891628,0.008008398863515167,4.392824990731297,,,,
34,0.0007871643313414718,1.0,0.05166869983077049,0.22119251345143173,0.18678595170830237,0.3394055556167256,0.002330037281904934,0.0,0.18667090932528177,0.4992276366912957,0.9951814413070679,0.0,0.015071389258302974,0.6547269225120544,0.007837931315104166,443.9440686774976,500.6247578203639,0.00556930291438193,2.8671679212288423,595.1711410522461,840.9497695802564,1.15269086556303,554.0838027954102
35,0.0007734740790612134,1.0,0.05184226855635643,0.21278470348228107,0.17991298527428598,0.32444746295611065,0.002134862449372921,0.0,0.17976454171267423,0.3988418619741093,0.7673442959785461,0.0,0.01671074391483809,0.7754656672477722,0.00833453554095644,476.55347604462594,571.343743572305,0.00864812081933699,4.956998294050043,,,,
36,0.0007594847868906076,1.0,0.05179205164313316,0.21169622558535953,0.17882524159821597,0.324373336000876,0.002168237709680177,0.0,0.1786725367560531,0.39128882776607166,0.7526236176490784,0.0,0.01663571758421533,0.642673134803772,0.01074496182528409,479.0240755948153,561.2636724608202,0.008237538855720424,4.383062821446043,,,,
37,0.0007452117519152541,1.0,0.05196864530444145,0.20989128044157318,0.17513278939507224,0.3426417157505498,0.0024715992798464317,0.0,0.1749845693508784,0.45750581360224524,0.7610677480697632,0.0,0.01863030506523721,0.7848814129829407,0.012633352568655304,508.45509338378906,611.1877659499827,0.009688225500708953,5.3215737487330586,,,,
38,0.000730670581489344,1.0,0.05217396840453148,0.21630016059586496,0.17341276303385245,0.42404038481640094,0.0024167865860473476,0.0,0.17326446825807745,0.5824490270831368,1.543723225593567,0.0,0.017544756770472635,0.7052139043807983,0.013838334517045454,521.2520465272846,623.4955990924943,0.008690082688576005,4.987519604464372,,,,
39,0.0007158771761692464,1.0,0.05239195376634598,0.214247361277089,0.17530903175021662,0.38430149672609387,0.0025408901926835606,0.0,0.17515673510956042,0.4905311731678067,1.2927515506744385,0.0,0.01860333445735953,0.8439285159111023,0.016082301284327652,510.410419810902,635.3180543407966,0.010125759717387458,6.206360032612627,194.4072026570638,254.11856378869595,0.4090465895263057,60.59039815266927
40,0.0007008477123264848,1.0,0.052474815398454666,0.20958734822995734,0.17629030843575796,0.3280756559335824,0.002447367014335186,0.0,0.17612845608682343,0.40938645194877277,0.8114928603172302,0.0,0.01758247808637944,0.7026203870773315,0.018222693241003788,488.68208405465793,591.4238212159262,0.009127266137070503,5.377802088856697,,,,
41,0.0006855986244591103,1.0,0.052675869315862656,0.20968209884383462,0.1767875145782124,0.32494898411360656,0.0019984194659627974,0.0,0.17665904715205683,0.48989246334090375,1.1108136177062988,0.0,0.017686701859488632,0.7117335200309753,0.020054672703598484,504.93488519841975,647.7709745205087,0.009056732668823592,5.70433795587583,,,,
42,0.0006701465872208216,1.0,0.0528537817299366,0.2051122278878183,0.17085585675456308,0.3376773044918523,0.0024431946080629573,0.0,0.17072628032077442,0.4109563926855723,0.826641857624054,0.0,0.019488961266523056,0.7481058835983276,0.02027338201349432,539.5404750939572,707.5698432482847,0.009642075126369795,6.122307408036607,,,,
43,0.0006545084971874737,1.0,0.05306342989206314,0.2064227836601662,0.1755093385775884,0.304473502843669,0.0023304719008702896,0.0,0.17533917183225806,0.3999534836321166,0.7757683992385864,0.0,0.017043861602856356,0.7335299253463745,0.024613813920454544,493.8106190074574,649.0774298472414,0.009954473603460374,6.232009740038351,,,,
44,0.0006387014543809223,1.0,0.05319904163479805,0.20382677966898138,0.1671397207361279,0.36301688262910553,0.001926842897029763,0.0,0.16701506665258697,0.4782444622480508,0.8965988755226135,0.0,0.018776026737848013,0.7561972141265869,0.030132178104285038,544.5704669374409,714.3019779653026,0.008686028329203978,5.382601374026501,418.0200874328613,635.2869909720387,0.672484786351605,295.7901247660319
45,0.0006227427435703996,1.0,0.05359509214758873,0.20562800494107333,0.1696188555973949,0.3559728434140032,0.002059328500322546,0.0,0.16947750905246445,0.49727702140808105,1.289169430732727,0.0,0.019723813924374,0.9500203132629395,0.03413853500828599,536.1185631029533,739.7141918562505,0.012427057993287841,8.302971068656806,,,,
46,0.0006066498153718734,1.0,0.05384832248091698,0.200071449081103,0.1668314870559808,0.3284390546155698,0.0019802777960924714,0.0,0.16670653359456497,0.42622702817122143,0.7891598343849182,0.0,0.019987311820979372,0.784605860710144,0.034215291341145836,554.0528203790838,764.8822529269928,0.010735861600771772,7.224889751636621,,,,
47,0.000590440267166055,1.0,0.054320622235536575,0.20705677659222574,0.17109891162677246,0.3551700937025475,0.002204268285299115,0.0,0.1710637706247243,0.5416483617190159,1.442697525024414,0.0,0.018782602199776607,1.23921799659729,0.04129606304746686,535.88344782049,745.594377213968,0.01073797405203522,7.572069414185755,,,,
48,0.000574131823855921,1.0,0.054401714354753494,0.2017135958779942,0.17171898980935416,0.2958526895804839,0.0020466806352928734,0.0,0.1716241850094362,0.4079783188574242,0.9287071228027344,0.0,0.0181752674592038,0.7429487705230713,0.04731981682054924,507.04762453021425,689.1709354880179,0.008354393825301844,5.133895709207564,,,,
49,0.0005577423184847932,1.0,0.054584480822086334,0.2019270590760491,0.16645213735826087,0.35069411970449216,0.002027541949329051,0.0,0.16633177571224445,0.454849817536094,1.1612613201141357,0.0,0.023163871373981237,0.7981172204017639,0.051480611165364586,591.3228769013376,848.0949975836556,0.01179694890213961,9.479008367567351,787.5421526590983,1347.5571127758801,1.2038050258171917,736.2288729349772
50,0.0005412896727361663,1.0,0.05470540001988411,0.2002477952928254,0.16864953844836264,0.31195790907650284,0.0020123188768400614,0.0,0.16852681090434393,0.3369307260621678,0.7397042512893677,0.0,0.019395433020580447,0.7245185971260071,0.05885083747632576,550.9974744392164,759.8268701038877,0.009085100671544558,6.173795700073242,,,,
51,0.0005247918773366112,1.0,0.0548776276409626,0.19658686897971414,0.1619976910226273,0.3414845832369544,0.0022035918911128783,0.0,0.16192155060443011,0.4981434733578653,1.0987783670425415,0.0,0.022696783836705214,0.8603004813194275,0.06310850201231061,602.5768053459399,877.7295931208779,0.011320999550111028,8.652274107842734,,,,
52,0.0005082669723831793,1.0,0.05501211807131767,0.1940202618187124,0.16269408053520953,0.30872691264658264,0.0022674466070549733,0.0,0.1624868656649734,0.4526347174788966,0.7676869630813599,0.0,0.02070080017614545,0.7641396522521973,0.07071916984789299,567.9884527957801,809.1292190777514,0.012922121448244787,9.539945269624392,,,,
53,0.0004917330276168208,1.0,0.0552196279168129,0.19693098601066705,0.16164393135995575,0.3487755913626064,0.00204746889931178,0.0,0.16157761193586118,0.4464018846100027,1.479888916015625,0.0,0.022369580738472217,0.8006388545036316,0.07474679657907198,598.2787378484553,860.8319000388195,0.011862395576441266,8.750334911274187,,,,
54,0.0004752081226633888,1.0,0.055421680212020874,0.1930340930367961,0.15663443302566354,0.3601951000816894,0.0019007468469102275,0.0,0.156490515804652,0.5037440111239752,1.0192893743515015,0.0,0.02555079341894298,0.8053030371665955,0.08459033388080019,638.8217828924006,922.5780013758344,0.014339824302375993,11.13121119502819,736.19794921875,1157.780314329982,1.2081324496047727,702.557059733073
55,0.0004587103272638339,1.0,0.05552014708518982,0.19580287463737256,0.15938835568500287,0.35999140922318806,0.002076885334893384,0.0,0.15926199970823346,0.495942494634426,1.3894120454788208,0.0,0.021869830349742464,0.7944567799568176,0.09089383212002841,595.7129350142045,839.0996131845937,0.010775800663836752,7.558170576890309,,,,
56,0.00044225768151520694,1.0,0.05570441484451294,0.19576209783554077,0.16020377296389957,0.3513575449134364,0.0021128457782183295,0.0,0.16011500923019467,0.48228683074315387,1.1294145584106445,0.0,0.023266422068417975,0.7622506022453308,0.09698994954427083,610.4484571977096,915.4262346942484,0.012856443550183692,9.491059664523963,,,,
57,0.00042586817614407896,1.0,0.05582939460873604,0.19782629518797903,0.16188278478203397,0.3556360286293608,0.0018995275048920039,0.0,0.1617588775627541,0.4606773753960927,1.2809480428695679,0.0,0.023765415757555853,0.7932412624359131,0.10615840102687027,615.7452263109611,885.7418629787284,0.01006710485054293,8.315484602568727,,,,
58,0.0004095597328339452,1.0,0.05592524632811546,0.1958446457530513,0.16104548221284692,0.34355534884062683,0.0022181339163304956,0.0,0.16089451177553696,0.4859367816737204,1.186405062675476,0.0,0.02242322349356431,0.7188756465911865,0.11362110484730113,598.7803367845939,870.6742929490267,0.009623560624084237,7.824787133119323,,,,
59,0.00039335018462812664,1.0,0.056030888110399246,0.19680905071171848,0.16197904154206766,0.3444632811076713,0.0019183971259432535,0.0,0.16188499895912228,0.4869607262539141,1.1824541091918945,0.0,0.023120889101516117,0.8087291717529297,0.12280458392518939,610.7378244111032,887.8148904185676,0.009368942531926388,7.8076913018118255,666.2501925150553,1147.077886728847,0.9986274674202462,601.4501136779785
60,0.00037725725642960046,1.0,0.05618063360452652,0.1921845864165913,0.15421361250407767,0.37522935325449164,0.0022401882346126845,0.0,0.15411707984678674,0.479691281914711,1.1360061168670654,0.0,0.02571193357421593,0.8006250262260437,0.12353723699396307,663.7947045528527,994.7546286977234,0.01224675677208738,10.60319016377131,,,,
61,0.00036129854561907783,1.0,0.05636393651366234,0.19284266730149588,0.15973867634029099,0.3272186011979074,0.0019106440551254448,0.0,0.15962120551954617,0.46771693726380664,1.3948216438293457,0.0,0.02357945836741816,0.7923155426979065,0.134358955152107,625.9422584302498,947.0065474498306,0.012804734307186058,10.580843968599131,,,,
62,0.00034549150281252633,1.0,0.05657265707850456,0.19689427090413641,0.15884496994090802,0.37675595768924913,0.0018685266541345327,0.0,0.15874566340988333,0.5110726884820245,1.0801713466644287,0.0,0.02510659313393813,0.7738047242164612,0.1428312821821733,648.163007331617,1001.250664719891,0.013165610598992895,12.143582293481538,,,,
63,0.0003298534127791785,1.0,0.05669013410806656,0.19838496681415674,0.16133187033913352,0.3670742344675642,0.0017283601681066846,0.0,0.16118621058536298,0.5480877224243048,1.1629997491836548,0.0,0.023307825410456368,0.8448378443717957,0.14957589814157196,610.3056659120502,908.1546910636503,0.011820006020240147,9.644575003873218,,,,
64,0.0003144013755408895,1.0,0.056799616664648056,0.19336199218576605,0.16264805739576166,0.3032393558233073,0.0019499897925098512,0.0,0.16256725765538937,0.47081703715252154,0.9452908039093018,0.0,0.02081830208330895,0.8156465888023376,0.16490242697975852,559.3570607503256,880.3358634337568,0.011603187176991592,9.299246150435824,917.8405708312988,1526.6530917066839,1.3587717869495999,860.9249514261882
65,0.0002991522876735154,1.0,0.05691037327051163,0.19281945625940958,0.15871926600282843,0.33750967478210275,0.0017461024928541685,0.0,0.1586266505447301,0.4605247766682596,1.098758339881897,0.0,0.02261288845064965,0.7942240238189697,0.1652654012044271,605.873183741714,925.6633455805988,0.010441244572796153,8.83700733880202,,,,
66,0.0002841228238307536,1.0,0.056998517364263535,0.18608354844830252,0.1501334472136064,0.3552518010591016,0.0021246112371569106,0.0,0.14999573497158109,0.48074193569746887,0.9413489699363708,0.0,0.026895328086208214,0.7757526636123657,0.1703877304539536,681.0148569742838,1040.2034335932913,0.013654920306042626,11.232105149464173,,,,
67,0.00026932941851065615,1.0,0.05710402876138687,0.18361024016683752,0.14817713155890955,0.35050241310488095,0.0019143336403155417,0.0,0.1480802922989383,0.46310818240498053,0.9518775343894958,0.0,0.027026239105246284,0.7929257750511169,0.18189401337594696,686.4656159372041,1093.0895932817582,0.013789540825228236,10.49840515874552,,,,
68,0.0002547882480847461,1.0,0.0572098083794117,0.189574042504484,0.15479122757008582,0.3438823602416299,0.0019728947928259995,0.0,0.15469700549588059,0.5066872469403527,1.0697760581970215,0.0,0.025960424237630585,0.8062896728515625,0.19093392112038352,662.2880974971887,1045.0219976999583,0.013136686076353671,10.676291444987962,,,,
69,0.00024051521310939256,1.0,0.05732777342200279,0.1944581645004677,0.15798804705793207,0.36080693114887585,0.0019471241685096174,0.0,0.15788307492480133,0.4928669342488954,1.0742415189743042,0.0,0.02440338638244253,0.8519775867462158,0.19714124274976325,627.7329133929628,971.8224695327986,0.012398974596042975,10.766700261470044,716.3916445414226,1233.058254024361,1.1213660374495997,676.0506233215332
70,0.00022652592093878665,1.0,0.05742058902978897,0.1894738692225832,0.15475185960531235,0.3436115650516568,0.0018042648532145629,0.0,0.15463061292063107,0.47297142084800836,1.0319900512695312,0.0,0.025555013876521225,0.8033095598220825,0.20844106963186554,652.1468108206084,1014.2963745883088,0.012678299085095976,10.998855228676941,,,,
71,0.0002128356686585282,1.0,0.057492274791002274,0.18894871482343384,0.15113201037500845,0.3742501819224069,0.0019584247660752612,0.0,0.15103926261266074,0.48194928196343506,0.9563077688217163,0.0,0.0274370215325193,0.7896419763565063,0.22268098773378314,700.8380871397076,1112.089828624758,0.011205490319601571,11.018162785831725,,,,
72,0.00019945942635848747,1.0,0.05759670212864876,0.19013692393447412,0.15654657352151294,0.33232469834161527,0.0017894065443242928,0.0,0.15648324968236865,0.4943845430106828,0.8486480116844177,0.0,0.025832267689772627,0.9430000185966492,0.21457510283499054,662.6011773311731,1045.3559725607695,0.01245453855319118,11.861512764836803,,,,
73,0.00018641182076323148,1.0,0.05765393003821373,0.18692206072084833,0.15394682775844226,0.3261336006901481,0.0018093659785914826,0.0,0.15380865832169852,0.3976726256536715,0.684362530708313,0.0,0.024464196116296633,0.7439536452293396,0.23328838926373105,644.3906550551906,996.4803517119628,0.011480151971971447,9.86243125706008,,,,
74,0.00017370711923791565,1.0,0.05776835232973099,0.18834806843237442,0.15239842190886987,0.35576086807431595,0.0018677932772940646,0.0,0.15233483662207922,0.5231752883304249,0.9475648999214172,0.0,0.026817815378308296,0.9167814254760742,0.24212091619318182,672.7080665357186,1093.4619974054235,0.014649147509992348,12.89501349944057,619.262291208903,1057.2898938088397,0.9103205587756843,550.8197166442872
75,0.00016135921418712956,1.0,0.05782238394021988,0.18999903400739035,0.15965292038339557,0.30006150765852496,0.0016997981116274427,0.0,0.15955875091480487,0.4613638606035348,0.8811259865760803,0.0,0.02200767080384222,0.7940086126327515,0.24943588719223486,586.0706361712831,965.7405568642762,0.01075052192335892,8.75689222054048,,,,
76,0.00014938160786375572,1.0,0.05789128690958023,0.19186082075942645,0.15224560350179672,0.3923774777036725,0.0018873351756624427,0.0,0.15214967976013818,0.4982141409859513,1.16403329372406,0.0,0.028712092644789,0.8175480961799622,0.23642800071022727,728.7079153349905,1145.7861259129347,0.013455748960206454,13.10449996139064,,,,
77,0.00013778739760445552,1.0,0.057920049875974655,0.18386280762426782,0.14904633299870926,0.344831082405466,0.0016668260116906215,0.0,0.1488866000012918,0.4415590514739354,0.9277116060256958,0.0,0.028226170194984385,0.7509409189224243,0.2483277754350142,696.6068993770715,1119.2500617502562,0.015010946103068294,12.982172426626537,,,,
78,0.0001265892615079232,1.0,0.05797805264592171,0.18495060955033157,0.14891785541267105,0.3563835033864686,0.0019720141955820673,0.0,0.1488515314730731,0.49467137591405347,0.7987982034683228,0.0,0.028988080988214773,0.9034057855606079,0.2478609952059659,722.1361826116389,1117.4536600267252,0.015222704306131962,13.684289177145923,,,,
79,0.0001157994445715706,1.0,0.05804489180445671,0.18786167150193994,0.15405792313994784,0.33404197137464176,0.0019977525719723694,0.0,0.15390857738075833,0.48746243661100214,1.0491840839385986,0.0,0.02611519094330795,0.8056629300117493,0.2646505182439631,666.8416244044448,1067.4234328568166,0.012626069202793367,12.141565902666612,711.09865137736,1215.538961636612,1.0753555286451353,660.635230255127
80,0.00010542974530180327,1.0,0.058097511529922485,0.1822653128342195,0.14722758825078155,0.34686053025000024,0.0017583492374273412,0.0,0.14716114036061548,0.506046174602075,0.8777645826339722,0.0,0.028306434043880665,0.8378663063049316,0.26612992720170453,700.2350274288293,1134.5152089525734,0.016655078538778154,13.71536517639955,,,,
81,9.549150281252633e-05,1.0,0.058151014149188995,0.18022755510879285,0.14645373685793442,0.33404712333823694,0.0018455273944489431,0.0,0.14634106985547327,0.4812965907833793,0.7649338245391846,0.0,0.02821118745839957,0.8790623545646667,0.2674946640477036,702.1441345214844,1176.3589252575985,0.017232869219063134,14.62605049664324,,,,
