epoch,lr,solver_strength,rmr_update_rule,solver_step0,eta0,train_total,train_cell,train_global,train_region_head,train_region_map,train_deep,grad_norm_mean,grad_norm_max,clip_rate,residual_abs_mean,residual_abs_max,z_lt_minus10_frac,initial_pred_count_mean,initial_pred_count_std,solver_rel_step_mean,solver_delta_n_mean,solver_signed_delta_n_mean,solver_r_spatial_mean,val_MAE,val_RMSE,val_NAE,val_Bias
0,6e-06,0.0,projected_sirt,0.0,0.0,0.31235627965493634,0.2506333539883296,0.6052935511776896,0.005967853848370864,0.0,0.2506333539883296,0.06569061654083656,0.1581040322780609,0.0,0.0002516537938252882,0.002295194659382105,0.0,166.18973009514087,0.20830442571380345,0.0,0.0,0.0,0.0,,,,
1,1.2e-05,0.0,projected_sirt,0.0,0.0,0.3164743293415416,0.25094898586923425,0.6435280180338657,0.005862718238142516,0.0,0.25094898586923425,0.06929845595732331,0.1651907116174698,0.0,0.0002589506541632793,0.0024000774137675762,0.0,166.61864494554925,0.27178261404658915,0.0,0.0,0.0,0.0,,,,
2,1.8e-05,0.0,projected_sirt,0.0,0.0,0.31372013778397534,0.25018528374758636,0.6236360723322089,0.005856239871883934,0.0,0.25018528374758636,0.0613411208332488,0.13158072531223297,0.0,0.00027513352644305223,0.00251401262357831,0.0,167.96704471472538,0.5692799564973914,0.0,0.0,0.0,0.0,,,,
3,2.4e-05,0.0,projected_sirt,0.0,0.0,0.31513824426766596,0.2519735815850171,0.620418673211878,0.00561396403336954,0.0,0.2519735815850171,0.0649726570047664,0.16189655661582947,0.0,0.00029470441443140083,0.0028957570903003216,0.0,169.098344745058,0.42963000783795263,0.0,0.0,0.0,0.0,,,,
4,3e-05,0.0,projected_sirt,0.0,0.0,0.308183109218424,0.2494819819024115,0.5760153992609545,0.005497928204325338,0.0,0.2494819819024115,0.06638286333305365,0.18744637072086334,0.0,0.00031621918121042353,0.003286669496446848,0.0,170.4004266912287,0.6097904044431346,0.0,0.0,0.0,0.0,357.4615519205729,459.50020978527294,0.7835068005751519,-198.8716552734375
5,3e-05,0.05,projected_sirt,0.05,0.05,0.3127905618060719,0.250204195578893,0.6139797125801896,0.005941973422357643,0.0,0.2501950232368527,0.06804928447430332,0.17787499725818634,0.0,0.00032172321031490964,0.003182917833328247,0.0,171.98654405998462,0.6043402769884084,0.003145509639359785,0.5404595985557094,-0.5404595985557094,0.0009901557456363332,,,,
6,2.999179886011389e-05,0.1,projected_sirt,0.1,0.1,0.31245906605865015,0.2500675722505107,0.6124920276078311,0.005711449828760868,0.0,0.2500496899539774,0.050922156861898576,0.12774422764778137,0.0,0.0003138560075030634,0.003172036027535796,0.0,173.4435887192235,0.6623591902023479,0.006259658712555061,1.084066304293546,-1.084066304293546,0.001491457223892212,,,,
7,2.9967204408281618e-05,0.15,projected_sirt,0.15,0.15,0.3126869228753177,0.25072592677492084,0.607713644251679,0.005948155257625111,0.0,0.25070004300637677,0.046879845868909,0.1265532523393631,0.0,0.0002798093809167657,0.0032525104470551014,0.0,175.06724548339844,0.7578779131664467,0.008551514030180195,1.487656466888659,-1.487656466888659,0.006109806624325839,,,,
8,2.9926243538175172e-05,0.2,projected_sirt,0.2,0.2,0.31076632394935144,0.2511452097784389,0.5850073794523875,0.005601872866408843,0.0,0.25111322782256384,0.05324538496576927,0.12142664194107056,0.0,0.00024347436688417062,0.0029116952791810036,0.0,176.5270741780599,0.7176754043501815,0.010161072636644045,1.7568839354948564,-1.7568839354948564,0.01990521157329733,,,,
9,2.9868961039904628e-05,0.25,projected_sirt,0.25,0.25,0.31068086895075714,0.24987621289311032,0.5973975843552387,0.005324489832150213,0.0,0.24983889722462857,0.040917331014167176,0.11571350693702698,0.0,0.0002069014973874966,0.003258510958403349,0.0,177.95335110751066,0.7658984530398164,0.011055063371631231,1.8445600307349004,-1.8445600307349004,0.0612249570814046,355.2558019002279,454.66468342982995,0.804273157555193,-185.75892486572266
10,2.9795419551040836e-05,0.3,projected_sirt,0.3,0.3,0.3102322726538687,0.25072265845356567,0.5835469423821478,0.005774590782962288,0.0,0.2506818879734386,0.03469244829576575,0.10673265904188156,0.0,0.00018163765498408765,0.003015312133356929,0.0,179.7458398992365,0.9998409425821442,0.011858554980294271,1.7336843194383564,-1.7336843194383564,0.17626477326407577,,,,
11,2.970569948812214e-05,0.35,projected_sirt,0.35,0.35,0.3145293349569494,0.24981934283718918,0.6360441762389559,0.005527862050450604,0.0,0.24977959963408383,0.03565069293659745,0.0882449522614479,0.0,0.00016690712028789812,0.002744843252003193,0.0,181.53463652639678,0.7666755626743612,0.012862430236330538,1.251141860629573,-1.251141860629573,0.4550837201602531,,,,
12,2.9599898958720088e-05,0.4,projected_sirt,0.4,0.4,0.3101387285824978,0.24936050763635925,0.5964847207069397,0.0056487264951239485,0.0,0.2493332592826901,0.02287800106304613,0.06140836700797081,0.0,0.00018363092870761952,0.0035377100575715303,0.0,182.5719109737512,0.7563953984099903,0.01654693035578186,0.8152929047743479,0.4717451197405656,0.7220729372718118,,,,
13,2.947813365416023e-05,0.45,projected_sirt,0.45,0.45,0.30876134019909485,0.24867598622134238,0.5898523980920966,0.005500588250332371,0.0,0.24867053962115085,0.02440132897798762,0.05057315528392792,0.0,0.00022769721478901127,0.002198238158598542,0.0,183.41135013464725,0.7657028645244881,0.024276451405250664,2.7968682845433555,2.7968682845433555,0.3652803988167734,,,,
14,2.9340536723015367e-05,0.5,projected_sirt,0.5,0.5,0.3117593653274305,0.250312863425775,0.6028284254399213,0.0058182908687740564,0.0,0.2503369017080827,0.016544598429887133,0.043295130133628845,0.0,0.00029698279545162666,0.00199558911845088,0.0,184.18805209073153,0.7711562643784525,0.03786967367385373,6.025045727238511,6.025045727238511,0.13756209160342361,350.06229807535806,444.7473647319302,0.8554170534237684,-153.7892094930013
15,2.9187258625509518e-05,0.55,projected_sirt,0.55,0.55,0.31011944286751025,0.2502440760533015,0.5867558943502831,0.005998881752461646,0.0,0.25030133805491706,0.014547068505745494,0.036204610019922256,0.0,0.00037563501620862746,0.0023002689704298973,0.0,184.70514424641928,0.7697718869490092,0.05740418578639175,10.178882598876953,10.178882598876953,0.04118367623199116,,,,
16,2.9018466968991913e-05,0.6,projected_sirt,0.6,0.6,0.30666381572232104,0.2478936490687457,0.5768298800244476,0.005435889366322734,0.0,0.2479950672749317,0.012086320985955272,0.025943482294678688,0.0,0.00046557494241631394,0.0018243221566081047,0.0,185.1752499667081,0.753872925890342,0.08535184011314854,15.685968427947074,15.685968427947074,0.007882997393608093,,,,
17,2.883434632466077e-05,0.65,projected_sirt,0.65,0.65,0.3100173202427951,0.2490394991455656,0.5984911232283621,0.005643544055408601,0.0,0.249190733739824,0.007970701804328146,0.016461342573165894,0.0,0.0005557131159796634,0.0013452204875648022,0.0,185.4681609182647,0.6978169354923538,0.12248387616692168,22.69119609485973,22.69119609485973,0.0012687600471756675,,,,
18,2.863509802573744e-05,0.7,projected_sirt,0.7,0.7,0.3078094847274549,0.24799742165840033,0.5874588281819315,0.005330887746602071,0.0,0.24819217667435156,0.006028965119074917,0.015542484819889069,0.0,0.0006189699263565919,0.0011692594271153212,0.0,185.5802011200876,0.698319514622982,0.1656122419870261,30.73288853963216,30.73288853963216,4.580278288234364e-05,,,,
19,2.8420939947311454e-05,0.75,projected_sirt,0.75,0.75,0.3148638642195499,0.2493312760736003,0.6435612774256504,0.005882307682468584,0.0,0.2495631602677432,0.00425306178460067,0.010532444342970848,0.0,0.0006372225894169374,0.0012223098892718554,0.0,185.5212138782848,0.7466379130204797,0.21111293317693652,39.16652170817057,39.16652170817057,6.372278386896307e-06,339.63525848388673,431.16063854557905,0.98195850079363,-77.23941599527994
20,2.8192106268097336e-05,0.8,projected_sirt,0.8,0.8,0.3113653199239211,0.2480488329222708,0.622676940578403,0.005243971344139992,0.0,0.24830624190243808,0.0034761490709515233,0.0061089531518518925,0.0,0.0006203935093556842,0.0014622356975451112,0.0,185.3582088586056,0.7289570813952713,0.2636027268388055,48.86054622765744,48.86054622765744,0.0,,,,
21,2.794884721436361e-05,0.85,projected_sirt,0.85,0.85,0.3079922768202695,0.24805659823345416,0.5882406726931081,0.005558064893579505,0.0,0.248324838551608,0.003203765256330371,0.005468433257192373,0.0,0.0005563837476074696,0.0018205749802291393,0.0,185.236997199781,0.7256241038852613,0.3216040324081074,59.57223811294093,59.57223811294093,0.0,,,,
22,2.769142878631403e-05,0.9,projected_sirt,0.9,0.9,0.3115223709380988,0.24781894774147958,0.6264679964744684,0.0052831128564183455,0.0,0.24807630930886124,0.003004085131441102,0.005648223217576742,0.0,0.00044547280148518354,0.0026015550829470158,0.0,185.12354764071378,0.7076737229764457,0.3922764261563619,72.61829815488873,72.61829815488873,0.0,,,,
23,2.74201324672203e-05,0.95,projected_sirt,0.95,0.95,0.31682215134302777,0.24772661156726605,0.6795508572549531,0.005702251554325674,0.0,0.24791558719042575,0.0029328652361238546,0.006664819549769163,0.0,0.0002747043309324054,0.00676063634455204,0.0,184.9618155739524,0.7799446635055582,0.4449102923725591,82.2916645859227,82.2916645859227,0.0,,,,
24,2.7135254915624213e-05,1.0,projected_sirt,1.0,1.0,0.30875951051712036,0.24566974468303449,0.6209783653418223,0.004959644915564268,0.0,0.2457548307650017,0.003291654912049346,0.006549045909196138,0.0,0.00023547688033431768,0.00430518900975585,0.0,184.7981572006688,0.675074750463341,0.5052713869195996,93.37370369651101,93.37370369651101,0.0,348.17225392659503,439.09501368171806,1.2143257689330824,40.355786641438804
25,2.6837107640945904e-05,1.0,projected_sirt,1.0,1.0,0.30985183155897894,0.24652950059283862,0.6225709070761999,0.0053261732647308345,0.0,0.24664618616754358,0.003173282362915801,0.005931504536420107,0.0,0.00031538106850348413,0.007469544652849436,0.0,184.63198528867778,0.7182772356346113,0.5702514630375486,105.28718012029475,105.28718012029475,0.0,,,,
26,2.6526016662852887e-05,1.0,projected_sirt,1.0,1.0,0.31317940173727093,0.24505350084015817,0.6708016458785895,0.0052286647965736465,0.0,0.24524584277109665,0.003816181254065172,0.005960471928119659,0.0,0.0004265696995637634,0.012711194343864918,0.0,184.55553690592447,0.6931653750475343,0.6639311458125259,122.53120722915187,122.53120722915187,0.0,,,,
27,2.620232215476231e-05,1.0,projected_sirt,1.0,1.0,0.3101285154169256,0.24378264943758646,0.6527331525629217,0.005362755594295309,0.0,0.2440290613607927,0.003815332441731836,0.0073791262693703175,0.0,0.0005376388417613325,0.016748549416661263,0.0,184.38607464414653,0.6777225211299627,0.7253647843996683,133.74692997787938,133.74692997787938,0.0,,,,
28,2.5866378071866338e-05,1.0,projected_sirt,1.0,1.0,0.31464249347195483,0.2447453999158108,0.6884909597310153,0.005239999158110357,0.0,0.24506347378094992,0.004354112111314228,0.008119744248688221,0.0,0.000671327528614325,0.029543515294790268,0.0,184.22501997514203,0.7188730180601398,0.7867297168933984,144.93723597671047,144.93723597671047,0.0,,,,
29,2.551855176408733e-05,1.0,projected_sirt,1.0,1.0,0.3106578489144643,0.24117087911475787,0.6849060546268116,0.004981838650013687,0.0,0.24158077709602588,0.005015645049173723,0.009101060219109058,0.0,0.0007932452700157282,0.030113108456134796,0.0,184.09392015861744,0.7298817022304621,0.8297711412111918,152.75966667406487,152.75966667406487,0.0,371.91827087402345,482.13755419997347,1.4702887127715905,162.01254374186198
30,2.5159223574386117e-05,1.0,projected_sirt,1.0,1.0,0.31101450775608874,0.24035776790344354,0.6973095644604076,0.004628908510009448,0.0,0.24082418102206607,0.0050833796955306425,0.009997335262596607,0.0,0.0008955279375765134,0.0697157010436058,0.0,184.0071697813092,0.7735178523557037,0.8578686605800282,157.85671442205256,157.85671442205256,0.0,,,,
31,2.478878642286253e-05,1.0,projected_sirt,1.0,1.0,0.31142411809979065,0.23982697002815478,0.7067320301677241,0.004619724350050092,0.0,0.24036703100710205,0.005496248595811652,0.011210777796804905,0.0,0.00100105106266159,0.040447305887937546,0.0,183.96326145981297,0.6730332742067147,0.8879811799887455,163.35677129572088,163.35677129572088,1.0882363174900864e-07,,,,
32,2.4407645377103056e-05,1.0,projected_sirt,1.0,1.0,0.3117024880467039,0.23970282439029578,0.7107281549410387,0.0046342514476484875,0.0,0.2403037173278404,0.005911986131898381,0.010011112317442894,0.0,0.0010399371844180155,0.0619884729385376,0.0,183.8383183334813,0.7009255294927476,0.8666872364101987,159.33199102228338,159.33199102228338,0.0,,,,
33,2.4016217209245377e-05,1.0,projected_sirt,1.0,1.0,0.30798516670862836,0.2384268194437027,0.6865083466876637,0.00453753864999409,0.0,0.2391438028126052,0.006835065252909606,0.01635124906897545,0.0,0.001163994113801781,0.05014714598655701,0.0,183.98671606815222,0.6384394761541115,0.9096545577049255,167.36556359493372,167.36556359493372,9.884436925252278e-07,,,,
34,2.3614929940244155e-05,1.0,projected_sirt,1.0,1.0,0.30988615209406073,0.23830160814704318,0.706645695549069,0.0045999018052084875,0.0,0.23911841665253494,0.007696436668717952,0.0165373757481575,0.0,0.0012088514808000941,0.05952340364456177,0.0,183.8994131377249,0.6150149865690131,0.9045325517654419,166.3440265077533,166.3440265077533,5.557004249457157e-06,376.64033203125,490.5050740789174,1.505121506460571,179.04295654296874
35,2.3204222371836406e-05,1.0,projected_sirt,1.0,1.0,0.30851808190345764,0.23915019902316006,0.6844772217851697,0.004600796587482998,0.0,0.23993056019147238,0.007883914210128061,0.014124268665909767,0.0,0.0012083496884301756,0.06686156243085861,0.0,183.81591103293678,0.560208966383856,0.8771639357913624,161.2386738170277,161.2386738170277,1.962211999026212e-06,,,,
36,2.2784543606718227e-05,1.0,projected_sirt,1.0,1.0,0.30813052527832263,0.23849639612616916,0.6866894590132164,0.004825885499347792,0.0,0.2393505871295929,0.008725842587988485,0.01494611520320177,0.0,0.0013187505855140362,0.12089767307043076,0.0,184.12027763597894,0.536760936607224,0.9035605643734788,166.3619597463897,166.3619597463897,3.129176118157127e-05,,,,
37,2.2356352557457624e-05,1.0,projected_sirt,1.0,1.0,0.30269658836451446,0.23751167140223764,0.642946967572877,0.0044510907945082044,0.0,0.2384065267714587,0.010310994856285326,0.02012597769498825,0.0,0.001309391132301905,0.05373053625226021,0.0,184.21073312470406,0.47886342706973084,0.8784074133092706,161.8035810065992,161.8035810065992,6.651449384111346e-05,,,,
38,2.1920117444680317e-05,1.0,projected_sirt,1.0,1.0,0.3083082554918347,0.23860758181774255,0.6884849432742957,0.0042608823754232035,0.0,0.23958031742861777,0.01086401354493291,0.018270397558808327,0.0,0.001324544748940477,0.05991257354617119,0.0,184.5733073841442,0.5537634239781982,0.8591973528717504,158.5444109367602,158.5444109367602,0.0002587615992083694,,,,
39,2.1476315285077393e-05,1.0,projected_sirt,1.0,1.0,0.3079809501315608,0.2369181044173963,0.7012801639961473,0.004674162281761793,0.0,0.23805317147211594,0.012193545289902073,0.0274836253374815,0.0,0.0014150921029574943,0.08039935678243637,0.0,185.28538466944838,0.5615494128172008,0.869856110124877,161.0780792236328,161.0780792236328,0.0005809463786356376,374.4241709391276,488.3025288847173,1.4861033935535493,171.2781992594401
40,2.1025431369794546e-05,1.0,projected_sirt,1.0,1.0,0.3075251999226483,0.23760812526399439,0.6901913477164326,0.004489681577648629,0.0,0.23867454989389938,0.013337557246400551,0.02389036864042282,0.0,0.0013944975763672228,0.13719934225082397,0.0,186.01683876731178,0.6032338175683117,0.842404381795363,156.5372198856238,156.5372198856238,0.001052874733101238,,,,
41,2.056795873377331e-05,1.0,projected_sirt,1.0,1.0,0.30261528040423535,0.23544853203224414,0.6637804860418494,0.003943498948391414,0.0,0.23642434992573477,0.01398022249905449,0.02646692283451557,0.0,0.0014047564120229447,0.1097092255949974,0.0,186.8883856571082,0.7002161752748427,0.8320340080694719,155.22336878921047,155.22336878921047,0.0017527386997685287,,,,
42,2.0104397616624646e-05,1.0,projected_sirt,1.0,1.0,0.3035057205142397,0.2359375014449611,0.6675188008582953,0.004081684901999931,0.0,0.23695696890354156,0.017049076007396885,0.03513593226671219,0.0,0.0013380723433907735,0.18101775646209717,0.0,187.96258544921875,0.8977394985517497,0.7932208487481782,148.72395463423297,148.72395463423297,0.0024737399635892925,,,,
43,1.963525491562421e-05,1.0,projected_sirt,1.0,1.0,0.3050263632427562,0.23619524231462768,0.6799369309887742,0.004187146706196169,0.0,0.23722133898373807,0.019191936307558506,0.03596176952123642,0.0,0.001305966122979016,0.09157911688089371,0.0,189.44711581143466,1.012559916710822,0.7705209869326968,145.43792123505563,145.43792123505563,0.003620625896887346,,,,
44,1.916104363142767e-05,1.0,projected_sirt,1.0,1.0,0.30500742612463055,0.2360310419039293,0.6817432930975249,0.0040102671429684215,0.0,0.23703768036582254,0.020839044344470356,0.04526263475418091,0.0,0.0013240229031494396,0.1559133678674698,0.0,191.31262946851325,1.1750999194241212,0.7524373188163295,143.12047600023675,143.12047600023675,0.0056864379933386135,363.19626871744794,473.91439182317237,1.4102514858386417,138.71918538411458
45,1.8682282307111988e-05,1.0,projected_sirt,1.0,1.0,0.30164449232997315,0.2365610978820107,0.6418356850291743,0.0044991281624375415,0.0,0.23756819195819623,0.025274562621206947,0.048202864825725555,0.0,0.0012736615167479172,0.062089577317237854,0.0,193.4396621241714,1.5854543770995708,0.7111613389217493,136.39206418124112,136.39206418124112,0.008396001024679705,,,,
46,1.8199494461156203e-05,1.0,projected_sirt,1.0,1.0,0.30348212520281476,0.23607711719744134,0.6653302149339155,0.00435994158738829,0.0,0.23703582449392838,0.028035672579073544,0.07014045119285583,0.0,0.0012115499615020146,0.10800816863775253,0.0,196.21918510668206,2.345390435922349,0.6680255730946859,129.53532340309837,129.53532340309837,0.011413678075328018,,,,
47,1.771320801498165e-05,1.0,projected_sirt,1.0,1.0,0.30651811668367096,0.2359401931365331,0.6977538981220939,0.004012664109750679,0.0,0.23686558143659073,0.03271793785758994,0.07941273599863052,0.0,0.0011398765385489571,0.1163259968161583,0.0,199.32862067945075,3.2759754210696546,0.6230930252508684,122.42904778682825,122.42904778682825,0.013820598522822062,,,,
48,1.722395471567763e-05,1.0,projected_sirt,1.0,1.0,0.3034746971997348,0.2362743534825065,0.663211930881847,0.004395757650138076,0.0,0.2371745543046431,0.03662003345335975,0.08545813709497452,0.0,0.0011022854614015105,0.07256322354078293,0.0,203.86304820667613,4.129098644655096,0.5952779975804415,118.73236546371922,118.73236546371922,0.021288940626563446,,,,
49,1.6732269554543794e-05,1.0,projected_sirt,1.0,1.0,0.30042315793759894,0.23516632255279657,0.6438531834970821,0.004357582081645502,0.0,0.2360448268326846,0.036052564892804985,0.0655594989657402,0.0,0.001123865454274258,0.08414780348539352,0.0,208.59584322842684,4.761590458322,0.5859969186060356,119.19890686959931,119.19890686959931,0.024883051487532528,362.5152847290039,472.4249275311257,1.3991734582462234,134.49212697347005
50,1.623869018208499e-05,1.0,projected_sirt,1.0,1.0,0.2995380063851674,0.234477314082059,0.642265543793187,0.004170668685357227,0.0,0.23526530012939917,0.04400168257680806,0.07605969905853271,0.0,0.001050839638055274,0.06033362075686455,0.0,212.1836945504853,5.444188576347672,0.564750693061135,116.33732789935488,116.33732789935488,0.029261594468897038,,,,
51,1.5743756320098334e-05,1.0,projected_sirt,1.0,1.0,0.29913739453662525,0.23492350316408908,0.6338500534043168,0.00414443401633903,0.0,0.23572636553735443,0.04033200990295771,0.09282130748033524,0.0,0.0010724033909906266,0.048931319266557693,0.0,217.08638509114584,5.56361598526203,0.5615065386801055,117.69159814083216,117.69159814083216,0.03515366871248592,,,,
52,1.524800917149538e-05,1.0,projected_sirt,1.0,1.0,0.30136017275579047,0.2342408760027452,0.6626635916305311,0.004264688768395872,0.0,0.23494681851430374,0.04416690416859858,0.1534985899925232,0.0,0.0010012792208175542,0.1000356674194336,0.0,220.5642714066939,6.9827863193169994,0.5305757486458981,112.12879712653883,112.12879712653883,0.041547524432341255,,,,
53,1.4751990828504623e-05,1.0,projected_sirt,1.0,1.0,0.3013659182823066,0.23402909031420044,0.6652281934564764,0.0040700270187561255,0.0,0.2346815475911805,0.052842304392746,0.15077131986618042,0.0,0.0010014874049264824,0.08520802110433578,0.0,225.65064123905066,7.62261621182817,0.5063766232042601,107.65458887273616,107.65458887273616,0.05836592163100387,,,,
54,1.4256243679901665e-05,1.0,projected_sirt,1.0,1.0,0.30363385966329864,0.23336307298053394,0.6945449294465961,0.004081437544135208,0.0,0.23403231573827338,0.047894979855327896,0.09528423845767975,0.0,0.0010330875502955732,0.08438774198293686,0.0,231.75657746286103,8.278829371902654,0.5016255225196029,108.31940853234494,108.31940853234494,0.06885855374011127,371.0708852132162,484.02771717450094,1.4614076973085888,164.62283223470052
55,1.3761309817915017e-05,1.0,projected_sirt,1.0,1.0,0.2986384919195464,0.23293272202665155,0.6489187379678091,0.004069468916647814,0.0,0.23356051743030548,0.05282443039345019,0.10221603512763977,0.0,0.00101121912611592,0.04941651597619057,0.0,234.73785492868134,8.01312243104988,0.4989269475142161,109.16053263346355,109.16053263346355,0.06807290175647447,,,,
56,1.3267730445456208e-05,1.0,projected_sirt,1.0,1.0,0.29873277653347363,0.2332808912703485,0.6464572684331373,0.004030777638862756,0.0,0.23379703994953271,0.046729856142492004,0.08900158852338791,0.0,0.0010140808052242253,0.09769852459430695,0.0,238.63815862482244,8.692584137494473,0.47751858830451965,104.27978330669981,104.27978330669981,0.08525842970067804,,,,
57,1.277604528432237e-05,1.0,projected_sirt,1.0,1.0,0.3001500331994259,0.23261418306466305,0.6671831950996862,0.0040876416447149086,0.0,0.23313225760604395,0.05356593616306782,0.14611689746379852,0.0,0.0009954664256480155,0.1030784621834755,0.0,241.60681198582506,9.59045169888277,0.46446983832301514,101.36645438454367,101.36645438454367,0.09620547971942207,,,,
58,1.2286791985018356e-05,1.0,projected_sirt,1.0,1.0,0.2977612325639436,0.23200694810260425,0.6498093126398145,0.0038667771097441964,0.0,0.23247471496914374,0.054188537721832596,0.16508913040161133,0.0,0.001027148587375202,0.08358985185623169,0.0,247.12325217507103,10.443190951867122,0.4527846963116617,98.33907225637725,98.33907225637725,0.12018286662571358,,,,
59,1.18005055388438e-05,1.0,projected_sirt,1.0,1.0,0.2980559721137538,0.2320042848587036,0.6517700679374464,0.004373366196611614,0.0,0.23245303287650598,0.05514480551761208,0.11696451902389526,0.0,0.0010403273362581704,0.0778578445315361,0.0,250.93079861727628,10.904872390310901,0.4460865385604627,98.24839782714844,98.24839782714844,0.12188182838938454,373.6581146240234,488.93787515788557,1.4852757350872414,177.25735371907552
60,1.1317717692888014e-05,1.0,projected_sirt,1.0,1.0,0.3033733900749322,0.232964733784849,0.6957567848942496,0.004164870701391588,0.0,0.23336819265827988,0.056815417539892776,0.16739922761917114,0.0,0.0010453905613923614,0.09915989637374878,0.0,253.43283358487216,11.081203046289835,0.43184816656690656,93.8529350974343,93.8529350974343,0.1413438098900246,,,,
61,1.0838956368572335e-05,1.0,projected_sirt,1.0,1.0,0.2986738763072274,0.23133146943468036,0.6650704380237695,0.00417679934550754,0.0,0.23171393347508978,0.05293384956365282,0.12210740149021149,0.0,0.0010528734507688293,0.11737587302923203,0.0,256.8182192715731,11.25073761000136,0.4234094439130841,92.40523714007753,92.40523714007753,0.15009141284407992,,,,
62,1.036474508437579e-05,1.0,projected_sirt,1.0,1.0,0.29750916903669183,0.230168930960424,0.6662231900475242,0.0035895965852294908,0.0,0.23054198333711334,0.05610569459245061,0.12537284195423126,0.0,0.0010695150545374913,0.15465669333934784,0.0,259.7309306751598,12.198267196000383,0.42080348459157074,92.23222235477331,92.23222235477331,0.15488368408246475,,,,
63,9.895602383375355e-06,1.0,projected_sirt,1.0,1.0,0.2949663039409753,0.2311609857010119,0.6297870892466921,0.004133037443159882,0.0,0.23146220228888773,0.05768871916966005,0.1366446614265442,0.0,0.0010662387040528383,0.11093132197856903,0.0,261.512319391424,12.036210859682935,0.41135175480987085,90.00909886215672,90.00909886215672,0.16165386366121698,,,,
64,9.432041266226686e-06,1.0,projected_sirt,1.0,1.0,0.30492543361403723,0.2313892443974813,0.7272034991871227,0.004079179937076388,0.0,0.2316629674398538,0.055634248945297615,0.16294914484024048,0.0,0.0011072456501565423,0.11047235131263733,0.0,266.3639045484138,14.015987676281274,0.3895581599437829,82.85563266638553,82.85563266638553,0.19928068441875052,376.17908935546876,492.4787417725977,1.5001989250396313,183.99853108723957
