epoch,lr_backbone,lr_main,solver_strength,train_total,train_count,train_flat_dm16,train_allocation,train_dm16,train_dm32,train_dm64,train_cell,train_region_nb,train_hurdle_bce,train_trunc_nb,train_kd_total,train_kd_spatial,train_kd_count,region_mu_mean,region_dispersion_mean,region_dispersion_p10,region_dispersion_p50,region_dispersion_p90,region_weight_mean,region_weight_std,region_weight_min,region_weight_max,solver_weight_mean,solver_weight_std,weight_clip_low_fraction,weight_clip_high_fraction,solver_energy_before,solver_energy_after,solver_energy_reduction,weight_mean_32,weight_mean_64,weight_mean_128,val_mae,val_rmse,val_nae,val_bias,val_game0,val_game1,val_game2,val_game3,val_mae_sparse,val_mae_moderate,val_mae_dense,pearson_rate_var_error,spearman_rate_var_error,spearman_weight_error,spearman_pred_weight_error,spearman_rate_var_error_32,spearman_rate_var_error_64,spearman_rate_var_error_128,mean_std_residual,coverage_50,coverage_80,coverage_95,calib_gap_50,calib_gap_80,calib_gap_95,dispersion_sat_low_fraction,dispersion_sat_high_fraction,solver_help_fraction,solver_harm_fraction,energy_monotonic_fraction,mae_reg_y0,mae_reg_y1,mae_reg_y2
1,2.0000000000000003e-06,2.0000000000000003e-06,0.0,22.597364863833867,17.85801884934709,3.711476094013936,3.711476094013936,3.711476094013936,0.0,0.0,0.25160830447802673,4.824838857393007,0.0,0.0,0.0,0.0,0.0,2.0984787812104098,49.96030632225243,49.9067497253418,50.00431823730469,50.00431823730469,1.0000001192092896,0.002635633572936058,0.9682918190956116,1.021013855934143,1.0000001192092896,0.002635633572936058,0.0,0.0,0.05137057874251057,0.05137057874251057,0.0,1.0000000016109363,1.0000000080546818,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.000000000000001e-06,4.000000000000001e-06,0.0,22.978017807006836,18.235263321850752,3.7087174364038415,3.7087174364038415,3.7087174364038415,0.0,0.0,0.25082595082553655,4.856653065294833,0.0,0.0,0.0,0.0,0.0,2.097573641184214,49.71730041503906,49.61518478393555,49.71218490600586,49.9067497253418,0.9999998807907104,0.002818451030179858,0.9682731032371521,1.02449369430542,0.9999998807907104,0.002818451030179858,0.0,0.0,0.04007828205421164,0.04007828205421164,0.0,1.0000000032218728,1.0000000064437453,0.9999999871125093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6e-06,6e-06,0.0,23.94693797343486,19.169054933496422,3.73068719296842,3.73068719296842,3.73068719296842,0.0,0.0,0.25167603750486633,4.9213845085453345,0.0,0.0,0.0,0.0,0.0,2.0948896859143233,49.30502989485457,48.94146728515625,49.3253173828125,49.61518478393555,1.000000238418579,0.0033780336380004883,0.9677102565765381,1.0355268716812134,1.000000238418579,0.0033780336380004883,0.0,0.0,0.02403005469288375,0.02403005469288375,0.0,1.0,1.0000000032218728,0.9999999935562546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8.000000000000001e-06,8.000000000000001e-06,0.0,23.052622021855534,18.298000864080482,3.72602813952678,3.72602813952678,3.72602813952678,0.0,0.0,0.2518605722768887,4.828138596302754,0.0,0.0,0.0,0.0,0.0,2.0922633699468665,48.39214294021194,47.714454650878906,48.46584701538086,49.037147521972656,1.0,0.004635073710232973,0.9610980153083801,1.0457775592803955,1.0,0.004635073710232973,0.0,0.0,0.02028930584925252,0.02028930584925252,0.0,1.0000000032218728,1.0000000016109363,0.9999999935562546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1e-05,1e-05,0.0,22.99918154123667,18.273009996156436,3.7018808480855583,3.7018808480855583,3.7018808480855583,0.0,0.0,0.251102220770475,4.807575715554727,0.0,0.0,0.0,0.0,0.0,2.100725064406524,46.776252334182324,45.440608978271484,46.974708557128906,47.90120315551758,1.0,0.011034367606043816,0.8881245255470276,1.0688574314117432,1.0,0.011034367606043816,0.0,0.0,0.02754356581214312,0.02754356581214312,0.0,1.0,1.000000004832809,0.9999999967781273,267.17779306265027,370.1529651417326,0.8862519578857269,-0.6804496848976219,267.1777935503716,354.1154389615048,425.23498260564855,469.2356078151065,279.6804885864258,207.46084647954896,432.7422982920771,0.027034887720567388,0.2051793746503882,-0.2558475305556536,-0.2558475305556536,0.3800099924056094,0.09454364530212529,0.08553773385106063,1.4032193654834808,0.5674587992757738,0.8196123488860027,0.8695722630120696,0.0674587992757738,0.019612348886002606,-0.08042773698793038,0.0,0.0,0.6043956043956044,0.3956043956043956,0.8333333333333331,2.296209466326368,2.1696854551414866,2.1692147120669647
6,1e-05,1e-05,0.05,22.792556788470293,18.123808319504196,3.74303784885922,3.74303784885922,3.74303784885922,0.0,0.0,0.2508765805411983,4.314957025888804,0.0,0.0,0.0,0.0,0.0,2.120981338861826,43.971054695747995,41.293418884277344,44.30137252807617,46.24643325805664,0.9999998807907104,0.03820374608039856,0.5935170650482178,1.1723577976226807,0.9999998807907104,0.03820374608039856,0.0,0.0,0.05573601552562134,0.12881558348198194,-1.3111731663481863,1.0,0.9999999983890636,0.9999999935562546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9.999976323536296e-06,9.999976323536296e-06,0.1,21.86818045538825,17.362230068928486,3.667618719307152,3.667618719307152,3.667618719307152,0.0,0.0,0.25217732183031133,3.8764360079894193,0.0,0.0,0.0,0.0,0.0,2.1662361879606506,40.08170277363545,34.70469665527344,41.05216979980469,44.30137252807617,1.0,0.0981951653957367,0.27936938405036926,1.4399352073669434,1.0,0.0981951653957367,0.0,0.0,0.4749248958117253,0.45124921041565974,0.04985143041532894,1.0000000032218728,1.0000000032218728,0.9999999935562546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9.999905294381213e-06,9.999905294381213e-06,0.15,18.46670645636481,14.15366369969136,3.635361761660189,3.635361761660189,3.635361761660189,0.0,0.0,0.25071436609770803,3.0750113757880957,0.0,0.0,0.0,0.0,0.0,2.1227219201423027,35.47359074773015,26.299009323120117,37.01518249511719,41.943695068359375,1.0002855062484741,0.18928083777427673,0.25,1.789168357849121,1.0002855062484741,0.18928083777427673,0.004860807689906997,0.0,3.1685989837388733,0.9911284704466123,0.687202932421223,1.0002565802754582,1.0003408821853432,1.0001926164369326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.999786913242843e-06,9.999786913242843e-06,0.2,15.616402883787412,11.452445455499598,3.580142098504144,3.580142098504144,3.580142098504144,0.0,0.0,0.2466501827175553,2.6107625220272994,0.0,0.0,0.0,0.0,0.0,2.2103089351911804,29.516205194834118,17.21365737915039,30.98780632019043,38.56494903564453,1.0041213035583496,0.28498971462249756,0.25,2.3129403591156006,1.0041213035583496,0.28498971462249756,0.03769739716621934,0.0,12.843881400855812,2.0096057427896037,0.8435359468006532,1.0038856074616715,1.0047562702282056,1.0038339254018422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9.999621181301335e-06,9.999621181301335e-06,0.25,14.692312859200143,10.594839676006421,3.5660639453578638,3.5660639453578638,3.5660639453578638,0.0,0.0,0.24605978058802114,2.349471810701731,0.0,0.0,0.0,0.0,0.0,2.246330290227323,23.675139349860114,11.223039627075195,24.51337242126465,33.83461380004883,1.0080736875534058,0.3340657651424408,0.25,2.7127151489257812,1.0080736875534058,0.3340657651424408,0.06019131140378253,0.0,22.84719962042731,2.218450965108098,0.902900530394779,1.0077071383192733,1.0090815086622495,1.0088542538720209,266.1926191350916,369.5243742169165,0.8798117549776377,-3.092405780331119,266.19262171430756,352.7024612706556,423.7443830387834,467.586585191799,277.305358341762,205.6792660498804,434.2020402991253,0.03004034273478503,0.2705614591231683,-0.3453367945802399,-0.3453367945802399,0.4359132315340159,0.257315264897839,0.2596129494525117,1.4002846211909008,0.5714308342004392,0.8292427059548845,0.8695430210371641,0.07143083420043916,0.02924270595488443,-0.08045697896283588,0.0,0.0,0.6043956043956044,0.3956043956043956,0.8333333333333331,2.2814450758499105,2.164643554569601,2.1641678626720724
