epoch,lr_backbone,lr_main,solver_strength,train_total,train_count,train_flat_dm16,train_allocation,train_dm16,train_dm32,train_dm64,train_cell,train_region_nb,train_hurdle_bce,train_trunc_nb,train_curvature,train_hard_bg,train_fg_bce,train_scale_align,train_kd_total,train_kd_spatial,train_kd_count,region_mu_mean,region_dispersion_mean,region_dispersion_p10,region_dispersion_p50,region_dispersion_p90,region_weight_mean,region_weight_std,region_weight_min,region_weight_max,solver_weight_mean,solver_weight_std,weight_clip_low_fraction,weight_clip_high_fraction,solver_energy_before,solver_energy_after,solver_energy_reduction,weight_mean_32,weight_mean_64,weight_mean_128,scale_pi_32,scale_pi_64,scale_pi_128,val_mae,val_rmse,val_nae,val_bias,val_game0,val_game1,val_game2,val_game3,val_mae_sparse,val_mae_moderate,val_mae_dense,pearson_rate_var_error,spearman_rate_var_error,spearman_weight_error,spearman_pred_weight_error,spearman_rate_var_error_32,spearman_rate_var_error_64,spearman_rate_var_error_128,mean_std_residual,coverage_50,coverage_80,coverage_95,calib_gap_50,calib_gap_80,calib_gap_95,dispersion_sat_low_fraction,dispersion_sat_high_fraction,solver_help_fraction,solver_harm_fraction,energy_monotonic_fraction,mae_reg_y0,mae_reg_y1,mae_reg_y2
1,2.0000000000000003e-06,2.0000000000000003e-06,0.0,23.97036853996483,17.929042068687647,3.7626671146702124,3.7626671146702124,3.7626671146702124,0.0,0.0,0.3322586368870091,5.790776098096693,0.17326583008508425,4.004117411536139,0.07729157916194684,0.00026016826017734567,1.9510496049313932,0.0,0.0,0.0,0.0,2.1267994932226233,49.977418435586465,49.9067497253418,50.00431823730469,50.00431823730469,1.0,0.0069750952534377575,0.92128986120224,1.0193076133728027,1.0,0.0069750952534377575,0.0,0.0,0.0,0.0,0.0,1.0000000064437453,0.9999999983890636,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.000000000000001e-06,4.000000000000001e-06,0.0,25.662366815515465,19.52426291800834,3.7788920724714123,3.7788920724714123,3.7788920724714123,0.0,0.0,0.3340534648379764,6.029049460952346,0.1731951075631219,4.156633712149955,0.08084274516315074,0.00025830137766771823,1.945628971666903,0.0,0.0,0.0,0.0,2.1352142707721606,49.80532403894373,49.71218490600586,49.80937194824219,49.9067497253418,1.0,0.006022268440574408,0.9051846861839294,1.0181258916854858,1.0,0.006022268440574408,0.0,0.0,0.0,0.0,0.0,1.0000000032218728,1.0000000032218728,0.9999999967781273,0.3333333432674408,0.3333333432674408,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6e-06,6e-06,0.0,25.341712358835583,19.23287463832546,3.7940929580379175,3.7940929580379175,3.7940929580379175,0.0,0.0,0.3325997075519046,5.91241979598999,0.17310044048605738,4.055005485947068,0.08189072026996999,0.00025506108539883753,1.933579361116564,0.0,0.0,0.0,0.0,2.149257640580873,49.5361189971099,49.3253173828125,49.518367767333984,49.71218490600586,1.0,0.004677470773458481,0.9476339817047119,1.0162761211395264,1.0,0.004677470773458481,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8.000000000000001e-06,8.000000000000001e-06,0.0,24.898948875633447,18.830063381710566,3.7925451961723535,3.7925451961723535,3.7925451961723535,0.0,0.0,0.3316491093184497,5.826201651547406,0.17292473042333448,3.956041181409681,0.08050578278866974,0.00025912036653608084,1.9299125123668361,0.0,0.0,0.0,0.0,2.179263346904033,48.9963611912083,48.65553665161133,49.037147521972656,49.3253173828125,1.0000001192092896,0.004016561433672905,0.9558696746826172,1.0385288000106812,1.0000001192092896,0.004016561433672905,0.0,0.0,0.0,0.0,0.0,1.0000000064437453,1.0000000016109363,0.9999999935562546,0.3333333432674408,0.3333333432674408,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1e-05,1e-05,0.0,24.890808801393252,18.80458251850025,3.767060750239604,3.767060750239604,3.767060750239604,0.0,0.0,0.33334486790605494,5.945232990625742,0.17276744826419935,4.050590289605631,0.08095167416173059,0.0002608363425384301,1.9109768448649227,0.0,0.0,0.0,0.0,2.2164183500650765,48.12374981029613,47.52843475341797,48.18269729614258,48.65553665161133,1.0,0.007204680237919092,0.9584569931030273,1.0857807397842407,1.0,0.007204680237919092,0.0,0.0,0.0,0.0,0.0,1.0000000064437453,0.9999999967781273,0.9999999935562546,0.3333333432674408,0.3333333432674408,0.3333333432674408,250.45641611958598,373.93785292296394,0.6742762958743915,-114.27706364222935,250.45641602475226,323.207143106399,388.5833108515466,426.07059804156836,196.397581917899,145.99869430896848,551.6185455322266,0.032813009259229274,0.29301818271529695,0.35946144257185064,0.35946144257185064,0.4160527778197031,0.3353217096516678,0.19291836067380613,1.3579419427933215,0.7465654940095701,0.7926846254561662,0.8326408249243027,0.24656549400957006,-0.007315374543833797,-0.11735917507569726,0.0,0.0,0.5054945054945055,0.4945054945054945,1.0,2.307785368555195,2.1782170841982076,2.162481190084101
6,1e-05,1e-05,0.05,25.10999329025681,19.036358601338154,3.7544418798910604,3.7544418798910604,3.7548207076820166,0.0,0.0,0.333925947949693,5.9534763967668685,0.17266587953309756,4.046053332251471,0.08166991204426095,0.00024933486506720454,1.8839495568662077,0.0,0.0,0.0,0.0,2.2622876553922087,46.820433436213314,45.7970085144043,46.883052825927734,47.714454650878906,1.0,0.015420529060065746,0.9310508966445923,1.2980074882507324,1.0,0.015420529060065746,0.0,0.0,4.124341275240924,3.1836532837635763,0.2280819962994932,1.0000000080546818,1.0000000032218728,0.9999999935562546,0.3366641901634835,0.3317152616140005,0.331620548222516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9.999976323536296e-06,9.999976323536296e-06,0.1,24.345123445665514,18.375414539027858,3.7890689695203625,3.7890689695203625,3.7893331244185164,0.0,0.0,0.33574359642492757,5.630257052344245,0.17248174064868205,3.6842831147683635,0.07996189725157377,0.0002492309097244681,1.8521187563200254,0.0,0.0,0.0,0.0,2.3292530742851465,45.03100874617293,43.359737396240234,45.26345443725586,46.42744064331055,0.9999998211860657,0.036264851689338684,0.874193012714386,1.4852737188339233,0.9999998211860657,0.036264851689338684,0.0,0.0,3.289916334925471,2.0959162422128625,0.36292719059059514,1.0000000064437453,1.0000000016109363,1.0,0.33864366766568776,0.3308720894761988,0.33048424446904984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9.999905294381213e-06,9.999905294381213e-06,0.15,24.48894554859883,18.635062333699818,3.7641178788365544,3.7641178788365544,3.7621641610119796,0.0,0.0,0.3343381027917604,5.440215155885026,0.17191426012967084,3.438293279828252,0.07694914957156053,0.00028578519295724864,1.8240005067876868,0.0,0.0,0.0,0.0,2.4718736571234627,42.30779988056904,38.86741638183594,42.93836212158203,44.99901580810547,1.0000001192092896,0.099734365940094,0.7607909440994263,2.6372344493865967,1.0000001192092896,0.099734365940094,0.0,0.0,2.7109372938001477,1.462948141871272,0.4603533821246986,1.000000009665618,1.0,0.9999999967781273,0.34390685042819463,0.3299429086414543,0.326150236097542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.999786913242843e-06,9.999786913242843e-06,0.2,21.5401875006186,15.972233952702704,3.748042125959654,3.748042125959654,3.741336100810283,0.0,0.0,0.33354929653373927,4.711189089594661,0.16951179907128616,2.8280907289401904,0.07766611048498669,0.00035196455271058793,1.7892318996223244,0.0,0.0,0.0,0.0,2.664788735879434,39.23100115801837,32.79363250732422,40.415714263916016,44.04254913330078,0.9999998211860657,0.2037661224603653,0.6198132634162903,3.3589491844177246,0.9999998211860657,0.2037661224603653,0.0,0.0,2.315213960570258,1.2385913922980025,0.46502076551364335,1.0000000032218728,1.0000000032218728,0.9999999967781273,0.3442243611490404,0.3352957899506028,0.3204798489003568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9.999621181301335e-06,9.999621181301335e-06,0.25,21.309275240511507,15.884409672505146,3.720211544552365,3.720211544552365,3.7052482527655526,0.0,0.0,0.3329969427070102,4.394798691208298,0.16576200804194888,2.57129439147743,0.07925002015120275,0.0004963853311523593,1.773721279324712,0.0,0.0,0.0,0.0,2.8498545852867334,37.28565576914195,27.561124801635742,39.17226028442383,43.870845794677734,1.0,0.28215277194976807,0.5508465766906738,3.558148145675659,1.0,0.28215277194976807,0.0,0.0,4.056565445822638,2.177097327000386,0.4633151230821845,1.0000000032218728,1.0,1.0,0.3454755786302927,0.3405172156321036,0.31400720654307185,250.414519907354,373.45142305503583,0.677059001101433,-112.2633465567788,250.41451773836513,323.4248855826296,389.0759379776377,426.69918423038814,197.79636873517717,146.73144566735556,549.1850337152896,0.03268506391991817,0.3503616365099785,0.39720781986620635,0.39720781986620635,0.47290741533048164,0.31754191539608007,0.18554975018727976,1.3558015358096716,0.7304810129837291,0.7703000679293963,0.832634396274812,0.23048101298372914,-0.02969993207060373,-0.117365603725188,0.0,0.0,0.5164835164835165,0.4835164835164835,1.0,2.3099707325736243,2.1806551751854655,2.164241943713073
