epoch,lr_backbone,lr_main,solver_strength,train_total,train_count,train_flat_dm16,train_allocation,train_dm16,train_dm32,train_dm64,train_cell,train_region_nb,train_hurdle_bce,train_trunc_nb,train_curvature,train_hard_bg,train_fg_bce,train_kd_total,train_kd_spatial,train_kd_count,region_mu_mean,region_dispersion_mean,region_dispersion_p10,region_dispersion_p50,region_dispersion_p90,region_weight_mean,region_weight_std,region_weight_min,region_weight_max,solver_weight_mean,solver_weight_std,weight_clip_low_fraction,weight_clip_high_fraction,solver_energy_before,solver_energy_after,solver_energy_reduction,weight_mean_32,weight_mean_64,weight_mean_128,scale_pi_32,scale_pi_64,scale_pi_128,val_mae,val_rmse,val_nae,val_bias,val_game0,val_game1,val_game2,val_game3,val_mae_sparse,val_mae_moderate,val_mae_dense,pearson_rate_var_error,spearman_rate_var_error,spearman_weight_error,spearman_pred_weight_error,spearman_rate_var_error_32,spearman_rate_var_error_64,spearman_rate_var_error_128,mean_std_residual,coverage_50,coverage_80,coverage_95,calib_gap_50,calib_gap_80,calib_gap_95,dispersion_sat_low_fraction,dispersion_sat_high_fraction,solver_help_fraction,solver_harm_fraction,energy_monotonic_fraction,mae_reg_y0,mae_reg_y1,mae_reg_y2
1,2.0000000000000003e-06,2.0000000000000003e-06,0.0,23.939179446246172,17.929028859009613,3.762668667612849,3.762668667612849,3.762668667612849,0.0,0.0,0.33225878750955734,5.7907833408665015,0.17326582404407295,4.00412691928245,0.014931024782158233,0.0002601643626238345,1.9510404322598431,0.0,0.0,0.0,2.126797630980208,49.97749565743111,49.9067497253418,50.00431823730469,50.00431823730469,0.9999999403953552,0.005074494052678347,0.9858506321907043,1.0615166425704956,0.9999999403953552,0.005074494052678347,0.0,0.0,0.0,0.0,0.0,1.0000000128874909,1.0000000064437453,0.9999999935562546,0.3333333432674408,0.3333333432674408,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.000000000000001e-06,4.000000000000001e-06,0.0,25.62961124729466,19.524399989360088,3.7789228735743343,3.7789228735743343,3.7789228735743343,0.0,0.0,0.33405426547334,6.029048893902753,0.17319559205222773,4.156664506809132,0.014990318340022821,0.00025826493731221636,1.9455516853848018,0.0,0.0,0.0,2.1351985480334306,49.805976042876374,49.71218490600586,49.80937194824219,49.9067497253418,1.0,0.004367935471236706,0.9867830872535706,1.0750453472137451,1.0,0.004367935471236706,0.0,0.0,0.0,0.0,0.0,1.000000009665618,1.000000004832809,0.9999999871125093,0.3333333432674408,0.3333333432674408,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6e-06,6e-06,0.0,25.30904027577993,19.23360146702947,3.794119222744091,3.794119222744091,3.794119222744091,0.0,0.0,0.3326019064800159,5.912591644235559,0.17310175782925374,4.055224940583512,0.01490627322345972,0.0002549178001621889,1.9333330102868982,0.0,0.0,0.0,2.1491003745311015,49.54135049355997,49.3253173828125,49.61518478393555,49.71218490600586,1.0,0.0033656207378953695,0.9885798096656799,1.0400888919830322,1.0,0.0033656207378953695,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000032218728,0.9999999967781273,0.3333333432674408,0.3333333432674408,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8.000000000000001e-06,8.000000000000001e-06,0.0,24.865296673130345,18.829196362882048,3.792548372938826,3.792548372938826,3.792548372938826,0.0,0.0,0.33164877988196706,5.826386657921043,0.17292780529808355,3.956288289379429,0.014755967475876614,0.0002592057752662112,1.929912586469908,0.0,0.0,0.0,2.1791461931692586,49.001997354868294,48.65553665161133,49.037147521972656,49.3253173828125,1.0000001192092896,0.0028870708774775267,0.9705390930175781,1.0306804180145264,1.0000001192092896,0.0028870708774775267,0.0,0.0,0.0,0.0,0.0,1.0000000064437453,1.0000000064437453,0.9999999903343819,0.3333333432674408,0.3333333432674408,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1e-05,1e-05,0.0,24.854020788862897,18.800711322475124,3.7669717105659277,3.7669717105659277,3.7669717105659277,0.0,0.0,0.333341121673584,5.945711142308003,0.17276146846848564,4.050750397347115,0.015054096467792988,0.00026139315387636825,1.9109099233472668,0.0,0.0,0.0,2.216835073522619,48.10866938410579,47.52843475341797,48.18269729614258,48.65553665161133,1.0,0.00533705810084939,0.9357967376708984,1.0297584533691406,1.0,0.00533705810084939,0.0,0.0,0.0,0.0,0.0,1.0000000032218728,1.0000000112765544,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,256.54666928930595,395.13527281711185,0.595600221155709,-181.4864218890012,256.54666897692044,319.34191731926956,375.8010233602657,407.4598703499782,150.28099632263184,128.98832297509955,630.4355037523353,0.032786937276968096,0.2927502692788298,-0.3540510763841615,-0.3540510763841615,0.4162156364589004,0.33521973984193043,0.1969036353667395,1.3579658496781553,0.7467519248448017,0.7928903422398701,0.832623681858994,0.24675192484480168,-0.00710965776012995,-0.11737631814100591,0.0,0.0,0.46153846153846156,0.5384615384615384,0.45970695970695963,2.3081723897011726,2.1156740421122247,2.1156048214697574
6,1e-05,1e-05,0.05,25.34630739366686,19.303294774648304,3.754215975065489,3.754215975065489,3.7544177158458814,0.0,0.0,0.33423814660794027,5.958395938615541,0.17265111932883392,4.054944682765651,0.014911455077094,0.000236013691834602,1.8853062745687124,0.0,0.0,0.0,2.255470862259736,46.859970711372995,45.88654327392578,46.974708557128906,47.714454650878906,0.9999999403953552,0.010679676197469234,0.8186902403831482,1.0521918535232544,0.9999999403953552,0.010679676197469234,0.0,0.0,4.200822868862668,2.271582094398705,0.45925306414699796,1.000000009665618,1.0000000080546818,0.9999999871125093,0.3349828027390145,0.3375360377736994,0.32748116190369064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9.999976323536296e-06,9.999976323536296e-06,0.1,24.956522967364336,19.00493099882796,3.788909673690796,3.788909673690796,3.7890412163090064,0.0,0.0,0.336188200357798,5.657938635027087,0.17247551961525068,3.7264112524084143,0.014281244344405225,0.00023012565302574453,1.866144695797482,0.0,0.0,0.0,2.300135412731686,45.2611012845426,43.78524398803711,45.440608978271484,46.51820755004883,1.0000001192092896,0.02292589843273163,0.7373203039169312,1.1031064987182617,1.0000001192092896,0.02292589843273163,0.0,0.0,3.685993091480152,1.0473769097714811,0.71584946477724,1.0000000064437453,1.0000000016109363,0.9999999967781273,0.33763502095196696,0.34762449683369817,0.314740483019803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9.999905294381213e-06,9.999905294381213e-06,0.15,25.51928625880061,19.669161281070195,3.7620528259792843,3.7620528259792843,3.7588100755536877,0.0,0.0,0.3348317605418128,5.502946963181367,0.17193806131143827,3.5155937059505566,0.014406272638085726,0.00026376638600816697,1.8505037378620457,0.0,0.0,0.0,2.4303215838767387,42.69752275621569,39.63400650024414,43.19069290161133,45.08699035644531,1.0,0.06037468463182449,0.38451024889945984,1.2112778425216675,1.0,0.06037468463182449,0.0,0.0,3.2969900079675623,0.49702574191866694,0.84924863565933,1.000000009665618,0.9999999983890636,0.9999999935562546,0.34514631210146723,0.3604504248580417,0.294403263040491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.999786913242843e-06,9.999786913242843e-06,0.2,22.312537244848304,16.745502355936413,3.7415889855977653,3.7415889855977653,3.7273250914908744,0.0,0.0,0.3339064475652334,4.802402831412651,0.16972786590859695,2.9140466258332536,0.013894027602430936,0.0003513120353926678,1.824953037339288,0.0,0.0,0.0,2.6205385633417078,39.546210417876374,33.83461380004883,40.65322494506836,43.870845794677734,1.000016450881958,0.12471994012594223,0.25,1.40824556350708,1.000016450881958,0.12471994012594223,0.0004814531130320604,0.0,2.6519743236335547,0.2970014601140409,0.888007414903207,1.0000211709254496,0.9999999967781273,0.9999999967781273,0.353205779114285,0.37289998176935557,0.2738942399218276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9.999621181301335e-06,9.999621181301335e-06,0.25,21.1616146757796,15.796142603899982,3.702541647730647,3.702541647730647,3.667958588213534,0.0,0.0,0.33258370289931427,4.376755250466837,0.1654037599628036,2.5389646001764246,0.014173284550574986,0.0008034896494103344,1.7957387518238377,0.0,0.0,0.0,2.957481622695923,36.46018074654244,26.453556060791016,38.48969650268555,43.10641860961914,1.0013066530227661,0.21250663697719574,0.25,1.639579176902771,1.0013066530227661,0.21250663697719574,0.014238428712112923,0.0,3.174738084947741,0.6682061786587173,0.7895239982703277,1.001600607021435,1.000335777128065,1.0,0.36845378698529424,0.3741995716417158,0.2573466470112672,256.0654974298163,394.16175505743735,0.5973354351709946,-179.2420164674193,256.06549666365896,319.2467170228375,376.0965720235205,407.9228522716417,151.67283521379744,129.20075426914894,627.7242040219514,0.032712530045588294,0.35016110242863,-0.39712667009469593,-0.39712667009469593,0.47379952455254176,0.3246477133148582,0.20106594096714073,1.3558032924497396,0.7312931657027264,0.772245805841928,0.8326215389758305,0.2312931657027264,-0.02775419415807201,-0.11737846102416949,0.0,0.0,0.46703296703296704,0.532967032967033,0.48626373626373626,2.3121726489984074,2.1161851503036835,2.1159441556249345
