epoch,lr_backbone,lr_main,solver_strength,train_total,train_count,train_flat_dm16,train_allocation,train_dm16,train_dm32,train_dm64,train_cell,train_region_nb,train_hurdle_bce,train_trunc_nb,train_curvature,train_hard_bg,train_fg_bce,train_scale_align,train_cell_carrier,train_cell_fine,train_kd_total,train_kd_spatial,train_kd_count,region_mu_mean,region_dispersion_mean,region_dispersion_p10,region_dispersion_p50,region_dispersion_p90,region_weight_mean,region_weight_std,region_weight_min,region_weight_max,solver_weight_mean,solver_weight_std,weight_clip_low_fraction,weight_clip_high_fraction,solver_energy_before,solver_energy_after,solver_energy_reduction,weight_mean_16,weight_mean_32,weight_mean_64,weight_mean_64_32,weight_mean_128,scale_pi_16,scale_pi_32,scale_pi_64,scale_pi_64_32,scale_pi_128,val_mae,val_rmse,val_nae,val_bias,val_game0,val_game1,val_game2,val_game3,val_mae_sparse,val_mae_moderate,val_mae_dense,pearson_rate_var_error,spearman_rate_var_error,spearman_weight_error,spearman_pred_weight_error,spearman_rate_var_error_16,spearman_rate_var_error_32,spearman_rate_var_error_64,spearman_rate_var_error_128,mean_std_residual,coverage_50,coverage_80,coverage_95,calib_gap_50,calib_gap_80,calib_gap_95,dispersion_sat_low_fraction,dispersion_sat_high_fraction,solver_help_fraction,solver_harm_fraction,energy_monotonic_fraction,mae_reg_y0,mae_reg_y1,mae_reg_y2,curvature_alpha,effective_curvature
11,1e-05,0.0001,0.3,22.987060598424964,17.32106520678546,3.743464521459631,3.743464521459631,3.720339182260874,0.0,0.0,0.33134205115808024,4.5616775654457715,0.16891095968517097,2.610421393368695,0.026313694747718604,2.4396620721892907e-05,0.0,0.8709512948989868,0.331952280289418,0.33145878363300013,0.0,0.0,0.0,2.8839361152133427,38.146626859097864,25.689794540405273,40.73270034790039,45.35194778442383,1.0000001192092896,0.24889588356018066,0.6178802847862244,2.9658281803131104,0.37396907806396484,0.13464702665805817,0.0,0.0,0.28953910115602854,0.09883168923693735,0.6586585755003834,1.0,0.3908770422677736,0.31897138904880834,1.0,0.2949079629537222,0.0,0.38375973862570684,0.3195351426665847,0.0,0.2967051154858357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,9.999976083776368e-06,9.999976083776368e-05,0.35,21.614700317382812,15.996670619861499,3.7714185972471497,3.7714185972471497,3.747921576371064,0.0,0.0,0.3325321271612838,4.2856134981722445,0.1659440325724112,2.499358734569034,0.026660172973532934,2.7595328975695412e-05,0.0,0.8721112882768786,0.333301823686909,0.3326627765152905,0.0,0.0,0.0,2.791069945773563,40.00388264011692,24.705631256103516,42.68750762939453,49.80937194824219,1.0,0.2429044097661972,0.5492434501647949,3.1001524925231934,0.36923375725746155,0.1269453912973404,0.0,0.0,0.25240950930762934,0.08357093060338819,0.6689073607700953,1.0,0.3844929949657337,0.3188918104042878,1.0,0.3011271140059909,0.0,0.3781816733850015,0.31877477265693044,0.0,0.3030435571799407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,9.999904335346307e-06,9.999904335346306e-05,0.4,21.630947680086702,16.05855910842483,3.7225641302160315,3.7225641302160315,3.6998005235517346,0.0,0.0,0.33245944251885284,4.225815888997671,0.16306109243148081,2.5706940921577246,0.028882062742234888,3.3742083286523596e-05,0.0,0.860918006381473,0.3346930951685519,0.33259327025026886,0.0,0.0,0.0,2.7555608684952193,41.67969172709697,23.57427978515625,44.30137252807617,54.385292053222656,1.0,0.2560499310493469,0.4659045934677124,2.9519686698913574,0.3658943772315979,0.12797096371650696,0.0,0.0,0.24823596550000682,0.08397277907745258,0.6617219470663276,1.0,0.3795981568259162,0.3207558828431207,1.0,0.3044024440082344,0.0,0.3736205672895586,0.3199170980904553,0.0,0.30646233461998607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,9.99978475543232e-06,9.99978475543232e-05,0.45,20.303184071102656,14.798114402874097,3.7546338261784733,3.7546338261784733,3.733753674739116,0.0,0.0,0.33242222183459513,3.917691031017819,0.16114418047505455,2.3899927912531673,0.02751027958819995,4.1249967408303575e-05,0.0,0.8600495602633502,0.33332903804005803,0.332580878927901,0.0,0.0,0.0,2.6992630765244767,44.00185033437368,22.40703582763672,46.24643325805664,60.90863800048828,1.0,0.26581713557243347,0.36733895540237427,3.0571746826171875,0.3632447421550751,0.1263154298067093,0.0,0.0,0.23798500645805049,0.07691544123195312,0.6768055165462242,1.0,0.3751800108600307,0.32507397999634613,1.0,0.3044410186844903,0.0,0.3699721830922204,0.32349668402929566,0.0,0.30653112643473857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,9.999617345238583e-06,9.999617345238582e-05,0.5,18.45124597807188,13.040049643129915,3.7486607319599874,3.7486607319599874,3.728274448497875,0.0,0.0,0.33232047590049535,3.602076246931746,0.15952782453717412,2.27270364116978,0.026172427963968868,5.321713812205613e-05,0.0,0.865667004843016,0.3319319075829274,0.33249216546883453,0.0,0.0,0.0,2.6492624669461637,47.092082152495514,21.090614318847656,49.133018493652344,69.01852416992188,0.9999998211860657,0.29635852575302124,0.3226892054080963,3.345726251602173,0.36191728711128235,0.1340765655040741,0.0,0.0,0.23862266983534838,0.07922838416856688,0.6679762898335052,1.0,0.37232088720476303,0.33045556819116745,1.0,0.30234587675816305,0.0,0.3673384109058896,0.3280710392707103,0.0,0.3045905498234001,250.50203208084946,373.36072787197367,0.6777776859779269,-112.2127370100755,250.5020315355428,323.5586180679704,388.8136350616673,426.32179273778934,197.85723223005022,146.98953740910966,548.7982366810675,0.03969986682973557,0.33431769219687313,0.3005156103197934,0.2638737001652672,0.0,0.3737543959827724,0.21805408784293018,0.14878251988113092,1.3837952484126723,0.716591550327947,0.7536000879410795,0.8333882965080063,0.21659155032794697,-0.04639991205892058,-0.11661170349199368,0.0,0.0,0.5274725274725275,0.4725274725274725,1.0,2.3285907339918746,2.2715253892180685,2.229111385541958,-7.998191833496094,0.0003360132977832109
16,9.999402106450908e-06,9.999402106450908e-05,0.55,18.230500917176943,12.876258966085073,3.6998494186916866,3.6998494186916866,3.676618975562018,0.0,0.0,0.3323062819403571,3.5271359972051672,0.1574325549441415,2.3034016860497966,0.027069364397509676,6.540845336260375e-05,0.0,0.8721194541132128,0.33223624809368235,0.33248091871673996,0.0,0.0,0.0,2.624197992118629,50.33393117543813,19.890344619750977,51.793548583984375,77.90332794189453,1.0000004768371582,0.32369959354400635,0.25,3.7777669429779053,0.36201879382133484,0.14126554131507874,3.0090819564503775e-05,0.0,0.2354923684049297,0.07874684670084231,0.6656076490536759,1.0,0.37140667841241165,0.3358941698396528,1.0,0.2978619498175544,0.0,0.36664187988719427,0.3329980542530885,0.0,0.30036006988705816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,9.999139041236748e-06,9.999139041236749e-05,0.6,17.40558080415468,12.092957187343288,3.652274582837079,3.652274582837079,3.6282787580747864,0.0,0.0,0.3322350527789142,3.471382895031491,0.1542751213183274,2.3789029894648372,0.02766552970216081,8.325542404310072e-05,0.0,0.9000039567818513,0.3335904334042523,0.3324235428023983,0.0,0.0,0.0,2.7080416357195056,51.547399263124206,18.32384490966797,52.09791564941406,83.90519714355469,1.0000029802322388,0.36151570081710815,0.25,3.972493886947632,0.36419448256492615,0.15461447834968567,0.00013404092351460773,0.0,0.23656523630425735,0.08677402279666953,0.6331919932433966,1.0,0.3728816493137463,0.34336510783917196,1.0,0.28946556513373917,0.0,0.3678517003317137,0.33988079831406875,0.0,0.2922674973268767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,9.99882815224517e-06,9.998828152245169e-05,0.65,16.829906334748138,11.560573861405656,3.6560118520582043,3.6560118520582043,3.6350370935491614,0.0,0.0,0.33169163642702876,3.343334313985464,0.15696717315428965,2.276281756323737,0.02824701217783464,0.00011130618902923841,0.0,0.8983664222665735,0.33164333491712006,0.33189702517277486,0.0,0.0,0.0,2.7562224156147725,53.20595911386851,17.013113021850586,52.815086364746094,89.31660461425781,1.0000125169754028,0.3739336133003235,0.25,4.0,0.36516329646110535,0.15833675861358643,0.00041032935769777875,5.47105810263705e-06,0.24956699923889056,0.09697112038328841,0.6114425357558365,1.0,0.37332442805573746,0.3478349568070592,1.0,0.2846739783480361,0.0,0.3685353043917063,0.3442531155573355,0.0,0.2872115864947036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9.99846944260682e-06,9.998469442606819e-05,0.7,16.311336723533838,11.098044202134416,3.645743208962518,3.645743208962518,3.626547130378517,0.0,0.0,0.3319620820316109,3.170504789094667,0.1542671234221072,2.219741202689506,0.028706901882951323,0.00013714912465484058,0.0,0.8948480970150715,0.3318764559320501,0.3321510891656618,0.0,0.0,0.0,2.7026422990335,55.962833610740866,16.013586044311523,56.33127975463867,95.07704162597656,1.0000064373016357,0.39417576789855957,0.25,4.0,0.3650915324687958,0.16420593857765198,0.0008452784768574242,8.206587153955576e-05,0.22724511011226758,0.09472753308914802,0.58314820045039,1.0,0.373179461504962,0.3480165036948952,1.0,0.28487530189591487,0.0,0.36868394629375356,0.34404023031930664,0.0,0.2872758258033443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,9.9980629159339e-06,9.9980629159339e-05,0.75,15.895906551464185,10.719100900598475,3.639702777604799,3.639702777604799,3.6199624473984175,0.0,0.0,0.3314931948442717,3.065797560923808,0.15272024555786237,2.1767943002082206,0.028264621826442512,0.00016819276356113118,0.0,0.9070562671970677,0.33026195941744624,0.331697329476073,0.0,0.0,0.0,2.665882600320352,57.64364685883393,15.703855514526367,57.89284133911133,98.47904205322266,1.0000137090682983,0.4344520568847656,0.25,4.0,0.3659980297088623,0.17939920723438263,0.001991465149359886,0.0001860159754896597,0.2251576024132806,0.09288720615409515,0.5874569405673493,1.0,0.3740510964715803,0.3495919736655983,1.0,0.28339406284126073,0.0,0.36930578544333176,0.3448441455493102,0.0,0.28585006578548533,249.40123893402435,371.38876433611824,0.6781710925736483,-109.43422374096545,249.40123891365934,322.4407374593799,387.8312326251396,425.53006043500955,199.00790895734514,147.02759345002877,544.1610993095067,0.054369981699571635,0.35365966389477915,0.33424299766939675,0.3072086960473627,0.0,0.41421157803732156,0.2514688565425176,0.12544455558920975,1.3710647703952472,0.7226741416584221,0.7677805870067055,0.8468359532446594,0.22267414165842214,-0.03221941299329456,-0.10316404675534052,0.0,0.0,0.521978021978022,0.47802197802197804,1.0,2.3153161973088654,2.2578759563493205,2.216539870579164,-7.995024681091309,0.00033707902184687555
21,9.99760857632013e-06,9.99760857632013e-05,0.8,15.687337462966507,10.531803659490636,3.634511896081873,3.634511896081873,3.618814352396372,0.0,0.0,0.33122828924978104,3.0310726359083846,0.15210713043406204,2.1364090120470203,0.027663053919536038,0.00018610141174773358,0.0,0.9132776405360248,0.3286429418099893,0.33142322382411443,0.0,0.0,0.0,2.740249556464118,56.88128074439796,14.131940841674805,57.44231414794922,97.33171844482422,0.9999791979789734,0.4340707063674927,0.25,4.0,0.3671300411224365,0.17945894598960876,0.0014060619323777218,0.00022704891125943758,0.22566486210436434,0.10585237163546923,0.530931086708062,1.0,0.37556619660274404,0.3496459279511426,1.0,0.28196286994057734,0.0,0.371090017460488,0.34476623100203435,0.0,0.28414374670466863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,9.997106428340707e-06,9.997106428340706e-05,0.85,15.953427288983319,10.82690684859817,3.6046977880838753,3.6046977880838753,3.59466003082894,0.0,0.0,0.32998576679745234,3.0216860835616655,0.15051406823300026,2.161760633056228,0.0269148457493331,0.0002123480851485117,0.0,0.9161819139042416,0.32648555974702576,0.33019188610283107,0.0,0.0,0.0,2.7731978764405123,55.77855074083483,13.406009674072266,57.2183723449707,95.07704162597656,1.0000032186508179,0.42592325806617737,0.25,4.0,0.36820754408836365,0.176804780960083,0.0010340299813984025,0.00010121457489878542,0.20855889408975034,0.09274011467759674,0.5553288912354543,1.0,0.37698940892477295,0.34971314668655396,1.0,0.28089990084235733,0.0,0.3726675091563044,0.34466839239404007,0.0,0.282664096033251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,9.99655647705225e-06,9.99655647705225e-05,0.9,15.291809056256268,10.147344550570926,3.6412023209236763,3.6412023209236763,3.6402246243244893,0.0,0.0,0.3312071432938447,2.9686614951571904,0.15039090731659452,2.1055569874273763,0.027777497883181314,0.00022748023164584428,0.0,0.9167419156512698,0.33032788698737686,0.3314071917856062,0.0,0.0,0.0,2.7652884238475077,54.785584217793236,13.249826431274414,57.2183723449707,91.43470001220703,1.000007152557373,0.4064895212650299,0.25,4.0,0.3682388365268707,0.16764532029628754,0.0005580479264689791,3.829740671845935e-05,0.1940604496646572,0.09781807258322432,0.49594019413921203,1.0,0.37756950710270853,0.3471828449416805,1.0,0.28193046676146016,0.0,0.37410495571188024,0.3423533302706641,0.0,0.2835417196557328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,9.995958727992769e-06,9.995958727992767e-05,0.95,14.634058179082098,9.490695115682241,3.623162469348392,3.623162469348392,3.625689667624396,0.0,0.0,0.3309000504983438,3.0558828276556893,0.1497319211830964,2.107612693631971,0.027341567231593904,0.0003016611743668044,0.0,0.9335265868418926,0.3278117550385965,0.331120173673372,0.0,0.0,0.0,3.106491114642169,48.89978810903188,10.688203811645508,50.89107131958008,82.6043701171875,1.0000039339065552,0.36935654282569885,0.25,4.0,0.3717518448829651,0.1547972857952118,0.00018054491738702264,5.47105810263705e-06,0.23881123396190437,0.14820844982121442,0.3793907959754652,1.0,0.38165563586595896,0.35072195529937744,1.0,0.2740821918925723,0.0,0.37859481170370773,0.34655812221604426,0.0,0.27484706205290715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,9.995313187181584e-06,9.995313187181583e-05,1.0,15.301242622169289,10.12584010974781,3.6831530493658944,3.6831530493658944,3.7108388075957426,0.0,0.0,0.33076146325549566,2.978070845475068,0.1515241466663979,2.050317374435631,0.027521189755281887,0.0002828789532744653,0.0,0.9202465721078821,0.3269779714378151,0.33093739361376373,0.0,0.0,0.0,2.8336812096673087,50.68741721075934,12.13499927520752,53.96206283569336,81.6419906616211,1.0000003576278687,0.37601327896118164,0.25,3.644705057144165,0.371329128742218,0.1563485562801361,4.650399387241493e-05,0.0,0.1661421966713828,0.10009801226693231,0.39751601777049506,1.0,0.38195965982772206,0.3461400649032077,1.0,0.2785052407432247,0.0,0.37941799131599635,0.34162814311079076,0.0,0.2789538696005538,246.18191434000875,367.28837433279466,0.6682758832261869,-108.97850193820157,246.18191386668866,318.3372195536227,383.43435135280913,421.00901774890235,196.63075038364954,144.33787770234338,539.3284115998641,0.09090055629947671,0.3490779645893444,0.3556537377908932,0.3151399736789459,0.0,0.4081472654414098,0.24142323137079755,0.10451986217562642,1.3388793687798657,0.7245062474808545,0.7902238833315012,0.8537979553699022,0.22450624748085446,-0.009776116668498869,-0.09620204463009774,0.0,0.0,0.510989010989011,0.489010989010989,1.0,2.2637020555826335,2.2102492111069814,2.1727126509278687,-7.991720676422119,0.00033819436794146895
26,9.99461986111929e-06,9.994619861119289e-05,1.0,14.572483346268937,9.445405418808395,3.6166945985845618,3.6166945985845618,3.630923857560029,0.0,0.0,0.33062803825816595,3.0209704347558923,0.14842397900851997,2.088462494515084,0.029692043978217487,0.00033903569635947714,0.0,0.939409473457852,0.3275346095497544,0.33082277710373337,0.0,0.0,0.0,3.0261361212343783,47.45047038310283,10.625760078430176,50.29817199707031,77.59961700439453,1.0000004768371582,0.3629886507987976,0.25,3.63683819770813,0.3739626705646515,0.15180213749408722,2.18842324105482e-05,0.0,0.17570786097565214,0.1074878225052679,0.3882583174798167,1.0,0.38492637872695923,0.34929644578212016,1.0,0.27220414297000783,0.0,0.382614226760091,0.34501050775115555,0.0,0.2723752558231354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,9.993878756787668e-06,9.993878756787667e-05,1.0,14.485653387533652,9.321732482394657,3.6806119970373206,3.6806119970373206,3.6886665563325622,0.0,0.0,0.3302661019402581,2.9713309197812467,0.14958849549293518,2.0180653591413757,0.026636796122467197,0.0003453319175703753,0.0,0.9371240058460751,0.3249979462172534,0.3304491639137268,0.0,0.0,0.0,2.9369364622476937,48.387296109586146,10.835334777832031,51.69248962402344,78.20824432373047,1.0000014305114746,0.3565662205219269,0.25,3.584223747253418,0.3741243779659271,0.14854326844215393,5.197505197505198e-05,0.0,0.1617768108844757,0.0947715107452225,0.41418358893909385,1.0,0.38546991589907054,0.34768371002094167,1.0,0.27302430610398987,0.0,0.38354894760492686,0.3435146566983816,0.0,0.2729363948912234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
