epoch,lr_backbone,lr_main,solver_strength,train_total,train_count,train_flat_dm16,train_allocation,train_dm16,train_dm32,train_dm64,train_cell,train_region_nb,region_mu_mean,region_dispersion_mean,region_dispersion_p10,region_dispersion_p50,region_dispersion_p90,region_weight_mean,region_weight_std,region_weight_min,region_weight_max,solver_weight_mean,solver_weight_std,weight_clip_low_fraction,weight_clip_high_fraction,solver_energy_before,solver_energy_after,solver_energy_reduction,weight_mean_32,weight_mean_64,weight_mean_128,val_mae,val_rmse,val_nae,val_bias,val_game0,val_game1,val_game2,val_game3,val_mae_sparse,val_mae_moderate,val_mae_dense,pearson_rate_var_error,spearman_rate_var_error,spearman_weight_error,spearman_pred_weight_error,spearman_rate_var_error_32,spearman_rate_var_error_64,spearman_rate_var_error_128,mean_std_residual,coverage_50,coverage_80,coverage_95,calib_gap_50,calib_gap_80,calib_gap_95,dispersion_sat_low_fraction,dispersion_sat_high_fraction,solver_help_fraction,solver_harm_fraction,energy_monotonic_fraction,mae_reg_y0,mae_reg_y1,mae_reg_y2
1,2.0000000000000003e-06,2e-05,0.0,23.96857398265117,18.945792404381006,3.7862958199269063,3.7862958199269063,3.7862958199269063,0.0,0.0,0.24663450669597936,5.874134759645204,2.190447678437104,49.93542655738624,49.9067497253418,49.9067497253418,50.00431823730469,0.9999999631376023,0.0047965965793929635,0.9481810331344604,1.0324838161468506,0.9999999631376023,0.0047965965793929635,0.0,0.0,0.014959391886116686,0.014959391886116686,0.0,0.9999999967781273,0.9999999919453183,0.9999999967781273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.000000000000001e-06,4e-05,0.0,23.260500211973447,18.253947773495234,3.728298631874291,3.728298631874291,3.728298631874291,0.0,0.0,0.24660654929844109,6.083009532980017,2.194920050131308,49.592195974813926,49.3253173828125,49.61518478393555,49.80937194824219,0.9999999562061737,0.005073381745897919,0.952312707901001,1.0335946083068848,0.9999999562061737,0.005073381745897919,0.0,0.0,0.013850553540160527,0.013850553540160527,0.0,0.999999995167191,0.9999999903343819,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6e-06,6e-05,0.0,24.688062075022106,19.645141137612832,3.737324895085515,3.737324895085515,3.737324895085515,0.0,0.0,0.24760622672132543,6.218472918948612,2.2036836469495618,49.016080598573424,48.56059646606445,49.037147521972656,49.421749114990234,0.9999999579121683,0.005886047212123263,0.9332463145256042,1.0307199954986572,0.9999999579121683,0.005886047212123263,0.0,0.0,0.015018472750041936,0.015018472750041936,0.0,0.9999999983890636,0.9999999887234455,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8.000000000000001e-06,8e-05,0.0,22.367526363682103,17.4166181667431,3.750266564858926,3.750266564858926,3.750266564858926,0.0,0.0,0.24555538473902522,5.69626480179864,2.2119458881584375,48.124674719733164,47.343135833740234,48.18269729614258,48.75066375732422,0.9999999571230052,0.007538965301255591,0.9296117424964905,1.0480889081954956,0.9999999571230052,0.007538965301255591,0.0,0.0,0.01514747308416141,0.01514747308416141,0.0,0.999999995167191,0.9999999855015729,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1e-05,0.0001,0.0,22.679309870745683,17.7501683879543,3.7219053603507377,3.7219053603507377,3.7219053603507377,0.0,0.0,0.24696389928057388,5.727476165101335,2.2725029120574125,46.11021547059755,44.21493148803711,46.42744064331055,47.714454650878906,0.9999999570127832,0.02111727546603421,0.7470720410346985,1.082900047302246,0.9999999570127832,0.02111727546603421,0.0,0.0,0.03138587966158583,0.03138587966158583,0.0,0.9999999903343819,0.999999995167191,1.0,308.89147286886697,401.5425500271408,1.1649899566262585,116.37390706827352,308.89147099805484,397.5853860124384,465.9172723034689,514.3074034274495,360.7396992274693,287.5190598243891,360.93720543902856,0.09935229726378085,0.34830432400726663,-0.3494616069244147,-0.3494616069244147,0.4511621750372184,0.2177227072572931,0.03949167932749339,1.3089008593369258,0.7326174674978196,0.7816230625657598,0.847428861636177,0.23261746749781964,-0.018376937434240292,-0.10257113836382292,0.0,0.0,0.3131868131868132,0.6868131868131868,1.0,2.2961969202036387,2.337965815604388,2.3384990292591055
6,1e-05,0.0001,0.05,22.10374747095881,17.32232292278393,3.6914539337158203,3.6914539337158203,3.6914539337158203,0.0,0.0,0.246329049403603,5.141942120887138,2.361516507896217,43.20747911607897,39.019535064697266,44.21493148803711,46.24643325805664,0.9999999606196991,0.06343575325360629,0.30911973118782043,1.1911267042160034,0.9999999606196991,0.06343575325360629,0.0,0.0,0.18123241141438484,0.1518811946986495,0.16195346343775277,0.9999999967781273,0.9999999838906366,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9.999975077406627e-06,9.999975077406626e-05,0.1,21.343586019567542,16.707217886641217,3.7111461742504224,3.7111461742504224,3.7111461742504224,0.0,0.0,0.24406907566495845,4.321022716728416,2.5220296382904053,40.467708484546556,30.626787185668945,42.93836212158203,45.88654327392578,1.0002723757135605,0.1610610788446899,0.25,1.435127854347229,1.0002723757135605,0.1610610788446899,0.004095086989823832,0.0,1.530159073906976,1.102877140045166,0.27924020524926546,1.0002472674524463,1.0004236988119177,1.0000708811991923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9.999900309874961e-06,9.999900309874961e-05,0.15,19.43802006180222,14.94682095501874,3.698184941266034,3.698184941266034,3.698184941266034,0.0,0.0,0.24317982551213857,3.6610962313574715,2.5571677169284306,40.34167037139068,24.561296463012695,44.30137252807617,47.343135833740234,1.0027799901597438,0.2323794885574288,0.25,1.830740213394165,1.0027799901597438,0.2323794885574288,0.02538844512528723,0.0,5.284866191245414,3.360483011683902,0.36413091834743655,1.0025548354999438,1.0039005795040645,1.002051330901481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.999775698150361e-06,9.999775698150361e-05,0.2,16.312031024211162,11.959401620400918,3.669713645368009,3.669713645368009,3.669713645368009,0.0,0.0,0.24016349943908485,3.114374154322856,2.602170924882631,39.43410687833219,19.81279945373535,44.128658294677734,47.62135314941406,1.0060791954025585,0.27853123326205315,0.25,2.034208059310913,1.0060791954025585,0.27853123326205315,0.04337181310865521,0.0,13.17506727012428,7.279120168170413,0.4475079315400149,1.005715376621968,1.0077654864336993,1.0054724087586273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9.999601243475088e-06,9.999601243475088e-05,0.25,15.16711343301309,10.87809673515526,3.6486062874665133,3.6486062874665133,3.6486062874665133,0.0,0.0,0.2385671537470173,2.9038434286375305,2.62400848156697,37.498037596006654,16.329425811767578,42.190181732177734,46.336849212646484,1.0086515796407594,0.3106100497976802,0.25,2.2805612087249756,1.0086515796407594,0.3106100497976802,0.056319072108545795,0.0,21.536526112943083,10.167442792170757,0.5278977334204192,1.0082235626272253,1.0105650360519822,1.0082605207288586,353.93843839456747,505.6559930803322,0.9595047934668178,292.57983308310037,353.9384329840807,375.09698712649475,405.6279897303271,451.28960966686105,152.78257478986467,271.9674461423889,614.4242872155231,0.7026163933791831,0.5893290910890356,-0.3613007375356675,-0.3613007375356675,0.6211843287022282,0.5957474304689564,0.5528852220808601,0.9267505371339665,0.756514900538078,0.8834014413032159,0.9519244162250542,0.256514900538078,0.0834014413032158,0.0019244162250542374,0.0016757346339205548,0.0,0.4010989010989011,0.5989010989010989,1.0,1.9367300095138968,2.045753444125364,2.1720540952551497
