epoch,lr,solver_strength,rmr_update_rule,solver_step0,eta0,train_total,train_cell,train_global,train_region_head,train_region_map,train_deep,grad_norm_mean,grad_norm_max,clip_rate,residual_abs_mean,residual_abs_max,z_lt_minus10_frac,initial_pred_count_mean,initial_pred_count_std,solver_rel_step_mean,solver_delta_n_mean,solver_signed_delta_n_mean,solver_r_spatial_mean,val_MAE,val_RMSE,val_NAE,val_Bias
22,9.230476262104677e-05,1.0,latent,0.0,0.0,0.26516450173927075,0.22622429466608798,0.38305016629623645,0.0031759472533877038,0.0,0.0,1.0186310618212728,1.9975857734680176,0.0,0.0,0.0,0.0,297.99594486120975,170.34499343124008,0.0,0.0,0.0,0.0,,,,
23,9.140044155740101e-05,1.0,latent,0.0,0.0,0.26514999026601965,0.2236647294326262,0.40778252030863904,0.0035350449457341297,0.0,0.0,0.8417620288603234,1.7141519784927368,0.0,0.0,0.0,0.0,303.46488027861625,174.18755615351833,0.0,0.0,0.0,0.0,,,,
24,9.045084971874738e-05,1.0,latent,0.0,0.0,0.26008469769448944,0.22363317915887543,0.35847738701285736,0.0030188981097925343,0.0,0.0,0.9707815845807394,2.6229450702667236,0.0,0.0,0.0,0.0,297.87144007827294,182.46690514604185,0.0,0.0,0.0,0.0,261.74413248697914,337.5615175403802,0.7801167993615046,124.66776733398437
25,8.945702546981969e-05,1.0,latent,0.0,0.0,0.25813844032359845,0.22071253982457248,0.3677732578732751,0.0032428843674786162,0.0,0.0,0.875860080574498,1.8101410865783691,0.0,0.0,0.0,0.0,318.9715076793324,188.07576961288277,0.0,0.0,0.0,0.0,,,,
26,8.842005554284296e-05,1.0,latent,0.0,0.0,0.25716200741854583,0.22236782447858292,0.3415185244697513,0.003211649099477764,0.0,0.0,1.1398829492655667,2.9240152835845947,0.0,0.0,0.0,0.0,304.1346611254143,194.2037160821154,0.0,0.0,0.0,0.0,,,,
27,8.73410738492077e-05,1.0,latent,0.0,0.0,0.2551197409629822,0.21975521472367374,0.3468824796604388,0.0033813948975875974,0.0,0.0,0.9684533829038794,1.7572020292282104,0.0,0.0,0.0,0.0,329.83493874289775,210.97318513593314,0.0,0.0,0.0,0.0,,,,
28,8.622126023955446e-05,1.0,latent,0.0,0.0,0.2574163228273392,0.22122607944589673,0.35527309052871936,0.003314684882449607,0.0,0.0,0.92722769668608,2.912806272506714,0.0,0.0,0.0,0.0,304.3934404777758,197.92389717056932,0.0,0.0,0.0,0.0,,,,
29,8.506183921362443e-05,1.0,latent,0.0,0.0,0.2513073262843219,0.2186488030534802,0.32038627429441974,0.00309948533575869,0.0,0.0,1.0279478746833224,2.4123876094818115,0.0,0.0,0.0,0.0,320.1785634358724,212.99559163715276,0.0,0.0,0.0,0.0,319.23683064778646,405.07021646789707,0.8797914168491635,215.94439290364582
30,8.386407858128706e-05,1.0,latent,0.0,0.0,0.25157669999382715,0.21855053892641357,0.32460335303436627,0.00282911915035749,0.0,0.0,0.9996499121189117,1.911601185798645,0.0,0.0,0.0,0.0,322.79230429909444,221.02251074263404,0.0,0.0,0.0,0.0,,,,
31,8.262928807620843e-05,1.0,latent,0.0,0.0,0.2501457884456172,0.21777851473201404,0.31793309070847253,0.002869817655829882,0.0,0.0,0.9785870187210314,2.1337265968322754,0.0,0.0,0.0,0.0,317.51595791903407,217.6023161225765,0.0,0.0,0.0,0.0,,,,
32,8.135881792367686e-05,1.0,latent,0.0,0.0,0.24808458171107553,0.21593354235995899,0.31564022103945416,0.0029350981208016024,0.0,0.0,0.9173193194649436,2.088759660720825,0.0,0.0,0.0,0.0,329.0983965324633,237.31451168162008,0.0,0.0,0.0,0.0,,,,
33,8.005405736415126e-05,1.0,latent,0.0,0.0,0.24462804198265076,0.21372998122012976,0.30315017090602353,0.0029152075717733665,0.0,0.0,0.8132952352364858,1.7657437324523926,0.0,0.0,0.0,0.0,335.22121128891456,237.5406990927613,0.0,0.0,0.0,0.0,,,,
34,7.871643313414718e-05,1.0,latent,0.0,0.0,0.24648144389643814,0.2145259136503393,0.31374668849237036,0.0029042922083824647,0.0,0.0,1.1705500921516707,2.6050517559051514,0.0,0.0,0.0,0.0,324.70529359759706,242.51490286142763,0.0,0.0,0.0,0.0,300.23129221598305,400.1421750647461,0.7526451997136098,198.0350824991862
35,7.734740790612135e-05,1.0,latent,0.0,0.0,0.24663483554666693,0.21388322972890103,0.32146026013475476,0.003027894119661527,0.0,0.0,1.017047043099548,2.646310329437256,0.0,0.0,0.0,0.0,335.4966777454723,240.42243895997484,0.0,0.0,0.0,0.0,,,,
36,7.594847868906076e-05,1.0,latent,0.0,0.0,0.24464184542497,0.21548114400921445,0.2851758459300706,0.0032155841119784973,0.0,0.0,1.06256251262896,2.516730546951294,0.0,0.0,0.0,9.247750946969697e-07,330.89836490515506,248.5076648886265,0.0,0.0,0.0,0.0,,,,
37,7.452117519152542e-05,1.0,latent,0.0,0.0,0.24450544425935455,0.21480115841735492,0.29114307846986887,0.0029498869147518594,0.0,0.0,1.0044968001770251,2.134921073913574,0.0,0.0,0.0,0.0,337.2484264951764,249.87100077060057,0.0,0.0,0.0,0.0,,,,
38,7.30670581489344e-05,1.0,latent,0.0,0.0,0.246292409120184,0.21282816475087946,0.3288817965623104,0.0028803260224363344,0.0,0.0,0.9792347577485171,2.6679227352142334,0.0,0.0,0.0,0.0,340.8518759987571,245.81110407901542,0.0,0.0,0.0,0.0,,,,
39,7.158771761692464e-05,1.0,latent,0.0,0.0,0.24235254526138306,0.20993148828997757,0.3181784263614452,0.0030160728316387217,0.0,0.0,1.0607407797466626,2.6975035667419434,0.0,0.0,0.0,0.0,340.55096620501894,259.2058918403374,0.0,0.0,0.0,0.0,242.97370783487955,331.1043298070111,0.5534137790631076,105.32484766642253
40,7.008477123264848e-05,1.0,latent,0.0,0.0,0.24274524594798233,0.21134224037329355,0.308157213483796,0.002936426193848478,0.0,0.0,0.9908302850795515,2.4098782539367676,0.0,0.0,0.0,0.0,346.6415252685547,264.36546614950396,0.0,0.0,0.0,0.0,,,,
41,6.855986244591104e-05,1.0,latent,0.0,0.0,0.24321853798447232,0.2112745154987682,0.31448677498282807,0.0024767226528969,0.0,0.0,1.042980342200308,2.114591121673584,0.0,0.0,0.0,2.3119377367424243e-07,349.4322324810606,264.71114986449345,0.0,0.0,0.0,0.0,,,,
42,6.701465872208216e-05,1.0,latent,0.0,0.0,0.23914980662591528,0.2124194846008763,0.2621448347062776,0.00257919106110366,0.0,0.0,0.9723748221541896,1.8493070602416992,0.0,0.0,0.0,1.1559688683712122e-06,325.9674590139678,259.5507536911206,0.0,0.0,0.0,0.0,,,,
43,6.545084971874738e-05,1.0,latent,0.0,0.0,0.2386643091837565,0.21081017183535028,0.2732482236443144,0.0026465882132690626,0.0,0.0,1.100963560920773,3.2992513179779053,0.0,0.0,0.0,0.0,337.5997443921638,272.6949273121893,0.0,0.0,0.0,0.0,,,,
44,6.387014543809223e-05,1.0,latent,0.0,0.0,0.23977451252214838,0.2101400372656909,0.29152578138040774,0.0024094858372612207,0.0,0.0,0.9581430694370558,1.882869839668274,0.0,0.0,0.0,0.0,347.1728857791785,286.0095502211962,0.0,0.0,0.0,0.0,352.24446360270184,460.13965627116175,0.9050444219253934,272.44729766845705
45,6.227427435703997e-05,1.0,latent,0.0,0.0,0.23784439491503168,0.20921207422559912,0.2805522156484199,0.002885495952796191,0.0,0.0,1.060445780103857,2.0848891735076904,0.0,0.0,0.0,0.0,354.1842568137429,271.4607840942301,0.0,0.0,0.0,0.0,,,,
46,6.066498153718735e-05,1.0,latent,0.0,0.0,0.2375991041913177,0.20854990139152063,0.285054004440705,0.002719010113540924,0.0,0.0,0.8765132056944298,1.7827123403549194,0.0,0.0,0.0,2.3119377367424243e-07,355.6999673554392,293.02586370981817,0.0,0.0,0.0,0.0,,,,
47,5.90440267166055e-05,1.0,latent,0.0,0.0,0.2404898621819236,0.2105076475576921,0.29474469940319203,0.0025387278645101824,0.0,0.0,1.0041198315042439,2.6747138500213623,0.0,0.0,0.0,2.3119377367424243e-07,339.10082591663706,278.3764640529109,0.0,0.0,0.0,0.0,,,,
48,5.74131823855921e-05,1.0,latent,0.0,0.0,0.23611703831138034,0.2086158539309646,0.26958056539297104,0.0027156283930790696,0.0,0.0,1.005593301671924,1.9604395627975464,0.0,0.0,0.0,2.3119377367424243e-07,356.9648742675781,303.0628294567279,0.0,0.0,0.0,0.0,,,,
49,5.577423184847932e-05,1.0,latent,0.0,0.0,0.23671944710341367,0.2089111041842085,0.2727145670038281,0.0026844342479087186,0.0,0.0,0.9298353764143857,1.6119483709335327,0.0,0.0,0.0,6.935813210227273e-07,362.1639727968158,296.0093891704473,0.0,0.0,0.0,0.0,297.8164512634277,396.57228011740295,0.7309410838400245,201.30393091837564
50,5.4128967273616625e-05,1.0,latent,0.0,0.0,0.2369133374004653,0.20867810466072775,0.27724929718357144,0.002551516055863238,0.0,0.0,0.9441471677837949,2.979248046875,0.0,0.0,0.0,2.3119377367424243e-07,351.3254528623639,295.93749075891,0.0,0.0,0.0,0.0,,,,
51,5.247918773366112e-05,1.0,latent,0.0,0.0,0.23631496411381345,0.20803152160211044,0.277445128243981,0.0026946479426414676,0.0,0.0,1.18114004351876,2.6693897247314453,0.0,0.0,0.0,0.0,356.6061248779297,284.2654591967681,0.0,0.0,0.0,0.0,,,,
52,5.0826697238317935e-05,1.0,latent,0.0,0.0,0.23419292361447305,0.206624911590056,0.27037702670151537,0.0026515474927498763,0.0,0.0,0.8239263585119536,1.4562842845916748,0.0,0.0,0.0,1.618356415719697e-06,363.4289698745265,302.66295401458444,0.0,0.0,0.0,0.0,,,,
53,4.917330276168208e-05,1.0,latent,0.0,0.0,0.23792112280022015,0.20809895838751938,0.2930456454103643,0.0025879822276306877,0.0,0.0,0.9422496855258942,2.4544317722320557,0.0,0.0,0.0,4.6238754734848486e-07,363.2509298613577,302.69032740301407,0.0,0.0,0.0,0.0,,,,
54,4.7520812266338885e-05,1.0,latent,0.0,0.0,0.2359760800997416,0.2075090832782514,0.2798617802786105,0.002404089260380715,0.0,0.0,0.919839721737486,2.402925729751587,0.0,0.0,0.0,6.935813210227273e-07,358.2497618704131,299.1203144609229,0.0,0.0,0.0,0.0,410.92945454915366,566.2346716554363,0.9398225159437513,337.5226979573568
55,4.5871032726383386e-05,1.0,latent,0.0,0.0,0.23402101704568573,0.20576677900372128,0.2773590302377036,0.00259167229876656,0.0,0.0,0.9829949872060255,2.3386294841766357,0.0,0.0,0.0,4.6238754734848486e-07,361.2146513967803,305.8293605515883,0.0,0.0,0.0,0.0,,,,
56,4.4225768151520694e-05,1.0,latent,0.0,0.0,0.23618772671078192,0.2086377857309399,0.2704384839444449,0.002530469841352015,0.0,0.0,1.0017806562510403,1.9566116333007812,0.0,0.0,0.0,2.3119377367424243e-07,359.5488896225438,303.70409641623644,0.0,0.0,0.0,0.0,,,,
57,4.2586817614407895e-05,1.0,latent,0.0,0.0,0.23055936441277014,0.20655709459926141,0.234977639985807,0.002522531741609176,0.0,0.0,0.9176986389087908,2.454369068145752,0.0,0.0,0.0,1.618356415719697e-06,353.73529561360675,307.21425592167805,0.0,0.0,0.0,0.0,,,,
58,4.095597328339452e-05,1.0,latent,0.0,0.0,0.23315234843528632,0.20591475882313467,0.26744459433989093,0.0024656526229316087,0.0,0.0,1.0919578039284907,3.0889313220977783,0.0,0.0,0.0,9.247750946969697e-07,369.3645879572088,316.0866396384041,0.0,0.0,0.0,0.0,,,,
59,3.933501846281267e-05,1.0,latent,0.0,0.0,0.23300381817600943,0.20619835862607666,0.26243953745473514,0.0028075270397080617,0.0,0.0,1.2235324310533928,2.247246742248535,0.0,0.0,0.0,0.0,363.1525943640507,308.48730758421937,0.0,0.0,0.0,0.0,291.68859888712564,423.8227216683181,0.644584789344022,178.90275700887045
60,3.772572564296005e-05,1.0,latent,0.0,0.0,0.23462339784159805,0.20532098322203665,0.2876442860473286,0.0026899287600606453,0.0,0.0,0.9561344339992061,2.31695556640625,0.0,0.0,0.0,0.0,365.78341859759706,324.4867693774659,0.0,0.0,0.0,0.0,,,,
61,3.612985456190778e-05,1.0,latent,0.0,0.0,0.23320124275756604,0.20544417383092822,0.2721901278604161,0.0026902764520579667,0.0,0.0,1.1598164890751694,2.526144027709961,0.0,0.0,0.0,1.618356415719697e-06,373.12062442663944,314.0454917475243,0.0,0.0,0.0,0.0,,,,
62,3.4549150281252636e-05,1.0,latent,0.0,0.0,0.23284164387168307,0.2060734832828695,0.2632572434165261,0.002212176579191829,0.0,0.0,0.9527519038229277,2.4981017112731934,0.0,0.0,0.0,2.0807439630681817e-06,356.1862372196082,310.1562971969216,0.0,0.0,0.0,0.0,,,,
63,3.298534127791785e-05,1.0,latent,0.0,0.0,0.231069262732159,0.2055487921743682,0.24995109969467827,0.0026267992533658717,0.0,0.0,0.9954138434294498,2.3869621753692627,0.0,0.0,0.0,0.0,372.2539548006925,322.25929563463853,0.0,0.0,0.0,0.0,,,,
64,3.144013755408895e-05,1.0,latent,0.0,0.0,0.2328169589692896,0.20639954733126092,0.2593484354967421,0.002412844436934613,0.0,0.0,0.9213212584004258,2.38573956489563,0.0,0.0,0.0,0.0,358.29291280110675,322.01023005133027,0.0,0.0,0.0,0.0,323.63975830078124,471.0096105292448,0.7438904325705576,234.81173502604167
65,2.991522876735154e-05,1.0,latent,0.0,0.0,0.23121129247275266,0.20604839785532517,0.24697651330268744,0.002326222577583835,0.0,0.0,0.9114506217566404,2.556906223297119,0.0,0.0,0.0,2.3119377367424243e-06,360.7861702658913,321.53995153617603,0.0,0.0,0.0,0.0,,,,
66,2.8412282383075363e-05,1.0,latent,0.0,0.0,0.2332500982465166,0.20595475128202728,0.2678949600367835,0.0025292510575981755,0.0,0.0,0.9703541750257666,1.9338734149932861,0.0,0.0,0.0,2.3119377367424243e-07,355.77899632309425,318.6406097926688,0.0,0.0,0.0,0.0,,,,
67,2.693294185106562e-05,1.0,latent,0.0,0.0,0.23016081750392914,0.20206166352286484,0.2760756609566284,0.0024579368323567464,0.0,0.0,0.911838710308075,2.011204481124878,0.0,0.0,0.0,2.3119377367424243e-07,380.0729310006806,344.869874524368,0.0,0.0,0.0,0.0,,,,
68,2.547882480847461e-05,1.0,latent,0.0,0.0,0.2325292925039927,0.20487804665709985,0.2717737275542635,0.0023693553803516834,0.0,0.0,0.9007640724832361,2.260732412338257,0.0,0.0,0.0,1.3871626420454546e-06,369.3368349942294,324.89788623254725,0.0,0.0,0.0,0.0,,,,
69,2.405152131093926e-05,1.0,latent,0.0,0.0,0.23022952720974432,0.20426805768952225,0.2543480754124396,0.0026333137295406423,0.0,0.0,0.9082419258175474,1.9406055212020874,0.0,0.0,0.0,1.8495501893939394e-06,379.2250694506096,324.2841670355694,0.0,0.0,0.0,0.0,360.05369974772134,531.1790714682036,0.80456399422686,282.37000528971356
70,2.2652592093878666e-05,1.0,latent,0.0,0.0,0.2293600963823723,0.20462458016294421,0.2426159309618401,0.0023696083878872523,0.0,0.0,0.9304262670603666,3.0064315795898438,0.0,0.0,0.0,1.3871626420454546e-06,360.0662999008641,324.95564778593047,0.0,0.0,0.0,0.0,,,,
71,2.128356686585282e-05,1.0,latent,0.0,0.0,0.22978648272427646,0.20088499558694434,0.2833191120263302,0.002847876898930267,0.0,0.0,0.908458156116081,1.872018575668335,0.0,0.0,0.0,2.3119377367424243e-07,374.62806562943894,340.3044971017413,0.0,0.0,0.0,0.0,,,,
72,1.9945942635848748e-05,1.0,latent,0.0,0.0,0.23053275816368335,0.20215023602500107,0.2785994823683392,0.002612870666339542,0.0,0.0,0.8329466364600442,1.9580471515655518,0.0,0.0,0.0,1.618356415719697e-06,395.97010294596356,347.80818171248484,0.0,0.0,0.0,0.0,,,,
73,1.8641182076323148e-05,1.0,latent,0.0,0.0,0.23176782600807422,0.20584116063334726,0.2540016650702014,0.002632492964480524,0.0,0.0,0.9910130293080301,1.906461477279663,0.0,0.0,0.0,9.247750946969697e-07,374.9071793989702,341.46637720184225,0.0,0.0,0.0,0.0,,,,
74,1.7370711923791567e-05,1.0,latent,0.0,0.0,0.22736294477274924,0.20245232365348123,0.2440226353479154,0.0025417775032110512,0.0,0.0,0.8385840744683237,1.7853507995605469,0.0,0.0,0.0,4.6238754734848486e-07,380.98304748535156,343.6444765345904,0.0,0.0,0.0,0.0,305.38445739746095,444.0032669686639,0.6945213045542601,209.00906677246093
75,1.6135921418712956e-05,1.0,latent,0.0,0.0,0.23022665173718423,0.20477025120547324,0.24960545111786236,0.0024792704586588748,0.0,0.0,0.895484267762213,1.9690653085708618,0.0,0.0,0.0,2.774325284090909e-06,374.2036049582741,340.8426214193358,0.0,0.0,0.0,0.0,,,,
76,1.4938160786375572e-05,1.0,latent,0.0,0.0,0.22942025462786356,0.2039331111944083,0.24969390441070904,0.0025887652476685066,0.0,0.0,0.9134811352599751,1.8816020488739014,0.0,0.0,0.0,1.3871626420454546e-06,364.1261638294567,323.87311570606516,0.0,0.0,0.0,0.0,,,,
77,1.3778739760445552e-05,1.0,latent,0.0,0.0,0.2283653269211451,0.2037176051826188,0.24196206281582514,0.002257581043522805,0.0,0.0,0.8650121011517264,1.8531503677368164,0.0,0.0,0.0,1.8495501893939394e-06,364.59331304376775,344.54914974900953,0.0,0.0,0.0,0.0,,,,
78,1.2658926150792322e-05,1.0,latent,0.0,0.0,0.22742392032435446,0.2034201780051896,0.2350561533010367,0.0024906389704538565,0.0,0.0,0.9649173761859084,2.105452537536621,0.0,0.0,0.0,2.3119377367424243e-07,378.0175166274562,346.5026492799704,0.0,0.0,0.0,0.0,,,,
79,1.157994445715706e-05,1.0,latent,0.0,0.0,0.23126984184438532,0.20504969719684485,0.25774387270212173,0.002228775500870225,0.0,0.0,0.783745524558154,1.229448676109314,0.0,0.0,0.0,6.935813210227273e-07,374.68507755163944,340.9538931690464,0.0,0.0,0.0,0.0,330.5040985107422,481.4021593725476,0.7665345960452385,250.00198872884116
80,1.0542974530180327e-05,1.0,latent,0.0,0.0,0.22961503944613718,0.20339711462006424,0.2570123640876828,0.002583444672354469,0.0,0.0,0.9140353645339157,2.6444482803344727,0.0,0.0,0.0,2.3119377367424243e-07,377.64324511903703,342.06836299610916,0.0,0.0,0.0,0.0,,,,
81,9.549150281252633e-06,1.0,latent,0.0,0.0,0.23050983159831076,0.20629202687379086,0.23772286036700913,0.002227578975373145,0.0,0.0,0.9304191397898125,1.9650676250457764,0.0,0.0,0.0,1.8495501893939394e-06,363.98018114494556,322.2630687789777,0.0,0.0,0.0,0.0,,,,
82,8.599558442598998e-06,1.0,latent,0.0,0.0,0.23173211289174628,0.20390335402705453,0.27382683302416944,0.0022303720082466802,0.0,0.0,0.8412257152976412,1.5763850212097168,0.0,0.0,0.0,9.247750946969697e-07,362.34857640121925,343.28572737503043,0.0,0.0,0.0,0.0,,,,
83,7.695237378953223e-06,1.0,latent,0.0,0.0,0.2325656468218023,0.20417098475225043,0.2787955872940295,0.0025755120988116796,0.0,0.0,0.8460017171773043,1.687072992324829,0.0,0.0,0.0,2.3119377367424243e-06,379.2621584805575,332.57107076477746,0.0,0.0,0.0,0.0,,,,
84,6.837175952121306e-06,1.0,latent,0.0,0.0,0.22977270998738028,0.20406363181995624,0.2522389897794435,0.002425889593944179,0.0,0.0,0.8887606642462991,1.7713110446929932,0.0,0.0,0.0,1.1559688683712122e-06,369.7294108072917,324.91376937336946,0.0,0.0,0.0,0.0,322.34803670247396,476.96914584164364,0.7413481146635728,241.71539204915365
85,6.026312439675552e-06,1.0,latent,0.0,0.0,0.2314840993194869,0.20601902405420938,0.24918058762947717,0.0027350815820902812,0.0,0.0,0.9605700283339529,1.7790693044662476,0.0,0.0,0.0,0.0,372.16276411576706,321.32996991762997,0.0,0.0,0.0,0.0,,,,
86,5.263533508961827e-06,1.0,latent,0.0,0.0,0.2315548915754665,0.2059675238349221,0.2508634024045684,0.0025051370912203283,0.0,0.0,1.119362790476192,2.545860528945923,0.0,0.0,0.0,1.8495501893939394e-06,361.0053239302202,326.50425765284945,0.0,0.0,0.0,0.0,,,,
87,4.549673247541875e-06,1.0,latent,0.0,0.0,0.23321224297537949,0.20576939935033972,0.26967227120291104,0.0023780798056219337,0.0,0.0,0.9501319581812079,2.2609424591064453,0.0,0.0,0.0,2.774325284090909e-06,364.65908952192825,325.12063060813404,0.0,0.0,0.0,0.0,,,,
88,3.885512251130763e-06,1.0,latent,0.0,0.0,0.23120640308567972,0.20582836459983478,0.24913811232104446,0.0023211401862543867,0.0,0.0,0.9438761310143904,2.612610101699829,0.0,0.0,0.0,3.4679066051136362e-06,359.0018250436494,326.24845615823534,0.0,0.0,0.0,0.0,,,,
