epoch,lr_backbone,lr_main,solver_strength,train_total,train_count,train_flat_dm16,train_cell,train_region_nb,region_mu_mean,region_dispersion_mean,region_dispersion_p10,region_dispersion_p50,region_dispersion_p90,region_weight_mean,region_weight_std,region_weight_min,region_weight_max,solver_weight_mean,solver_weight_std,weight_clip_low_fraction,weight_clip_high_fraction,solver_energy_before,solver_energy_after,solver_energy_reduction,weight_mean_32,weight_mean_64,weight_mean_128,val_mae,val_rmse,val_nae,val_bias,val_game0,val_game1,val_game2,val_game3,val_mae_sparse,val_mae_moderate,val_mae_dense,pearson_rate_var_error,spearman_rate_var_error,spearman_weight_error,spearman_pred_weight_error,spearman_rate_var_error_32,spearman_rate_var_error_64,spearman_rate_var_error_128,mean_std_residual,coverage_50,coverage_80,coverage_95,calib_gap_50,calib_gap_80,calib_gap_95,dispersion_sat_low_fraction,dispersion_sat_high_fraction,solver_help_fraction,solver_harm_fraction,energy_monotonic_fraction,mae_reg_y0,mae_reg_y1,mae_reg_y2
11,9.999376947588288e-06,9.999376947588288e-05,0.3,13.526312132139463,9.281658623669598,3.6301008366249703,0.2359445977049905,2.7778320699124723,2.5467830477534115,33.864885381750156,13.198168754577637,37.819034576416016,43.359737396240234,1.0101568671178376,0.3319936782547828,0.25,2.5670924186706543,1.0101568671178376,0.3319936782547828,0.06383904147062042,0.0,24.198559645059948,9.591830685332015,0.6036197680348238,1.009688857439402,1.0121520403269175,1.0101752442282599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,9.999102812725971e-06,9.999102812725972e-05,0.35,13.378710927190008,9.133118436143205,3.6730687167193437,0.2315139903410061,2.5732266065236686,2.7084214784003593,29.955515217136693,10.23867130279541,33.18019485473633,40.022953033447266,1.0125427549690846,0.3602851342896452,0.25,3.145448923110962,1.0125427549690846,0.3602851342896452,0.07654557391399497,0.0,29.711768098779626,9.693117863423115,0.6737616613323915,1.0121014472600576,1.0145924349088926,1.0117868990511507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,9.998778841621001e-06,9.998778841621002e-05,0.4,12.428324158127243,8.241126614647943,3.631462322699057,0.23165469556241422,2.4891068935394287,2.578921424375998,26.505556518967087,9.053260803222656,28.94028091430664,36.65546417236328,1.012405469590177,0.37490383279752765,0.25,3.3514506816864014,1.012405469590177,0.37490383279752765,0.0764470948681475,0.0,27.084520610603125,7.53498341908326,0.7217974234281465,1.0120503902435303,1.0141736977809184,1.011250917975967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,9.998405037503059e-06,9.998405037503059e-05,0.45,12.77210132495777,8.61164461599814,3.612912571108019,0.22850104522060705,2.452094677332285,2.7553827375979036,22.90330881685824,7.367440223693848,24.705631256103516,32.85774612426758,1.0145628013225487,0.4056826929222479,0.25,3.950202226638794,1.0145628013225487,0.4056826929222479,0.08841503446766605,0.0,31.219899126001305,7.008681329520973,0.7755059585159315,1.0142983165947166,1.016043041203473,1.0129539225552533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,9.997981404098609e-06,9.997981404098608e-05,0.5,11.926665099891457,7.7878508181185335,3.6167280867293075,0.23015006611476074,2.3227433449513204,2.5043885901167586,19.89091259724385,6.968544006347656,20.967397689819336,29.338665008544922,1.0138652180744732,0.41472317927835617,0.25,3.915602922439575,1.0138652180744732,0.41472317927835617,0.08559470401575665,0.0,23.597759246826172,4.383511540052053,0.8142403482380801,1.0136743397326082,1.0150982624775655,1.0119479894638062,176.31386098756894,277.3767931767594,0.4164691423159066,68.93969783154162,176.31386044419355,204.67556058879586,240.12146938177426,283.70676824609427,48.9483528137207,112.86811408700869,373.61951114820397,0.6834502207591471,0.7017518054855173,-0.5399639337283072,-0.5399639337283072,0.7372687863002567,0.6104167721894099,0.5893376103587974,0.8857784326871476,0.7919346163489128,0.9137553813153445,0.9633845553838868,0.2919346163489128,0.11375538131534446,0.013384555383886831,0.007635092711840073,0.0,0.5714285714285714,0.42857142857142855,1.0,1.8090492886501355,1.4756430782132097,1.538307100698188
16,9.99750794563087e-06,9.99750794563087e-05,0.55,12.73785552463016,8.601679647291029,3.6024088859558105,0.2279330620894561,2.383917860082678,2.656579633016844,16.8184614954768,5.698678970336914,17.416566848754883,25.891281127929688,1.0156510677559167,0.44245237777594876,0.25,4.0,1.0156510677559167,0.44245237777594876,0.09591585512638144,8.480140059087428e-05,25.15448103724299,3.854943520313985,0.8467492326871515,1.0155677666535248,1.0166272633784526,1.0128033193382058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,9.996984666819766e-06,9.996984666819766e-05,0.6,13.245857496519346,9.135619923875138,3.5769837160368225,0.2266727472479279,2.3829287065042033,2.6965269720232166,14.325986681757746,4.673892021179199,14.467069625854492,22.98324966430664,1.0171017570814662,0.45186760805130605,0.25,4.0,1.0171017570814662,0.45186760805130605,0.10254404201772623,4.923952292373345e-05,24.876130361814756,3.1280891943622278,0.8742533847159808,1.0170255061742421,1.018039500391161,1.0142922047022227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,9.996411572881886e-06,9.996411572881886e-05,0.65,13.038903623013884,8.950351560438001,3.5662538876404635,0.22548052024196935,2.3296405656917676,2.7519318928589693,11.540075095924172,3.580099582672119,11.288992881774902,19.50562858581543,1.0182418217473055,0.4774883003154683,0.25,4.0,1.0182418217473055,0.4774883003154683,0.1101433417222891,1.641317430791115e-05,24.832257708987676,2.6667829349234298,0.8926081161779251,1.0183119999395835,1.0188469081311613,1.0140880926235303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9.995788669530421e-06,9.995788669530421e-05,0.7,11.515090091808423,7.450494379610629,3.5662622902844405,0.22777790475536036,2.206944536518406,2.5225430404817737,9.592832152907913,2.9449095726013184,9.088693618774414,16.782093048095703,1.017585406500028,0.4776585005909007,0.25,4.0,1.017585406500028,0.4776585005909007,0.10824214903162271,9.574351679614838e-05,19.10474594219311,1.684086473406972,0.9118498367629353,1.0177340668600958,1.0179150330053794,1.0131574933593337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,9.99511596297512e-06,9.99511596297512e-05,0.75,12.398962020874023,8.350457861616805,3.5460177498894767,0.22635283623192762,2.229491043735195,2.545757989625673,8.241983980745882,2.2601466178894043,7.623610019683838,14.984723091125488,1.0187752523157545,0.4877202563334611,0.25,4.0,1.0187752523157545,0.4877202563334611,0.11241383083488346,8.75369296421928e-05,19.004169799186087,1.456816768324053,0.9233422567932199,1.0189150442948212,1.019152451205898,1.0143024792542328,154.26149745563885,235.52715748965124,0.36539721729643243,24.936670869261352,154.26149550946815,175.5968473999122,206.96843250983022,243.23372096598268,32.49693243844168,102.50805548734444,317.92554026064664,0.5656122301301882,0.7288672691893492,-0.5908365068542739,-0.5908365068542739,0.7549582581764805,0.6448778112148268,0.6273149681464567,0.8492112165716786,0.8203449613316733,0.9287619921099042,0.97093178988602,0.32034496133167334,0.12876199210990413,0.02093178988602007,0.01661163028408202,0.0,0.5989010989010989,0.4010989010989011,1.0,1.7826276346222385,1.348746616598014,1.3854399374225637
21,9.994393459922219e-06,9.994393459922218e-05,0.8,12.448054700284391,8.389231759148675,3.562392234802246,0.2240912390721811,2.2020402212400696,2.613606156529607,6.982207723566003,1.7261584997177124,6.167761325836182,13.327689170837402,1.0194243630603654,0.4998359993981802,0.25,4.0,1.0194243630603654,0.4998359993981802,0.11702319728635519,3.28263486158223e-05,21.083747464257318,1.3496435187958382,0.9359865450350394,1.0196704993376862,1.019427953539668,1.0145818349477407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,9.993621167574379e-06,9.993621167574379e-05,0.85,12.140124424083814,8.100599881765005,3.550914223129685,0.22683433382897764,2.159509600819768,2.513502317505914,5.789459872890163,1.2610359191894531,4.955935478210449,11.4443941116333,1.0191005748686128,0.5061190690039596,0.25,4.0,1.0191005748686128,0.5061190690039596,0.11794780610570084,9.574351679614838e-05,17.15802777780069,0.9639306511427905,0.9438204283367616,1.019384525917672,1.0189793335424888,1.0140896648974032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,9.99279909363061e-06,9.99279909363061e-05,0.9,11.985333520012933,7.9605041838981005,3.5388475173228495,0.2241674355558447,2.149700280782339,2.549102009953679,4.936700975572741,0.8957324266433717,4.033083915710449,10.23867130279541,1.0197286671798564,0.518241378950877,0.25,4.0,1.0197286671798564,0.518241378950877,0.12017999781157676,0.00033373454426086004,17.04001643206622,0.8625439731655894,0.9493812710448778,1.01994725175806,1.019835977940946,1.0149500756650358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,9.991927246286197e-06,9.991927246286197e-05,0.95,11.792196376903638,7.785442919344516,3.5273045720280827,0.22612562010417114,2.11458758405737,2.4743144061114335,4.266086533262923,0.6483337879180908,3.3272576332092285,9.213807106018066,1.0201935937987472,0.5212913369896266,0.25,4.0,1.0201935937987472,0.5212913369896266,0.12333953386584966,6.56526972316446e-05,15.011080935194686,0.6835034368811427,0.9544667409474414,1.0205521551338401,1.0198823084702362,1.0145917937562272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,9.991005634232623e-06,9.991005634232621e-05,1.0,11.740188753282702,7.7405423215917635,3.527498045483151,0.22812793101813342,2.075582188528937,2.3710881536071367,3.852268309206576,0.4998939335346222,2.8210506439208984,8.655570983886719,1.0196496984129277,0.5307761819212884,0.25,4.0,1.0196496984129277,0.5307761819212884,0.12371703687493162,0.0002297844403107561,11.902288449777139,0.46590546820614787,0.9608558076732822,1.0200313104165566,1.0192585216986167,1.01396284876643,155.66698359395122,232.34462906157287,0.39248244078566163,43.446710733266976,155.66698556846447,174.98206018825343,201.72976105822298,234.90113744467945,38.14718845912388,108.51511891682942,305.78065988291866,0.5174817348479078,0.7391872382961048,-0.6141828362292777,-0.6141828362292777,0.7519124809066674,0.6763587688582265,0.6577860641985667,0.7459030110540457,0.8451938344965617,0.945645768555761,0.9797968975337558,0.3451938344965617,0.14564576855576095,0.029796897533755806,0.12846370277353367,0.0,0.6208791208791209,0.3791208791208791,1.0,1.7353239478645743,1.306483813039549,1.33433831851561
26,9.990034266657468e-06,9.990034266657467e-05,1.0,11.940518353436444,7.929827973649308,3.538276176194887,0.22662048122367343,2.0787953814944706,2.469982334085413,3.5742058431780017,0.4998939335346222,2.5685958862304688,8.147052764892578,1.0202395377686162,0.5463241809106729,0.25,4.0,1.0202395377686162,0.5463241809106729,0.12777382645803698,0.00032552795710690446,13.078773472760174,0.5323966600604959,0.9592930742955871,1.020667398298109,1.0196707280906472,1.0144608568500828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,9.989013153244333e-06,9.989013153244334e-05,1.0,12.542140238993877,8.559720039367676,3.508439882381542,0.2272113388454592,2.0858874965358423,2.4297913474005624,3.259114226779422,0.4998939335346222,2.2088685035705566,7.638514518737793,1.0202141876269586,0.5472205432090915,0.25,4.0,1.0202141876269586,0.5472205432090915,0.12742367873946822,0.0003036437246963563,12.22334638801781,0.49224905871056224,0.9597287810486087,1.0206425383284286,1.0197106277620471,1.0141267486520715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,9.987942304172738e-06,9.987942304172738e-05,1.0,12.066280081465438,8.07250249708021,3.527160154806601,0.22677899172177185,2.0496137142181396,2.4343777347255395,3.027590590554315,0.4998939335346222,1.958861231803894,7.2390666007995605,1.0206065948954335,0.5484646510379004,0.25,4.0,1.0206065948954335,0.5484646510379004,0.12962577962577962,0.00036656089287668235,11.95599854959024,0.4614002748921111,0.9614084701517528,1.0210456461519808,1.020086720183089,1.0143840828457393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,9.986821730118016e-06,9.986821730118016e-05,1.0,12.15495032233161,8.14741527712023,3.540044984302005,0.2283231660320952,2.052046634055473,2.2910736477052844,2.904609473975929,0.4998939335346222,1.8312163352966309,7.02319860458374,1.0194688519246697,0.5482698285148196,0.25,4.0,1.0194688519246697,0.5482698285148196,0.12459240617135355,0.0002626107889265784,9.28265717222884,0.37874801980482564,0.9591983186734574,1.0199042268701501,1.0188922882080078,1.0135787242167704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,9.98565144225121e-06,9.98565144225121e-05,1.0,12.126430408374683,8.151009624068802,3.5072259645204285,0.22825372259359103,2.0556573191204586,2.366886905721716,2.802837474926098,0.4998939335346222,1.6861721277236938,6.894087314605713,1.0201534723939436,0.5554013970687055,0.25,4.0,1.0201534723939436,0.5554013970687055,0.12743462085567347,0.00021063573695152642,9.729755350061366,0.3760021236297247,0.9613554390524985,1.0205959403837048,1.019568056673617,1.014165166262034,161.23966688638205,242.40815905392427,0.40649209644495904,35.857722418648855,161.2396671103784,178.5564885671714,203.54323707911146,235.45210809851397,32.214938572474885,112.87357966105144,316.509196239969,0.4632588591700521,0.7445505118946053,-0.6273557340704797,-0.6273557340704797,0.7522000867728594,0.692336538860269,0.6709566672985117,0.7250770805270533,0.8516931991317037,0.9491236679302535,0.9815219184804387,0.3516931991317037,0.14912366793025345,0.031521918480438726,0.27149043952676566,0.0,0.5824175824175825,0.4175824175824176,1.0,1.7010558647113843,1.3107158955964413,1.3318210181954142
31,9.984431452238968e-06,9.984431452238967e-05,1.0,11.910873877035606,7.957080699302055,3.4893555125674687,0.23008726295587179,2.0345794800165535,2.332451124449034,2.838529496579557,0.4998939335346222,1.725315809249878,6.982167720794678,1.0190682312280237,0.5514801828767434,0.25,4.0,1.0190682312280237,0.5514801828767434,0.12478936426304847,0.00015592515592515593,8.76432991027832,0.3702508335983431,0.9577548041449087,1.0195752156747353,1.018268346786499,1.0127989859194368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,9.983161772243409e-06,9.983161772243409e-05,1.0,12.313828726072568,8.359638858485866,3.4889651955784977,0.22993645998271736,2.038703589826017,2.2759231618932776,2.8454426752554403,0.4998939335346222,1.7185895442962646,7.02319860458374,1.0186421597358735,0.5521775692769598,0.25,4.0,1.0186421597358735,0.5521775692769598,0.12330944304628515,0.00025713973082394133,8.16941347637692,0.34564471486452464,0.9576903879496358,1.0191608667373657,1.0177833099622984,1.0124137014956087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,9.981842414922026e-06,9.981842414922026e-05,1.0,12.65040245571652,8.696939468383789,3.4843626795588314,0.22785190069997632,2.060687049015148,2.4514515528807768,2.7316931325036125,0.4998939335346222,1.6160428524017334,6.767348766326904,1.0201816400547905,0.5623106125343267,0.25,4.0,1.0201816400547905,0.5623106125343267,0.1308458255826677,0.0005607834555202976,10.141022360002673,0.4545001274830586,0.9551820209690437,1.020590669399983,1.0197035911920909,1.01435585924097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,9.98047339342754e-06,9.98047339342754e-05,1.0,12.289923178183066,8.328460680471885,3.4977872564985946,0.22749137354863658,2.034012082460764,2.420801948856663,2.7539995683206095,0.4998939335346222,1.6069937944412231,6.860506534576416,1.0193530405981528,0.5603218107572769,0.25,4.0,1.0193530405981528,0.5603218107572769,0.12661943319838057,0.00016686727213043002,9.76869144955197,0.4378352060511306,0.9551797486580241,1.0198545617026251,1.0184726070713352,1.013560862154574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,9.979054721407776e-06,9.979054721407777e-05,1.0,13.24483062125541,9.289782846296156,3.486981623881572,0.2296883552461057,2.0532200143143937,2.2419393868059725,2.6555614729185364,0.4998939335346222,1.5809212923049927,6.5463409423828125,1.0183671233294889,0.5543915434064015,0.25,4.0,1.0183671233294889,0.5543915434064015,0.12410274647116752,0.00045683335157019366,7.3863970653430835,0.32569157674505905,0.9559065707050598,1.018918981423249,1.0173348091744088,1.0122853259782534,139.68051266932227,228.36134755721497,0.34037995021188727,5.4350887550102485,139.68051230762455,158.47942482567169,183.1474850769203,216.30286449021983,32.47969763619559,90.6716141811637,293.43167810854703,0.44642720759244764,0.7437874956845435,-0.6182571135892776,-0.6182571135892776,0.7519948401456885,0.6778365818891711,0.6480310656928325,0.6924410778401958,0.8513139088117498,0.9505701140656708,0.9832383678944673,0.35131390881174984,0.15057011406567078,0.033238367894467324,0.31310951632984113,0.0,0.6703296703296703,0.32967032967032966,1.0,1.6666734922718216,1.2361196312275562,1.247590380219313
36,9.97758641300553e-06,9.977586413005531e-05,1.0,11.987119442707783,8.050261304185197,3.476441125612001,0.229287443128792,2.015475981944316,2.3113039570885734,2.673882922610721,0.4998939335346222,1.547318458557129,6.642940044403076,1.0188631337808205,0.5669089142171329,0.25,4.0,1.0188631337808205,0.5669089142171329,0.12658387132071341,0.0004595688806215122,7.657244373012233,0.3407712562664135,0.9554968811668786,1.0194080391445675,1.0178875117688566,1.012657507045849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,9.976068482858423e-06,9.976068482858423e-05,1.0,11.875993934837547,7.95116933616432,3.4643127209431417,0.22887345906850454,2.016467500377346,2.3856108961878597,2.739499066327069,0.4998939335346222,1.6195976734161377,6.793835163116455,1.0186500420424378,0.5636626015927136,0.25,4.0,1.0186500420424378,0.5636626015927136,0.12492887624466571,0.00027902396323448955,8.38039391749614,0.3630888389574515,0.9566740128767199,1.0191021223325987,1.017880436536428,1.0133186514313157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,9.974500946098757e-06,9.974500946098758e-05,1.0,12.156651471112225,8.22047843159856,3.4722006707578092,0.2297528708303297,2.032671019837663,2.288033688390577,2.705219178586393,0.4998939335346222,1.5886595249176025,6.708130836486816,1.0175624550394906,0.5611360557906805,0.25,4.0,1.0175624550394906,0.5611360557906805,0.1219881825144983,0.000541634752161068,7.464735933252283,0.3270194002905408,0.9561914308537284,1.0180917301693477,1.0165582315341846,1.011794663764335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,9.972883818353365e-06,9.972883818353364e-05,1.0,12.15538012014853,8.22002227886303,3.4770109717910356,0.23003764933830984,2.004187155414272,2.277776953336355,2.8951790912731274,0.4998939335346222,1.77227783203125,7.126835346221924,1.016296221658837,0.5520599640913472,0.25,4.0,1.016296221658837,0.5520599640913472,0.11597001860159754,0.00037476748003063793,6.875877277271168,0.32598590085635315,0.9525899186807872,1.0167295417270146,1.0155422429780703,1.0112610572093241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,9.97121711574345e-06,9.971217115743451e-05,1.0,12.250884210741198,8.33752712043556,3.457959323316007,0.22871249511435227,1.9910980946308858,2.406026047629279,2.9059165490640178,0.4998939335346222,1.7984299659729004,7.10598611831665,1.017504903194269,0.561182909274867,0.25,4.0,1.017504903194269,0.561182909274867,0.12238756975599081,0.00046503993872414924,7.918279383633588,0.38397578331264287,0.9515076742421733,1.0179608222600576,1.0166168406202987,1.0126423803535667,172.29661522330818,250.9054103076564,0.4520665457231737,63.36476038838481,172.2966159489197,188.36037791855458,210.8474380641287,240.40746458015224,40.067435128348215,125.46828070352244,323.74138508672297,0.4733210091542918,0.7561666490003084,-0.6387620155934018,-0.6387620155934018,0.7614802383132807,0.7217710030464327,0.7017973824358854,0.6832478241893198,0.8580811338423395,0.9551923130495156,0.9846033844696686,0.3580811338423395,0.15519231304951553,0.0346033844696686,0.2776662288042069,0.0,0.6208791208791209,0.3791208791208791,1.0,1.6623802273483066,1.3148125801440125,1.3388814618299296
41,9.96950085488444e-06,9.96950085488444e-05,1.0,11.603579083004513,7.692395906190614,3.4599344730377197,0.2292623632663005,1.969666007402781,2.2567958606256022,2.9356801574294633,0.4998939335346222,1.8356927633285522,7.175720691680908,1.0158131779726407,0.5440770389814927,0.25,4.0,1.0158131779726407,0.5440770389814927,0.11292263923842871,0.00014771856877120036,6.799277498915389,0.3557659882951427,0.9476759128669342,1.0162923722653776,1.0147904866450541,1.0111122066910203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,9.967735052885798e-06,9.967735052885799e-05,1.0,11.843829026093355,7.968043056694237,3.4169573203937427,0.22959271798262726,2.007152750685408,2.2270819270932996,3.0091639724937647,0.4998939335346222,1.8902682065963745,7.317248821258545,1.014923356222267,0.5431500252665598,0.25,4.0,1.014923356222267,0.5431500252665598,0.1077087208666156,0.00032552795710690446,6.89568204493136,0.3234086886451051,0.9530998258710572,1.0153369774689545,1.014039033168071,1.0108731115186536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
