epoch,lr_backbone,lr_main,solver_strength,train_total,train_count,train_flat_dm16,train_allocation,train_dm16,train_dm32,train_dm64,train_cell,train_region_nb,train_hurdle_bce,train_trunc_nb,train_curvature,train_hard_bg,train_fg_bce,train_kd_total,train_kd_spatial,train_kd_count,region_mu_mean,region_dispersion_mean,region_dispersion_p10,region_dispersion_p50,region_dispersion_p90,region_weight_mean,region_weight_std,region_weight_min,region_weight_max,solver_weight_mean,solver_weight_std,weight_clip_low_fraction,weight_clip_high_fraction,solver_energy_before,solver_energy_after,solver_energy_reduction,weight_mean_32,weight_mean_64,weight_mean_128,scale_pi_32,scale_pi_64,scale_pi_128,val_mae,val_rmse,val_nae,val_bias,val_game0,val_game1,val_game2,val_game3,val_mae_sparse,val_mae_moderate,val_mae_dense,pearson_rate_var_error,spearman_rate_var_error,spearman_weight_error,spearman_pred_weight_error,spearman_rate_var_error_32,spearman_rate_var_error_64,spearman_rate_var_error_128,mean_std_residual,coverage_50,coverage_80,coverage_95,calib_gap_50,calib_gap_80,calib_gap_95,dispersion_sat_low_fraction,dispersion_sat_high_fraction,solver_help_fraction,solver_harm_fraction,energy_monotonic_fraction,mae_reg_y0,mae_reg_y1,mae_reg_y2
1,2.0000000000000003e-06,2.0000000000000003e-06,0.0,26.56157349251412,20.447622453844225,3.803453052366102,3.803453052366102,3.803453052366102,0.0,0.0,0.3321301051088282,6.027357468733916,0.17326599238692103,4.083551761266348,0.015074986637242743,0.00025907337407556335,1.9472102700053036,17.030675591649235,0.004263690045902606,170.26411479228253,2.1270276404715873,49.97532272338867,49.9067497253418,50.00431823730469,50.00431823730469,1.0,0.005093647167086601,0.9863267540931702,1.1001406908035278,1.0,0.005093647167086601,0.0,0.0,0.0,0.0,0.0,1.0000000064437453,1.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.000000000000001e-06,4.000000000000001e-06,0.0,23.90916600098481,17.94044319359032,3.791159952009046,3.791159952009046,3.791159952009046,0.0,0.0,0.3323293626308441,5.640414772806941,0.17320458389617302,3.8084888973751583,0.01466388872044312,0.0002525532515908315,1.9388014239233893,16.61560563783388,0.004260568052838632,166.1134490966797,2.137094761874225,49.79080798174884,49.71218490600586,49.80937194824219,49.9067497253418,0.9999998211860657,0.004169040825217962,0.9872297644615173,1.0530856847763062,0.9999998211860657,0.004169040825217962,0.0,0.0,0.0,0.0,0.0,1.000000009665618,1.0000000064437453,0.9999999967781273,0.3333333432674408,0.3333333432674408,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6e-06,6e-06,0.0,23.973082207344675,18.015516873952503,3.786976988251145,3.786976988251145,3.786976988251145,0.0,0.0,0.3316124943462578,5.5999594250240845,0.17312453888558052,3.8198257040333106,0.014507839884105566,0.0002445978351642151,1.9246826494062268,15.728951170637801,0.0038205849697398073,157.25130277066617,2.1537528424649626,49.527519638473926,49.3253173828125,49.518367767333984,49.71218490600586,1.0000001192092896,0.0029877505730837584,0.9859782457351685,1.0527640581130981,1.0000001192092896,0.0029877505730837584,0.0,0.0,0.0,0.0,0.0,1.0000000032218728,0.9999999983890636,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8.000000000000001e-06,8.000000000000001e-06,0.0,25.219749450683594,19.199774419939196,3.800354751380714,3.800354751380714,3.800354751380714,0.0,0.0,0.3321126699447632,5.76136141209989,0.1729887828633592,3.907467352377402,0.014713667131759025,0.00023898683375100027,1.9023704689902228,16.676444607812005,0.004178218720512264,166.7226605801969,2.1876999751941577,48.9819920514081,48.65553665161133,49.037147521972656,49.3253173828125,1.0000001192092896,0.0030697172041982412,0.9677199125289917,1.0265194177627563,1.0000001192092896,0.0030697172041982412,0.0,0.0,0.0,0.0,0.0,1.000000004832809,0.9999999967781273,0.9999999871125093,0.3333333432674408,0.3333333432674408,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1e-05,1e-05,0.0,25.075733906513936,19.029585400143183,3.7880699312364734,3.7880699312364734,3.7880699312364734,0.0,0.0,0.3321892764117267,5.877437185596776,0.1728557545591045,3.987562717618169,0.014820244175860205,0.00023765928336935167,1.8853098025193085,16.13921644880965,0.0035771042213938826,161.3563900509396,2.225275993347168,48.1800375242491,47.62135314941406,48.27689743041992,48.65553665161133,1.0000001192092896,0.005661144386976957,0.9387069344520569,1.0206252336502075,1.0000001192092896,0.005661144386976957,0.0,0.0,0.0,0.0,0.0,1.0000000064437453,1.0000000016109363,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,256.2229830458924,394.53021391141016,0.5964248887391138,-180.14455940959218,256.2229841891678,319.34217021545015,375.9825320520293,407.73379989506833,150.9804848262242,129.06231588910717,628.8408863233483,0.032944827533471555,0.29502432009049534,-0.35693940779488104,-0.35693940779488104,0.4189613816043352,0.33449714270789893,0.2073635439009036,1.357796845505073,0.7467712107932739,0.7932374893123703,0.8324865373365248,0.2467712107932739,-0.006762510687629786,-0.11751346266347518,0.0,0.0,0.46153846153846156,0.5384615384615384,0.6776556776556777,2.3066688703966665,2.150304663312304,2.1156504432578664
6,1e-05,1e-05,0.05,24.215696953438425,18.280170182924014,3.7710759059802905,3.7710759059802905,3.771475128225378,0.0,0.0,0.3338622531375369,5.6452424010714966,0.1726979117941212,3.7540972716099508,0.014295973059897488,0.00021243586387434925,1.8642476281604252,15.355803992297199,0.003979987475857441,153.51823693352776,2.263820822174485,47.02477769593935,46.15619659423828,47.158565521240234,47.807735443115234,1.0,0.009713222272694111,0.8897800445556641,1.0315827131271362,1.0,0.009713222272694111,0.0,0.0,3.349293882782395,1.8111014269493722,0.45925873024769737,1.0000000032218728,0.999999995167191,0.9999999967781273,0.3328222608244097,0.3353963880925565,0.33178135188850194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9.999976323536296e-06,9.999976323536296e-06,0.1,26.343491580035234,20.340787990673167,3.797549808347547,3.797549808347547,3.798428690111315,0.0,0.0,0.3347013230259354,5.787941771584588,0.17257395507516088,3.8203387034905925,0.014090417531897893,0.0002029231659803741,1.8364854277791203,15.78413809956731,0.004035447470881548,157.80102755572344,2.3001282537305676,45.67596920116527,44.38798141479492,45.7970085144043,46.79157257080078,0.9999998211860657,0.017825977876782417,0.7922971248626709,1.0571699142456055,0.9999998211860657,0.017825977876782417,0.0,0.0,2.8922924028860555,0.8208146498009965,0.7162062006656201,1.000000009665618,1.000000004832809,0.9999999935562546,0.3327738554091067,0.3435030523184183,0.3237230962998158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9.999905294381213e-06,9.999905294381213e-06,0.15,25.48291335234771,19.588180529104697,3.801302755201185,3.801302755201185,3.8015566258817106,0.0,0.0,0.33599441679748326,5.534463489377821,0.17243900291017583,3.5181492277093835,0.013703854842665227,0.00022098065410564477,1.815843314737887,14.868061039898846,0.0037522155459580086,148.64308630453573,2.375580194834116,43.82195292292415,41.69865036010742,44.128658294677734,45.618465423583984,1.0000001192092896,0.04045237973332405,0.5563778877258301,1.111462116241455,1.0000001192092896,0.04045237973332405,0.0,0.0,2.5694724031396814,0.3775519680332493,0.8530624545443991,1.000000009665618,1.000000004832809,0.9999999967781273,0.3348405369230219,0.3560119440426698,0.30914752789445826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.999786913242843e-06,9.999786913242843e-06,0.2,24.57357507138639,18.818980461842305,3.7810512104549923,3.7810512104549923,3.7753570337553284,0.0,0.0,0.33598881557181076,5.238386850099306,0.17156687258063136,3.2214714546461365,0.01369557953817216,0.0002887359579609757,1.7908671643282916,14.446232190003267,0.0038122265761705567,144.42419557313661,2.509651287181957,41.330970557960306,37.524723052978516,42.10786056518555,44.47475814819336,1.0000067949295044,0.09466984122991562,0.25,1.25295889377594,1.0000067949295044,0.09466984122991562,0.0001641317430791115,0.0,2.1526657665098035,0.20334619042035695,0.905537499790295,1.0000086861687738,0.9999999967781273,0.9999999967781273,0.3439194092879424,0.36428195157566584,0.2917986391363917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9.999621181301335e-06,9.999621181301335e-06,0.25,22.542612565530312,17.025157799591888,3.749055237383456,3.749055237383456,3.7323907645973,0.0,0.0,0.33421128102251,4.695951990179114,0.16849523742456693,2.7569040865511507,0.013651560287217836,0.0004882723473742403,1.7399677714786015,14.09381814905115,0.003717538817688143,140.90100283236117,2.6995207232397957,38.662583428460195,32.09659957885742,40.022953033447266,43.529441833496094,1.0004661083221436,0.16024628281593323,0.25,1.421661615371704,1.0004661083221436,0.16024628281593323,0.005886858518437466,0.0,1.8414482200467908,0.31463224662316813,0.8291386946437335,1.0005973029781032,1.000008392978359,0.9999999935562546,0.3581401351335886,0.3631116401504826,0.27874822471592875,255.6836462859269,393.4380494287621,0.5985112488763947,-177.52900114164248,255.68364670887928,319.30112081797176,376.3557101909246,408.33799214024725,152.6382498059954,129.32960187926773,625.7051572385042,0.032497568960670443,0.34600344007457057,-0.38571913093231625,-0.38571913093231625,0.4626102981898102,0.31788418984159783,0.2095020637770051,1.3557346134316537,0.7295938593540064,0.7679257533841483,0.8326922541202286,0.22959385935400645,-0.03207424661585179,-0.11730774587977133,0.0,0.0,0.46153846153846156,0.5384615384615384,0.7967032967032965,2.306826795522983,2.151119175520572,2.116263685645638
