epoch,lr,lr_backbone,lr_main,solver_strength,rmr_update_rule,solver_step0,eta0,train_total,train_count,train_flat_dm16,train_cell,train_global,train_region_head,train_region_map,train_deep,grad_norm_mean,grad_norm_max,clip_rate,residual_abs_mean,residual_abs_max,z_lt_minus10_frac,initial_pred_count_mean,initial_pred_count_std,solver_rel_step_mean,solver_delta_n_mean,solver_signed_delta_n_mean,solver_r_spatial_mean,val_MAE,val_RMSE,val_NAE,val_Bias
15,9.99750794563087e-05,9.99750794563087e-06,9.99750794563087e-05,1.0,latent,0.0,0.0,14.128800825639205,10.662546952565512,3.40625938502225,0.2369617928158153,10.662546952565512,0.0,0.0037704849964939058,0.0,397.7913280833851,1918.4473876953125,0.24242424242424243,0.0,0.0,0.0,275.47935624556106,129.74156728871148,0.0,0.0,0.0,0.0,,,,
16,9.996984666819766e-05,9.996984666819766e-06,9.996984666819766e-05,1.0,latent,0.0,0.0,13.547357934893984,10.074411883498684,3.4133921464284263,0.2353158543507258,10.074411883498684,0.0,0.00362519277118598,0.0,315.6701286778306,611.7534790039062,0.18181818181818182,0.0,0.0,0.0,281.0269206653942,136.97413975184534,0.0,0.0,0.0,0.0,,,,
17,9.996411572881886e-05,9.996411572881886e-06,9.996411572881886e-05,1.0,latent,0.0,0.0,13.638806689869273,10.131687453298857,3.4474450169187603,0.23599827560511502,10.131687453298857,0.0,0.003372871851421554,0.0,372.5309508352569,1838.13427734375,0.21212121212121213,0.0,0.0,0.0,260.8111151492957,140.13704930757552,0.0,0.0,0.0,0.0,,,,
18,9.995788669530421e-05,9.995788669530421e-06,9.995788669530421e-05,1.0,latent,0.0,0.0,13.366466291023023,9.891000805479107,3.4161118521834863,0.23473464539556793,9.891000805479107,0.0,0.0033493415279680807,0.0,379.1066931522254,848.154541015625,0.30303030303030304,0.0,0.0,0.0,280.18558016690343,148.08757420640922,0.0,0.0,0.0,0.0,,,,
19,9.99511596297512e-05,9.99511596297512e-06,9.99511596297512e-05,1.0,latent,0.0,0.0,13.044776367418693,9.58450122313066,3.4008499203306255,0.23493785840092282,9.58450122313066,0.0,0.003453269521494142,0.0,294.1878858624083,757.7096557617188,0.12121212121212122,0.0,0.0,0.0,270.63397494229406,148.49567822224242,0.0,0.0,0.0,0.0,147.39813385009765,237.29786597773668,0.40596455594051345,18.38943837483724
20,9.994393459922218e-05,9.994393459922219e-06,9.994393459922218e-05,1.0,latent,0.0,0.0,12.359509843768496,8.932926394722678,3.367240703467167,0.23444252212842306,8.932926394722678,0.0,0.003660664840770716,0.0,340.75096615878016,1270.8404541015625,0.15151515151515152,0.0,0.0,0.0,280.8371373956854,160.8260860627422,0.0,0.0,0.0,0.0,,,,
21,9.993621167574379e-05,9.993621167574379e-06,9.993621167574379e-05,1.0,latent,0.0,0.0,13.145913124084473,9.725900346582586,3.360633864547267,0.23460740573478467,9.725900346582586,0.0,0.0036363780681946964,0.0,410.9330941402551,2357.93212890625,0.18181818181818182,0.0,0.0,0.0,269.08440838438094,155.63743472786402,0.0,0.0,0.0,0.0,,,,
22,9.99279909363061e-05,9.99279909363061e-06,9.99279909363061e-05,1.0,latent,0.0,0.0,12.939686023827756,9.51261400453972,3.368194096016161,0.23264421251687137,9.51261400453972,0.0,0.0035838166985547905,0.0,378.5059407552083,911.7965698242188,0.12121212121212122,0.0,0.0,0.0,298.1698839592211,170.14459199226496,0.0,0.0,0.0,0.0,,,,
23,9.991927246286197e-05,9.991927246286197e-06,9.991927246286197e-05,1.0,latent,0.0,0.0,12.708282557400791,9.276663101080691,3.3725637450362695,0.233591176795237,9.276663101080691,0.0,0.00328981992612226,0.0,447.8451681426077,2193.355224609375,0.30303030303030304,0.0,0.0,0.0,272.0370492646189,159.2151332238085,0.0,0.0,0.0,0.0,,,,
24,9.991005634232621e-05,9.991005634232623e-06,9.991005634232621e-05,1.0,latent,0.0,0.0,12.165772727041533,8.747756712364428,3.3590420376170766,0.23314865565661227,8.747756712364428,0.0,0.0034340899702246215,0.0,inf,inf,0.24242424242424243,0.0,0.0,0.0,275.4873916163589,165.2130259970114,0.0,0.0,0.0,0.0,,,,
25,9.990034266657467e-05,9.990034266657468e-06,9.990034266657467e-05,1.0,latent,0.0,0.0,12.280286182056773,8.878539114287406,3.343244877728549,0.23136150430549274,8.878539114287406,0.0,0.00330931286567427,0.0,422.2366554953835,1031.4580078125,0.2727272727272727,0.0,0.0,0.0,283.0463395552202,171.61344703770658,0.0,0.0,0.0,0.0,,,,
26,9.989013153244334e-05,9.989013153244333e-06,9.989013153244334e-05,1.0,latent,0.0,0.0,11.602030580694025,8.177868843078613,3.3659137306791362,0.23065213001135623,8.177868843078613,0.0,0.0029250815948189206,0.0,368.8082564382842,1061.720458984375,0.21212121212121213,0.0,0.0,0.0,286.2103738495798,173.33318075459465,0.0,0.0,0.0,0.0,,,,
27,9.987942304172738e-05,9.987942304172738e-06,9.987942304172738e-05,1.0,latent,0.0,0.0,12.002865386731697,8.556015361439098,3.388034452091564,0.23259055840246606,8.556015361439098,0.0,0.0033393304223533382,0.0,442.576692870169,1379.29052734375,0.3333333333333333,0.0,0.0,0.0,276.11456483783144,176.7249371351924,0.0,0.0,0.0,0.0,,,,
28,9.986821730118016e-05,9.986821730118016e-06,9.986821730118016e-05,1.0,latent,0.0,0.0,11.51205724658388,8.103915171189742,3.3495623631910845,0.23178650032390247,8.103915171189742,0.0,0.0031646464891364853,0.0,451.727963996656,1249.8544921875,0.30303030303030304,0.0,0.0,0.0,279.7034509832209,175.68256156758466,0.0,0.0,0.0,0.0,,,,
29,9.98565144225121e-05,9.98565144225121e-06,9.98565144225121e-05,1.0,latent,0.0,0.0,11.037876562638717,7.656208789709843,3.3235542990944604,0.22992298458561752,7.656208789709843,0.0,0.0031638486790611887,0.0,424.9668144457268,1032.5814208984375,0.24242424242424243,0.0,0.0,0.0,293.50726595791906,188.76691200920433,0.0,0.0,0.0,0.0,141.41994400024413,237.1550780492229,0.323435588606622,30.054417165120444
30,9.984431452238967e-05,9.984431452238968e-06,9.984431452238967e-05,1.0,latent,0.0,0.0,11.533962394251969,8.106933954990271,3.369066838062171,0.2292503398476225,8.106933954990271,0.0,0.0032454543962199805,0.0,475.15397389729816,2019.002685546875,0.2727272727272727,0.0,0.0,0.0,285.0030554569129,191.81922024947806,0.0,0.0,0.0,0.0,,,,
31,9.983161772243409e-05,9.983161772243409e-06,9.983161772243409e-05,1.0,latent,0.0,0.0,11.461208459102746,8.054099039597945,3.349187323541352,0.2292330093456037,8.054099039597945,0.0,0.0030690777401270516,0.0,476.96676497025925,1323.4461669921875,0.42424242424242425,0.0,0.0,0.0,284.91244691790956,187.54826552106925,0.0,0.0,0.0,0.0,,,,
32,9.981842414922026e-05,9.981842414922026e-06,9.981842414922026e-05,1.0,latent,0.0,0.0,11.746511459350586,8.372461622411555,3.3158308014725195,0.23022473806684668,8.372461622411555,0.0,0.0033138468755747785,0.0,541.1243133544922,3107.40869140625,0.36363636363636365,0.0,0.0,0.0,282.23920001405656,184.7499320925194,0.0,0.0,0.0,0.0,,,,
33,9.98047339342754e-05,9.98047339342754e-06,9.98047339342754e-05,1.0,latent,0.0,0.0,11.370902061462402,7.899625388058749,3.4132358955614492,0.22969565066424283,7.899625388058749,0.0,0.0030838761224665427,0.0,485.781030365915,2061.302001953125,0.3333333333333333,0.0,0.0,0.0,271.49184533321494,193.72017978227333,0.0,0.0,0.0,0.0,,,,
34,9.979054721407777e-05,9.979054721407776e-06,9.979054721407777e-05,1.0,latent,0.0,0.0,11.2974478114735,7.872510158654415,3.3667057210748847,0.23048031555883813,7.872510158654415,0.0,0.0030599667083923564,0.0,494.05365452621925,2369.437255859375,0.24242424242424243,0.0,0.0,0.0,273.8440362178918,181.35608326382516,0.0,0.0,0.0,0.0,,,,
35,9.977586413005531e-05,9.97758641300553e-06,9.977586413005531e-05,1.0,latent,0.0,0.0,12.01265473799272,8.589785171277596,3.3649514443946607,0.22907842921488214,8.589785171277596,0.0,0.0032417312701881833,0.0,682.6334399599018,1965.31591796875,0.5151515151515151,0.0,0.0,0.0,274.32915936094344,185.04375573991481,0.0,0.0,0.0,0.0,,,,
36,9.976068482858423e-05,9.976068482858423e-06,9.976068482858423e-05,1.0,latent,0.0,0.0,11.064661488388523,7.662470109534986,3.344517794522372,0.22824981402267108,7.662470109534986,0.0,0.003055859514102904,0.0,535.0965062921697,1210.8037109375,0.5454545454545454,0.0,0.0,0.0,282.3097090287642,192.60700665333576,0.0,0.0,0.0,0.0,,,,
37,9.974500946098758e-05,9.974500946098757e-06,9.974500946098758e-05,1.0,latent,0.0,0.0,10.584638740077164,7.212196884733258,3.3147239034826104,0.22834275708054053,7.212196884733258,0.0,0.0031619335429488933,0.0,535.2330923369436,2933.4130859375,0.36363636363636365,0.0,0.0,0.0,291.0220281427557,203.5982878712984,0.0,0.0,0.0,0.0,,,,
38,9.972883818353364e-05,9.972883818353365e-06,9.972883818353364e-05,1.0,latent,0.0,0.0,11.8013033433394,8.38788009412361,3.355444980390144,0.22938675139889572,8.38788009412361,0.0,0.0031574115890896683,0.0,inf,inf,0.48484848484848486,0.0,0.0,0.0,275.9724033240116,192.89756148697705,0.0,0.0,0.0,0.0,,,,
39,9.971217115743451e-05,9.97121711574345e-06,9.971217115743451e-05,1.0,latent,0.0,0.0,11.049937855113637,7.650635878245036,3.341514760797674,0.22873285232168256,7.650635878245036,0.0,0.0030194103689582057,0.0,585.4062564734256,2031.9932861328125,0.3333333333333333,0.0,0.0,0.0,276.7569774280895,192.9621360074493,0.0,0.0,0.0,0.0,145.7093599955241,250.59868960760096,0.27275252531773064,0.6971117655436198
40,9.96950085488444e-05,9.96950085488444e-06,9.96950085488444e-05,1.0,latent,0.0,0.0,10.434701486067338,7.055368033322421,3.322039510264541,0.22658866914835843,7.055368033322421,0.0,0.003233685235803326,0.0,419.9997100830078,1157.7745361328125,0.3333333333333333,0.0,0.0,0.0,290.23670497085106,213.8087423105536,0.0,0.0,0.0,0.0,,,,
41,9.967735052885799e-05,9.967735052885798e-06,9.967735052885799e-05,1.0,latent,0.0,0.0,10.89155489025694,7.493306911352909,3.341044808879043,0.22636214259899023,7.493306911352909,0.0,0.0030630740608709552,0.0,632.3099896980054,2961.818115234375,0.42424242424242425,0.0,0.0,0.0,292.6075869473544,201.72071424883111,0.0,0.0,0.0,0.0,,,,
42,9.965919727350872e-05,9.965919727350872e-06,9.965919727350872e-05,1.0,latent,0.0,0.0,10.85789746949167,7.473556706399629,3.326762170502634,0.22761551268172986,7.473556706399629,0.0,0.0033737581935852313,0.0,524.7535344904119,2291.98876953125,0.30303030303030304,0.0,0.0,0.0,288.654692216353,214.91119478621178,0.0,0.0,0.0,0.0,,,,
43,9.964054896376709e-05,9.964054896376708e-06,9.964054896376709e-05,1.0,latent,0.0,0.0,10.011163480354078,6.645525007536917,3.308390913587628,0.2266361243797071,6.645525007536917,0.0,0.0029425256335261192,0.0,422.1729384913589,1026.1990966796875,0.24242424242424243,0.0,0.0,0.0,290.63120061700994,204.8650944706315,0.0,0.0,0.0,0.0,,,,
44,9.96214057855388e-05,9.962140578553881e-06,9.96214057855388e-05,1.0,latent,0.0,0.0,10.633303353280732,7.260978568683971,3.314551931439024,0.22854706554701834,7.260978568683971,0.0,0.0031802825008829436,0.0,538.9697034431226,1676.0643310546875,0.42424242424242425,0.0,0.0,0.0,284.2427428274444,205.45689582713877,0.0,0.0,0.0,0.0,,,,
45,9.960176792966289e-05,9.96017679296629e-06,9.960176792966289e-05,1.0,latent,0.0,0.0,10.035002824031945,6.6473500367366904,3.3304415688370215,0.22649492007313352,6.6473500367366904,0.0,0.0029378765823573553,0.0,512.8162679961233,1439.506591796875,0.45454545454545453,0.0,0.0,0.0,282.4602429939039,215.3917696165396,0.0,0.0,0.0,0.0,,,,
46,9.958163559190991e-05,9.95816355919099e-06,9.958163559190991e-05,1.0,latent,0.0,0.0,10.26313085267038,6.8818432345534815,3.3243498946681167,0.2253082376537901,6.8818432345534815,0.0,0.0030533868791253276,0.0,509.55044694380325,1501.9119873046875,0.45454545454545453,0.0,0.0,0.0,298.0650634765625,223.50298524177592,0.0,0.0,0.0,0.0,,,,
47,9.956100897297985e-05,9.956100897297986e-06,9.956100897297985e-05,1.0,latent,0.0,0.0,9.998467214179762,6.6090520511973985,3.3322958295995537,0.22605881185242624,6.6090520511973985,0.0,0.003023012899299801,0.0,474.20767165675306,1779.9639892578125,0.3333333333333333,0.0,0.0,0.0,298.6230644457268,219.78011295724156,0.0,0.0,0.0,0.0,,,,
48,9.953988827850027e-05,9.953988827850028e-06,9.953988827850027e-05,1.0,latent,0.0,0.0,10.30359155481512,6.916679989207875,3.329655972394076,0.2267343672839078,6.916679989207875,0.0,0.002859747950975416,0.0,436.7898203531901,1593.804443359375,0.2727272727272727,0.0,0.0,0.0,277.0883802934126,208.72520387509243,0.0,0.0,0.0,0.0,,,,
49,9.951827371902416e-05,9.951827371902417e-06,9.951827371902416e-05,1.0,latent,0.0,0.0,10.310776074727377,6.917118260354707,3.3364389014966562,0.22670441007975375,6.917118260354707,0.0,0.0027136921328774683,0.0,538.6678131565903,1409.4979248046875,0.42424242424242425,0.0,0.0,0.0,282.743257002397,205.19013472075582,0.0,0.0,0.0,0.0,225.06679102579753,340.43290039664674,0.4446586774495715,160.55232162475585
50,9.949616551002787e-05,9.949616551002787e-06,9.949616551002787e-05,1.0,latent,0.0,0.0,10.360081788265344,7.014981790022417,3.2878540790442266,0.22660300090457453,7.014981790022417,0.0,0.0029750603064189127,0.0,552.6526262687914,2635.5859375,0.3333333333333333,0.0,0.0,0.0,283.29596270936906,205.52280123144183,0.0,0.0,0.0,0.0,,,,
51,9.947356387190894e-05,9.947356387190893e-06,9.947356387190894e-05,1.0,latent,0.0,0.0,9.839282816106623,6.497231671304414,3.2853299126480566,0.22462543935486765,6.497231671304414,0.0,0.0028247027393345807,0.0,498.38969999371153,1680.279541015625,0.3333333333333333,0.0,0.0,0.0,291.93380459872157,221.5539687559909,0.0,0.0,0.0,0.0,,,,
52,9.945046902998396e-05,9.945046902998396e-06,9.945046902998396e-05,1.0,latent,0.0,0.0,10.456488031329531,7.0802750009478945,3.318575808496186,0.22792615402828564,7.0802750009478945,0.0,0.0032774980627988098,0.0,670.8033692331026,3404.24609375,0.5151515151515151,0.0,0.0,0.0,276.6258156516335,212.8261122209838,0.0,0.0,0.0,0.0,,,,
53,9.942688121448629e-05,9.942688121448629e-06,9.942688121448629e-05,1.0,latent,0.0,0.0,10.923227888165098,7.515392476862127,3.35063589702953,0.22628452922358658,7.515392476862127,0.0,0.0031413229457526045,0.0,658.3325250799006,2273.135498046875,0.45454545454545453,0.0,0.0,0.0,282.7807880748402,217.25109047468322,0.0,0.0,0.0,0.0,,,,
54,9.940280066056371e-05,9.940280066056372e-06,9.940280066056371e-05,1.0,latent,0.0,0.0,10.19781037532922,6.820440884792443,3.3203150070074834,0.2255571154933987,6.820440884792443,0.0,0.0033264678186793444,0.0,577.7275242660985,1678.68359375,0.5454545454545454,0.0,0.0,0.0,298.7435852975556,233.97162536218514,0.0,0.0,0.0,0.0,,,,
55,9.93782276082762e-05,9.93782276082762e-06,9.93782276082762e-05,1.0,latent,0.0,0.0,10.355920791625977,6.992670723886201,3.3064295306350244,0.22470999667138764,6.992670723886201,0.0,0.003214683632408692,0.0,529.7788821133701,2052.765380859375,0.45454545454545453,0.0,0.0,0.0,298.4080644087358,227.80375463988457,0.0,0.0,0.0,0.0,,,,
56,9.93531623025934e-05,9.93531623025934e-06,9.93531623025934e-05,1.0,latent,0.0,0.0,10.16069542277943,6.808439240311131,3.295366330580278,0.2247660688378594,6.808439240311131,0.0,0.0034912671765072664,0.0,607.6185464570017,1653.82470703125,0.48484848484848486,0.0,0.0,0.0,295.107182820638,242.8337259333984,0.0,0.0,0.0,0.0,,,,
57,9.932760499339229e-05,9.932760499339229e-06,9.932760499339229e-05,1.0,latent,0.0,0.0,10.156981612696793,6.7511036323778555,3.3488941048130845,0.22508578183072986,6.7511036323778555,0.0,0.00356252365357553,0.0,559.6583413788767,1753.0491943359375,0.3939393939393939,0.0,0.0,0.0,295.03554650508994,239.92028894706448,0.0,0.0,0.0,0.0,,,,
58,9.930155593545464e-05,9.930155593545463e-06,9.930155593545464e-05,1.0,latent,0.0,0.0,9.945469133781664,6.60000636360862,3.288793997331099,0.2240690178040302,6.60000636360862,0.0,0.0032574785626352286,0.0,516.9747087883227,1300.0595703125,0.36363636363636365,0.0,0.0,0.0,295.51524676698625,239.44681538682275,0.0,0.0,0.0,0.0,,,,
59,9.927501538846448e-05,9.927501538846449e-06,9.927501538846448e-05,1.0,latent,0.0,0.0,10.316784844254002,6.960064830202045,3.300262956908255,0.22336110562989206,6.960064830202045,0.0,0.0030834834271279924,0.0,667.5655966094046,2221.1865234375,0.45454545454545453,0.0,0.0,0.0,294.3882538766572,235.51729586550817,0.0,0.0,0.0,0.0,135.4567507425944,211.09820608766756,0.29181477587896965,27.554469553629556
60,9.924798361700553e-05,9.924798361700554e-06,9.924798361700553e-05,1.0,latent,0.0,0.0,9.953182740644975,6.601142478711678,3.2953816688422,0.22393630851398816,6.601142478711678,0.0,0.003372293022094351,0.0,537.2927935051196,1411.2996826171875,0.45454545454545453,0.0,0.0,0.0,294.9943084716797,240.76310581322593,0.0,0.0,0.0,0.0,,,,
61,9.922046089055851e-05,9.922046089055851e-06,9.922046089055851e-05,1.0,latent,0.0,0.0,9.764416868036443,6.4013902779781455,3.306073196006544,0.225232742952578,6.4013902779781455,0.0,0.0032254012714309447,0.0,563.5261373808889,1225.1153564453125,0.5151515151515151,0.0,0.0,0.0,295.35622336647725,244.00589877863064,0.0,0.0,0.0,0.0,,,,
62,9.919244748349852e-05,9.919244748349852e-06,9.919244748349852e-05,1.0,latent,0.0,0.0,9.928528092124246,6.615461985270183,3.256288687388102,0.22450687939470465,6.615461985270183,0.0,0.003253102988696121,0.0,548.0802984526663,1579.7088623046875,0.36363636363636365,0.0,0.0,0.0,303.26890194054806,227.7359277831986,0.0,0.0,0.0,0.0,,,,
63,9.916394367509225e-05,9.916394367509226e-06,9.916394367509225e-05,1.0,latent,0.0,0.0,9.94449892911044,6.5546349178661,3.33283333344893,0.22547718747095627,6.5546349178661,0.0,0.0033067376423401365,0.0,467.34934119022256,1789.9566650390625,0.36363636363636365,0.0,0.0,0.0,290.9193619236802,236.22792811149702,0.0,0.0,0.0,0.0,,,,
64,9.913494974949524e-05,9.913494974949525e-06,9.913494974949524e-05,1.0,latent,0.0,0.0,10.070388114813602,6.704710931488962,3.3087330586982495,0.22544951059601523,6.704710931488962,0.0,0.0029097506776452065,0.0,660.4599632494377,2280.619384765625,0.5757575757575758,0.0,0.0,0.0,277.64605712890625,215.96446474753387,0.0,0.0,0.0,0.0,,,,
65,9.910546599574902e-05,9.910546599574903e-06,9.910546599574902e-05,1.0,latent,0.0,0.0,10.061852570736047,6.674216270446777,3.330627882119381,0.22554405981844122,6.674216270446777,0.0,0.0031118714444649718,0.0,711.0111144094756,3180.037841796875,0.45454545454545453,0.0,0.0,0.0,288.76358170942825,226.67210047143035,0.0,0.0,0.0,0.0,,,,
66,9.907549270777823e-05,9.907549270777823e-06,9.907549270777823e-05,1.0,latent,0.0,0.0,10.071963685931582,6.700252085021048,3.3149297815380674,0.22443106273810068,6.700252085021048,0.0,0.0033695503705971396,0.0,625.6911403771603,2172.18701171875,0.5757575757575758,0.0,0.0,0.0,294.79364198626894,247.72333210553967,0.0,0.0,0.0,0.0,,,,
67,9.904503018438769e-05,9.904503018438769e-06,9.904503018438769e-05,1.0,latent,0.0,0.0,9.77105374769731,6.397637150504372,3.317249485940644,0.222038339936372,6.397637150504372,0.0,0.0032874820736293314,0.0,480.7687063506155,980.457763671875,0.3939393939393939,0.0,0.0,0.0,302.7697596694484,248.56755857534182,0.0,0.0,0.0,0.0,,,,
68,9.901407872925942e-05,9.901407872925944e-06,9.901407872925942e-05,1.0,latent,0.0,0.0,9.762182813702207,6.433044476942583,3.272358041821104,0.22452741274327942,6.433044476942583,0.0,0.003242507804481482,0.0,557.7398737127131,2337.194580078125,0.3939393939393939,0.0,0.0,0.0,295.5989726673473,240.29305042082828,0.0,0.0,0.0,0.0,,,,
69,9.898263865094968e-05,9.898263865094968e-06,9.898263865094968e-05,1.0,latent,0.0,0.0,9.698789769952947,6.32834360816262,3.313557328599872,0.22506729581139304,6.32834360816262,0.0,0.0031100221712029343,0.0,590.3902916185783,1890.97802734375,0.36363636363636365,0.0,0.0,0.0,285.45367755311906,236.678898713848,0.0,0.0,0.0,0.0,131.683118947347,203.4316127106994,0.26636782441361595,5.324354298909506
70,9.895071026288574e-05,9.895071026288574e-06,9.895071026288574e-05,1.0,latent,0.0,0.0,9.476992664915143,6.105930776307077,3.3140840313651343,0.2253909097476439,6.105930776307077,0.0,0.0031503726125017488,0.0,597.5985648415306,2165.586669921875,0.3333333333333333,0.0,0.0,0.0,280.6650422992128,232.41935314596142,0.0,0.0,0.0,0.0,,,,
71,9.89182938833629e-05,9.89182938833629e-06,9.89182938833629e-05,1.0,latent,0.0,0.0,9.429032065651633,6.115874420512807,3.2572582057028105,0.2210710093830571,6.115874420512807,0.0,0.0031579706577979255,0.0,538.9286263205788,1847.998291015625,0.42424242424242425,0.0,0.0,0.0,309.3358944979581,256.73366110886246,0.0,0.0,0.0,0.0,,,,
72,9.888538983554128e-05,9.888538983554127e-06,9.888538983554128e-05,1.0,latent,0.0,0.0,10.399432095614346,7.050545042211359,3.292218649026119,0.22405210272832352,7.050545042211359,0.0,0.003277135268559284,0.0,722.0565948486328,4825.5771484375,0.6060606060606061,0.0,0.0,0.0,280.34146904222894,230.97937863284724,0.0,0.0,0.0,0.0,,,,
73,9.885199844744253e-05,9.885199844744253e-06,9.885199844744253e-05,1.0,latent,0.0,0.0,9.749177846041592,6.412820425900546,3.2800852746674507,0.2224633711757082,6.412820425900546,0.0,0.003281576700057044,0.0,534.2170488762133,1595.7725830078125,0.42424242424242425,0.0,0.0,0.0,298.78496990781844,249.6752053911407,0.0,0.0,0.0,0.0,,,,
