epoch,lr_backbone,lr_main,solver_strength,train_total,train_count,train_flat_dm16,train_allocation,train_dm16,train_dm32,train_dm64,train_cell,train_region_nb,train_hurdle_bce,train_trunc_nb,train_curvature,train_hard_bg,train_fg_bce,train_kd_total,train_kd_spatial,train_kd_count,region_mu_mean,region_dispersion_mean,region_dispersion_p10,region_dispersion_p50,region_dispersion_p90,region_weight_mean,region_weight_std,region_weight_min,region_weight_max,solver_weight_mean,solver_weight_std,weight_clip_low_fraction,weight_clip_high_fraction,solver_energy_before,solver_energy_after,solver_energy_reduction,weight_mean_32,weight_mean_64,weight_mean_128,scale_pi_32,scale_pi_64,scale_pi_128,val_mae,val_rmse,val_nae,val_bias,val_game0,val_game1,val_game2,val_game3,val_mae_sparse,val_mae_moderate,val_mae_dense,pearson_rate_var_error,spearman_rate_var_error,spearman_weight_error,spearman_pred_weight_error,spearman_rate_var_error_32,spearman_rate_var_error_64,spearman_rate_var_error_128,mean_std_residual,coverage_50,coverage_80,coverage_95,calib_gap_50,calib_gap_80,calib_gap_95,dispersion_sat_low_fraction,dispersion_sat_high_fraction,solver_help_fraction,solver_harm_fraction,energy_monotonic_fraction,mae_reg_y0,mae_reg_y1,mae_reg_y2
11,9.999408100208873e-06,9.999408100208873e-06,0.3,18.445611824860443,13.23381369822734,3.7224899047129862,3.7224899047129862,3.681653067872331,0.0,0.0,0.3310533520337698,3.7787796097832755,0.160835199662157,2.292075505127778,0.013630803976510023,0.002168659290701554,1.7298960041355442,0.0,0.0,0.0,3.0088217645078092,35.73053308435389,22.059646606445312,38.56494903564453,44.04254913330078,1.0040764808654785,0.26571232080459595,0.25,2.0143167972564697,1.0040764808654785,0.26571232080459595,0.03303971988182514,0.0,6.175285693761465,1.6196002726619307,0.7377286893304192,1.0047410339922518,1.0021192834183976,1.0000382178538554,0.38106542745152033,0.36953364191828547,0.24940093667120547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,9.999147672089674e-06,9.999147672089674e-06,0.35,17.39391698064031,12.286561089593011,3.6979127961236076,3.6979127961236076,3.6582148912790657,0.0,0.0,0.3287241724697319,3.482384997445184,0.1564272110526626,2.208533432032611,0.013925948243185476,0.003688984235899674,1.678452823613141,0.0,0.0,0.0,2.9730549309704757,35.240724305848815,18.39556121826172,38.79157638549805,44.99901580810547,1.0061695575714111,0.3023584187030792,0.25,2.944317579269409,1.0061695575714111,0.3023584187030792,0.045322245322245325,0.0,9.189422323897078,2.4185688060683175,0.7368094836844278,1.0069960774602116,1.0039657193261224,1.000080714354644,0.3946494315121625,0.36239752898345123,0.2429530358797795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,9.998839899539952e-06,9.998839899539952e-06,0.4,16.480295645224082,11.413212531321758,3.715721027271168,3.715721027271168,3.6773200228407577,0.0,0.0,0.3291409982217325,3.2347868455422892,0.15354517142514926,2.1765148124179325,0.01348876890197799,0.004447458783869405,1.6397567278630025,0.0,0.0,0.0,2.8136732513840133,35.07281782820418,16.55421257019043,38.94340133666992,45.618465423583984,1.0071239471435547,0.3211412727832794,0.25,2.7785637378692627,1.0071239471435547,0.3211412727832794,0.050454097822518876,0.0,10.330268524788522,2.4582111223323926,0.7620380228806573,1.0079277238330326,1.0051940711768899,1.0002180531218245,0.40450762252549866,0.35693677212740926,0.23855560937443296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,9.998484785627906e-06,9.998484785627906e-06,0.45,16.96304975973593,11.926888427218875,3.7191223647143388,3.7191223647143388,3.7078183212795772,0.0,0.0,0.3276621610731692,3.0676530051875757,0.15087876408486753,2.1839562976682507,0.014009191855989598,0.006174654970448968,1.6035219302048553,0.0,0.0,0.0,2.821333814311672,34.016893129091,13.99460506439209,38.041282653808594,45.440608978271484,1.0086572170257568,0.3494856357574463,0.25,3.3247103691101074,1.0086572170257568,0.3494856357574463,0.05903271692745377,0.0,13.392757402883994,3.1836310029029846,0.7622871148089772,1.0095271033209723,1.0066823314976048,1.000662703771849,0.4223357245728776,0.3438890286394068,0.2337752500095883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,9.998082333893678e-06,9.998082333893678e-06,0.5,16.934605624224687,11.91710259463336,3.729434741509927,3.729434741509927,3.764580352886303,0.0,0.0,0.32671472108041916,2.9362226627968453,0.14759183493820396,2.1804556170025386,0.014076534432132502,0.006259941011415543,1.5790371057149526,0.0,0.0,0.0,2.7118771978326746,33.2036664292619,12.471393585205078,37.30549621582031,45.26345443725586,1.0090240240097046,0.3573688268661499,0.25,4.0,1.0090240240097046,0.3573688268661499,0.061286792865740236,5.47105810263705e-06,11.895373769708582,2.4944527986887337,0.7903005952582317,1.0098506244453225,1.007305863741282,1.000699987282624,0.4394461335362615,0.3289246285283888,0.23162923390800888,255.6965906227028,393.71124211767915,0.5965479463879604,-178.89136034577757,255.69659024516687,318.58585819786094,375.53285267817034,407.47371967161365,151.6746142251151,128.9464944351551,626.977378513502,0.037690299044816175,0.4139494945642554,-0.4166965241518975,-0.4166965241518975,0.49131910432613607,0.36609038822037315,0.2671493250648484,1.3532362806562308,0.7364875144912474,0.7797116107838452,0.8336994092071118,0.23648751449124739,-0.020288389216154834,-0.11630059079288813,0.0,0.0,0.46153846153846156,0.5384615384615384,0.6510989010989011,2.3108714556956027,2.1506783117304793,2.114605664551913
16,9.997632548349326e-06,9.997632548349326e-06,0.55,16.254587585861618,11.25682325620909,3.728688278713742,3.728688278713742,3.811839483879708,0.0,0.0,0.3236546959425952,2.8606256536535315,0.1466984837441831,2.165221446269267,0.014800483260203052,0.00927574303303216,1.5816381879754968,0.0,0.0,0.0,2.9837074730847335,31.53371151073559,10.1589937210083,35.59715270996094,44.30137252807617,1.0112940073013306,0.38156870007514954,0.25,3.2183308601379395,1.0112940073013306,0.38156870007514954,0.07277327935222672,0.0,17.34545323655412,4.164413091298696,0.7599132732650342,1.0121933737316646,1.009582010475365,1.0015202180759326,0.46519466831877426,0.3080402991256198,0.22676503094466957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,9.997135433478779e-06,9.997135433478779e-06,0.6,16.767412726943558,11.666638709403372,3.8615490810291186,3.8615490810291186,4.03927080051319,0.0,0.0,0.3234502020719889,2.7696890057744206,0.14754350604237737,2.1155275815242045,0.014346264655122886,0.008475593568102733,1.5536321143846255,0.0,0.0,0.0,2.841777414888949,30.352099856814824,9.322417259216309,34.033447265625,43.529441833496094,1.0111885070800781,0.38882976770401,0.25,3.59334659576416,1.0111885070800781,0.38882976770401,0.07266659371922529,0.0,14.73050661344786,2.942602164036519,0.8002375450311979,1.0119669888470624,1.0099179648064278,1.0017566938658018,0.4903375176159111,0.2889309920169212,0.22073148110428373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,9.996590994237791e-06,9.996590994237791e-06,0.65,16.773153098853857,11.675404200682769,3.8895664472837708,3.8895664472837708,4.109950858193475,0.0,0.0,0.326721056087597,2.6387761090252853,0.14564013078406052,2.0966692840730823,0.014244331751723547,0.007432100488930135,1.5060659582550462,0.0,0.0,0.0,2.6633579344362825,29.309552115363044,8.982807159423828,32.602046966552734,42.4381103515625,1.0108299255371094,0.39723852276802063,0.25,4.0,1.0108299255371094,0.39723852276802063,0.0710717802823066,1.3677645256592625e-05,12.085046974388328,2.04290691259745,0.8309558153206227,1.0114879028217212,1.0099783265912854,1.0018362225712956,0.5157856957332508,0.27148672857800044,0.21272757850788734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9.995999236053899e-06,9.995999236053899e-06,0.7,16.428839863957585,11.32495556650935,3.905067050779188,3.905067050779188,4.159818984366752,0.0,0.0,0.326133173865241,2.614995440921268,0.1475639158004039,2.0881427880879997,0.013769378835285033,0.006971595683009238,1.455693222380973,0.0,0.0,0.0,2.5461795040079065,28.16351503939242,8.791875839233398,30.92734146118164,41.45503616333008,1.0103881359100342,0.40435338020324707,0.25,4.0,1.0103881359100342,0.40435338020324707,0.06920341394025604,1.3677645256592625e-05,10.953043821695688,1.8030662633277275,0.8353821738797182,1.0109992864969615,1.009593805751285,1.0020465883048806,0.5415535617519069,0.2555451586439803,0.20290127839591052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,9.995360164826364e-06,9.995360164826364e-06,0.75,15.517200031796017,10.469804789568927,3.8579829512415706,3.8579829512415706,4.061419416118312,0.0,0.0,0.32545185733485865,2.591434201678714,0.14571248357360428,2.0649865769051217,0.014070007673187836,0.007880877036399938,1.4601562023162842,0.0,0.0,0.0,2.6760937329885124,26.47295977618243,7.88098669052124,28.82745361328125,39.866920471191406,1.0109468698501587,0.41414371132850647,0.25,3.800124406814575,1.0109468698501587,0.41414371132850647,0.07152861363387679,0.0,11.423895320376834,1.9448413993861224,0.8297567209043746,1.0115387020884334,1.0103001530106004,1.0023133883605133,0.5672033396927086,0.24113291622819127,0.19166374005175926,254.8058774130685,393.2713144140482,0.5887447466221517,-181.9387610089648,254.80587739413374,316.08412848465656,372.7425824562898,404.376241493477,148.09739249093192,127.38278136142465,628.382807524308,0.05421411224807596,0.41880448363002115,-0.4031432520942841,-0.4031432520942841,0.48352377181785616,0.358423762877358,0.29982171862413876,1.3413784833801692,0.7426161603390898,0.789303155824035,0.8469552844570255,0.24261616033908984,-0.010696844175965059,-0.10304471554297445,0.0,0.0,0.46153846153846156,0.5384615384615384,0.5201465201465201,2.2876327289984775,2.134646374445695,2.10476321211228
21,9.994673786926107e-06,9.994673786926107e-06,0.8,15.724202465366673,10.69996367274104,3.83735221785468,3.83735221785468,4.043720651317287,0.0,0.0,0.32438169057304794,2.5754570445498906,0.14527503461451144,2.079453706741333,0.014355553968532666,0.008428895839716535,1.4233110402081464,0.0,0.0,0.0,2.661397328247895,25.72478758322226,7.608734607696533,27.88600730895996,38.86741638183594,1.0113425254821777,0.4094446003437042,0.25,3.381894588470459,1.0113425254821777,0.4094446003437042,0.07344074844074844,0.0,11.381640550252554,1.9644251530234877,0.8274040421194028,1.0118804106841217,1.0109613586116482,1.0025510916838776,0.5862823644199887,0.23016260443507014,0.18355503074220708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,9.99394010919566e-06,9.99394010919566e-06,0.85,15.624271263947358,10.61505665650239,3.821041622677365,3.821041622677365,4.008560612395003,0.0,0.0,0.32466462818351954,2.5655651865778744,0.14368971980906822,2.1024143309206575,0.01397324152089454,0.007917176315409911,1.4019482200210158,0.0,0.0,0.0,2.6418346424360535,24.799392957945127,7.253218650817871,26.713157653808594,37.7452392578125,1.0112073421478271,0.4147515892982483,0.25,3.6632981300354004,1.0112073421478271,0.4147515892982483,0.07394955684429369,0.0,10.541878713143838,1.5993364888268549,0.8482873373573565,1.0116719522991695,1.0110159274694082,1.0029785633087158,0.6065747302931708,0.21844164584134076,0.17498362346275434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,9.99315913894908e-06,9.99315913894908e-06,0.9,16.76620202451139,11.707103033323545,3.866490344743471,3.866490344743471,4.109732537656217,0.0,0.0,0.32584400515298584,2.596630695703867,0.14557446942136093,2.10170076022277,0.014185285296391797,0.00696857857543069,1.3534618841635215,0.0,0.0,0.0,2.4868687842343307,24.292019251230602,7.713475227355957,25.941898345947266,36.870872497558594,1.0104787349700928,0.4076854884624481,0.25,3.9174880981445312,1.0104787349700928,0.4076854884624481,0.06927180216653901,0.0,9.342372327237516,1.3287064980816197,0.8577763279453336,1.010872847325093,1.0105138147199475,1.0025926570634585,0.6234101427567972,0.2089786694661991,0.16761119180434458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,9.992330883971888e-06,9.992330883971888e-06,0.95,16.07826459729994,11.122588905128273,3.7795167935861125,3.7795167935861125,3.949805684991785,0.0,0.0,0.3242596565066157,2.5474707886979386,0.1445894209114281,2.0715191332069605,0.01420279560812019,0.007003263293488606,1.3594051696158744,0.0,0.0,0.0,2.5572113571940243,23.006474417609137,7.534792423248291,24.227781295776367,35.25121307373047,1.010298728942871,0.4117659032344818,0.25,4.0,1.010298728942871,0.4117659032344818,0.06914596783017836,3.0090819564503775e-05,9.027003713556239,1.3461117325602352,0.850879452886596,1.0106693280709755,1.0103972022597854,1.0025841835382823,0.6460518691990826,0.19647097507038633,0.1574771476758493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,9.991455352520992e-06,9.991455352520992e-06,1.0,15.978835801820498,11.045355667939058,3.757252802719941,3.757252802719941,3.9314332266111633,0.0,0.0,0.3268074401327082,2.5583807133339547,0.14548648652192708,2.0714457550564327,0.013972949463169317,0.006430742450410852,1.2936055821341437,0.0,0.0,0.0,2.419711583369487,22.65566181492161,7.989474773406982,23.666545867919922,34.5019416809082,1.0097862482070923,0.41058486700057983,0.25,4.0,1.0097862482070923,0.41058486700057983,0.06679614837509575,2.735529051318525e-06,7.98453730505866,1.2104398463223431,0.8484020050159374,1.0100677464459393,1.010167630943092,1.0025142109071887,0.6627344215238417,0.1871167022634197,0.15014887943461136,254.03279117961506,394.1143047596459,0.5708633445230263,-191.844790490119,254.03279102814946,311.7188371561098,366.39187960445656,397.12928796420715,137.8385385785784,124.42442933903185,635.1814530414084,0.09519479074947619,0.41389849547548563,-0.38510125786876775,-0.38510125786876775,0.4648242211705061,0.3487240566544912,0.2936200722161036,1.3131651686341357,0.7461733463906347,0.8031483239439337,0.8865214791893902,0.2461733463906347,0.0031483239439336064,-0.06347852081060978,0.0,0.0,0.45054945054945056,0.5494505494505495,0.4111721611721612,2.2310899882526187,2.103611184017999,2.0815751493632138
26,9.990532553324594e-06,9.990532553324594e-06,1.0,15.635470931594437,10.761989877030656,3.7050227925584123,3.7050227925584123,3.841988466881417,0.0,0.0,0.32540323444314906,2.534365299585703,0.1434895098209381,2.0596962748347103,0.014019517655912283,0.006908492040442857,1.2978956312746615,0.0,0.0,0.0,2.531822919845581,21.488538845165355,7.579071044921875,22.276126861572266,33.05083465576172,1.0101667642593384,0.4235598146915436,0.25,3.9461638927459717,1.0101667642593384,0.4235598146915436,0.06810099573257468,0.0,8.290636655446646,1.1556828634158984,0.8606038460681235,1.0104102508441821,1.0106930281664874,1.0029745359678526,0.6858642729553016,0.17453421330129779,0.13960151495160283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,9.989562495582118e-06,9.989562495582118e-06,1.0,14.433503228264886,9.587674411567482,3.71973020321614,3.71973020321614,3.830021806665369,0.0,0.0,0.3237549147090396,2.3957718546326094,0.14237349661620888,1.9908153366398167,0.013903228188487323,0.0068786383128246744,1.300537048159419,0.0,0.0,0.0,2.5769276039020435,20.570680308986354,7.295843124389648,21.173160552978516,31.660762786865234,1.0096360445022583,0.4256146550178528,0.25,4.0,1.0096360445022583,0.4256146550178528,0.06652533099901521,5.47105810263705e-06,8.44781815039145,1.1361029599163983,0.8655152206533051,1.0097973056741663,1.0104112786215704,1.0029155015945435,0.7045972701665517,0.16452306307650902,0.13087967239521645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,9.988545188964102e-06,9.988545188964102e-06,1.0,15.908590419872388,11.036795951224661,3.735926898750099,3.735926898750099,3.885840151761029,0.0,0.0,0.32370920519571045,2.417157814309404,0.14108773864604332,2.042059357101853,0.013588163699652697,0.005451628510412332,1.2144244458224323,0.0,0.0,0.0,2.360269952464748,20.612908079817487,7.989474773406982,21.214553833007812,31.109086990356445,1.008512020111084,0.406307578086853,0.25,3.9694509506225586,1.008512020111084,0.406307578086853,0.05994638363059416,0.0,6.824154441421096,0.7236506640911102,0.8939574609128551,1.0085561790981807,1.0096084330533002,1.0026126036772858,0.7140393482672202,0.15937526483793515,0.12658539112355258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,9.987480643612116e-06,9.987480643612116e-06,1.0,15.507516938286859,10.61323017687411,3.7705272661673055,3.7705272661673055,3.9151718229860872,0.0,0.0,0.3262721412890666,2.392369215552871,0.14167683068159465,2.0106328145877734,0.013305490660304958,0.004923837467071575,1.1742005348205566,0.0,0.0,0.0,2.28653668390738,20.171720762510557,8.194930076599121,20.642330169677734,30.329153060913086,1.0080667734146118,0.4163266718387604,0.25,4.0,1.0080667734146118,0.4163266718387604,0.05858682569208885,2.735529051318525e-06,6.125772424646326,0.6744243607327745,0.8899037845383698,1.008118613346203,1.0090646711555686,1.0024647132770435,0.727383903554968,0.15213023448312604,0.12048586760018323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,9.986368870138651e-06,9.986368870138651e-06,1.0,13.602468258625752,8.83977850063427,3.655123710632324,3.655123710632324,3.741507929724616,0.0,0.0,0.3248097687154203,2.3418344065949723,0.14127679289998235,1.9753010724041913,0.014163445303770335,0.006242969690041768,1.1980091011202014,0.0,0.0,0.0,2.561822034217216,18.93260924880569,7.35306453704834,19.240766525268555,28.996858596801758,1.0092787742614746,0.43087539076805115,0.25,3.935279130935669,1.0092787742614746,0.43087539076805115,0.06482109640004377,0.0,7.181161236118626,0.9044259512746656,0.8740557520522262,1.0092806042851628,1.0106005700858864,1.0031742083059776,0.7457868907902692,0.1423893933360641,0.11182370983265541,247.44142060751443,386.8978586192672,0.5488323370039689,-190.9707079248114,247.44142041184546,302.6310872804502,355.7010211702884,386.23875470335736,130.15369742257255,119.64155191229295,623.6848363461702,0.17383611622841355,0.39657105823127836,-0.34577577027855616,-0.34577577027855616,0.4334649203916067,0.29017216850393973,0.26520337750004097,1.2563076221655352,0.7463490628100484,0.8149663245910843,0.9021388116855704,0.24634906281004842,0.014966324591084268,-0.04786118831442954,0.0,0.0,0.44505494505494503,0.554945054945055,0.4908424908424909,2.156694396511539,2.0470754235655395,2.031882710836746
31,9.98520987962702e-06,9.98520987962702e-06,1.0,14.152305963877085,9.391943325867524,3.6571479037001327,3.6571479037001327,3.752223742974771,0.0,0.0,0.32491763540216395,2.3367502238299394,0.1414133888241407,1.9745462198515196,0.013368069043231977,0.005504962195315071,1.1424159069319029,0.0,0.0,0.0,2.404635629138431,18.909384856352936,8.067879676818848,19.165752410888672,28.436010360717773,1.0081835985183716,0.429095059633255,0.25,3.9260361194610596,1.0081835985183716,0.429095059633255,0.05900536163694058,0.0,5.977967204274358,0.7384217462024173,0.8764761128708716,1.0081373871983708,1.0095485803243276,1.002824786547068,0.7572067637701292,0.1361780682125607,0.10661518050206674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
