epoch,lr_backbone,lr_main,solver_strength,train_total,train_count,train_flat_dm16,train_allocation,train_dm16,train_dm32,train_dm64,train_cell,train_region_nb,train_hurdle_bce,train_trunc_nb,train_kd_total,train_kd_spatial,train_kd_count,region_mu_mean,region_dispersion_mean,region_dispersion_p10,region_dispersion_p50,region_dispersion_p90,region_weight_mean,region_weight_std,region_weight_min,region_weight_max,solver_weight_mean,solver_weight_std,weight_clip_low_fraction,weight_clip_high_fraction,solver_energy_before,solver_energy_after,solver_energy_reduction,weight_mean_32,weight_mean_64,weight_mean_128,val_mae,val_rmse,val_nae,val_bias,val_game0,val_game1,val_game2,val_game3,val_mae_sparse,val_mae_moderate,val_mae_dense,pearson_rate_var_error,spearman_rate_var_error,spearman_weight_error,spearman_pred_weight_error,spearman_rate_var_error_32,spearman_rate_var_error_64,spearman_rate_var_error_128,mean_std_residual,coverage_50,coverage_80,coverage_95,calib_gap_50,calib_gap_80,calib_gap_95,dispersion_sat_low_fraction,dispersion_sat_high_fraction,solver_help_fraction,solver_harm_fraction,energy_monotonic_fraction,mae_reg_y0,mae_reg_y1,mae_reg_y2
1,2.0000000000000003e-06,2e-05,0.0,182.56328067264042,177.0767727413693,3.736013122507044,3.736013122507044,3.736013122507044,0.0,0.0,0.2504919223688744,6.079522506610767,0.17328374651638237,4.199814912435171,0.0,0.0,0.0,2.1752512326111666,49.997389406771276,50.00431823730469,50.00431823730469,50.00431823730469,1.0,0.000587392074521631,0.9910881519317627,1.003198266029358,1.0,0.000587392074521631,0.0,0.0,5.364846036240861,5.3647453591630265,1.8766070294348805e-05,0.999999995167191,0.9999999871125093,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.000000000000001e-06,4e-05,0.0,185.295696155445,179.77500564987594,3.7340512469008162,3.7340512469008162,3.7340512469008162,0.0,0.0,0.2516953071226945,6.2275283401076855,0.17324984476373,4.26235125515912,0.0,0.0,0.0,2.1805398657515243,49.8154794847643,49.71218490600586,49.80937194824219,49.9067497253418,1.0,0.0010469744447618723,0.9896279573440552,1.0040841102600098,1.0,0.0010469744447618723,0.0,0.0,5.086076427150417,5.085997620144406,1.5494656271781453e-05,0.9999999887234455,0.9999999935562546,0.9999999967781273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6e-06,6e-05,0.0,168.67142919591956,163.27445818926836,3.7599995458448254,3.7599995458448254,3.7599995458448254,0.0,0.0,0.25037936262182287,5.693134062999004,0.17319004277925235,3.837942790340733,0.0,0.0,0.0,2.1953837098302067,49.60773189647777,49.421749114990234,49.61518478393555,49.71218490600586,0.9999999403953552,0.0009953073458746076,0.980276346206665,1.0047330856323242,0.9999999403953552,0.0009953073458746076,0.0,0.0,4.522923546868402,4.522836015031144,1.9352933196963e-05,0.9999999919453183,0.9999999919453183,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8.000000000000001e-06,8e-05,0.0,172.9433507146062,167.48704446328654,3.760375905681301,3.760375905681301,3.760375905681301,0.0,0.0,0.2517937196267618,5.894289429123337,0.173088835300626,4.022005674001333,0.0,0.0,0.0,2.208524272248552,49.21392337695973,48.94146728515625,49.3253173828125,49.421749114990234,1.0000001192092896,0.0013770998921245337,0.9829078912734985,1.0060890913009644,1.0000001192092896,0.0013770998921245337,0.0,0.0,3.704738623387105,3.7046055600449845,3.5917066127251246e-05,1.0000000016109363,0.9999999903343819,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1e-05,0.0001,0.0,171.66637977393898,166.22670910809492,3.714635520368009,3.714635520368009,3.714635520368009,0.0,0.0,0.2525267544630411,6.002703428268433,0.17298693310570074,4.0946655853374585,0.0,0.0,0.0,2.2248396486849398,48.547653301342116,47.99485397338867,48.65553665161133,48.94146728515625,0.9999998211860657,0.0016277576796710491,0.9807062149047852,1.0070784091949463,0.9999998211860657,0.0016277576796710491,0.0,0.0,2.7994871268401273,2.799267730197391,7.8370298842575e-05,0.9999999822797002,0.9999999871125093,0.9999999967781273,250.78976425757776,377.7978886114944,0.6523309729756255,-130.28463026193472,250.78976440658937,321.54086361690486,384.8733905843585,420.8298861118223,184.90932682582311,140.46357440209204,570.2080588962721,0.0320120673412431,0.17649632040231983,-0.23877414065391686,-0.23877414065391686,0.3905321657969303,0.19249437683353593,0.08748727798559079,1.3569897580115653,0.7282824148578947,0.7615956765189291,0.8326408249243027,0.2282824148578947,-0.03840432348107092,-0.11735917507569726,0.0,0.0,0.5054945054945055,0.4945054945054945,1.0,2.3277994073354282,2.161448157095647,2.137934597638937
6,1e-05,0.0001,0.05,170.58156297013565,165.14147413099136,3.7244061263831885,3.7244061263831885,3.7244061263831885,0.0,0.0,0.2528050445221566,5.976334488069689,0.17267191732251966,4.054124722609648,0.0,0.0,0.0,2.2611818829098262,47.33335897084829,46.066139221191406,47.62135314941406,48.18269729614258,0.9999999403953552,0.0025168699212372303,0.959907054901123,1.0148308277130127,0.9999999403953552,0.0025168699212372303,0.0,0.0,2.1404991021027437,1.8987801300512779,0.11292645337436043,0.999999995167191,0.9999999855015729,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9.999975077406627e-06,9.999975077406626e-05,0.1,170.2495271837389,164.840313885663,3.734247942228575,3.734247942228575,3.734247942228575,0.0,0.0,0.25290700712719477,5.819485947892472,0.17223119332983688,3.9617223063030758,0.0,0.0,0.0,2.3310508212527714,45.23996291289458,42.4381103515625,45.7970085144043,46.883052825927734,1.0,0.005169176962226629,0.9161087274551392,1.0419414043426514,1.0,0.005169176962226629,0.0,0.0,1.9396594021771405,1.5210821145289652,0.21579937548744366,0.999999995167191,0.9999999855015729,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9.999900309874961e-06,9.999900309874961e-05,0.15,159.7746590279244,154.4745666916306,3.7350482876236373,3.7350482876236373,3.7350482876236373,0.0,0.0,0.2529746857849327,5.40422526565758,0.17081391046176087,3.6970949881785624,0.0,0.0,0.0,2.411145674215781,42.49377596056139,37.819034576416016,43.69981002807617,44.91121292114258,0.9999999403953552,0.018878214061260223,0.5712740421295166,1.1322052478790283,0.9999999403953552,0.018878214061260223,0.0,0.0,1.5828212112993807,1.1026298049333934,0.3033769088624894,0.9999999919453183,0.9999999887234455,0.9999999967781273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.999775698150361e-06,9.999775698150361e-05,0.2,166.725339013177,161.5774253639015,3.707251638979525,3.707251638979525,3.707251638979525,0.0,0.0,0.2534244040379653,4.90800217680029,0.1683154363889952,3.452094661222922,0.0,0.0,0.0,2.598060446816522,39.09503637777792,32.15934753417969,41.13242721557617,42.93836212158203,1.0000321865081787,0.06427507847547531,0.25,1.362221121788025,1.0000321865081787,0.06427507847547531,0.0004458912353649196,0.0,1.2575021949974265,0.8497606886399759,0.3242471527918765,0.9999999887234455,1.0001774526931144,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9.999601243475088e-06,9.999601243475088e-05,0.25,158.8188152828732,153.81429558831292,3.743433829900381,3.743433829900381,3.743433829900381,0.0,0.0,0.2528824943142968,4.255689240790702,0.16575813857284752,2.970031706062523,0.0,0.0,0.0,2.706194845405785,37.195958627236855,29.167261123657227,39.94485855102539,41.86185073852539,1.0004810094833374,0.11019051820039749,0.25,1.5434300899505615,1.0004810094833374,0.11019051820039749,0.004653134916292811,0.0,1.8072522524240855,1.2659960904636898,0.29949120895237696,0.999999995167191,1.002640263454334,1.0000047039341282,250.72181728907995,377.40723619099566,0.654196392925544,-128.86774471827917,250.72181930931816,321.70254825646566,385.2217010785528,421.2929634245827,185.94984980991907,140.90899040163026,568.5317833941916,0.03156542589937082,0.1418122057640741,-0.18491723788891154,-0.18491723788891154,0.35619463577516014,0.12370281739639014,0.016622420436802992,1.3569978554166944,0.728290986390549,0.761934252058775,0.8326408249243027,0.228290986390549,-0.03806574794122508,-0.11735917507569726,0.0,0.0,0.4945054945054945,0.5054945054945055,1.0,2.309561612841847,2.1615733088372826,2.138715523939866
