epoch,lr,solver_strength,rmr_update_rule,solver_step0,eta0,train_total,train_cell,train_global,train_region_head,train_region_map,train_deep,grad_norm_mean,grad_norm_max,clip_rate,residual_abs_mean,residual_abs_max,z_lt_minus10_frac,initial_pred_count_mean,initial_pred_count_std,solver_rel_step_mean,solver_delta_n_mean,solver_signed_delta_n_mean,solver_r_spatial_mean,val_MAE,val_RMSE,val_NAE,val_Bias
23,9.140044155740101e-05,0.95,projected_sirt,0.95,0.95,0.2796100883772879,0.22601645959146094,0.5288892370281797,0.003523537899706174,0.0,0.22509472613984888,0.11259695955298164,0.28396251797676086,0.0,0.002411410851037186,0.25416645407676697,0.0,333.7058151707505,98.6621057863383,0.3648917494398175,45.77443169102524,-17.17375220674457,0.6184337870641188,,,,
24,9.045084971874738e-05,1.0,projected_sirt,1.0,1.0,0.2734031699823611,0.22207115093866983,0.5073126179702354,0.0030037838380050025,0.0,0.22130653623378638,0.10874955265810995,0.2837344706058502,0.0,0.0024170467037368903,0.3392300307750702,0.0,354.31521236535275,106.45507140471449,0.3761035845135198,49.3512406204686,-14.383850401098078,0.6124326162266008,339.92999572753905,438.0184716879435,1.3485579750210628,251.88734436035156
25,8.945702546981969e-05,1.0,projected_sirt,1.0,1.0,0.2680465660311959,0.22354365388552347,0.43871993300589646,0.003154600566521174,0.0,0.22235437369707858,0.1126108846881173,0.22545230388641357,0.0,0.0025174248730763793,0.3397499620914459,0.0,363.36615175189394,115.00582469453927,0.3663592049569795,63.84719958449855,-46.05963263367162,0.46642450491587323,,,,
26,8.842005554284296e-05,1.0,projected_sirt,1.0,1.0,0.2706022673484051,0.22178607321146762,0.4819039571465868,0.0031289818827203953,0.0,0.22044892518809348,0.12823082800164368,0.36768338084220886,0.0,0.0025933341892210374,0.2312508374452591,0.0,379.86466748786694,118.34117273067592,0.37454238443663623,67.81990652373342,-39.626464410261676,0.4728874695120436,,,,
27,8.73410738492077e-05,1.0,projected_sirt,1.0,1.0,0.26772201964349457,0.22029044005003842,0.46761688815824914,0.003349456010090018,0.0,0.21902748987530218,0.14740933376279744,0.3834182918071747,0.0,0.002881770022213459,0.3442598879337311,0.0,402.4582371567235,124.34532124962404,0.3842745874867295,78.41263510964133,-57.58193016052246,0.4231969565153122,,,,
28,8.622126023955446e-05,1.0,projected_sirt,1.0,1.0,0.26810830876682745,0.22201211479577151,0.4544297316760728,0.00326610078054452,0.0,0.22032769611387543,0.15618367493152618,0.4214226007461548,0.0,0.0027369341749528594,0.2872493267059326,0.0,398.94907448508525,132.46258881396264,0.3738837991700028,95.34360874060428,-82.39451784076113,0.2995714692003799,,,,
29,8.506183921362443e-05,1.0,projected_sirt,1.0,1.0,0.2646518846352895,0.21718948582808176,0.4685202277067936,0.003051892797829527,0.0,0.21531040921355737,0.15790988685506763,0.46185094118118286,0.0,0.003088594689457254,0.27717816829681396,0.0,434.3665198123816,140.31567460531105,0.37888343225825916,104.49029725970644,-93.73939410122958,0.3043059173858527,264.9103658040365,363.63762842215453,1.016636898489133,158.52633056640624
30,8.386407858128706e-05,1.0,projected_sirt,1.0,1.0,0.2624648145653985,0.21994952135013812,0.4195852880225037,0.002783806636492073,0.0,0.21803507705529532,0.2053517864057512,0.5187521576881409,0.0,0.0030872004748688955,0.28520703315734863,0.0,422.8572082519531,153.6959437475176,0.3945113375331416,114.2285981611772,-107.39386703028823,0.24581445302024033,,,,
31,8.262928807620843e-05,1.0,projected_sirt,1.0,1.0,0.2597744067509969,0.21864575057318716,0.40575688896757184,0.002764828467854496,0.0,0.2166343399069526,0.19293061937346603,0.4355584681034088,0.0,0.0029908784305338154,0.29486069083213806,0.0,424.7023204456676,154.38170943742983,0.38944922974615387,119.66802816679983,-111.57688510779178,0.2157995788888498,,,,
32,8.135881792367686e-05,1.0,projected_sirt,1.0,1.0,0.25884638591246173,0.21633598659977768,0.41947275264696643,0.0028156208325967646,0.0,0.21407822180878033,0.1759453465541204,0.42403942346572876,0.0,0.003304076599747394,0.23554953932762146,0.0,448.9536585952296,166.81322267648804,0.3953092441414342,130.44616098114938,-123.60354105631511,0.20708394140908212,,,,
33,8.005405736415126e-05,1.0,projected_sirt,1.0,1.0,0.25483704606692,0.2149877196008509,0.3930823811979005,0.002705446730198508,0.0,0.21242967744668326,0.20456416633996097,0.7024049162864685,0.0,0.003502896313103988,0.3002334237098694,0.0,464.53374041933,172.32773880391096,0.4029786442265366,136.79853196577594,-130.51598196318656,0.21381331460945535,,,,
34,7.871643313414718e-05,1.0,projected_sirt,1.0,1.0,0.2574778284990426,0.2140489328991283,0.42847372817270685,0.002907601527333485,0.0,0.2115822353146293,0.28378574188911554,1.008811593055725,0.0,0.0035613180970716658,0.35102322697639465,0.0,473.80910607540244,190.3759926953107,0.41060604922699206,149.5407918294271,-143.92575558749112,0.17289086160334674,235.77360458374022,323.1864798004021,0.8179938472074115,95.66276473999024
35,7.734740790612135e-05,1.0,projected_sirt,1.0,1.0,0.25717395453742053,0.21574542513399414,0.40833286918473966,0.0029762116345492277,0.0,0.21262251834074655,0.23259262909943407,0.6182072162628174,0.0,0.0038546175893509026,0.3351978659629822,0.0,493.74151796283144,192.33305923477508,0.42422494382569287,175.63162370161578,-173.8151406952829,0.12579934344147192,,,,
36,7.594847868906076e-05,1.0,projected_sirt,1.0,1.0,0.2526754154400392,0.21407925856835913,0.37995701667034265,0.003002279459244826,0.0,0.21112089400941675,0.29285889051177283,0.7108906507492065,0.0,0.004116816245104102,0.32916486263275146,0.0,506.17617150508994,203.7175370840745,0.4313618296926672,176.60488984079072,-173.78290234190044,0.14794385771859775,,,,
37,7.452117519152542e-05,1.0,projected_sirt,1.0,1.0,0.24919902330095117,0.21354958234411298,0.35092550561283575,0.0027844442273349023,0.0,0.21068850340265216,0.2596698985858397,0.6350761651992798,0.0,0.003949830654274785,0.3156519830226898,0.0,502.73378684303975,210.64915332732218,0.42828409599535394,176.81022828997988,-173.2871403549657,0.1295691936305075,,,,
38,7.30670581489344e-05,1.0,projected_sirt,1.0,1.0,0.2525111504576423,0.2141641206813581,0.37822381339289923,0.0026232259450339234,0.0,0.21071844841494705,0.279299247219707,0.8773441910743713,0.0,0.004035388454653774,0.29893958568573,0.0,509.12814238577175,215.5380617888102,0.4318379019245957,189.79599345814097,-189.11314322731712,0.10907040084853317,,,,
39,7.158771761692464e-05,1.0,projected_sirt,1.0,1.0,0.24729034711014142,0.21265215042865637,0.34092602630456287,0.002727971969623909,0.0,0.20897564111333905,0.285879410803318,0.7424178123474121,0.0,0.004222415620461106,0.33971020579338074,0.0,505.0171083392519,233.46143491266074,0.44665858872009045,197.5600946599787,-196.92384477095172,0.09259450096975673,263.7995783487956,352.772577551451,0.8785625945887454,159.2759048461914
40,7.008477123264848e-05,1.0,projected_sirt,1.0,1.0,0.24939226246241367,0.20965366246122302,0.3919045329093933,0.0027407145967255487,0.0,0.20629122492038843,0.31082014265385544,0.7851819396018982,0.0,0.004220770058137449,0.3008812367916107,0.0,535.9210029370857,234.07954834971193,0.42752374211947125,189.08271234685725,-184.85552516128078,0.13596297507033203,,,,
41,6.855986244591104e-05,1.0,projected_sirt,1.0,1.0,0.24375697067289642,0.21213104688760007,0.3117444831313509,0.002257374023567095,0.0,0.2087727098753958,0.3152714218154098,0.6113184690475464,0.0,0.0042681075547906485,0.2921299934387207,0.0,520.2220828894413,239.1193198067716,0.4452360678802837,205.87843600186434,-204.74814166444722,0.08516370956644867,,,,
42,6.701465872208216e-05,1.0,projected_sirt,1.0,1.0,0.24447607813459454,0.21067146144130014,0.3331883576783267,0.0024289059369810716,0.0,0.2070913454799941,0.30688134626005636,0.5706825852394104,0.0,0.004315429571733782,0.45236364006996155,0.0,532.3544219045928,245.99024345765045,0.45029952309348364,210.0729208281546,-209.1105388294567,0.09168310418273463,,,,
43,6.545084971874738e-05,1.0,projected_sirt,1.0,1.0,0.24358775173172806,0.2103181007233533,0.3277695951136676,0.0024634658978108996,0.0,0.2064210813153874,0.3979099828637008,1.2371004819869995,0.0,0.004651018813478224,0.2979672849178314,0.0,545.1693309437145,266.39070036045587,0.46173759482123633,225.9522344415838,-225.92488560532078,0.07679042445890831,,,,
44,6.387014543809223e-05,1.0,projected_sirt,1.0,1.0,0.24475076839779364,0.2098668163472956,0.34417342688098096,0.0023330473482157245,0.0,0.20614317511067246,0.37189273987755633,0.8522091507911682,0.0,0.004702128882689232,0.30986151099205017,0.0,545.1397002249053,275.07082093248846,0.4585263358824181,223.00768025716147,-222.6005840879498,0.07847843115979974,375.0602091471354,474.7164829599865,1.2862921624895778,295.4748901367187
45,6.227427435703997e-05,1.0,projected_sirt,1.0,1.0,0.24391377423748825,0.21054875895832526,0.3281501457095146,0.0027500095928906267,0.0,0.2063625707770839,0.41351230442523956,0.936464786529541,0.0,0.004853866218278806,0.3408746123313904,0.0,566.352060953776,260.6007660130573,0.4645273035222834,239.17317939527106,-238.74757755163944,0.06307598293730707,,,,
46,6.066498153718735e-05,1.0,projected_sirt,1.0,1.0,0.2412118406006784,0.2086442049705621,0.3206083919062759,0.002533970446551614,0.0,0.20444937321272763,0.35979388789697125,0.6568319201469421,0.0,0.005409421011184652,0.4126317799091339,0.0,581.7050124659683,300.94486867752266,0.4769282467437513,251.61963630445075,-251.15327037464488,0.06353474859938477,,,,
47,5.90440267166055e-05,1.0,projected_sirt,1.0,1.0,0.24186491424387152,0.2083695192228664,0.33044271193670505,0.0022556213503280146,0.0,0.20409193951072116,0.4173967449954062,1.277921438217163,0.0,0.004932319082206849,0.42116114497184753,0.0,562.844452829072,297.71866764360266,0.4702727957205339,240.04673720851088,-240.04673720851088,0.06305664710023186,,,,
48,5.74131823855921e-05,1.0,projected_sirt,1.0,1.0,0.24248911214597296,0.20828259262171658,0.33686048898733023,0.0026023511556118274,0.0,0.2038325233892961,0.4077733527078773,1.1341416835784912,0.0,0.005005864341827956,0.35673919320106506,0.0,573.5863638213186,309.9852169916969,0.46679769320921466,242.46074006051728,-241.98640303178266,0.06790133362466638,,,,
49,5.577423184847932e-05,1.0,projected_sirt,1.0,1.0,0.24158419758984537,0.2075752489494555,0.3348951529372822,0.002597170766393626,0.0,0.203040800762899,0.42700436530691205,1.0491892099380493,0.0,0.005451401815552152,0.38446909189224243,0.0,605.9571218779593,295.82872099422156,0.47881685694058734,265.10054617217094,-265.10054617217094,0.05839267282774954,252.63345082600912,342.6051812799523,0.7820756665614316,139.51885019938152
50,5.4128967273616625e-05,1.0,projected_sirt,1.0,1.0,0.23845695184938837,0.20744980961987466,0.30521075788772467,0.002430327845187011,0.0,0.20265775422255197,0.4266106766281706,1.0792760848999023,0.0,0.0053721674167635765,0.3536112308502197,0.0,585.2535428133878,308.4384759806844,0.4805667788693399,261.2500749067827,-261.2500749067827,0.05010119464361307,,,,
51,5.247918773366112e-05,1.0,projected_sirt,1.0,1.0,0.23874242874709042,0.20842658931558783,0.29822008966496494,0.002469164649179826,0.0,0.2036275692058332,0.5055245305552627,1.9835872650146484,0.0,0.005217016201861428,0.36607253551483154,0.0,585.8240670868845,304.01480074086646,0.46993710416736023,256.31432874274975,-256.31432874274975,0.04969192273689039,,,,
52,5.0826697238317935e-05,1.0,projected_sirt,1.0,1.0,0.2413704309499625,0.20562891707275854,0.3521977010549921,0.002608713113604057,0.0,0.20051925922885086,0.45328930020332336,1.1223790645599365,0.0,0.006004164122383703,0.34556660056114197,0.0,631.1414267800071,334.826465779197,0.4861845085115144,287.050322561553,-287.050322561553,0.04601171861092249,,,,
53,4.917330276168208e-05,1.0,projected_sirt,1.0,1.0,0.2390491127064734,0.20741210968205423,0.31166414374654944,0.002352941155109103,0.0,0.20228923044421457,0.4274384609677575,0.8510319590568542,0.0,0.006064570247844765,0.3573751151561737,0.0,616.9795060591264,346.7988256420036,0.4943274945923776,288.4984505393288,-288.4984505393288,0.04074148878906712,,,,
54,4.7520812266338885e-05,1.0,projected_sirt,1.0,1.0,0.2401741887583877,0.205278550585111,0.3443865785093019,0.0022848936831437504,0.0,0.2001640611525738,0.46318109649600403,1.0578454732894897,0.0,0.005636714271862398,0.3530285358428955,0.0,611.1967237067945,341.1797818285327,0.4810094508257779,271.02467022520125,-271.02467022520125,0.05514723965615937,400.25275166829425,485.408273337684,1.2293457669406014,318.8733795166016
55,4.5871032726383386e-05,1.0,projected_sirt,1.0,1.0,0.23619541029135385,0.20438238391370483,0.31333091222878656,0.0023996760648901036,0.0,0.19888569098530393,0.4250822500749068,0.7929370999336243,0.0,0.005944223622932579,0.31355682015419006,0.0,628.9276483709162,342.86609477748374,0.4896738836259553,287.04787514426494,-287.04787514426494,0.045059219002723694,,,,
56,4.4225768151520694e-05,1.0,projected_sirt,1.0,1.0,0.24100455325661282,0.2081002714959058,0.3242459044311986,0.0023984632924001553,0.0,0.20336656362721414,0.4433033868218913,0.9351755976676941,0.0,0.0053265299930265455,0.306131511926651,0.0,604.0648415305398,317.87483703236177,0.47994830843174097,271.2897768887606,-271.20949161413944,0.044237774429899276,,,,
57,4.2586817614407895e-05,1.0,projected_sirt,1.0,1.0,0.23590600309949933,0.20492832091721622,0.30503859280636814,0.002369108281775632,0.0,0.19936986086946545,0.4287891076369719,1.453005075454712,0.0,0.005928972213895935,0.3841332197189331,0.0,625.7788927482836,366.989232480004,0.49326651114406006,290.6297491824988,-290.6297491824988,0.0395653968056043,,,,
58,4.095597328339452e-05,1.0,projected_sirt,1.0,1.0,0.23669693190040011,0.20601899109103464,0.30212746334798407,0.0023259684164782593,0.0,0.200754467736591,0.46437543179049634,1.0175508260726929,0.0,0.005931292364204472,0.3462740182876587,0.0,629.4151010224314,341.2346666118869,0.4946812264847033,291.03192323626894,-291.03192323626894,0.040926114627809235,,,,
59,3.933501846281267e-05,1.0,projected_sirt,1.0,1.0,0.23636922285412298,0.20482257640723026,0.309969166914622,0.0027486385414235747,0.0,0.19902479016419614,0.5705365908868385,0.9744064211845398,0.0,0.006281456952406602,0.3987906277179718,0.0,645.4340616861979,348.59598104411043,0.5006797115008036,305.07438520951706,-305.07438520951706,0.03517094999551773,243.2159439086914,324.299457199271,0.6594864420391459,104.53862965901693
60,3.772572564296005e-05,1.0,projected_sirt,1.0,1.0,0.23798677957419193,0.20568015765060077,0.31789149976137915,0.0025873615787449207,0.0,0.20009520198359634,0.44719007340344513,1.1525087356567383,0.0,0.006139362308507164,0.45870962738990784,0.0,630.3332149621212,379.3613168991479,0.5004968020049009,299.750732421875,-299.750732421875,0.03396701925631725,,,,
61,3.612985456190778e-05,1.0,projected_sirt,1.0,1.0,0.23587187492486203,0.20349046046083624,0.31856606991002057,0.0026240333805396926,0.0,0.1979101566654263,0.510412364746585,1.5040690898895264,0.0,0.006382903860261043,0.4311886429786682,0.0,659.09731500799,373.07234247592055,0.49808991406903125,312.6763125332919,-312.6763125332919,0.031865670599720695,,,,
62,3.4549150281252636e-05,1.0,projected_sirt,1.0,1.0,0.23346288592526407,0.2049437223961859,0.28119113262404094,0.0020002556742507627,0.0,0.19931397022623004,0.41805221004919574,0.879795491695404,0.0,0.005999657494777983,0.36931148171424866,0.0,622.28891546076,373.76202538875106,0.49974638404268207,298.8671024206913,-298.8671024206913,0.025913540838342724,,,,
63,3.298534127791785e-05,1.0,projected_sirt,1.0,1.0,0.23400353888670603,0.2055172428037181,0.2798877426169135,0.0024876006116921253,0.0,0.19997806801940454,0.4051962788357879,0.89600670337677,0.0,0.006012581846196995,0.32905417680740356,0.0,634.7788742527817,361.78525870467337,0.4981823446172656,299.797944502397,-299.797944502397,0.033016379132415306,,,,
64,3.144013755408895e-05,1.0,projected_sirt,1.0,1.0,0.23683844461585535,0.2053514195211006,0.31021721977176087,0.002326510599673246,0.0,0.19992022893645547,0.42300710036899103,1.2499263286590576,0.0,0.00624288890905904,0.3611047863960266,0.0,637.6500919226444,388.4731596679581,0.5020973384380341,305.04894788337475,-305.04894788337475,0.03484553708271547,280.4168431599935,367.6532886431496,0.8119391307538063,180.13337148030598
65,2.991522876735154e-05,1.0,projected_sirt,1.0,1.0,0.2339561116514784,0.20372569290074435,0.297990546985106,0.0021568159608057504,0.0,0.19779596003619107,0.4442554987741239,1.2094013690948486,0.0,0.006384163784484069,0.3701198101043701,0.0,644.8126285437381,382.3932496344173,0.5026254681023684,305.87778357303506,-305.87778357303506,0.03639837218956514,,,,
66,2.8412282383075363e-05,1.0,projected_sirt,1.0,1.0,0.23603288964791733,0.2049013895518852,0.30656712344198517,0.0023739382476461205,0.0,0.19931645375309567,0.40185475078496063,1.0220168828964233,0.0,0.0057960418335190325,0.4379549026489258,0.0,623.429628314394,377.61126440518905,0.4917966768597112,291.80343674168444,-291.80343674168444,0.029815341261300175,,,,
67,2.693294185106562e-05,1.0,projected_sirt,1.0,1.0,0.2340725330692349,0.20237845859744333,0.31234576349908655,0.002297492627280228,0.0,0.1969217983159152,0.43317895901925635,0.9869938492774963,0.0,0.006205433168250955,0.3728339374065399,0.0,645.5733346650095,404.2098170483833,0.49567166241732513,302.23360419995856,-302.23360419995856,0.03690211520050511,,,,
68,2.547882480847461e-05,1.0,projected_sirt,1.0,1.0,0.2343263684800177,0.20238113538785416,0.3148855700185805,0.0022833815557091975,0.0,0.1963805195057031,0.4046863845803521,1.0246846675872803,0.0,0.0061950195354945736,0.3728640079498291,0.0,656.5163934881037,378.91816909360807,0.49129655866911914,306.2210087631688,-306.2210087631688,0.036597797816449944,,,,
69,2.405152131093926e-05,1.0,projected_sirt,1.0,1.0,0.2331011313380617,0.20380798117680984,0.2879490048596353,0.0024912419100997577,0.0,0.19758669806249213,0.43462830556161475,1.2704683542251587,0.0,0.006601016037166119,0.3801742494106293,0.0,666.8436159076113,398.6007950533988,0.5039419080271865,320.31992270729756,-320.31992270729756,0.03192382576790723,303.2481732686361,388.5602710687166,0.8451515672082323,207.11350529988607
70,2.2652592093878666e-05,1.0,projected_sirt,1.0,1.0,0.23263776618422885,0.20414617973746677,0.28044945949857886,0.002233203080708556,0.0,0.1979026383522785,0.4431888768167207,0.8421310782432556,0.0,0.006232319420880892,0.3525821268558502,0.0,646.5207242098721,395.92958025790773,0.5064458946386973,311.8536622018525,-311.8536622018525,0.0274347493594343,,,,
71,2.128356686585282e-05,1.0,projected_sirt,1.0,1.0,0.2358247461644086,0.20234706004460654,0.3293254194837628,0.0027257184970728827,0.0,0.19588307946017294,0.4428320504499204,0.9089697599411011,0.0,0.00655601273827029,0.38474225997924805,0.0,662.0259972774621,429.7925816124386,0.5072773216348706,318.4124982429273,-318.4124982429273,0.032984508257923706,,,,
72,1.9945942635848748e-05,1.0,projected_sirt,1.0,1.0,0.23272899335080927,0.20285719587947382,0.29366757246580993,0.0025252053658760183,0.0,0.19673188888665402,0.44977210687868524,0.9736276865005493,0.0,0.006761889947070317,0.3833191692829132,0.0,681.2739424272017,408.3479767361978,0.5018096412673141,325.8776337594697,-325.8776337594697,0.0316593303824916,,,,
