epoch,lr_backbone,lr_main,solver_strength,train_total,train_count,train_flat_dm16,train_allocation,train_dm16,train_dm32,train_dm64,train_cell,train_region_nb,train_hurdle_bce,train_trunc_nb,train_kd_total,train_kd_spatial,train_kd_count,region_mu_mean,region_dispersion_mean,region_dispersion_p10,region_dispersion_p50,region_dispersion_p90,region_weight_mean,region_weight_std,region_weight_min,region_weight_max,solver_weight_mean,solver_weight_std,weight_clip_low_fraction,weight_clip_high_fraction,solver_energy_before,solver_energy_after,solver_energy_reduction,weight_mean_32,weight_mean_64,weight_mean_128,val_mae,val_rmse,val_nae,val_bias,val_game0,val_game1,val_game2,val_game3,val_mae_sparse,val_mae_moderate,val_mae_dense,pearson_rate_var_error,spearman_rate_var_error,spearman_weight_error,spearman_pred_weight_error,spearman_rate_var_error_32,spearman_rate_var_error_64,spearman_rate_var_error_128,mean_std_residual,coverage_50,coverage_80,coverage_95,calib_gap_50,calib_gap_80,calib_gap_95,dispersion_sat_low_fraction,dispersion_sat_high_fraction,solver_help_fraction,solver_harm_fraction,energy_monotonic_fraction,mae_reg_y0,mae_reg_y1,mae_reg_y2
1,2.0000000000000003e-06,2e-05,0.0,22.596936251666094,17.858718356570684,3.71156349053254,3.71156349053254,3.71156349053254,0.0,0.0,0.24662186285933932,4.824995872136709,0.0,0.0,0.0,0.0,0.0,2.0989890098571777,49.964391347524284,49.9067497253418,50.00431823730469,50.00431823730469,1.0,0.0026254779659211636,0.9687157869338989,1.0208402872085571,1.0,0.0026254779659211636,0.0,0.0,0.05350301988624238,0.05350301988624238,0.0,1.0,0.999999995167191,1.0000000032218728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.000000000000001e-06,4e-05,0.0,22.969729629722803,18.228041184915078,3.7088913144292057,3.7088913144292057,3.7088913144292057,0.0,0.0,0.24606015472798734,4.856410709587303,0.0,0.0,0.0,0.0,0.0,2.1011084608129553,49.709336667447474,49.518367767333984,49.71218490600586,49.9067497253418,0.9999998807907104,0.00279025174677372,0.967481255531311,1.0200589895248413,0.9999998807907104,0.00279025174677372,0.0,0.0,0.04980617892500516,0.04980617892500516,0.0,1.0000000032218728,1.0000000064437453,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6e-06,6e-05,0.0,23.889586448669434,19.11323779338115,3.7307834818556502,3.7307834818556502,3.7307834818556502,0.0,0.0,0.2472769549569568,4.918729633898349,0.0,0.0,0.0,0.0,0.0,2.1049289574494234,49.280096621126745,48.94146728515625,49.3253173828125,49.518367767333984,0.9999998807907104,0.0032214925158768892,0.9673017263412476,1.0281059741973877,0.9999998807907104,0.0032214925158768892,0.0,0.0,0.04807768349309225,0.04807768349309225,0.0,1.0,1.0000000016109363,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8.000000000000001e-06,8e-05,0.0,22.963913608241725,18.214982947787725,3.7243727993320777,3.7243727993320777,3.7243727993320777,0.0,0.0,0.2472633010632283,4.813710496232316,0.0,0.0,0.0,0.0,0.0,2.119373998126468,48.40732223923142,47.714454650878906,48.46584701538086,49.037147521972656,1.0,0.004924701526761055,0.9519681334495544,1.0367661714553833,1.0,0.004924701526761055,0.0,0.0,0.054725093011920516,0.054725093011920516,0.0,1.000000009665618,1.000000004832809,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1e-05,0.0001,0.0,22.81619943154825,18.110463786769557,3.696426327164109,3.696426327164109,3.696426327164109,0.0,0.0,0.24618907756096609,4.738809759552415,0.0,0.0,0.0,0.0,0.0,2.162088510152456,46.50021063314902,44.823577880859375,46.79157257080078,47.90120315551758,1.0000001192092896,0.017889639362692833,0.8024301528930664,1.0802726745605469,1.0000001192092896,0.017889639362692833,0.0,0.0,0.05325708961164629,0.05325708961164629,0.0,1.0000000032218728,1.000000004832809,0.9999999967781273,296.8343820676699,392.6541656322751,1.0892083308081515,81.51882745931437,296.83438186682145,389.7292820411161,461.3945221124748,509.1378927066085,343.48441205705916,265.3094491293264,378.14234161376953,0.027048722189407255,0.21164438281227982,-0.26858252613325534,-0.26858252613325534,0.3864836382872964,0.11874050000973056,0.10326842924228205,1.4033388350376854,0.5673942232478574,0.8192370768747151,0.8695722630120696,0.06739422324785738,0.019237076874715098,-0.08042773698793038,0.0,0.0,0.6373626373626373,0.3626373626373626,1.0,2.2987634729553057,2.2597453587657803,2.2591004558316956
6,1e-05,0.0001,0.05,22.52573987599966,17.89357193096264,3.737439168466104,3.737439168466104,3.737439168466104,0.0,0.0,0.24557534222667282,4.166675780270551,0.0,0.0,0.0,0.0,0.0,2.2168861337610193,43.36104191960515,39.866920471191406,44.04254913330078,46.066139221191406,0.9999998807907104,0.055437322705984116,0.42986077070236206,1.212795376777649,0.9999998807907104,0.055437322705984116,0.0,0.0,0.11638358195085784,0.0747299343850967,0.3578996871169432,1.0000000064437453,1.0000000064437453,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9.999975077406627e-06,9.999975077406626e-05,0.1,20.95668431874868,16.532349457611907,3.6544572791537724,3.6544572791537724,3.6544572791537724,0.0,0.0,0.24537601543439402,3.542667781984484,0.0,0.0,0.0,0.0,0.0,2.2863999701835014,39.235228564288164,31.04838752746582,40.972068786621094,44.47475814819336,1.0000115633010864,0.14152301847934723,0.25,1.5727481842041016,1.0000115633010864,0.14152301847934723,0.0003308158042569128,0.0,1.2960893310405113,0.48234871049990524,0.6278430051479,1.0000110832420555,1.00001420201482,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9.999900309874961e-06,9.999900309874961e-05,0.15,17.33240014153558,13.083039141990042,3.6242979152782544,3.6242979152782544,3.6242979152782544,0.0,0.0,0.2422508931643254,2.822501408087241,0.0,0.0,0.0,0.0,0.0,2.1704320456530595,36.55265550355654,23.299631118774414,39.24884033203125,43.61454391479492,1.0011051893234253,0.23334702849388123,0.25,1.9523056745529175,1.0011051893234253,0.23334702849388123,0.014874227576306099,0.0,5.63344880052515,1.3138616165599308,0.7667749076840011,1.0010147996850915,1.0013211546717464,1.0009247257902816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.999775698150361e-06,9.999775698150361e-05,0.2,15.185845761685759,11.03131544267809,3.587870539845647,3.587870539845647,3.587870539845647,0.0,0.0,0.2374230131909654,2.5365197175257914,0.0,0.0,0.0,0.0,0.0,2.1783473974949605,33.132118431297506,17.72542381286621,35.8763427734375,41.617286682128906,1.004683494567871,0.2970333397388458,0.25,2.4100563526153564,1.004683494567871,0.2970333397388458,0.04152674614568379,0.0,14.159276884955329,2.0395439315486596,0.8559570557084212,1.0044258639619157,1.0054230045627903,1.0048589513108537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9.999601243475088e-06,9.999601243475088e-05,0.25,14.322505280778214,10.223168128245586,3.572740432378408,3.572740432378408,3.572740432378408,0.0,0.0,0.23493830497200424,2.339311383865975,0.0,0.0,0.0,0.0,0.0,2.3106491920110344,28.646679594710065,13.018954277038574,30.86699676513672,38.33964157104492,1.0080007314682007,0.3387243449687958,0.25,3.0380523204803467,1.0080007314682007,0.3387243449687958,0.0605923475438487,0.0,24.000833717552393,2.1760268984614193,0.9093353620932744,1.007715128563546,1.009007621455837,1.0091232448010832,296.6592320243081,392.38295190944405,1.088409139969284,81.45567152002356,296.65923122295106,389.2623527644082,460.8579651991887,508.58412751753485,343.0502139500209,265.1395843860715,377.99179010805875,0.030127239892105636,0.2726537732650177,-0.3318975576277219,-0.3318975576277219,0.43485925171817946,0.24408514790087132,0.2469829482015933,1.4006214388627016,0.5687162041967108,0.8233175507896552,0.8695698261808275,0.06871620419671076,0.02331755078965514,-0.0804301738191725,0.0,0.0,0.6373626373626373,0.3626373626373626,1.0,2.2827272421711093,2.257533383893443,2.256916337615841
