epoch,lr_backbone,lr_main,solver_strength,train_total,train_count,train_flat_dm16,train_allocation,train_dm16,train_dm32,train_dm64,train_cell,train_region_nb,train_hurdle_bce,train_trunc_nb,train_curvature,train_hard_bg,train_fg_bce,train_scale_align,train_spectral,train_spectral_dc,train_spectral_ac,train_cell_carrier,train_cell_fine,train_kd_total,train_kd_spatial,train_kd_count,region_mu_mean,region_dispersion_mean,region_dispersion_p10,region_dispersion_p50,region_dispersion_p90,region_weight_mean,region_weight_std,region_weight_min,region_weight_max,solver_weight_mean,solver_weight_std,weight_clip_low_fraction,weight_clip_high_fraction,solver_energy_before,solver_energy_after,solver_energy_reduction,weight_mean_16,weight_mean_32,weight_mean_64,weight_mean_64_32,weight_mean_128,scale_pi_16,scale_pi_32,scale_pi_64,scale_pi_64_32,scale_pi_128,val_mae,val_rmse,val_nae,val_bias,val_game0,val_game1,val_game2,val_game3,val_mae_sparse,val_mae_moderate,val_mae_dense,pearson_rate_var_error,spearman_rate_var_error,spearman_weight_error,spearman_pred_weight_error,spearman_rate_var_error_16,spearman_rate_var_error_32,spearman_rate_var_error_64,spearman_rate_var_error_128,mean_std_residual,coverage_50,coverage_80,coverage_95,calib_gap_50,calib_gap_80,calib_gap_95,dispersion_sat_low_fraction,dispersion_sat_high_fraction,solver_help_fraction,solver_harm_fraction,energy_monotonic_fraction,mae_reg_y0,mae_reg_y1,mae_reg_y2,curvature_alpha,effective_curvature
1,1.0000000000000002e-06,1e-05,0.0,25.1267650707348,19.08989158836571,3.788707836254223,3.788707836254223,3.788707836254223,0.0,0.0,0.3332927033707902,5.860732619826858,0.173276695045265,4.100475001979518,0.0779225053013982,0.0002778980729950441,0.0,0.658976529095624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1264679431915283,49.99723815917969,50.00431823730469,50.00431823730469,50.00431823730469,1.0,0.007457641884684563,0.9022826552391052,1.0172526836395264,0.33270713686943054,0.002639014972373843,0.0,0.0,0.0,0.0,0.0,,0.33257678151130676,0.3328576683998108,,0.3345727026462555,,0.3325766921043396,0.33285999298095703,,0.33456337451934814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2.0000000000000003e-06,2e-05,0.0,25.718847326330238,19.644438872466218,3.782857121648015,3.782857121648015,3.782857121648015,0.0,0.0,0.3326377095402898,6.0851205361856,0.17324997927691485,4.088750065983953,0.08043121002815865,0.00027541999982015505,0.0,0.6575859172924144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1330294609069824,49.89279556274414,49.80937194824219,49.9067497253418,49.9067497253418,1.0,0.006043878849595785,0.9576789736747742,1.0142309665679932,0.33149996399879456,0.002674390096217394,0.0,0.0,0.0,0.0,0.0,,0.33116060495376587,0.33171990513801575,,0.3371458947658539,,0.3311622142791748,0.3317330479621887,,0.3371047377586365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3e-06,3e-05,0.0,23.86363426414696,17.89096976615287,3.8059675886824325,3.8059675886824325,3.8059675886824325,0.0,0.0,0.3318390975127349,5.666757532068201,0.17319946031312686,3.8992911673880912,0.07580452996331292,0.000274833946211918,0.0,0.6460167137352196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1409225463867188,49.67303466796875,49.61518478393555,49.71218490600586,49.71218490600586,1.0,0.0053747412748634815,0.9565839171409607,1.0140392780303955,0.3299381732940674,0.0033238178584724665,0.0,0.0,0.0,0.0,0.0,,0.32931849360466003,0.330300897359848,,0.3404255509376526,,0.32932597398757935,0.33032846450805664,,0.340345561504364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4.000000000000001e-06,4e-05,0.0,25.786725018475508,19.734493771114863,3.7695914603568412,3.7695914603568412,3.7695914603568412,0.0,0.0,0.3323609120136983,6.0726425583298145,0.1731420336542903,4.055506525812922,0.08145061699119774,0.00026707940206334397,0.0,0.6548737190865181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1493613719940186,49.52285385131836,49.421749114990234,49.518367767333984,49.61518478393555,1.0,0.005194512195885181,0.926699697971344,1.0117260217666626,0.32764148712158203,0.0045655942521989346,0.0,0.0,0.0,0.0,0.0,,0.3265132009983063,0.3287231922149658,,0.34480276703834534,,0.3265279233455658,0.32876238226890564,,0.34470969438552856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5e-06,5e-05,0.0,24.17557669974662,18.21350757495777,3.804523364917652,3.804523364917652,3.804523364917652,0.0,0.0,0.3323028409803236,5.672940640836148,0.17304933393323743,3.8436180320945947,0.07730932493467589,0.0002645605772330954,0.0,0.641618419337917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.161942958831787,49.18500900268555,49.037147521972656,49.22907257080078,49.3253173828125,1.0,0.00385775463655591,0.9759517312049866,1.0112265348434448,0.32502979040145874,0.005958447232842445,0.0,0.0,0.0,0.0,0.0,,0.32334092259407043,0.32682761549949646,,0.34989631175994873,,0.3233692944049835,0.32688623666763306,,0.34974443912506104,250.743649493207,371.0360005654059,0.6973418193766064,-99.06508292732659,250.74364905499925,325.69913475498896,392.45276677054943,430.847507023011,207.58758980887276,152.1942085443541,533.6777864539105,0.03732204091087384,0.25276324176855824,0.2828757560647628,0.30008188945229536,0.0,0.33927452541562814,0.2953762308300102,0.1705839847452424,1.3907622537057927,0.7363782932102159,0.7826939284013045,0.8313913011615551,0.23637829321021586,-0.01730607159869557,-0.11860869883844483,0.0,0.0,0.554945054945055,0.44505494505494503,1.0,2.3338550669806346,2.2756610064061134,2.2327095610754832,-8.000370025634766,0.00033528232597745955
6,6e-06,6e-05,0.05,25.09929100242821,19.089733226879222,3.769436810467694,3.769436810467694,3.769856633366765,0.0,0.0,0.3350606866784998,5.898516680743243,0.17294129809817751,4.011402027027027,0.08200819427902634,0.00024581869208329434,0.0,0.6453334705249684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1870474815368652,48.70284652709961,48.46584701538086,48.75066375732422,48.94146728515625,1.0,0.00440929876640439,0.9730558395385742,1.022400975227356,0.32809099555015564,0.003876230912283063,0.0,0.0,1.6558701992034912,1.1966031789779663,0.27735689696356763,,0.32708829641342163,0.3289019465446472,,0.34403207898139954,,0.32710498571395874,0.3289540410041809,,0.34394097328186035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7e-06,7e-05,0.1,25.111176361908782,19.10639747413429,3.7996273556271114,3.7996273556271114,3.8005787617451436,0.0,0.0,0.3330124004467114,5.7956864640519425,0.1728116499411093,3.946247822529561,0.08110766153077821,0.00023446984689783407,0.0,0.6479101438780088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.201408863067627,47.990447998046875,47.43569564819336,48.08868408203125,48.46584701538086,1.0,0.006515412125736475,0.9664466977119446,1.0362006425857544,0.3318476378917694,0.002513039158657193,0.0,0.0,1.5881903171539307,0.8889667987823486,0.44026431267041394,,0.33168143033981323,0.33146610856056213,,0.33685964345932007,,0.3316689133644104,0.3314780592918396,,0.3368530571460724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.000000000000001e-06,8e-05,0.15,25.98339018950591,19.902447674725508,3.7499006116712414,3.7499006116712414,3.7514198921822213,0.0,0.0,0.3369569778442383,6.112120344832137,0.17268990181587837,4.232717565588049,0.08560000883566367,0.00023486862915593224,0.0,0.6698814082790066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2334415912628174,46.73391342163086,45.976253509521484,46.79157257080078,47.343135833740234,1.0,0.013575364835560322,0.9507918357849121,1.0925796031951904,0.3417055308818817,0.008070055395364761,0.0,0.0,1.649558424949646,0.7648565769195557,0.5363264705565651,,0.3429642915725708,0.34219038486480713,,0.31479349732398987,,0.34288206696510315,0.3421367406845093,,0.3149811625480652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9e-06,9e-05,0.2,24.937409272065032,18.99024757179054,3.791706806904561,3.791706806904561,3.793332074139569,0.0,0.0,0.3338011664313239,5.670165190825591,0.1723884376319679,3.814063819679054,0.08020638130806587,0.00024220727484773946,0.0,0.6865695231669658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2591207027435303,45.255008697509766,44.04254913330078,45.35194778442383,46.24643325805664,1.0000001192092896,0.031175663694739342,0.8789622783660889,1.2129055261611938,0.34731441736221313,0.015784142538905144,0.0,0.0,1.4178576469421387,0.6079697012901306,0.5712054009079649,,0.34975364804267883,0.3463657796382904,,0.30383145809173584,,0.3496024012565613,0.3462766110897064,,0.3041210174560547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1e-05,0.0001,0.25,24.95124610694679,19.075253048458613,3.7543128761085303,3.7543128761085303,3.753799850876267,0.0,0.0,0.3325730143366633,5.637590562975085,0.17224501274727486,3.6812051309121623,0.07886115280357567,0.0002550385086923032,0.0,0.6987562437315245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3926799297332764,42.61621856689453,39.711490631103516,43.10641860961914,44.823577880859375,1.0,0.09011117368936539,0.8150924444198608,1.5914849042892456,0.3520689308643341,0.03950543329119682,0.0,0.0,1.2122881412506104,0.4857281446456909,0.5993294596245013,,0.35500282049179077,0.3525131642818451,,0.2924891412258148,,0.3544270396232605,0.3518151640892029,,0.29375773668289185,250.82667707086918,370.82061480083536,0.6994448549427926,-97.74765825795603,250.82667477168962,325.9938153641247,392.8873620762362,431.3745053386111,208.49070903233118,152.77907426227895,532.2286887790846,0.0360855305819134,0.24204322865264777,0.27444709972904513,0.2761158045428337,0.0,0.3236678331076346,0.2527849563198162,0.10773459647066864,1.3875442566383835,0.724817705470668,0.7725623832032538,0.8325272067714631,0.22481770547066804,-0.027437616796746278,-0.11747279322853688,0.0,0.0,0.554945054945055,0.44505494505494503,1.0,2.3362081001748094,2.2774568245961118,2.2343322186024634,-7.999854564666748,0.00033545514452271163
11,1e-05,0.0001,0.3,22.878035261824323,17.235180004222972,3.746272731471706,3.746272731471706,3.7397654765361064,0.0,0.0,0.3326546952531144,5.036758835251267,0.17056182912878087,3.1538013767551734,0.07918623331430796,0.0002881019200022156,0.0,0.7090213363235062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6184637546539307,38.9398193359375,32.2789192199707,40.25815200805664,43.529441833496094,1.0,0.18288332223892212,0.6406384706497192,2.772765636444092,0.352670282125473,0.07557403296232224,0.0,0.0,0.9344847202301025,0.37918758392333984,0.5942281604883055,,0.3549690842628479,0.3566356897354126,,0.2893776595592499,,0.3538721799850464,0.35536307096481323,,0.2907647490501404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
