epoch,lr_backbone,lr_main,solver_strength,train_total,train_count,train_flat_dm16,train_allocation,train_dm16,train_dm32,train_dm64,train_cell,train_region_nb,train_hurdle_bce,train_trunc_nb,train_kd_total,train_kd_spatial,train_kd_count,region_mu_mean,region_dispersion_mean,region_dispersion_p10,region_dispersion_p50,region_dispersion_p90,region_weight_mean,region_weight_std,region_weight_min,region_weight_max,solver_weight_mean,solver_weight_std,weight_clip_low_fraction,weight_clip_high_fraction,solver_energy_before,solver_energy_after,solver_energy_reduction,weight_mean_32,weight_mean_64,weight_mean_128,val_mae,val_rmse,val_nae,val_bias,val_game0,val_game1,val_game2,val_game3,val_mae_sparse,val_mae_moderate,val_mae_dense,pearson_rate_var_error,spearman_rate_var_error,spearman_weight_error,spearman_pred_weight_error,spearman_rate_var_error_32,spearman_rate_var_error_64,spearman_rate_var_error_128,mean_std_residual,coverage_50,coverage_80,coverage_95,calib_gap_50,calib_gap_80,calib_gap_95,dispersion_sat_low_fraction,dispersion_sat_high_fraction,solver_help_fraction,solver_harm_fraction,energy_monotonic_fraction,mae_reg_y0,mae_reg_y1,mae_reg_y2
1,2.0000000000000003e-06,2.0000000000000003e-06,0.0,24.239354597555625,18.772397273295635,3.741708181999825,3.741708181999825,3.741708181999825,0.0,0.0,0.251859612561561,6.111155619492402,0.17327205111851562,4.227259616594057,0.0,0.0,0.0,2.16148025925095,49.96630220155458,49.9067497253418,50.00431823730469,50.00431823730469,1.0,0.0031806756742298603,0.9814340472221375,1.0396356582641602,1.0,0.0031806756742298603,0.0,0.0,5.913216822856182,5.913216822856182,0.0,1.0000000064437453,1.000000004832809,0.9999999967781273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.000000000000001e-06,4.000000000000001e-06,0.0,24.83541828877217,19.37458427532299,3.737803691142314,3.737803691142314,3.737803691142314,0.0,0.0,0.25039022919293996,6.1396492816306445,0.17321367964551254,4.151811316206649,0.0,0.0,0.0,2.168507730638659,49.72358043773754,49.61518478393555,49.71218490600586,49.9067497253418,0.9999999403953552,0.0029643962625414133,0.974595308303833,1.036653995513916,0.9999999403953552,0.0029643962625414133,0.0,0.0,5.67521130072104,5.67521130072104,0.0,1.0000000032218728,1.0000000016109363,0.9999999871125093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6e-06,6e-06,0.0,24.625729122677363,19.169406452694453,3.7605038720208244,3.7605038720208244,3.7605038720208244,0.0,0.0,0.2513480842918963,6.009333243241182,0.17314234255133448,4.138006384308274,0.0,0.0,0.0,2.181278847359322,49.311147844469225,49.037147521972656,49.3253173828125,49.61518478393555,0.9999999403953552,0.003244779072701931,0.9613102674484253,1.030903935432434,0.9999999403953552,0.003244779072701931,0.0,0.0,5.445433255788442,5.445433255788442,0.0,1.0000000032218728,0.9999999983890636,0.9999999935562546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8.000000000000001e-06,8.000000000000001e-06,0.0,23.742804243757917,18.33624368100553,3.7255501038319356,3.7255501038319356,3.7255501038319356,0.0,0.0,0.25168949969716975,5.955612575685656,0.1731134290630753,4.096542293960984,0.0,0.0,0.0,2.205949763993959,48.569247271563555,47.99485397338867,48.65553665161133,49.037147521972656,1.0000001192092896,0.005281150806695223,0.9456914067268372,1.0418463945388794,1.0000001192092896,0.005281150806695223,0.0,0.0,5.302937456079431,5.302937456079431,0.0,1.0000000032218728,0.9999999967781273,0.9999999903343819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1e-05,1e-05,0.0,23.54012494473844,18.157712034277015,3.6995028676213444,3.6995028676213444,3.6995028676213444,0.0,0.0,0.25246089414970296,5.975616403528162,0.17288012963694496,4.073835082956262,0.0,0.0,0.0,2.2655368366756954,46.87514939179292,45.35194778442383,47.158565521240234,48.18269729614258,0.9999998211860657,0.018290208652615547,0.7899277806282043,1.078460931777954,0.9999998211860657,0.018290208652615547,0.0,0.0,4.946744403323612,4.946744403323612,0.0,1.0000000064437453,1.0,0.9999999967781273,281.28858944609925,432.74924747295876,0.5684629480028466,-257.27101635146926,281.28858938717644,329.0339621786926,372.2660686141584,396.9888181644783,99.89457130432129,134.90618018216864,719.3992181860882,0.03211944998140773,0.2965478533852878,-0.3601955008392433,-0.3601955008392433,0.4388275517217093,0.17622464095941023,-0.1221377335702437,1.3563381489160498,0.7283102723390212,0.7629071210150409,0.8326408249243027,0.22831027233902124,-0.037092878984959166,-0.11735917507569726,0.0,0.0,0.44505494505494503,0.554945054945055,1.0,2.3639658175326965,2.120908897984159,2.120483930949326
6,1e-05,1e-05,0.05,22.57020620397619,17.420571146784603,3.704173571354634,3.704173571354634,3.704173571354634,0.0,0.0,0.2512794656528009,5.14577553078935,0.17131295236381325,3.36354884908006,0.0,0.0,0.0,2.4319899855433285,43.405942865320156,39.3255729675293,44.30137252807617,46.42744064331055,1.0,0.06520382314920425,0.4208132028579712,1.1914280652999878,1.0,0.06520382314920425,0.0,0.0,4.298054488929543,1.7825233420810185,0.5852720465335545,1.0000000064437453,0.999999995167191,0.9999999967781273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9.999976323536296e-06,9.999976323536296e-06,0.1,23.857653463208997,18.889048834104795,3.6594071710431897,3.6594071710431897,3.6594071710431897,0.0,0.0,0.25274218779963414,4.666362201845324,0.16705198102706187,2.9603418111801147,0.0,0.0,0.0,2.678255338926573,39.59138024819864,29.91731834411621,41.78017044067383,45.17513656616211,1.000018835067749,0.15402550995349884,0.25,1.4273033142089844,1.000018835067749,0.15402550995349884,0.0006072874493927126,0.0,3.706977296519924,0.5101322120911366,0.8623859356867267,1.0000234713425507,1.0000038565816105,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9.999905294381213e-06,9.999905294381213e-06,0.15,22.600852038409258,17.848768852852487,3.6084856664812244,3.6084856664812244,3.6084856664812244,0.0,0.0,0.2517250047342197,4.050890432821737,0.16147428348257736,2.543409218659272,0.0,0.0,0.0,2.8148596222336226,38.01006554268502,22.538713455200195,41.53608322143555,45.88654327392578,1.0011223554611206,0.22805078327655792,0.25,1.60194730758667,1.0011223554611206,0.22805078327655792,0.014728088412298938,0.0,4.4646925797333585,0.28391913505824834,0.9364079093940205,1.0012120040687356,1.0009576114448342,1.0001208653321136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.999786913242843e-06,9.999786913242843e-06,0.2,18.778581773912585,14.204435541823104,3.5988169103055387,3.5988169103055387,3.5988169103055387,0.0,0.0,0.24929505949084824,3.3705866401259965,0.15458465951520042,2.2342984450829997,0.0,0.0,0.0,2.771555507505262,37.66116467037716,16.202348709106445,42.77096176147461,47.807735443115234,1.0043739080429077,0.29038336873054504,0.25,2.001677989959717,1.0043739080429077,0.29038336873054504,0.04003446766604661,0.0,7.492650611980541,0.38926087561491374,0.9480476408452175,1.0045826370651658,1.0040538987597905,1.0017507334013243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9.999621181301335e-06,9.999621181301335e-06,0.25,19.402928687430716,14.915858294512775,3.5879713329108984,3.5879713329108984,3.5879713329108984,0.0,0.0,0.24873857683426626,2.999895102268941,0.15076795743929372,2.218586290204847,0.0,0.0,0.0,2.531444278923241,36.8139723700446,12.32609748840332,42.77096176147461,48.75066375732422,1.006621241569519,0.32853853702545166,0.25,2.1915335655212402,1.006621241569519,0.32853853702545166,0.05369843527738265,0.0,10.83477698145686,0.38639263526813405,0.9643377398603198,1.0069279058559522,1.0060074264938768,1.0034282433020103,280.30962933550825,431.6448480621426,0.5673818532366619,-255.52384546300868,280.30962968632264,328.49420525768704,371.98326750679786,396.8615616283616,100.72509465898786,134.27025945796524,717.1829001385232,0.034383094711948316,0.3402440425635377,-0.33372447578516123,-0.33372447578516123,0.41648579434468397,0.19485320941045303,0.009337885599985525,1.3550922010588555,0.7283145581053484,0.7625642597088679,0.8326408249243027,0.2283145581053484,-0.03743574029113217,-0.11735917507569726,0.0,0.0,0.43956043956043955,0.5604395604395604,1.0,2.351529983701287,2.1195030382701328,2.1191399906362807
