epoch,lr,lr_backbone,lr_main,solver_strength,rmr_update_rule,solver_step0,eta0,train_total,train_count,train_flat_dm16,train_cell,train_global,train_region_head,train_region_map,train_deep,grad_norm_mean,grad_norm_max,clip_rate,residual_abs_mean,residual_abs_max,z_lt_minus10_frac,initial_pred_count_mean,initial_pred_count_std,solver_rel_step_mean,solver_delta_n_mean,solver_signed_delta_n_mean,solver_r_spatial_mean,val_MAE,val_RMSE,val_NAE,val_Bias
25,9.990034266657467e-05,9.990034266657468e-06,9.990034266657467e-05,1.0,latent,0.0,0.0,12.804366487445254,9.394898689154422,3.350824955737952,0.23224669694900513,9.394898689154422,0.002905316506230244,0.0,0.0,520.7117829756303,1955.2637939453125,0.36363636363636365,0.0,0.0,0.0,278.8194543087121,167.68513630839414,0.0,0.0,0.0,0.0,,,,
26,9.989013153244334e-05,9.989013153244333e-06,9.989013153244334e-05,1.0,latent,0.0,0.0,12.635957833492395,9.181175535375422,3.396669272220496,0.2304143946279179,9.181175535375422,0.002548047900552664,0.0,0.0,648.4271737300988,2158.906982421875,0.48484848484848486,0.0,0.0,0.0,265.1259941332268,163.00786558459055,0.0,0.0,0.0,0.0,,,,
27,9.987942304172738e-05,9.987942304172738e-06,9.987942304172738e-05,1.0,latent,0.0,0.0,11.655498331243342,8.228838804996375,3.36908567312992,0.2284713906772209,8.228838804996375,0.0022799470849956074,0.0,0.0,464.1406881159002,1424.0328369140625,0.3333333333333333,0.0,0.0,0.0,281.7623064445727,176.8277477743349,0.0,0.0,0.0,0.0,,,,
28,9.986821730118016e-05,9.986821730118016e-06,9.986821730118016e-05,1.0,latent,0.0,0.0,11.550492691271232,8.131602186145205,3.360974795890577,0.2296375993526343,8.131602186145205,0.002530892227889236,0.0,0.0,458.0553225892963,1339.31884765625,0.2727272727272727,0.0,0.0,0.0,272.52950125029594,176.7185195524521,0.0,0.0,0.0,0.0,,,,
29,9.98565144225121e-05,9.98565144225121e-06,9.98565144225121e-05,1.0,latent,0.0,0.0,11.431063565340908,8.038215218168316,3.335495392481486,0.22756192629987543,8.038215218168316,0.00231267234388118,0.0,0.0,545.3744455973307,1567.514404296875,0.45454545454545453,0.0,0.0,0.0,279.1843113754735,188.15836691303,0.0,0.0,0.0,0.0,178.81934229532877,264.170271727217,0.365513918494871,31.1920529683431
30,9.984431452238967e-05,9.984431452238968e-06,9.984431452238967e-05,1.0,latent,0.0,0.0,10.969865856748639,7.57296745704882,3.3398484966971655,0.22642869705503638,7.57296745704882,0.002212803477463736,0.0,0.0,441.68924204508465,1465.353271484375,0.3333333333333333,0.0,0.0,0.0,292.5392543908321,199.3001036780013,0.0,0.0,0.0,0.0,,,,
31,9.983161772243409e-05,9.983161772243409e-06,9.983161772243409e-05,1.0,latent,0.0,0.0,11.585195830374053,8.199032292221531,3.3289546171824136,0.22701475204843463,8.199032292221531,0.002276002492924983,0.0,0.0,472.6655583237157,1554.638427734375,0.36363636363636365,0.0,0.0,0.0,282.0744106408321,191.25045025169402,0.0,0.0,0.0,0.0,,,,
32,9.981842414922026e-05,9.981842414922026e-06,9.981842414922026e-05,1.0,latent,0.0,0.0,11.082219528429436,7.717116370345607,3.3081645026351465,0.2258693246227322,7.717116370345607,0.002357379117077499,0.0,0.0,481.30227614894056,1336.0303955078125,0.36363636363636365,0.0,0.0,0.0,289.0188603256688,197.69761704227867,0.0,0.0,0.0,0.0,,,,
33,9.98047339342754e-05,9.98047339342754e-06,9.98047339342754e-05,1.0,latent,0.0,0.0,11.363444270509662,7.972013805851792,3.3340809561989526,0.22753811063188495,7.972013805851792,0.002324424444161581,0.0,0.0,488.5462840687145,1689.952392578125,0.42424242424242425,0.0,0.0,0.0,283.7797231963186,201.43332582707643,0.0,0.0,0.0,0.0,,,,
34,9.979054721407777e-05,9.979054721407776e-06,9.979054721407777e-05,1.0,latent,0.0,0.0,11.000997080947414,7.604780312740441,3.339359037803881,0.2256249040365219,7.604780312740441,0.002257539793693771,0.0,0.0,389.80655207778466,868.4976196289062,0.24242424242424243,0.0,0.0,0.0,294.70599873860675,205.30423861128787,0.0,0.0,0.0,0.0,,,,
35,9.977586413005531e-05,9.97758641300553e-06,9.977586413005531e-05,1.0,latent,0.0,0.0,10.812518322106564,7.4534296844944805,3.3024656050132983,0.22458178075877103,7.4534296844944805,0.002387586723533318,0.0,0.0,496.686123009884,1158.7525634765625,0.3333333333333333,0.0,0.0,0.0,293.1731308445786,201.98967116892763,0.0,0.0,0.0,0.0,,,,
36,9.976068482858423e-05,9.976068482858423e-06,9.976068482858423e-05,1.0,latent,0.0,0.0,10.543929157835064,7.162110776612253,3.3248930338657265,0.2260237584511439,7.162110776612253,0.0020966841239538608,0.0,0.0,479.5852328213778,1488.795166015625,0.2727272727272727,0.0,0.0,0.0,277.99856983531606,196.76213744042568,0.0,0.0,0.0,0.0,,,,
37,9.974500946098758e-05,9.974500946098757e-06,9.974500946098758e-05,1.0,latent,0.0,0.0,11.123234026359789,7.721707965388442,3.345253713203199,0.22312606013182437,7.721707965388442,0.002454361269800839,0.0,0.0,464.2271973581025,1348.2882080078125,0.36363636363636365,0.0,0.0,0.0,297.58277754350144,228.13701473762748,0.0,0.0,0.0,0.0,,,,
38,9.972883818353364e-05,9.972883818353365e-06,9.972883818353364e-05,1.0,latent,0.0,0.0,10.253363753810074,6.88945958108613,3.307271220467307,0.22478152811527252,6.88945958108613,0.002187460932570199,0.0,0.0,444.9752664277048,1034.8162841796875,0.3333333333333333,0.0,0.0,0.0,286.4159023400509,203.9022597372059,0.0,0.0,0.0,0.0,,,,
39,9.971217115743451e-05,9.97121711574345e-06,9.971217115743451e-05,1.0,latent,0.0,0.0,10.890504042307535,7.51941949670965,3.3148185628833193,0.22316895786559943,7.51941949670965,0.002369010482322086,0.0,0.0,554.8188148267342,1440.0484619140625,0.48484848484848486,0.0,0.0,0.0,302.5212675152403,218.5248619731957,0.0,0.0,0.0,0.0,183.5011245727539,292.64096846197236,0.36370307394099144,48.18610382080078
40,9.96950085488444e-05,9.96950085488444e-06,9.96950085488444e-05,1.0,latent,0.0,0.0,10.745858510335287,7.366628906943581,3.322048555720936,0.22679761639147095,7.366628906943581,0.002408398290616319,0.0,0.0,624.0203080610795,2036.656982421875,0.5151515151515151,0.0,0.0,0.0,275.18072232333094,200.8084709558652,0.0,0.0,0.0,0.0,,,,
41,9.967735052885799e-05,9.967735052885798e-06,9.967735052885799e-05,1.0,latent,0.0,0.0,10.5257331385757,7.172166954387318,3.297038136106549,0.2244063543550896,7.172166954387318,0.0021318174725765307,0.0,0.0,514.0940093994141,1787.22607421875,0.36363636363636365,0.0,0.0,0.0,283.65239507501775,208.38880699523054,0.0,0.0,0.0,0.0,,,,
42,9.965919727350872e-05,9.965919727350872e-06,9.965919727350872e-05,1.0,latent,0.0,0.0,10.978472998647979,7.5784210869760225,3.3439192699663565,0.22279965019587314,7.5784210869760225,0.0021636793760328806,0.0,0.0,506.26002178770125,1135.3917236328125,0.45454545454545453,0.0,0.0,0.0,299.13445582534325,217.06120956305685,0.0,0.0,0.0,0.0,,,,
43,9.964054896376709e-05,9.964054896376708e-06,9.964054896376709e-05,1.0,latent,0.0,0.0,10.053920543555057,6.660063295653372,3.3375393694097344,0.22386894623438516,6.660063295653372,0.0017536029829925885,0.0,0.0,446.71372477213544,876.5857543945312,0.2727272727272727,0.0,0.0,0.0,274.68132573908025,198.9457140900618,0.0,0.0,0.0,0.0,,,,
44,9.96214057855388e-05,9.962140578553881e-06,9.96214057855388e-05,1.0,latent,0.0,0.0,11.014795274445504,7.647264393893155,3.310920932076194,0.22459770468148318,7.647264393893155,0.0023031519764723876,0.0,0.0,589.2961906664299,1117.9732666015625,0.6060606060606061,0.0,0.0,0.0,283.71404751864344,199.5690883163579,0.0,0.0,0.0,0.0,,,,
45,9.960176792966289e-05,9.96017679296629e-06,9.960176792966289e-05,1.0,latent,0.0,0.0,10.520442818150375,7.150030714092833,3.313701225049568,0.22487429145610693,7.150030714092833,0.002461190522422619,0.0,0.0,576.3013657078599,1432.53466796875,0.45454545454545453,0.0,0.0,0.0,287.69593718557644,220.73026670315215,0.0,0.0,0.0,0.0,,,,
46,9.958163559190991e-05,9.95816355919099e-06,9.958163559190991e-05,1.0,latent,0.0,0.0,10.733297781510787,7.323809406974099,3.353183768012307,0.2234189212322235,7.323809406974099,0.002249046055966932,0.0,0.0,482.02434794108075,1159.347900390625,0.36363636363636365,0.0,0.0,0.0,296.169150612571,221.649861109755,0.0,0.0,0.0,0.0,,,,
47,9.956100897297985e-05,9.956100897297986e-06,9.956100897297985e-05,1.0,latent,0.0,0.0,10.47124010143858,7.09601895014445,3.319214965357925,0.22252501637646646,7.09601895014445,0.001874466800610676,0.0,0.0,556.4515949596058,1670.29296875,0.36363636363636365,0.0,0.0,0.0,283.10491758404356,217.68306103617797,0.0,0.0,0.0,0.0,,,,
48,9.953988827850027e-05,9.953988827850028e-06,9.953988827850027e-05,1.0,latent,0.0,0.0,10.602167649702592,7.2375751553159775,3.3076903386549517,0.22582032870162616,7.2375751553159775,0.0022358219033445825,0.0,0.0,608.4085550019236,4352.09033203125,0.5151515151515151,0.0,0.0,0.0,272.8564846154415,205.28883425547045,0.0,0.0,0.0,0.0,,,,
49,9.951827371902416e-05,9.951827371902417e-06,9.951827371902416e-05,1.0,latent,0.0,0.0,10.503106146147758,7.135079152656324,3.31178397843332,0.22323975960413614,7.135079152656324,0.0021655711744008868,0.0,0.0,500.7188447894472,1942.4384765625,0.3333333333333333,0.0,0.0,0.0,299.2632261334044,230.93646755693186,0.0,0.0,0.0,0.0,191.18437906901042,306.9463484323429,0.3582479753481637,38.5098388671875
50,9.949616551002787e-05,9.949616551002787e-06,9.949616551002787e-05,1.0,latent,0.0,0.0,10.639559138904918,7.229016983147823,3.354519020427357,0.22260774355946164,7.229016983147823,0.001855894221190476,0.0,0.0,529.5990693063447,1820.8115234375,0.45454545454545453,0.0,0.0,0.0,282.0520292339903,214.62424686174936,0.0,0.0,0.0,0.0,,,,
51,9.947356387190894e-05,9.947356387190893e-06,9.947356387190894e-05,1.0,latent,0.0,0.0,10.128108515883937,6.7581228920907686,3.3140278079292993,0.2222164020393834,6.7581228920907686,0.0020182031880584404,0.0,0.0,468.7718473492247,1185.258544921875,0.36363636363636365,0.0,0.0,0.0,290.5380507960464,217.9757598397174,0.0,0.0,0.0,0.0,,,,
52,9.945046902998396e-05,9.945046902998396e-06,9.945046902998396e-05,1.0,latent,0.0,0.0,9.923616264805649,6.589535727645412,3.278052994699189,0.22251690156532056,6.589535727645412,0.0019913977435366674,0.0,0.0,491.16583760579425,978.1480102539062,0.3939393939393939,0.0,0.0,0.0,282.39774669300425,221.55501252858073,0.0,0.0,0.0,0.0,,,,
53,9.942688121448629e-05,9.942688121448629e-06,9.942688121448629e-05,1.0,latent,0.0,0.0,10.015471487334281,6.6538926326867305,3.305691690155954,0.22183484742135712,6.6538926326867305,0.002141943746458062,0.0,0.0,451.703364054362,955.1952514648438,0.3333333333333333,0.0,0.0,0.0,296.04749783602625,229.22971102602182,0.0,0.0,0.0,0.0,,,,
54,9.940280066056371e-05,9.940280066056372e-06,9.940280066056371e-05,1.0,latent,0.0,0.0,10.60964468753699,7.234530651208126,3.318987275614883,0.22292569686066022,7.234530651208126,0.0019766370250815244,0.0,0.0,532.4231206720525,3301.088134765625,0.3333333333333333,0.0,0.0,0.0,282.50490500710225,207.66227100377017,0.0,0.0,0.0,0.0,,,,
55,9.93782276082762e-05,9.93782276082762e-06,9.93782276082762e-05,1.0,latent,0.0,0.0,10.944428559505578,7.5895210179415615,3.298864393523245,0.22238909791816364,7.5895210179415615,0.0022291120540378897,0.0,0.0,827.7593430027817,2554.3974609375,0.6666666666666666,0.0,0.0,0.0,293.1393931995739,231.0257038046013,0.0,0.0,0.0,0.0,,,,
56,9.93531623025934e-05,9.93531623025934e-06,9.93531623025934e-05,1.0,latent,0.0,0.0,10.123439702120693,6.752474192417029,3.314761262951475,0.22306591362664194,6.752474192417029,0.0021885571168792067,0.0,0.0,490.64410862778175,1145.2049560546875,0.3333333333333333,0.0,0.0,0.0,290.7549202658913,218.11714406119032,0.0,0.0,0.0,0.0,,,,
57,9.932760499339229e-05,9.932760499339229e-06,9.932760499339229e-05,1.0,latent,0.0,0.0,10.222364454558402,6.879791592106675,3.2867277318781074,0.22174092359615094,6.879791592106675,0.002049952821283968,0.0,0.0,529.3884268095999,1946.2738037109375,0.36363636363636365,0.0,0.0,0.0,288.40260777328956,219.29351495592655,0.0,0.0,0.0,0.0,,,,
58,9.930155593545464e-05,9.930155593545463e-06,9.930155593545464e-05,1.0,latent,0.0,0.0,10.26953226147276,6.924740834669634,3.288646510153106,0.22280865907669067,6.924740834669634,0.0022143959332342174,0.0,0.0,536.8943980823864,2361.2685546875,0.36363636363636365,0.0,0.0,0.0,284.83191657788825,218.5745263506254,0.0,0.0,0.0,0.0,,,,
59,9.927501538846448e-05,9.927501538846449e-06,9.927501538846448e-05,1.0,latent,0.0,0.0,10.349370638529459,7.018165862921513,3.2749638990922407,0.22308971213571954,7.018165862921513,0.002342835121618753,0.0,0.0,636.8374749385949,3616.999267578125,0.5151515151515151,0.0,0.0,0.0,290.6268541740649,232.2722471757576,0.0,0.0,0.0,0.0,170.15411326090495,269.94237745424317,0.34311331146430757,69.82922821044922
60,9.924798361700553e-05,9.924798361700554e-06,9.924798361700553e-05,1.0,latent,0.0,0.0,10.889668060071541,7.525055740818833,3.308599717689283,0.2222023168296525,7.525055740818833,0.002309781668538397,0.0,0.0,638.889003869259,5231.77294921875,0.42424242424242425,0.0,0.0,0.0,288.84810106682056,217.24090199734974,0.0,0.0,0.0,0.0,,,,
61,9.922046089055851e-05,9.922046089055851e-06,9.922046089055851e-05,1.0,latent,0.0,0.0,10.120952663999615,6.773922154397676,3.291163112177993,0.2216730664173762,6.773922154397676,0.0022456702479923315,0.0,0.0,553.0696910511364,1421.1514892578125,0.3939393939393939,0.0,0.0,0.0,299.8609540534742,242.98371750936428,0.0,0.0,0.0,0.0,,,,
62,9.919244748349852e-05,9.919244748349852e-06,9.919244748349852e-05,1.0,latent,0.0,0.0,10.6884052103216,7.329353375868364,3.3030905073339287,0.2221249770937544,7.329353375868364,0.0021502558427693493,0.0,0.0,783.6117909749349,3828.610107421875,0.6060606060606061,0.0,0.0,0.0,289.4868945497455,223.32493785903083,0.0,0.0,0.0,0.0,,,,
63,9.916394367509225e-05,9.916394367509226e-06,9.916394367509225e-05,1.0,latent,0.0,0.0,10.374012715888746,7.021818030964244,3.2961486180623374,0.22236733093406214,7.021818030964244,0.002270596826830032,0.0,0.0,617.2140017422763,2470.2734375,0.45454545454545453,0.0,0.0,0.0,279.96249297170925,214.4370648421552,0.0,0.0,0.0,0.0,,,,
64,9.913494974949524e-05,9.913494974949525e-06,9.913494974949524e-05,1.0,latent,0.0,0.0,9.924898320978338,6.576596274520412,3.292457746736931,0.22171934084458786,6.576596274520412,0.002072284098672257,0.0,0.0,600.6206877737334,2247.76953125,0.48484848484848486,0.0,0.0,0.0,293.5926499800249,230.19515031194388,0.0,0.0,0.0,0.0,,,,
65,9.910546599574902e-05,9.910546599574903e-06,9.910546599574902e-05,1.0,latent,0.0,0.0,10.60034399321585,7.288648634245901,3.256004145651153,0.2208387634970925,7.288648634245901,0.0024077359721008124,0.0,0.0,658.9927997011127,2772.809814453125,0.48484848484848486,0.0,0.0,0.0,291.8109066125118,229.36540885895795,0.0,0.0,0.0,0.0,,,,
66,9.907549270777823e-05,9.907549270777823e-06,9.907549270777823e-05,1.0,latent,0.0,0.0,10.055195779511422,6.716987306421453,3.281877611622666,0.22380652662479517,6.716987306421453,0.0018957940893332388,0.0,0.0,575.9786247484611,2982.472900390625,0.48484848484848486,0.0,0.0,0.0,269.8843698212595,207.11491503366273,0.0,0.0,0.0,0.0,,,,
67,9.904503018438769e-05,9.904503018438769e-06,9.904503018438769e-05,1.0,latent,0.0,0.0,9.848429390878389,6.535038182229707,3.2576096997116553,0.2215187012246161,6.535038182229707,0.002008601769127629,0.0,0.0,529.1471206202651,1585.3931884765625,0.36363636363636365,0.0,0.0,0.0,293.26450740929806,225.7119768577026,0.0,0.0,0.0,0.0,,,,
68,9.901407872925942e-05,9.901407872925944e-06,9.901407872925942e-05,1.0,latent,0.0,0.0,10.041769027709961,6.719831712318189,3.2662570982268364,0.22084407463218225,6.719831712318189,0.0023462669359463634,0.0,0.0,469.4510928067294,1408.24658203125,0.3333333333333333,0.0,0.0,0.0,304.7183398622455,239.92405861196886,0.0,0.0,0.0,0.0,,,,
69,9.898263865094968e-05,9.898263865094968e-06,9.898263865094968e-05,1.0,latent,0.0,0.0,9.380510619192412,6.03790232629487,3.2868851242643413,0.22129455073313278,6.03790232629487,0.0019972386053819773,0.0,0.0,464.6251188335997,981.6774291992188,0.30303030303030304,0.0,0.0,0.0,284.6378243186257,226.71872334767943,0.0,0.0,0.0,0.0,170.1134989420573,282.75631594599633,0.30374419768947275,-15.566615804036458
70,9.895071026288574e-05,9.895071026288574e-06,9.895071026288574e-05,1.0,latent,0.0,0.0,9.911960674054695,6.589567184448242,3.2668455586288916,0.2205942553101164,6.589567184448242,0.0019975110489846857,0.0,0.0,543.6118635697799,1392.77685546875,0.45454545454545453,0.0,0.0,0.0,282.73010300145006,232.6259669304185,0.0,0.0,0.0,0.0,,,,
71,9.89182938833629e-05,9.89182938833629e-06,9.89182938833629e-05,1.0,latent,0.0,0.0,9.861352689338453,6.5176982590646455,3.2883181138472124,0.21970777800588898,6.5176982590646455,0.0020476327838630163,0.0,0.0,537.1387097907789,1370.69677734375,0.3939393939393939,0.0,0.0,0.0,301.86952718098956,240.62076325738695,0.0,0.0,0.0,0.0,,,,
72,9.888538983554128e-05,9.888538983554127e-06,9.888538983554128e-05,1.0,latent,0.0,0.0,9.68011474609375,6.343827363216516,3.2806366645928584,0.22104305119225473,6.343827363216516,0.0019498987239785492,0.0,0.0,463.48448782256156,1188.4873046875,0.2727272727272727,0.0,0.0,0.0,293.6355502966679,236.92054539085203,0.0,0.0,0.0,0.0,,,,
73,9.885199844744253e-05,9.885199844744253e-06,9.885199844744253e-05,1.0,latent,0.0,0.0,9.69268089352232,6.317065383448745,3.3198757532871133,0.22142088187463355,6.317065383448745,0.0019222752625038001,0.0,0.0,547.4982794559363,1952.412353515625,0.36363636363636365,0.0,0.0,0.0,279.21576251405656,232.72593651475,0.0,0.0,0.0,0.0,,,,
