epoch,lr_backbone,lr_main,solver_strength,train_total,train_count,train_flat_dm16,train_allocation,train_dm16,train_dm32,train_dm64,train_cell,train_region_nb,train_hurdle_bce,train_trunc_nb,region_mu_mean,region_dispersion_mean,region_dispersion_p10,region_dispersion_p50,region_dispersion_p90,region_weight_mean,region_weight_std,region_weight_min,region_weight_max,solver_weight_mean,solver_weight_std,weight_clip_low_fraction,weight_clip_high_fraction,solver_energy_before,solver_energy_after,solver_energy_reduction,weight_mean_32,weight_mean_64,weight_mean_128,val_mae,val_rmse,val_nae,val_bias,val_game0,val_game1,val_game2,val_game3,val_mae_sparse,val_mae_moderate,val_mae_dense,pearson_rate_var_error,spearman_rate_var_error,spearman_weight_error,spearman_pred_weight_error,spearman_rate_var_error_32,spearman_rate_var_error_64,spearman_rate_var_error_128,mean_std_residual,coverage_50,coverage_80,coverage_95,calib_gap_50,calib_gap_80,calib_gap_95,dispersion_sat_low_fraction,dispersion_sat_high_fraction,solver_help_fraction,solver_harm_fraction,energy_monotonic_fraction,mae_reg_y0,mae_reg_y1,mae_reg_y2
1,2.0000000000000003e-06,2e-05,0.0,24.56226410736909,19.065672874450684,3.7799612187050484,3.7799612187050484,3.7799612187050484,0.0,0.0,0.24683551329213219,5.974899105123572,0.17327870388288755,4.0795775426400676,2.1783711588060535,49.96166909707559,49.9067497253418,50.00431823730469,50.00431823730469,0.9999999805018004,0.0022091327562161786,0.9637269973754883,1.0124303102493286,0.9999999805018004,0.0022091327562161786,0.0,0.0,5.406008204898319,5.406008204898319,0.0,1.0000000032218728,0.9999999822797002,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.000000000000001e-06,4e-05,0.0,22.966022568780023,17.5578030122293,3.7457508911957613,3.7457508911957613,3.7457508911957613,0.0,0.0,0.24595652319289543,5.790435642809482,0.17324865669817538,3.9091751768782332,2.1855369258571313,49.73287819527291,49.61518478393555,49.71218490600586,49.9067497253418,0.9999999576726475,0.002652960830221036,0.9608820676803589,1.0126469135284424,0.9999999576726475,0.002652960830221036,0.0,0.0,5.4177630140974715,5.4177630140974715,0.0,0.9999999903343819,0.999999995167191,0.9999999967781273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6e-06,6e-05,0.0,24.074961713842445,18.616814072067672,3.7443460193840234,3.7443460193840234,3.7443460193840234,0.0,0.0,0.24727008834078507,5.980364155124974,0.17320645338780172,4.039491237820806,2.202844864613301,49.35178045324377,49.037147521972656,49.421749114990234,49.61518478393555,0.9999999652528531,0.0037785332531274397,0.9511389136314392,1.0156795978546143,0.9999999652528531,0.0037785332531274397,0.0,0.0,5.372857068036054,5.372857068036054,0.0,1.0,0.9999999919453183,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8.000000000000001e-06,8e-05,0.0,24.301420443766826,18.872615672446585,3.7509616130107157,3.7509616130107157,3.7509616130107157,0.0,0.0,0.24605650152709033,5.864042920035285,0.1731629826732584,3.9157185876691663,2.229915090509363,48.601388467324746,48.08868408203125,48.65553665161133,49.037147521972656,0.9999999573964404,0.006156976260430686,0.9224528670310974,1.0225472450256348,0.9999999573964404,0.006156976260430686,0.0,0.0,5.299199774458602,5.299199774458602,0.0,0.9999999919453183,0.9999999855015729,0.9999999935562546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1e-05,0.0001,0.0,23.45222382932096,18.04073550250079,3.733421080821269,3.733421080821269,3.733421080821269,0.0,0.0,0.2468477427153974,5.867831088401176,0.17313862209384506,3.9084747610865413,2.277677516679506,46.974140992035736,45.7970085144043,47.06654739379883,47.99485397338867,0.9999999552518406,0.011743416020894407,0.868651270866394,1.0446524620056152,0.9999999552518406,0.011743416020894407,0.0,0.0,5.185582599124393,5.185582599124393,0.0,0.999999995167191,0.9999999887234455,0.9999999967781273,254.84261787330712,391.7671712355702,0.6019498734727781,-173.2715910607642,254.84261680434324,319.36772539571,377.1385637321594,409.4771829027119,155.2268567766462,129.7946400605431,620.679562775985,0.03253612691016206,0.33428289027313074,-0.27531026391923213,-0.27531026391923213,0.3785635577254279,0.17389715554926896,0.04833789603920442,1.357519405801907,0.7282824148578947,0.7615956765189291,0.8326408249243027,0.2282824148578947,-0.03840432348107092,-0.11735917507569726,0.0,0.0,0.4725274725274725,0.5274725274725275,1.0,2.3388687463907094,2.1181488082959103,2.118221625849441
6,1e-05,0.0001,0.05,23.693182120452057,18.3003271463755,3.7251487615946175,3.7251487615946175,3.7251487615946175,0.0,0.0,0.24690082628984708,5.850069290882832,0.1731083296440743,3.840346097946167,2.3945549436517664,43.40507290814374,40.49473190307617,43.69981002807617,45.88654327392578,0.9999999557338172,0.026360383732020966,0.5902474522590637,1.1022489070892334,0.9999999557338172,0.026360383732020966,0.0,0.0,5.091432854935929,3.3799615937310294,0.33614727130216415,0.9999999983890636,0.9999999919453183,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9.999975077406627e-06,9.999975077406626e-05,0.1,23.677893561285895,18.333508865253346,3.7408373420302934,3.7408373420302934,3.7408373420302934,0.0,0.0,0.24680425911336332,5.658351505124891,0.1730889730356835,3.5824909274642533,2.6055621907517716,37.08437110282279,31.846817016601562,37.524723052978516,41.78017044067383,0.9999999611532809,0.05497284830700985,0.5335206985473633,1.2086718082427979,0.9999999611532809,0.05497284830700985,0.0,0.0,4.850762328586063,2.1057334203977844,0.565896393647557,1.0,0.9999999919453183,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9.999900309874961e-06,9.999900309874961e-05,0.15,24.501904307184994,19.249709902582943,3.7326040976756327,3.7326040976756327,3.7326040976756327,0.0,0.0,0.2463679196866783,5.426951788567208,0.17247366784392176,3.208656658997407,3.0066113343109957,27.930154078715557,19.658615112304688,28.32514762878418,35.59715270996094,1.0000287630256632,0.12705603267983165,0.25,1.4063643217086792,1.0000287630256632,0.12705603267983165,0.00041853594485173433,0.0,4.113498707075377,1.2456849459055308,0.6971714264154492,1.0000370177062783,0.9999999919453183,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.999775698150361e-06,9.999775698150361e-05,0.2,22.777786203332848,17.72146969872552,3.7291437677434973,3.7291437677434973,3.7291437677434973,0.0,0.0,0.24551773111562472,4.7373174461158545,0.17029777571961685,2.6724056327665173,3.3024468744123303,20.618002917315508,11.027483940124512,20.763633728027344,29.800682067871094,1.0010569581328446,0.2152833932903323,0.25,1.4962300062179565,1.0010569581328446,0.2152833932903323,0.011092570303096618,0.0,3.9469176627494194,0.9914988359889468,0.7487916088682048,1.0012983438130971,1.0002564240146328,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9.999601243475088e-06,9.999601243475088e-05,0.25,23.261701068362676,18.27260177199905,3.7547133291089856,3.7547133291089856,3.7547133291089856,0.0,0.0,0.2454207793280885,4.3453661235603125,0.1678240963736096,2.5361025204529635,3.1991107399399215,16.80756594683673,6.131728172302246,16.782093048095703,26.97530746459961,1.0046403172199183,0.26545200894775267,0.25,1.612733006477356,1.0046403172199183,0.26545200894775267,0.03588740562424773,0.0,4.900082652633254,0.8747417169648248,0.8214842934343675,1.005317733094499,1.0027554872873667,1.000010870598458,254.13489973676073,390.34794932043667,0.6050810481994844,-169.60919689346144,254.13489946312333,319.3869375161898,377.70450303582373,410.3489880040096,157.56662123543876,130.21006443703823,616.3584150231403,0.03367449470575924,0.3342487485741353,-0.2534474765013565,-0.2534474765013565,0.3732330867757157,0.10675993998459733,-0.05004752183098873,1.3583049829904588,0.7283959876655645,0.7619663953062287,0.8327501119656453,0.22839598766556446,-0.03803360469377137,-0.11724988803435465,0.0,0.0,0.4725274725274725,0.5274725274725275,1.0,2.3560091941566257,2.120106869673991,2.1199892932897084
11,9.999376947588288e-06,9.999376947588288e-05,0.3,21.398096265019596,16.591753714793438,3.688029063714517,3.688029063714517,3.688029063714517,0.0,0.0,0.2443060927294396,3.8566919790731893,0.16253236822179845,2.371387420473872,3.0908838607169487,13.31949991793246,3.0295026302337646,12.968196868896484,23.20879364013672,1.0106995731235913,0.3093612638885934,0.25,1.8300116062164307,1.0106995731235913,0.3093612638885934,0.0678684757632126,0.0,6.202771998740531,0.8567001078579877,0.8618843142981977,1.0115877744313833,1.0090717721629787,1.0007558352238424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
