epoch,lr_backbone,lr_main,solver_strength,train_total,train_count,train_flat_dm16,train_allocation,train_dm16,train_dm32,train_dm64,train_cell,train_region_nb,train_hurdle_bce,train_trunc_nb,train_curvature,train_hard_bg,train_fg_bce,train_scale_align,train_spectral,train_spectral_dc,train_spectral_ac,train_cell_carrier,train_cell_fine,train_kd_total,train_kd_spatial,train_kd_count,region_mu_mean,region_dispersion_mean,region_dispersion_p10,region_dispersion_p50,region_dispersion_p90,region_weight_mean,region_weight_std,region_weight_min,region_weight_max,solver_weight_mean,solver_weight_std,weight_clip_low_fraction,weight_clip_high_fraction,solver_energy_before,solver_energy_after,solver_energy_reduction,weight_mean_16,weight_mean_32,weight_mean_64,weight_mean_64_32,weight_mean_128,scale_pi_16,scale_pi_32,scale_pi_64,scale_pi_64_32,scale_pi_128,val_mae,val_rmse,val_nae,val_bias,val_game0,val_game1,val_game2,val_game3,val_mae_sparse,val_mae_moderate,val_mae_dense,pearson_rate_var_error,spearman_rate_var_error,spearman_weight_error,spearman_pred_weight_error,spearman_rate_var_error_16,spearman_rate_var_error_32,spearman_rate_var_error_64,spearman_rate_var_error_128,mean_std_residual,coverage_50,coverage_80,coverage_95,calib_gap_50,calib_gap_80,calib_gap_95,dispersion_sat_low_fraction,dispersion_sat_high_fraction,solver_help_fraction,solver_harm_fraction,energy_monotonic_fraction,mae_reg_y0,mae_reg_y1,mae_reg_y2,curvature_alpha,effective_curvature
1,1.0000000000000002e-06,1e-05,0.0,24.630775245460303,17.71710370038007,3.747616329708615,3.747616329708615,3.747616329708615,0.0,0.0,0.013920872598081021,5.753161868533573,0.17327633419552366,3.9287744470544763,0.0558190732388883,0.0002766915571850699,0.0,0.6406769623627534,11.453929179423564,1.27219380559148,11.453929179423564,0.0,0.0,0.0,0.0,0.0,2.127530813217163,49.99114227294922,49.9067497253418,50.00431823730469,50.00431823730469,0.9999998807907104,0.007872669026255608,0.940153956413269,1.0146080255508423,0.33275681734085083,0.002739362884312868,0.0,0.0,0.0,0.0,0.0,,0.332685261964798,0.3326461613178253,,0.3346693813800812,,0.3326820135116577,0.33264318108558655,,0.33467477560043335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2.0000000000000003e-06,2e-05,0.0,25.348723540434968,18.43864647117821,3.807963603251689,3.807963603251689,3.807963603251689,0.0,0.0,0.013522231901014174,5.666715467298353,0.17324563619252797,3.8200629981788428,0.05689530759244352,0.00027413565564799955,0.0,0.6330515887286212,11.205310718433276,1.322360373832084,11.205310718433276,0.0,0.0,0.0,0.0,0.0,2.131476402282715,49.89738464355469,49.9067497253418,49.9067497253418,49.9067497253418,1.0,0.006418601609766483,0.9542398452758789,1.017991304397583,0.3316965699195862,0.0025561435613781214,0.0,0.0,0.0,0.0,0.0,,0.33151862025260925,0.3312499523162842,,0.3372374176979065,,0.33151936531066895,0.33125537633895874,,0.3372252583503723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3e-06,3e-05,0.0,26.567534575591218,19.556285961254222,3.786197146853885,3.786197146853885,3.786197146853885,0.0,0.0,0.013648073415498476,6.014568431957348,0.17319051639453784,4.065930753140836,0.05661483068723936,0.00027189907189962024,0.0,0.6320483233477618,11.24856237463049,1.3951815012339,11.24856237463049,0.0,0.0,0.0,0.0,0.0,2.1394786834716797,49.67206573486328,49.61518478393555,49.71218490600586,49.71218490600586,1.0,0.005724460352212191,0.9570742249488831,1.013407588005066,0.33012309670448303,0.003153401194140315,0.0,0.0,0.0,0.0,0.0,,0.3298274576663971,0.3289715051651001,,0.34120869636535645,,0.32983097434043884,0.3289860785007477,,0.3411829471588135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4.000000000000001e-06,4e-05,0.0,26.02240815033784,19.023699786211992,3.771382512273015,3.771382512273015,3.771382512273015,0.0,0.0,0.013878168286503973,5.926215919288429,0.17311998315759608,4.125160835884713,0.057236014185725034,0.00026788343549580187,0.0,0.6296343416781038,11.32661231788429,1.362395209235114,11.32661231788429,0.0,0.0,0.0,0.0,0.0,2.1501972675323486,49.488433837890625,49.421749114990234,49.518367767333984,49.61518478393555,0.9999998807907104,0.004165157675743103,0.9716631174087524,1.013977289199829,0.3280673623085022,0.004127678461372852,0.0,0.0,0.0,0.0,0.0,,0.327549546957016,0.3263445496559143,,0.3461340367794037,,0.32755956053733826,0.32637590169906616,,0.3460645377635956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5e-06,5e-05,0.0,25.88974411423142,18.90843406883446,3.749270877322635,3.749270877322635,3.749270877322635,0.0,0.0,0.013979024178272969,5.956398628853463,0.17303691039214264,4.040135976430532,0.05535656052666742,0.00026515053232779374,0.0,0.6263082865122203,11.49405319626267,1.3473839630951752,11.49405319626267,0.0,0.0,0.0,0.0,0.0,2.163835048675537,49.147247314453125,48.94146728515625,49.133018493652344,49.3253173828125,1.0,0.0040903775952756405,0.9573026299476624,1.0119833946228027,0.3246558904647827,0.006193674169480801,0.0,0.0,0.0,0.0,0.0,,0.323471337556839,0.32353606820106506,,0.35302990674972534,,0.3234841823577881,0.32356494665145874,,0.3529508709907532,250.54543954199488,372.83944941488323,0.68275456112697,-108.75881199260334,250.5454401441512,324.07900274108124,389.95311810512436,427.78931552300963,200.62373624529158,148.21898411595544,545.1011933036473,0.037364693924052485,0.2532576743397254,0.28258250476403396,0.2998656561502283,0.0,0.34089323625738954,0.29419578957200204,0.18004311676191906,1.3906515385069247,0.7363966142684402,0.7827855336924261,0.8315745117437984,0.23639661426844016,-0.01721446630757395,-0.11842548825620158,0.0,0.0,0.5494505494505495,0.45054945054945056,1.0,2.3339616702153134,2.2757411854607716,2.2327880292803375,-8.000271797180176,0.0003353152424097061
6,6e-06,6e-05,0.05,25.314525707347972,18.39717720650338,3.761554614917652,3.761554614917652,3.761554614917652,0.0,0.0,0.013655593266358247,5.714807458826013,0.17287322637197133,4.003769745697847,0.05544172750936972,0.00024997206354463423,0.0,0.6198945432095915,11.292096937024915,1.2636284699311127,11.292096937024915,0.0,0.0,0.0,0.0,0.0,2.19455623626709,48.573036193847656,48.27689743041992,48.65553665161133,48.845970153808594,0.9999998807907104,0.004865272901952267,0.9731348752975464,1.029171347618103,0.32942646741867065,0.007461324334144592,0.0,0.0,1.6772079467773438,1.2001633644104004,0.28442780949348373,,0.3312409222126007,0.31676074862480164,,0.3519997000694275,,0.3312285542488098,0.3168230652809143,,0.3519483804702759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7e-06,7e-05,0.1,27.10464065139358,20.11214302681588,3.77926305822424,3.77926305822424,3.77926305822424,0.0,0.0,0.013690616633440997,5.9838454787795605,0.17268972139100772,4.012147233292863,0.05738845387020627,0.00023867036341815382,0.0,0.6248321017703494,11.299509409311655,1.366499307993296,11.299509409311655,0.0,0.0,0.0,0.0,0.0,2.2146787643432617,47.839698791503906,47.343135833740234,47.90120315551758,48.27689743041992,1.0,0.007258594036102295,0.9674268364906311,1.0441296100616455,0.33333754539489746,0.010858512483537197,0.0,0.0,1.5772156715393066,0.8686702251434326,0.44923814744013973,,0.33739322423934937,0.3123132288455963,,0.35033735632896423,,0.3373454213142395,0.312391459941864,,0.3502631187438965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.000000000000001e-06,8e-05,0.15,27.044410499366553,20.04940383498733,3.7853781210409627,3.7853781210409627,3.7853781210409627,0.0,0.0,0.013640635722392314,5.934575673696157,0.17252871796891495,4.07286277977196,0.05576652449530524,0.00023264480704391326,0.0,0.6372611587112015,11.24290590028505,1.3250224139239337,11.24290590028505,0.0,0.0,0.0,0.0,0.0,2.2590646743774414,46.67046356201172,45.88654327392578,46.70027160644531,47.343135833740234,1.0,0.014589190483093262,0.9366064667701721,1.1202906370162964,0.3466041684150696,0.023123856633901596,0.0,0.0,1.4908534288406372,0.6801567673683167,0.5437802575285748,,0.3572588562965393,0.3024619221687317,,0.3403359651565552,,0.35713285207748413,0.3025377690792084,,0.3403294086456299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9e-06,9e-05,0.2,25.6942419103674,18.82289577174831,3.758447183145059,3.758447183145059,3.758447183145059,0.0,0.0,0.013744146437258334,5.6703169539168075,0.17255062670321078,3.8134782120988175,0.0567942696648675,0.00023766863789107347,0.0,0.6630019626101932,11.30432046426309,1.2652572425636086,11.30432046426309,0.0,0.0,0.0,0.0,0.0,2.3594279289245605,44.79988479614258,43.27513122558594,44.99901580810547,46.066139221191406,1.0,0.037084490060806274,0.8983922004699707,1.257225751876831,0.3609500229358673,0.041496261954307556,0.0,0.0,1.2874784469604492,0.5276128053665161,0.5901967861193065,,0.37857353687286377,0.2926892638206482,,0.3287568688392639,,0.37790411710739136,0.29313093423843384,,0.3289649486541748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1e-05,0.0001,0.25,25.68524334881757,18.905385610219593,3.767036231788429,3.767036231788429,3.767036231788429,0.0,0.0,0.013695724912591883,5.471700719884924,0.1725192456632047,3.490026937948691,0.05489376428964976,0.0002489955592397097,0.0,0.6808767060975771,11.348472801414696,1.2671838708826013,11.348472801414696,0.0,0.0,0.0,0.0,0.0,2.5165932178497314,42.12657928466797,38.715885162353516,42.77096176147461,44.823577880859375,1.0,0.13463686406612396,0.8015841841697693,2.032665729522705,0.3715068995952606,0.08776599168777466,0.0,0.0,0.9942439794540405,0.3718259334564209,0.6260214382584464,,0.3935825228691101,0.28871577978134155,,0.31871867179870605,,0.39002031087875366,0.29034364223480225,,0.3196360766887665,250.5375239403693,372.5858665272201,0.6845079959864973,-107.54300905583979,250.5375238998005,324.3332168505752,390.3779446697533,428.2945701731165,201.50441905430384,148.67843988699505,543.6473843118418,0.036118708829966185,0.25426503307266474,0.22556390842820898,0.29750470100345905,0.0,0.3494330994906093,0.2733246880102115,0.1504907485308289,1.3872570000346087,0.7226191784837492,0.7690813821406325,0.8323623172474442,0.22261917848374924,-0.03091861785936756,-0.1176376827525557,0.0,0.0,0.5494505494505495,0.45054945054945056,1.0,2.334320897911931,2.27621373632452,2.233230960565609,-8.000065803527832,0.00033538430579937994
