epoch,lr_backbone,lr_main,solver_strength,train_total,train_count,train_flat_dm16,train_allocation,train_dm16,train_dm32,train_dm64,train_cell,train_region_nb,train_hurdle_bce,train_trunc_nb,train_kd_total,train_kd_spatial,train_kd_count,region_mu_mean,region_dispersion_mean,region_dispersion_p10,region_dispersion_p50,region_dispersion_p90,region_weight_mean,region_weight_std,region_weight_min,region_weight_max,solver_weight_mean,solver_weight_std,weight_clip_low_fraction,weight_clip_high_fraction,solver_energy_before,solver_energy_after,solver_energy_reduction,weight_mean_32,weight_mean_64,weight_mean_128,scale_pi_32,scale_pi_64,scale_pi_128,val_mae,val_rmse,val_nae,val_bias,val_game0,val_game1,val_game2,val_game3,val_mae_sparse,val_mae_moderate,val_mae_dense,pearson_rate_var_error,spearman_rate_var_error,spearman_weight_error,spearman_pred_weight_error,spearman_rate_var_error_32,spearman_rate_var_error_64,spearman_rate_var_error_128,mean_std_residual,coverage_50,coverage_80,coverage_95,calib_gap_50,calib_gap_80,calib_gap_95,dispersion_sat_low_fraction,dispersion_sat_high_fraction,solver_help_fraction,solver_harm_fraction,energy_monotonic_fraction,mae_reg_y0,mae_reg_y1,mae_reg_y2
11,9.999408100208873e-06,9.999408100208873e-06,0.3,19.123130772564863,14.07386385427939,3.670817961563935,3.670817961563935,3.626911008680189,0.0,0.0,0.25035856422540304,4.1044868005288615,0.16213912013414744,2.3937394780081673,0.0,0.0,0.0,3.2921445949657544,34.49089792612437,20.08553695678711,37.3784294128418,43.10641860961914,1.0043644905090332,0.26606473326683044,0.25,1.8759487867355347,1.0043644905090332,0.26606473326683044,0.03565488565488566,0.0,6.421263952512999,1.8588051135475572,0.7105234845827972,1.0050210018415708,1.002510032138309,1.000006830370104,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,9.999147672089674e-06,9.999147672089674e-06,0.35,19.12068003577155,14.132303895177069,3.6785605598140405,3.6785605598140405,3.6377205655381486,0.0,0.0,0.2502181062827239,3.838694920410981,0.15856273391762296,2.3183309903015963,0.0,0.0,0.0,3.04432724617623,35.26619390539221,18.2167911529541,38.715885162353516,45.08699035644531,1.0053006410598755,0.2780528962612152,0.25,2.0226001739501953,1.0053006410598755,0.2780528962612152,0.0404311193784878,0.0,6.910726353928849,1.6408863422032949,0.7625594969086821,1.0059851504660942,1.0035228761466775,1.0000374736012638,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,9.998839899539952e-06,9.998839899539952e-06,0.4,16.944748027904613,12.054470474655563,3.6612597413965173,3.6612597413965173,3.620384113208668,0.0,0.0,0.24863325341327772,3.537199510110391,0.15530717050707019,2.219444419886615,0.0,0.0,0.0,3.2813943463402824,33.77133926185402,13.77763843536377,37.524723052978516,45.618465423583984,1.0086731910705566,0.3217352330684662,0.25,2.6161653995513916,1.0086731910705566,0.3217352330684662,0.05789200131305394,0.0,13.512660451837489,3.193972838891519,0.7636310887648188,1.0095006807430371,1.006933634345596,1.000433003580248,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,9.998484785627906e-06,9.998484785627906e-06,0.45,17.877015268480456,13.033019723118963,3.637235216192297,3.637235216192297,3.59377341012697,0.0,0.0,0.2495893344685838,3.384863724579682,0.15236031968851346,2.2607696571865596,0.0,0.0,0.0,2.8953873015738822,34.57838481181377,12.742232322692871,38.94340133666992,47.343135833740234,1.0082879066467285,0.33326613903045654,0.25,2.8158249855041504,1.0082879066467285,0.33326613903045654,0.05566801619433198,0.0,11.446070606644088,2.0624082845610543,0.8198151701629474,1.0089991221556793,1.0069048179162514,1.000693595087206,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,9.998082333893678e-06,9.998082333893678e-06,0.5,17.138827040388776,12.334903381966257,3.650589988038347,3.650589988038347,3.6365609942255794,0.0,0.0,0.2475094110579104,3.1732183727058203,0.15105257727004387,2.2085367408958643,0.0,0.0,0.0,3.100420848743336,32.75300123884871,10.119386672973633,36.870872497558594,46.70027160644531,1.0107988119125366,0.3668259084224701,0.25,2.964381694793701,1.0107988119125366,0.3668259084224701,0.06897910055804793,0.0,16.538810034055967,3.0364299851494865,0.8164057765403311,1.01163480732892,1.0092705842610952,1.0014198986259666,0.0,0.0,0.0,255.95567007379216,394.2162027061407,0.595914937308376,-179.92878173995803,255.9556697561337,318.6209304874501,375.48093092212264,407.2647788325677,151.02759116036552,128.89546735896621,628.2439896956733,0.03716740396769882,0.4039113521225064,-0.40579462572349,-0.40579462572349,0.47835317888914636,0.3589603591576595,0.27656093360241646,1.3534513602407954,0.7326281819136375,0.7741401145585339,0.8329558287493491,0.23262818191363754,-0.025859885441466113,-0.11704417125065081,0.0,0.0,0.4725274725274725,0.5274725274725275,0.3965201465201466,2.3359507901982948,2.114824566539827,2.1144911234195414
16,9.997632548349326e-06,9.997632548349326e-06,0.55,17.125511401408428,12.287867533194053,3.7271401559984363,3.7271401559984363,3.7685336164526038,0.0,0.0,0.24801509565598256,2.9969632818892196,0.14946336762325182,2.170804043073912,0.0,0.0,0.0,2.8092300505251497,33.1737915760762,10.2787446975708,37.3784294128418,46.974708557128906,1.0102953910827637,0.3675909638404846,0.25,3.668347120285034,1.0102953910827637,0.3675909638404846,0.0660219936535726,0.0,13.627003540863862,2.0603043920284994,0.8488072314760777,1.0110413802636635,1.0090260441238816,1.0014948458284945,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,9.997135433478779e-06,9.997135433478779e-06,0.6,18.53001996633169,13.685748151830724,3.7110834057266646,3.7110834057266646,3.791036406078854,0.0,0.0,0.24713858156590848,3.060123379166062,0.15049002500804695,2.2216503813460067,0.0,0.0,0.0,3.0146095559403703,31.4279139235213,8.588212966918945,35.38918685913086,45.70764923095703,1.011866807937622,0.388578325510025,0.25,3.347252607345581,1.011866807937622,0.388578325510025,0.0741437794069373,0.0,17.162067310230153,2.721469418422596,0.8414253149560628,1.0126260841214978,1.0107593923001676,1.002060326370033,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,9.996590994237791e-06,9.996590994237791e-06,0.65,17.81790844169823,12.949452580632391,3.7857843476372794,3.7857843476372794,3.9197129945497253,0.0,0.0,0.24672995990998037,2.878621062716922,0.1492514207556441,2.1516979481722855,0.0,0.0,0.0,2.786998259054648,31.40903818285143,8.843542098999023,35.182430267333984,45.35194778442383,1.0115307569503784,0.3890424370765686,0.25,3.2895209789276123,1.0115307569503784,0.3890424370765686,0.07275413064886749,0.0,14.609187023059741,2.0021184376768164,0.8629548355759571,1.0122551466967609,1.0104664757445052,1.002216870720322,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9.995999236053899e-06,9.995999236053899e-06,0.7,17.473190591141986,12.628151790515796,3.7691139401616276,3.7691139401616276,3.9243106842041016,0.0,0.0,0.2473678021012126,2.832707553296476,0.14852843534302068,2.163442621359954,0.0,0.0,0.0,2.6573007300093368,30.831777211782093,9.231820106506348,34.23344802856445,44.38798141479492,1.0110695362091064,0.3865423798561096,0.25,3.4348013401031494,1.0110695362091064,0.3865423798561096,0.06945234708392603,0.0,13.149517729475692,1.6379059150412276,0.8754398489178252,1.011732587943206,1.0101755599717837,1.0021724378740466,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,9.995360164826364e-06,9.995360164826364e-06,0.75,16.90869803042025,12.053836358560098,3.8049547607834273,3.8049547607834273,3.973204960694184,0.0,0.0,0.24718747549765818,2.743089617909612,0.14871856006416115,2.123101514738959,0.0,0.0,0.0,2.6233461837510803,29.45080478771313,9.088693618774414,32.28521728515625,42.77096176147461,1.0103836059570312,0.39430707693099976,0.25,3.6862361431121826,1.0103836059570312,0.39430707693099976,0.06633931502352555,0.0,12.756454557985872,1.5854693280683982,0.8757123838084107,1.0110091325399038,1.0094371969635423,1.0024603089770756,0.0,0.0,0.0,255.52553792052217,394.4097529555006,0.5883246626594637,-183.92103231870212,255.52553772996043,316.59895460451804,372.7726612019178,404.1039761399911,146.8588297707694,127.46728799509448,631.181650908097,0.0541501593958889,0.41327698529437235,-0.4053418842831925,-0.4053418842831925,0.4804251338295601,0.35597384766003587,0.2878906707175563,1.3411761306038668,0.7414825751455554,0.7879274248330158,0.8415123612215292,0.24148257514555538,-0.012072575166984234,-0.10848763877847079,0.0,0.0,0.46703296703296704,0.532967032967033,0.3333333333333333,2.3063798530416175,2.105198235629679,2.104761247123991
21,9.994673786926107e-06,9.994673786926107e-06,0.8,16.535494623957455,11.724695360338366,3.774460541235434,3.774460541235434,3.9292900175661654,0.0,0.0,0.24529817499019005,2.6987709741334656,0.14662080761548635,2.102990266439077,0.0,0.0,0.0,2.8774710217037716,27.475017547607422,7.758803367614746,29.91731834411621,41.05216979980469,1.012308120727539,0.4101407825946808,0.25,3.9230563640594482,1.012308120727539,0.4101407825946808,0.07662763978553452,0.0,15.727091802133096,1.8964481402087856,0.8794152050443574,1.0129415505641215,1.0115588387927494,1.0033272762556333,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,9.99394010919566e-06,9.99394010919566e-06,0.85,17.53766696517532,12.725320390752843,3.769495893169094,3.769495893169094,3.928176486814344,0.0,0.0,0.24735594319330678,2.706880827207823,0.14653776022228035,2.1249095588117033,0.0,0.0,0.0,2.508424726692406,27.203218511632972,8.91290283203125,29.167261123657227,40.25815200805664,1.0100699663162231,0.4011627435684204,0.25,4.0,1.0100699663162231,0.4011627435684204,0.0650782361308677,2.735529051318525e-06,10.565702051729769,1.0396497314040725,0.901601452860024,1.0106092723640236,1.0094275152361072,1.0024429205301646,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,9.99315913894908e-06,9.99315913894908e-06,0.9,17.632808839952624,12.845623712281924,3.750128578495335,3.750128578495335,3.9213075380067566,0.0,0.0,0.24573517530351072,2.7044640489526697,0.14839482871261803,2.0994531560588525,0.0,0.0,0.0,2.6743679368818127,25.394621307785446,8.22700309753418,26.81770896911621,38.48969650268555,1.0111209154129028,0.4209303855895996,0.25,4.0,1.0111209154129028,0.4209303855895996,0.07054382317540213,1.641317430791115e-05,12.385880805350638,1.4050948861482981,0.8865567246908025,1.011684546599517,1.0104946091368392,1.0029488801956177,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,9.992330883971888e-06,9.992330883971888e-06,0.95,15.850709631636336,11.124041479987067,3.7120654067477665,3.7120654067477665,3.861433473793236,0.0,0.0,0.24444016330950968,2.628066417333242,0.14566703785110163,2.0665637351371147,0.0,0.0,0.0,2.9162982412286707,23.59828469559953,7.281607151031494,24.60931396484375,36.51255798339844,1.0124963521957397,0.4307255744934082,0.25,4.0,1.0124963521957397,0.4307255744934082,0.0773169931064668,2.18842324105482e-05,15.318621996286753,1.7731276315611761,0.8842501869952152,1.0130265339000806,1.0120742610982947,1.0040393197858655,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,9.991455352520992e-06,9.991455352520992e-06,1.0,16.01036417162096,11.30915032206355,3.6820743535016036,3.6820743535016036,3.8137225524799243,0.0,0.0,0.2461120321138485,2.64178331478222,0.1463127071793015,2.0731172078364604,0.0,0.0,0.0,2.7446888975194983,22.74120134920687,7.989474773406982,23.39082145690918,35.1137809753418,1.010924220085144,0.42490819096565247,0.25,4.0,1.010924220085144,0.42490819096565247,0.06948790896159317,1.09421162052741e-05,12.251992070997083,1.3880178042360254,0.8867108470040769,1.0113953867474117,1.0105122875522923,1.0035765622113202,0.0,0.0,0.0,251.6788770025903,390.1485089992587,0.5741105848575734,-184.2943816761394,251.67887680322576,310.7486727567953,366.58236935423355,397.6402922279518,141.69124494280135,124.33278895533363,625.5388505355171,0.10187743285583624,0.3883496349621862,-0.35737391977838884,-0.35737391977838884,0.44220689904741567,0.29491165176068856,0.26254184783064827,1.3056119146247904,0.7450140465991373,0.8058676426785183,0.8738484681599705,0.24501404659913728,0.005867642678518248,-0.07615153184002943,0.0,0.0,0.46703296703296704,0.532967032967033,0.45695970695970706,2.2645024221677046,2.0759630717419006,2.0749135662566176
26,9.990532553324594e-06,9.990532553324594e-06,1.0,17.340075827933646,12.580460973688075,3.7471582631807068,3.7471582631807068,3.9122836009876147,0.0,0.0,0.24665175338049192,2.609059784863446,0.14589434137215485,2.0719617669646806,0.0,0.0,0.0,2.6643482092264534,22.156476149687897,7.865609169006348,22.804391860961914,33.967041015625,1.0107533931732178,0.4237802028656006,0.25,4.0,1.0107533931732178,0.4237802028656006,0.06934019039282197,4.650399387241493e-05,11.438382767342233,1.0814763943891268,0.9054519842195827,1.0111374339541874,1.0106405631915942,1.0037473440170288,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,9.989562495582118e-06,9.989562495582118e-06,1.0,17.03948057020033,12.30521872236922,3.728514845306809,3.728514845306809,3.8891564962026237,0.0,0.0,0.24702266744665197,2.5680659203915983,0.14541913085692637,2.0791836622599007,0.0,0.0,0.0,2.596942018818211,21.589993760392474,7.653448104858398,22.016603469848633,33.24506378173828,1.0107678174972534,0.43109190464019775,0.25,4.0,1.0107678174972534,0.43109190464019775,0.07013075828865302,1.09421162052741e-05,9.70154112738532,0.904663127821845,0.9067505754041304,1.0111758193454228,1.010607799968204,1.0034981450519047,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,9.988545188964102e-06,9.988545188964102e-06,1.0,14.801224089957572,10.175016068123483,3.6607000956664213,3.6607000956664213,3.7461548753686853,0.0,0.0,0.24512442463153117,2.4474049097782857,0.14364738118004156,2.00190620808988,0.0,0.0,0.0,2.804842575176342,20.289016465882998,7.112251281738281,20.481689453125,31.784677505493164,1.0112643241882324,0.4420018196105957,0.25,4.0,1.0112643241882324,0.4420018196105957,0.07317540212277054,1.09421162052741e-05,11.145560032612568,1.1242543765016504,0.8991298442418313,1.0116211562543302,1.0113265997654683,1.0039783909514144,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,9.987480643612116e-06,9.987480643612116e-06,1.0,15.027730529372757,10.437531561464876,3.6257867555360535,3.6257867555360535,3.7187587119437553,0.0,0.0,0.24497664135855599,2.440062500335075,0.1432681031323768,2.0041446911322103,0.0,0.0,0.0,2.7320693376901986,20.161394995612067,7.338717460632324,20.401838302612305,31.230844497680664,1.0109577178955078,0.43430888652801514,0.25,4.0,1.0109577178955078,0.43430888652801514,0.07065597986650618,4.37684648210964e-05,10.436408970807049,0.9575091101027824,0.9082530099403782,1.011225877581416,1.0112511531726733,1.0043533976013597,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,9.986368870138651e-06,9.986368870138651e-06,1.0,15.601912163399362,10.978227911768732,3.647696675481023,3.647696675481023,3.7363163651646794,0.0,0.0,0.24670934153569712,2.478120971370388,0.14495662015837593,2.0209529109903284,0.0,0.0,0.0,2.607586338713362,19.669050680624473,7.88098669052124,19.73555564880371,30.26997184753418,1.0098226070404053,0.42726901173591614,0.25,3.898869752883911,1.0098226070404053,0.42726901173591614,0.06462960936645147,0.0,9.315504460721403,0.770678731235298,0.9172692434977787,1.0100473036637176,1.0101022398149646,1.0041339075243152,0.0,0.0,0.0,250.01507744422327,389.44694009824667,0.5566778448723404,-192.05139822488303,250.01507739153482,305.7879480562866,359.5836303373487,389.70001422146055,132.3758702959333,121.4077262878418,628.5764415575111,0.15971151783439924,0.39469853286996565,-0.3508982831959129,-0.3508982831959129,0.4369615666286062,0.3047649075817279,0.28112097266619457,1.267468546291389,0.7469683560443234,0.8138477395796949,0.8984573384105379,0.24696835604432343,0.013847739579694873,-0.05154266158946208,0.0,0.0,0.43956043956043955,0.5604395604395604,0.7930402930402929,2.179871834241427,2.043794352602173,2.0432225390449985
31,9.98520987962702e-06,9.98520987962702e-06,1.0,14.488115594193742,9.917632695790884,3.6197234553259774,3.6197234553259774,3.683274526853819,0.0,0.0,0.24574731773621328,2.402137717685184,0.14408011130384496,1.9724356644862406,0.0,0.0,0.0,2.615264795921944,19.018874967420423,7.743664264678955,18.942466735839844,29.338665008544922,1.0098228454589844,0.428949773311615,0.25,4.0,1.0098228454589844,0.428949773311615,0.06510832695043221,1.641317430791115e-05,8.314935709979084,0.7294283589801273,0.9122749249757023,1.0100130712663806,1.010318649781717,1.0038151161090747,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,9.98400368363124e-06,9.98400368363124e-06,1.0,14.557863261248615,9.998223085661191,3.6139402905025997,3.6139402905025997,3.6686689338168583,0.0,0.0,0.24486847866225886,2.3619011801642342,0.1413148573121509,1.989854993046941,0.0,0.0,0.0,2.6750967051531815,18.512632369995117,7.403501987457275,18.503664016723633,28.60311508178711,1.0095006227493286,0.44652730226516724,0.25,4.0,1.0095006227493286,0.44652730226516724,0.06520407046722836,0.00010121457489878542,8.134948608037588,0.6970439794901255,0.9143148883815414,1.0096527048059412,1.0101288847021155,1.0036342498418447,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,9.982750294175925e-06,9.982750294175925e-06,1.0,14.679149369935732,10.155244608183164,3.5726155912553943,3.5726155912553943,3.613195889704936,0.0,0.0,0.24422618827304324,2.3956229428987244,0.14081929503260432,1.985131328170364,0.0,0.0,0.0,2.7073588693464123,18.218221355128932,7.246139049530029,18.2167911529541,28.104719161987305,1.0097026824951172,0.4522917568683624,0.25,4.0,1.0097026824951172,0.4522917568683624,0.06801072327388116,9.84790458474669e-05,7.9346103023838355,0.6749127708576821,0.9149406530204874,1.009851868088181,1.0103632823840991,1.003745436668396,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,9.981449723756163e-06,9.981449723756163e-06,1.0,15.282241666639173,10.712014533377982,3.594247263831061,3.594247263831061,3.6598152727694124,0.0,0.0,0.24554806665794268,2.4616998305191866,0.14198447844466647,2.0402724936201766,0.0,0.0,0.0,2.5777296472240137,18.11498600727803,7.608734607696533,18.039758682250977,27.77728843688965,1.0092073678970337,0.4463149905204773,0.25,4.0,1.0092073678970337,0.4463149905204773,0.06481288981288981,0.00010121457489878542,7.140783380817723,0.6159059179795755,0.913748130263399,1.0093374542287878,1.0098456853144877,1.003726456616376,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
