epoch,lr,solver_strength,rmr_update_rule,solver_step0,eta0,train_total,train_cell,train_global,train_region_head,train_region_map,train_deep,grad_norm_mean,grad_norm_max,clip_rate,residual_abs_mean,residual_abs_max,z_lt_minus10_frac,initial_pred_count_mean,initial_pred_count_std,solver_rel_step_mean,solver_delta_n_mean,solver_signed_delta_n_mean,solver_r_spatial_mean,val_MAE,val_RMSE,val_NAE,val_Bias
0,5.9999999999999995e-05,0.0,projected_sirt,0.0,0.0,0.31199863372427045,0.25057097140586737,0.6023551036011089,0.00596075161416648,0.0,0.25057097140586737,0.06757234979533788,0.16880574822425842,0.0,0.00028796850573130405,0.0027054562233388424,0.0,168.2022187204072,1.2611266585756502,0.0,0.0,0.0,0.0,,,,
1,0.00011999999999999999,0.0,projected_sirt,0.0,0.0,0.3150737908753482,0.2507324494195707,0.631736035599853,0.005838678523573573,0.0,0.2507324494195707,0.07773347747879046,0.19363626837730408,0.0,0.0003465618761820775,0.0037356733810156584,0.0,172.8163711085464,1.8346625634301277,0.0,0.0,0.0,0.0,,,,
2,0.00017999999999999998,0.0,projected_sirt,0.0,0.0,0.3113844665614041,0.24953588888500677,0.6069071198051627,0.005789325625466352,0.0,0.24953588888500677,0.07982172610971963,0.18736125528812408,0.0,0.0004824384990515131,0.004839268978685141,0.0,184.42281873298413,3.7213912753243226,0.0,0.0,0.0,0.0,,,,
3,0.00023999999999999998,0.0,projected_sirt,0.0,0.0,0.31097375443487457,0.2503549601092483,0.5953908634908271,0.005398541244424202,0.0,0.2503549601092483,0.09188180083804058,0.26312199234962463,0.0,0.0010764508668657843,0.007496497128158808,0.0,199.31781190814394,4.643881207018986,0.0,0.0,0.0,0.0,,,,
4,0.0003,0.0,projected_sirt,0.0,0.0,0.30159598047083075,0.24525349022764148,0.5540323176167228,0.00469628154921035,0.0,0.24525349022764148,0.13239779605558424,0.46369168162345886,0.0,0.005569405500974619,0.06697549670934677,0.0,217.40128626967922,6.958283369887295,0.0,0.0,0.0,0.0,341.5053426106771,433.33236398234953,0.9840978430622846,-80.14786376953126
5,0.0003,0.05,projected_sirt,0.05,0.05,0.3025522737792044,0.24062971590143262,0.6096661307594993,0.004779704440751988,0.0,0.2408217896114696,0.2108841279916691,0.5451013445854187,0.0,0.006108668378808282,0.2275727391242981,0.0,245.958071159594,14.210412562698433,0.041716826289440644,9.587454391248299,9.587454391248299,0.07484108886935494,,,,
6,0.0002999179886011389,0.1,projected_sirt,0.1,0.1,0.29616801395560755,0.23672747611999512,0.5857677455201293,0.0043188018907764645,0.0,0.236863936438705,0.21146240209539732,0.5953328013420105,0.0,0.00508216442540288,0.3259764313697815,0.0,255.03023459694603,33.579167679273034,0.06853695258949742,11.79338264465332,11.70584487915039,0.3026055628151605,,,,
7,0.00029967204408281613,0.15,projected_sirt,0.15,0.15,0.28913919492201373,0.23369597846811468,0.5458960795041287,0.004268036188670631,0.0,0.23389829966154965,0.2769453475872676,0.6956337094306946,0.0,0.005691669514459191,0.3484101891517639,0.0,263.7587890625,72.20026736139106,0.11462910383036642,18.680751395948004,17.820629611159816,0.3439829848480947,,,,
8,0.0002992624353817517,0.2,projected_sirt,0.2,0.2,0.2817203872131579,0.23000306658672565,0.5094970731121121,0.003838061534968967,0.0,0.22965194510691095,0.3784043161254941,0.7461122274398804,0.0,0.005798842574497967,0.6579797863960266,0.0,286.7308317242247,128.89422628131402,0.1399215374029044,23.53987676447088,3.354655388629798,0.36854136802933435,,,,
9,0.00029868961039904624,0.25,projected_sirt,0.25,0.25,0.2872173488140106,0.22597696338639114,0.6051242803082322,0.0036397909350467453,0.0,0.2255204338015932,0.30518489985754993,0.5767940878868103,0.0,0.0063231959797893506,0.42059656977653503,0.0,309.67839928829306,134.9589257767573,0.18550158088857477,29.803513382420395,7.720803282477639,0.4192326014692133,280.47721099853516,388.01925719463605,0.8975927364019166,14.290256245930989
