epoch,lr_backbone,lr_main,solver_strength,train_total,train_count,train_flat_dm16,train_allocation,train_dm16,train_dm32,train_dm64,train_cell,train_region_nb,train_hurdle_bce,train_trunc_nb,region_mu_mean,region_dispersion_mean,region_dispersion_p10,region_dispersion_p50,region_dispersion_p90,region_weight_mean,region_weight_std,region_weight_min,region_weight_max,solver_weight_mean,solver_weight_std,weight_clip_low_fraction,weight_clip_high_fraction,solver_energy_before,solver_energy_after,solver_energy_reduction,weight_mean_32,weight_mean_64,weight_mean_128,val_mae,val_rmse,val_nae,val_bias,val_game0,val_game1,val_game2,val_game3,val_mae_sparse,val_mae_moderate,val_mae_dense,pearson_rate_var_error,spearman_rate_var_error,spearman_weight_error,spearman_pred_weight_error,spearman_rate_var_error_32,spearman_rate_var_error_64,spearman_rate_var_error_128,mean_std_residual,coverage_50,coverage_80,coverage_95,calib_gap_50,calib_gap_80,calib_gap_95,dispersion_sat_low_fraction,dispersion_sat_high_fraction,solver_help_fraction,solver_harm_fraction,energy_monotonic_fraction,mae_reg_y0,mae_reg_y1,mae_reg_y2
1,2.0000000000000003e-06,2e-05,0.0,23.815167916787637,18.38955294119345,3.766203706328933,3.766203706328933,3.766203706328933,0.0,0.0,0.24550964582610774,5.7642044569994955,0.17327777356714816,3.932096584423168,2.1779716079299516,49.96177425900021,49.9067497253418,50.00431823730469,50.00431823730469,0.999999976836105,0.002207888056767948,0.967754602432251,1.010720133781433,0.999999976836105,0.002207888056767948,0.0,0.0,5.371016051318194,5.330216717075658,0.007596204117193672,1.0,0.9999999887234455,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.000000000000001e-06,4e-05,0.0,24.764151521631188,19.259048010851885,3.7349452714662292,3.7349452714662292,3.7349452714662292,0.0,0.0,0.2472934296002259,6.168005054061477,0.17324949156593633,4.227592071971378,2.185535308477041,49.72355724025417,49.61518478393555,49.71218490600586,49.9067497253418,0.9999999620616338,0.002665449158569305,0.958694338798523,1.0114150047302246,0.9999999620616338,0.002665449158569305,0.0,0.0,5.372816588427569,5.331970421043602,0.007602375162395317,0.999999995167191,1.0000000032218728,0.9999999967781273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6e-06,6e-05,0.0,24.470624176231592,18.995499739775788,3.750300961571771,3.750300961571771,3.750300961571771,0.0,0.0,0.2465321780056567,6.023022200610186,0.17320415377616882,4.066247524441899,2.20540401742265,49.30994817372915,49.037147521972656,49.3253173828125,49.518367767333984,0.9999999629253109,0.003973733138841365,0.9370654225349426,1.0133121013641357,0.9999999629253109,0.003973733138841365,0.0,0.0,5.361653637241673,5.320754901782887,0.007628007742743184,0.9999999935562546,0.9999999887234455,0.9999999967781273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8.000000000000001e-06,8e-05,0.0,24.63962593594113,19.163597261583483,3.7253665408572636,3.7253665408572636,3.7253665408572636,0.0,0.0,0.2459664803904456,6.118694704932135,0.17315014230238424,4.134862190968281,2.2341585288176664,48.48134685207058,47.90120315551758,48.56059646606445,49.037147521972656,0.9999999632284213,0.0066741491094222845,0.9168137907981873,1.0233430862426758,0.9999999632284213,0.0066741491094222845,0.0,0.0,5.34699974833308,5.306009460139919,0.007666035182803273,0.9999999983890636,0.9999999919453183,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1e-05,0.0001,0.0,24.93439349612674,19.4576615513982,3.736232409606109,3.736232409606109,3.736232409606109,0.0,0.0,0.2464426820342605,6.107936607824789,0.17315004443800128,4.053564252080144,2.2964063592859216,46.54452432168497,45.17513656616211,46.70027160644531,47.714454650878906,0.9999999595778896,0.013638334828935193,0.8271431922912598,1.0490498542785645,0.9999999595778896,0.013638334828935193,0.0,0.0,5.354573224041913,5.313130224073255,0.007739739141595812,0.9999999967781273,0.9999999838906366,1.0,254.8863137947334,391.8251847214407,0.6019678838778368,-173.38851508465441,254.88631269745375,319.3828690775156,377.10658013999125,409.4290307953587,155.19446155003138,129.81302923749584,620.8058066990064,0.03247576425675445,0.33254178805041457,-0.2715566677534011,-0.2715566677534011,0.37636829175741743,0.1702131282528419,0.03439141425715811,1.3576276703740509,0.7282824148578947,0.7615956765189291,0.8326408249243027,0.2282824148578947,-0.03840432348107092,-0.11735917507569726,0.0,0.0,0.4725274725274725,0.5274725274725275,1.0,2.338965122843837,2.1181547337180966,2.1182316878994745
6,1e-05,0.0001,0.05,24.47902890798208,19.08675477311418,3.7095059575261295,3.7095059575261295,3.7095059575261295,0.0,0.0,0.24724138105237806,5.910902751458658,0.17320734101372795,3.868149132341952,2.4356015888420313,42.528462074898385,39.24884033203125,42.85457992553711,45.35194778442383,0.9999999602814513,0.03008923588291668,0.6423288583755493,1.124653697013855,0.9999999602814513,0.03008923588291668,0.0,0.0,5.330181907963109,2.858834260218852,0.46365165212319454,1.0,0.9999999887234455,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9.999975077406627e-06,9.999975077406626e-05,0.1,25.356982901289655,19.959261894226074,3.735196880392126,3.735196880392126,3.735196880392126,0.0,0.0,0.24911133058973262,5.878895205420417,0.17310056936096502,3.725371573422406,2.683807257059458,35.536235242276575,29.858943939208984,35.94648361206055,40.65322494506836,0.9999999555170419,0.06241259947039879,0.4184933602809906,1.218597173690796,0.9999999555170419,0.06241259947039879,0.0,0.0,5.195488208049053,1.4823402069710396,0.7146870231223814,0.9999999887234455,0.9999999790578276,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9.999900309874961e-06,9.999900309874961e-05,0.15,26.166161769145244,20.88894661052807,3.7122613997072786,3.7122613997072786,3.7122613997072786,0.0,0.0,0.24866214434842807,5.607074402474068,0.17243306660974347,3.296435884527258,3.147440497939651,26.244560396349108,17.829587936401367,26.50527572631836,34.30037307739258,1.0000693276105506,0.14294435835566627,0.25,1.4223036766052246,1.0000693276105506,0.14294435835566627,0.0010094102199365356,0.0,4.505409356710073,0.8242163094314369,0.8170607276331282,1.0000887448723252,1.0000016898722262,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.999775698150361e-06,9.999775698150361e-05,0.2,23.048126684652793,18.016234526763093,3.7170422528241134,3.7170422528241134,3.7170422528241134,0.0,0.0,0.24683228296202583,4.69877848754058,0.17080714291817434,2.62143738849743,3.419935890146204,19.79147127512339,10.298840522766113,19.929229736328125,28.94028091430664,1.0016125926764428,0.22657934639674115,0.25,1.5435360670089722,1.0016125926764428,0.22657934639674115,0.015020790020790022,0.0,4.6602004412058236,0.7091724292652027,0.8478236208480112,1.0019154387551386,1.0006705522537231,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9.999601243475088e-06,9.999601243475088e-05,0.25,22.641903516408558,17.690763189985944,3.734761057673274,3.734761057673274,3.734761057673274,0.0,0.0,0.24476106424589414,4.296515187701663,0.16818121397817457,2.454316828701947,3.2432032082531905,17.40982671686121,6.314025402069092,17.518917083740234,27.831594467163086,1.0050047372470363,0.26569982803368963,0.25,1.543513536453247,1.0050047372470363,0.26569982803368963,0.03818525002735529,0.0,5.820716986785063,0.5507987640999459,0.9053726945751803,1.0056152601499815,1.0034813526514414,1.0000274181365967,254.09906785566727,390.2595194715416,0.6053888318910698,-169.36552186064668,254.09906882521247,319.4222414686132,377.74823302685814,410.3977832105951,157.7926308768136,130.25622144595596,616.0528123275093,0.033845078648063034,0.3397996501796861,-0.2623904631346944,-0.2623904631346944,0.38021071373146653,0.13195830406808104,0.0020177924127000126,1.358428659866453,0.7284367024456726,0.7620006814368461,0.8328422559416793,0.2284367024456726,-0.03799931856315397,-0.11715774405832069,0.0,0.0,0.47802197802197804,0.521978021978022,1.0,2.3602226180034678,2.1202859626366544,2.120180233166768
11,9.999376947588288e-06,9.999376947588288e-05,0.3,21.688491022264635,16.893479656528783,3.672244722778733,3.672244722778733,3.672244722778733,0.0,0.0,0.24482653873997764,3.885192078513068,0.16392652368223345,2.353434868761011,3.074778492386277,15.0829655415303,3.466564655303955,15.072782516479492,25.639667510986328,1.0092946524021629,0.29893580738453296,0.25,1.6860153675079346,1.0092946524021629,0.29893580738453296,0.062137542400700296,0.0,7.1084830052143815,0.4439788114380192,0.937542396723416,1.0100216382258647,1.0081056324211326,1.0004979823086713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,9.999102812725971e-06,9.999102812725972e-05,0.35,21.809092238142682,17.04305869179803,3.7052085850689864,3.7052085850689864,3.7052085850689864,0.0,0.0,0.24497102160711545,3.607308883924742,0.15881387889385223,2.3047636457391687,2.847112327008634,13.124769494340226,2.010215997695923,12.968196868896484,23.299631118774414,1.0127709879216558,0.3243710580471265,0.25,1.7607519626617432,1.0127709879216558,0.3243710580471265,0.08093062698325856,0.0,8.625365321700638,0.35647634678595774,0.9586711595984121,1.013436803946624,1.012256132589804,1.0020782367603198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,9.998778841621001e-06,9.998778841621002e-05,0.4,22.18836106480779,17.566931660110885,3.6150008472236426,3.6150008472236426,3.6150008472236426,0.0,0.0,0.24362206338225184,3.3453389696172766,0.15320459370677536,2.304945091943483,2.6544713716249206,10.950677613954287,1.0638352990150453,10.543069839477539,20.401838302612305,1.0166785958280826,0.3601878195191467,0.25,2.0837669372558594,1.0166785958280826,0.3601878195191467,0.10247838932049458,0.0,10.27288362142202,0.3528718239552266,0.9656501682527209,1.0172143175795272,1.0169458969219312,1.0049456454612113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,9.998405037503059e-06,9.998405037503059e-05,0.45,20.458323220948916,15.910921921601167,3.6016334907428638,3.6016334907428638,3.6016334907428638,0.0,0.0,0.24198584459923408,3.0697282649375297,0.14731655330271334,2.2713068562584953,2.5413208394437223,8.746147709923822,0.5916131734848022,8.020745277404785,17.21365737915039,1.0203375569236874,0.40707077073014447,0.25,2.4241690635681152,1.0203375569236874,0.40707077073014447,0.12469088521720101,0.0,12.382224186046704,0.40963380803933014,0.9669175907426277,1.0208829093623806,1.020894743300773,1.007084282668861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
