epoch,lr_backbone,lr_main,solver_strength,train_total,train_count,train_flat_dm16,train_allocation,train_dm16,train_dm32,train_dm64,train_cell,train_region_nb,train_hurdle_bce,train_trunc_nb,train_curvature,train_hard_bg,train_fg_bce,train_scale_align,train_kd_total,train_kd_spatial,train_kd_count,region_mu_mean,region_dispersion_mean,region_dispersion_p10,region_dispersion_p50,region_dispersion_p90,region_weight_mean,region_weight_std,region_weight_min,region_weight_max,solver_weight_mean,solver_weight_std,weight_clip_low_fraction,weight_clip_high_fraction,solver_energy_before,solver_energy_after,solver_energy_reduction,weight_mean_32,weight_mean_64,weight_mean_128,scale_pi_32,scale_pi_64,scale_pi_128,val_mae,val_rmse,val_nae,val_bias,val_game0,val_game1,val_game2,val_game3,val_mae_sparse,val_mae_moderate,val_mae_dense,pearson_rate_var_error,spearman_rate_var_error,spearman_weight_error,spearman_pred_weight_error,spearman_rate_var_error_32,spearman_rate_var_error_64,spearman_rate_var_error_128,mean_std_residual,coverage_50,coverage_80,coverage_95,calib_gap_50,calib_gap_80,calib_gap_95,dispersion_sat_low_fraction,dispersion_sat_high_fraction,solver_help_fraction,solver_harm_fraction,energy_monotonic_fraction,mae_reg_y0,mae_reg_y1,mae_reg_y2
1,2.0000000000000003e-06,2.0000000000000003e-06,0.0,24.631880115818333,19.002992630004883,3.791249745600932,3.791249745600932,3.791249745600932,0.0,0.0,0.3320322310602343,4.492726351763751,0.17311735974775777,3.1142315574594446,0.07432888458306725,0.00022673162134565614,1.9143955771987502,0.0,0.0,0.0,0.0,0.6940960207500974,49.97799765097128,49.9067497253418,50.00431823730469,50.00431823730469,1.000001072883606,0.0005272561684250832,0.9896172881126404,1.0037312507629395,1.000001072883606,0.0005272561684250832,0.0,0.0,0.0,0.0,0.0,1.0000011179898236,1.000000708811992,1.0000001868686161,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.000000000000001e-06,4.000000000000001e-06,0.0,25.182963036202096,19.503791602882178,3.7807307758846798,3.7807307758846798,3.7807307758846798,0.0,0.0,0.33355047171180313,4.648368713018057,0.17259096857663747,3.241958070445705,0.08125256314068227,0.000226370564337845,1.9136050037435584,0.0,0.0,0.0,0.0,0.6969110852963215,49.79708109675227,49.71218490600586,49.80937194824219,49.9067497253418,1.0000032186508179,0.00045475983642973006,0.9902729988098145,1.0033628940582275,1.0000032186508179,0.00045475983642973006,0.0,0.0,0.0,0.0,0.0,1.000003550503705,1.0000022005390476,1.0000005477183573,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6e-06,6e-06,0.0,24.924678931365143,19.29445588910902,3.7832426122716956,3.7832426122716956,3.7832426122716956,0.0,0.0,0.3322314797221003,4.511978890444781,0.17160451210833885,3.1347831809842908,0.07706402675122828,0.0002303769126867976,1.9157031259021244,0.0,0.0,0.0,0.0,0.7022469414247049,49.534414446031725,49.3253173828125,49.61518478393555,49.71218490600586,1.0000039339065552,0.0003401264257263392,0.9932233095169067,1.0030884742736816,1.0000039339065552,0.0003401264257263392,0.0,0.0,0.0,0.0,0.0,1.000004301200042,1.0000026709324605,1.000000770027573,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8.000000000000001e-06,8.000000000000001e-06,0.0,25.778859602438438,20.101144352474726,3.781751845334027,3.781751845334027,3.781751845334027,0.0,0.0,0.3338644657586072,4.650828657923518,0.1699758151898513,3.227366856626562,0.08112530259264482,0.0002357197238755337,1.915941283509538,0.0,0.0,0.0,0.0,0.7132934444659466,49.017255731531094,48.65553665161133,49.037147521972656,49.3253173828125,0.9999958872795105,0.00028224714333191514,0.9952130913734436,1.0039939880371094,0.9999958872795105,0.00028224714333191514,0.0,0.0,0.0,0.0,0.0,0.9999951091972558,0.9999971341442417,1.0000000177203,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1e-05,1e-05,0.0,25.135826471689587,19.530207969046927,3.7979718156763025,3.7979718156763025,3.797971828563793,0.0,0.0,0.3318103882106575,4.4334310067666545,0.16751243979544253,3.0189861155845024,0.07711610691370191,0.0002395403091606961,1.9182549715042114,0.0,0.0,0.0,0.0,0.7275281258531519,48.21497922330289,47.52843475341797,48.27689743041992,48.75066375732422,0.9999568462371826,0.000414018431911245,0.9960507154464722,1.0083781480789185,0.9999568462371826,0.000414018431911245,0.0,0.0,0.0,0.0,0.0,0.9999508020040151,0.9999697353388812,0.9999954491048246,0.25,0.25,0.25,251.9542197761955,368.7846969991417,0.7226843489341342,-83.69028774722592,251.95422093166488,328.70693063886165,396.8352816469723,436.35780806018914,218.75853184291296,159.3590701790743,516.6747439840566,0.10640642478252056,0.5497687492869116,0.5684030081278252,0.5684030081278252,0.7218023505010903,0.42231376228824424,0.3336243651153414,0.90945316058291,0.8180929737450299,0.9250560137515901,0.9511962834999084,0.31809297374502987,0.12505601375159003,0.0011962834999084127,0.0,0.0,0.47802197802197804,0.521978021978022,1.0,0.8495342808437871,0.8163626871921204,0.8038103128527547
6,1e-05,1e-05,0.05,24.198669330493825,18.58274614488756,3.7776432746165507,3.7776432746165507,3.7780430123612687,0.0,0.0,0.3350663394541354,4.516053534842826,0.16293051556960955,3.0713053683976868,0.08014138183883719,0.0002491460767782268,1.93747734379124,0.0,0.0,0.0,0.0,0.7591802928898785,46.503464569916595,45.08699035644531,46.70027160644531,47.714454650878906,0.9997703433036804,0.0007114405161701143,0.9935415983200073,1.013838768005371,0.9997703433036804,0.0007114405161701143,0.0,0.0,5.139252907521016,4.285641721777014,0.16609635702006184,0.999739721014693,0.999839061015361,0.9999738738343522,0.2572526770669061,0.25647333747631795,0.243033948782328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9.999976323536296e-06,9.999976323536296e-06,0.1,25.145946322260677,19.530102240072715,3.7940242548246643,3.7940242548246643,3.7947529779898153,0.0,0.0,0.3336262751269985,4.566600793116802,0.15805539609612645,2.955153375058561,0.0770796337039084,0.00024575023830088004,1.9254794281882208,0.0,0.0,0.0,0.0,0.7978911657591123,44.067293424864076,41.943695068359375,44.30137252807617,45.88654327392578,0.9993020296096802,0.0016659991815686226,0.9753814935684204,1.0166233777999878,0.9993020296096802,0.0016659991815686226,0.0,0.0,4.634136251501135,3.315776509207648,0.28448877433554765,0.9992093218339456,0.9995036254058013,0.9999262513341131,0.26273407968314916,0.2602015814265689,0.23807588058549004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9.999905294381213e-06,9.999905294381213e-06,0.15,24.46598736015526,18.940687720840042,3.7515774095380627,3.7515774095380627,3.7526476705396496,0.0,0.0,0.33311633886517705,4.448307855709179,0.15338163843026031,2.8333417338293954,0.07856168889918842,0.00025089918769505883,1.92355215549469,0.0,0.0,0.0,0.0,0.8512455224990845,40.89018321681667,37.59808349609375,41.21284866333008,43.69981002807617,0.998224139213562,0.004992751870304346,0.9393674731254578,1.027587890625,0.998224139213562,0.004992751870304346,0.0,0.0,4.199677834639678,2.597007061984088,0.3816175515741899,0.9979892260319477,0.9987313022484651,0.9998203773756285,0.2688548146067439,0.2659715567086194,0.23177037488769842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.999786913242843e-06,9.999786913242843e-06,0.2,24.436934831980114,18.971031485377132,3.7752389134587467,3.7752389134587467,3.7763744689322807,0.0,0.0,0.33160473204947805,4.266410763199265,0.1537760765971364,2.608941857879226,0.07690927094301662,0.00026273556255005504,1.9183905446851575,0.0,0.0,0.0,0.0,0.9107640095659204,37.6779014999802,32.729644775390625,38.26483154296875,41.86185073852539,0.9958254098892212,0.012486121617257595,0.8479537963867188,1.0858594179153442,0.9958254098892212,0.012486121617257595,0.0,0.0,3.6917423879778064,1.9810664750434257,0.4633790045874308,0.995338994103509,0.9968056872084334,0.999326583501455,0.2735420062735274,0.2707468142380586,0.22675441769329277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9.999621181301335e-06,9.999621181301335e-06,0.25,23.299543947786898,17.940861418440534,3.779824514646788,3.779824514646788,3.7796758509971,0.0,0.0,0.3333968189922539,4.0101965633598535,0.15804055615051374,2.3011149909045243,0.0765162047904891,0.00029142393582701887,1.915832999590281,0.0,0.0,0.0,0.0,1.01325692679431,33.88629397830448,26.50527572631836,34.772544860839844,40.022953033447266,0.9899728894233704,0.028470493853092194,0.6857684850692749,1.183048129081726,0.9899728894233704,0.028470493853092194,0.0,0.0,2.9692555504876212,1.4209684938997835,0.5214394754043897,0.9889958017581219,0.9917904992361326,0.9973452912794577,0.27794223621084885,0.2752948765819137,0.22278948611504323,252.18000447619093,368.39617963566144,0.7272482480252068,-80.92675754002163,252.1800037799096,329.29052832618544,397.61575264842764,437.3603042340364,220.70277840750558,160.6783333416133,513.5725296683934,0.10703820084833544,0.6151675670328466,0.49785560931252704,0.49785560931252704,0.6787553897712483,0.43973109639087277,0.307317870394768,0.9086883139578719,0.8134281453985682,0.9177624186522549,0.9513026797850691,0.3134281453985682,0.1177624186522549,0.0013026797850691496,0.0,0.0,0.47802197802197804,0.521978021978022,1.0,0.8518264485257012,0.8182474245409389,0.8051579100090068
