epoch,lr,lr_backbone,lr_main,solver_strength,rmr_update_rule,solver_step0,eta0,train_total,train_count,train_flat_dm16,train_cell,train_global,train_region_head,train_region_map,train_deep,grad_norm_mean,grad_norm_max,clip_rate,residual_abs_mean,residual_abs_max,z_lt_minus10_frac,initial_pred_count_mean,initial_pred_count_std,solver_rel_step_mean,solver_delta_n_mean,solver_signed_delta_n_mean,solver_r_spatial_mean,val_MAE,val_RMSE,val_NAE,val_Bias
17,9.996411572881886e-05,9.996411572881886e-06,9.996411572881886e-05,0.65,projected_sirt,0.65,0.65,12.190163354615908,8.525384838516647,3.6058198181358545,0.2340595436257285,8.525384838516647,0.002218745299614966,0.0,0.23657263251575264,19.756514446155446,50.365882873535156,0.0,0.0030110142936275617,0.06825288385152817,0.0,233.1667847504487,76.98394597877046,0.48687761136003443,71.60249514193148,26.622463844917917,0.3889467212799433,,,,
18,9.995788669530421e-05,9.995788669530421e-06,9.995788669530421e-05,0.7,projected_sirt,0.7,0.7,11.684498580726418,7.993975768218169,3.6317264904847018,0.23361705807415215,7.993975768218169,0.0019607422118251387,0.0,0.23599324516347936,13.46925350137659,36.75596618652344,0.0,0.0027011945415791627,0.06470169872045517,0.0,232.5843316155511,77.80902231100617,0.5166397851866644,77.20033027030327,25.134449726826436,0.3760972180076548,,,,
19,9.99511596297512e-05,9.99511596297512e-06,9.99511596297512e-05,0.75,projected_sirt,0.75,0.75,11.501025947364601,7.854102740416655,3.588929401861655,0.23037032783031464,7.854102740416655,0.0020070699424281514,0.0,0.23297862185014262,9.048602400599298,26.399372100830078,0.0,0.002555307114144435,0.08806126564741135,0.0,238.53071264318518,79.5949302820845,0.5630662787604976,87.95736013876426,37.928470714672194,0.37359781885469284,179.59923498971122,252.58171926305502,0.5307279588836035,111.23029650174655
20,9.994393459922218e-05,9.994393459922219e-06,9.994393459922218e-05,0.8,projected_sirt,0.8,0.8,12.1749578682152,8.542688949688062,3.5736366864797233,0.2328027023656948,8.542688949688062,0.0021584867688550337,0.0,0.23470848758478421,7.929339099574733,25.107376098632812,0.0,0.0020160688295003935,0.06930475682020187,0.0,238.3461839830553,78.53719894879308,0.5272639587118819,74.34107971191406,26.794078981554186,0.437598760869052,,,,
21,9.993621167574379e-05,9.993621167574379e-06,9.993621167574379e-05,0.85,projected_sirt,0.85,0.85,11.729590106654811,8.107710696555472,3.5638088793367952,0.23051797175729596,8.107710696555472,0.0022053223707385965,0.0,0.23246819103086316,5.842433497712419,11.212944984436035,0.0,0.0017956862024761536,0.05904267355799675,0.0,242.125863564981,80.28789583897472,0.5554081314318889,82.34410023044896,29.51652310345624,0.4219642643992965,,,,
22,9.99279909363061e-05,9.99279909363061e-06,9.99279909363061e-05,0.9,projected_sirt,0.9,0.9,12.18493399748931,8.567287264643488,3.5597032340797217,0.23012564754163897,8.567287264643488,0.002060593431500869,0.0,0.23167092816249743,6.7427626236065015,14.528762817382812,0.0,0.0015205743571592343,0.04682343453168869,0.0,248.02664473250107,78.69111533051665,0.5544711311121244,78.93886308412294,28.313017613178975,0.46056533141716105,,,,
23,9.991927246286197e-05,9.991927246286197e-06,9.991927246286197e-05,0.95,projected_sirt,0.95,0.95,11.933459230371424,8.299753653036582,3.5753046241966455,0.23192128136351303,8.299753653036582,0.0021032168973564498,0.0,0.232962485503506,7.134456982483735,12.720706939697266,0.0,0.0011297673005862413,0.03401000052690506,0.0,253.6926908750792,80.60106898313241,0.5158414985682513,76.06208708479598,14.269382940756309,0.4354061717922623,,,,
24,9.991005634232621e-05,9.991005634232623e-06,9.991005634232621e-05,1.0,projected_sirt,1.0,1.0,12.186079231468407,8.552036414275298,3.575604702975299,0.23191147519124522,8.552036414275298,0.00230162320627101,0.0,0.23263276509336522,6.602615846169962,11.988454818725586,0.0,0.0009403499708561277,0.036834750324487686,0.0,260.8820949245144,79.92706193389388,0.49958853544415655,74.94025812922297,9.297376026978364,0.4447515763946482,168.2206208365304,246.86557431018963,0.4369123172216244,62.096046741192154
25,9.990034266657467e-05,9.990034266657468e-06,9.990034266657467e-05,1.0,projected_sirt,1.0,1.0,12.949372652414683,9.363021141773945,3.5280245252557703,0.23155771880536466,9.363021141773945,0.0021877763462504625,0.0,0.23227081065242355,7.855947462288109,18.169727325439453,0.0,0.0009250567952246481,0.029959579929709435,0.0,270.2966217865815,81.01131375828186,0.47990161824870753,74.38756128259607,0.8980559400610022,0.4252840983303818,,,,
26,9.989013153244334e-05,9.989013153244333e-06,9.989013153244334e-05,1.0,projected_sirt,1.0,1.0,12.723306810533678,9.133706440796724,3.531143362457688,0.23204767341549332,9.133706440796724,0.0022254012009078586,0.0,0.23269697661335403,8.93962508278924,26.116575241088867,0.0,0.0009079811263930153,0.02566886506974697,0.0,276.3829923062711,79.17141673409064,0.46351950233047073,73.27396815531962,-2.573524739291217,0.4286917931324727,,,,
27,9.987942304172738e-05,9.987942304172738e-06,9.987942304172738e-05,1.0,projected_sirt,1.0,1.0,12.853389018290752,9.257532184188431,3.537574001260706,0.23147685382817243,9.257532184188431,0.002068005041282221,0.0,0.23213837477000984,8.751142321406183,19.73286247253418,0.0,0.0009098501948362871,0.028817903250455856,0.0,284.00009072793495,79.66378745956715,0.4484428505639772,75.67697566264384,-10.24170836886844,0.3873021592562263,,,,
28,9.986821730118016e-05,9.986821730118016e-06,9.986821730118016e-05,1.0,projected_sirt,1.0,1.0,12.844896264978358,9.2996827589499,3.4863591902964823,0.23354337142931447,9.2996827589499,0.0023421705464480094,0.0,0.23405745504675685,9.651087980012637,32.66851043701172,0.0,0.000853924615610693,0.026635564863681793,0.0,291.4383429449958,78.72326008686858,0.42087872608287913,77.39784209792678,-25.07121465012834,0.3547262001681972,,,,
29,9.98565144225121e-05,9.98565144225121e-06,9.98565144225121e-05,1.0,projected_sirt,1.0,1.0,12.504477062740841,8.93941897314948,3.5064689082068368,0.2324627231101732,8.93941897314948,0.002367680236332219,0.0,0.23303307310954943,9.281465279089439,19.237560272216797,0.0,0.0009138469216162088,0.021637650206685066,0.0,296.8715556376689,78.26825715620897,0.43945354384344976,83.32245429786477,-19.731191944431615,0.3500569639979182,184.66330589042914,276.87481248466287,0.47639604305533034,45.26214872087751
30,9.984431452238967e-05,9.984431452238968e-06,9.984431452238967e-05,1.0,projected_sirt,1.0,1.0,13.031254691046637,9.505894145450076,3.466771364212036,0.2323993649837133,9.505894145450076,0.0024469342126787917,0.0,0.23297856425916827,10.254019595481253,18.150400161743164,0.0,0.0009311757544433145,0.024644901975989342,0.0,305.7028346706081,76.6306422861813,0.4297430620000169,84.77914366850982,-26.411455025544036,0.3469471174317437,,,,
31,9.983161772243409e-05,9.983161772243409e-06,9.983161772243409e-05,1.0,projected_sirt,1.0,1.0,14.145257099254712,10.60973073340751,3.4765591943586194,0.2340107556130435,10.60973073340751,0.0023232058077622708,0.0,0.23444727908920598,18.937143699542897,184.15863037109375,0.0,0.0008868278960722524,0.036293257027864456,0.0,312.59341100744297,74.48767596779467,0.40630185201361374,89.91195874600797,-44.56151111705883,0.2892661070501482,,,,
32,9.981842414922026e-05,9.981842414922026e-06,9.981842414922026e-05,1.0,projected_sirt,1.0,1.0,14.143372149080843,10.627931530411178,3.4563452617542163,0.23439487331622355,10.627931530411178,0.002483469747145333,0.0,0.23479572421795614,14.785348093187487,29.401348114013672,0.0,0.0008752973596062008,0.022209031507372856,0.0,316.82982573638094,72.00059851151688,0.39843342433104645,87.62451780164564,-49.000725771929766,0.300667274441268,,,,
33,9.98047339342754e-05,9.98047339342754e-06,9.98047339342754e-05,1.0,projected_sirt,1.0,1.0,15.487932411400047,11.996155906367946,3.432728400101533,0.23414478068416184,11.996155906367946,0.0025599290210929875,0.0,0.2344635531709001,20.727477447406667,95.92818450927734,0.0,0.0008641252360256338,0.05376754701137543,0.0,323.1355615564295,71.5549622042869,0.3847802506910788,89.34635780953072,-58.62045360255886,0.27970767524596807,,,,
34,9.979054721407777e-05,9.979054721407776e-06,9.979054721407777e-05,1.0,projected_sirt,1.0,1.0,15.849168313516152,12.312190403809419,3.477612102353895,0.2354784934101878,12.312190403809419,0.0024812606169615646,0.0,0.2357360736743824,22.56364600722854,91.2747573852539,0.0,0.0008543602684890298,0.021647125482559204,0.0,325.5858715160473,73.54191687545975,0.3795910324599292,91.58871047561233,-63.47181175850533,0.26698629940683777,186.391545515794,292.0075721737345,0.46895086773988753,-23.960759802179023
35,9.977586413005531e-05,9.97758641300553e-06,9.977586413005531e-05,1.0,projected_sirt,1.0,1.0,15.92042149724187,12.428161414893898,3.433173978650892,0.23423027347873998,12.428161414893898,0.002642377814580057,0.0,0.23438365636645137,27.051815600008577,356.78759765625,0.0,0.0008518350471088008,0.026835313066840172,0.0,331.04821529903927,71.85682766998494,0.37140851004703623,97.31289961531355,-72.33567511068809,0.22573763695923058,,,,
36,9.976068482858423e-05,9.976068482858423e-06,9.976068482858423e-05,1.0,projected_sirt,1.0,1.0,16.939444773905986,13.469784775295773,3.4105969313028695,0.2338752138453561,13.469784775295773,0.0029706369654426503,0.0,0.2340536262537982,24.98654455751986,200.2216033935547,0.0,0.0009216227241464563,0.045686837285757065,0.0,345.76127830711573,65.2493359274239,0.3616133195322913,96.15860748291016,-67.38362296851906,0.24922612732326663,,,,
37,9.974500946098758e-05,9.974500946098757e-06,9.974500946098758e-05,1.0,projected_sirt,1.0,1.0,16.373550466589027,12.905955662598481,3.4085732279597103,0.2339258359090702,12.905955662598481,0.0027011160839449716,0.0,0.23401426664880803,31.201347737698942,129.2410430908203,0.0,0.0009709974574680264,0.05364271625876427,0.0,357.0713509224557,64.43608761846632,0.3661832817502924,105.36554120038006,-78.5912063186233,0.2231457765037949,,,,
38,9.972883818353364e-05,9.972883818353365e-06,9.972883818353364e-05,1.0,projected_sirt,1.0,1.0,16.42411363447035,12.96435008177886,3.4002580320512927,0.23558153252343875,12.96435008177886,0.0030502641315546795,0.0,0.23560454515186516,31.262468002937936,135.6113739013672,0.0,0.0009511708285080622,0.040248263627290726,0.0,356.2072902370144,72.27690684969954,0.3539224315334011,102.4096158001874,-81.27784213504276,0.22281051990953651,,,,
39,9.971217115743451e-05,9.97121711574345e-06,9.971217115743451e-05,1.0,projected_sirt,1.0,1.0,18.35373169667012,14.88412737202,3.4103839784055143,0.23446873877499555,14.88412737202,0.0030156971880461315,0.0,0.2343896635480829,42.27169338432518,293.78656005859375,0.0,0.000984595191816019,0.040884893387556076,0.0,360.011004473712,69.48321401209475,0.35374051574114207,107.32924899539432,-88.43412265262089,0.18978612809567838,203.29035758972168,320.2809573605817,0.49451421642884297,-55.71120438208947
40,9.96950085488444e-05,9.96950085488444e-06,9.96950085488444e-05,1.0,projected_sirt,1.0,1.0,18.514296505902266,14.998768703357593,3.4558822915360734,0.23618290110214338,14.998768703357593,0.0030005851955580954,0.0,0.23576339837667104,inf,inf,0.13513513513513514,0.0013593475435029817,0.1821286976337433,0.0,385.9808819745038,72.02382570912741,0.3785368687397725,132.8386143864812,-121.31540968611434,0.1312780070143777,,,,
41,9.967735052885799e-05,9.967735052885798e-06,9.967735052885799e-05,1.0,projected_sirt,1.0,1.0,18.133808367961162,14.451331937635267,3.6213588327974886,0.2412764268952447,14.451331937635267,0.003992769225324328,0.0,0.24157185047059446,inf,inf,0.4594594594594595,0.004354467942706637,0.8536683917045593,0.0,501.2603553565773,109.41123715924604,0.4484922136809375,216.8437405148068,-216.3574791985589,0.05309330007514438,,,,
42,9.965919727350872e-05,9.965919727350872e-06,9.965919727350872e-05,1.0,projected_sirt,1.0,1.0,17.15158207352097,13.416596928158322,3.6735119819641113,0.24325720039573875,13.416596928158322,0.003295029398695742,0.0,0.24437265581375844,inf,inf,0.5945945945945946,0.004549968081551629,1.3227157592773438,0.0,489.9317734177048,159.03769328573534,0.40152351920669144,186.39666046967378,-186.22566058184648,0.05957599225881938,,,,
43,9.964054896376709e-05,9.964054896376708e-06,9.964054896376709e-05,1.0,projected_sirt,1.0,1.0,16.509507900959736,12.868268451175174,3.5800844076517464,0.2419850761825974,12.868268451175174,0.0032947605705467634,0.0,0.2433054721033251,631.9477324614654,2258.43310546875,0.4864864864864865,0.004044980729451856,1.2283470630645752,0.0,486.7112740181588,165.78619315731243,0.3801856161774816,172.5760893950591,-172.42908044763513,0.07054173181185851,,,,
44,9.96214057855388e-05,9.962140578553881e-06,9.96214057855388e-05,1.0,projected_sirt,1.0,1.0,16.786185522337217,13.127005164687699,3.5975397019772917,0.24381043258551005,13.127005164687699,0.0034404602940068456,0.0,0.24521117033185186,761.2362359536661,3379.910888671875,0.5945945945945946,0.003946528858127627,1.487704873085022,0.0,478.76036360457135,175.92444262094136,0.37285988878559423,163.12739191828547,-163.12739191828547,0.08401827212121035,228.6882483094603,330.3239702081653,0.7082731894106853,28.015671824360943
45,9.960176792966289e-05,9.96017679296629e-06,9.960176792966289e-05,1.0,projected_sirt,1.0,1.0,16.455129262563343,12.800574740848026,3.5930985888919316,0.24339749724478335,12.800574740848026,0.0030323359202845276,0.0,0.244914407262931,442.2303025529191,1532.81396484375,0.2702702702702703,0.0037022016225130975,1.3585623502731323,0.0,483.10075997017526,165.7764245783122,0.3881937176794619,173.35308136811128,-173.35308136811128,0.06946264972557893,,,,
46,9.958163559190991e-05,9.95816355919099e-06,9.958163559190991e-05,1.0,projected_sirt,1.0,1.0,16.279121115400983,12.680323587881553,3.5376142360068656,0.24216026108007174,12.680323587881553,0.0032166505556528433,0.0,0.24327289131847588,584.5869687054608,3201.2216796875,0.35135135135135137,0.003451052087208105,1.217382788658142,0.0,486.0146335911106,159.57417392108218,0.41792804244402293,186.64976955104518,-186.64976955104518,0.07309083882215861,,,,
47,9.956100897297985e-05,9.956100897297986e-06,9.956100897297985e-05,1.0,projected_sirt,1.0,1.0,15.861864966315192,12.193772573728818,3.606952241949133,0.2420383828717309,12.193772573728818,0.0031525665387586764,0.0,0.24384546400727453,375.90077157922696,1093.955078125,0.21621621621621623,0.004228728829656501,1.4107692241668701,0.0,504.8584743190456,184.11397087057804,0.41899343358503804,186.8941464810758,-186.8941464810758,0.09920236206537969,,,,
48,9.953988827850027e-05,9.953988827850028e-06,9.953988827850027e-05,1.0,projected_sirt,1.0,1.0,14.370185542751003,10.788820704898319,3.520888257671047,0.23975979436088252,10.788820704898319,0.0026840203806657243,0.0,0.24109189574782913,198.22993046528583,570.9693603515625,0.05405405405405406,0.0035854499610896047,1.2446292638778687,0.0,480.58913607210724,179.54851629853732,0.41913563335264054,166.02326346732474,-166.02326346732474,0.14266926593877174,,,,
49,9.951827371902416e-05,9.951827371902417e-06,9.951827371902416e-05,1.0,projected_sirt,1.0,1.0,14.157889366149902,10.542954921722412,3.554690592997783,0.23905383211535378,10.542954921722412,0.0024012565342206005,0.0,0.2405527129366591,196.91744304347682,661.8532104492188,0.05405405405405406,0.003395181445002153,1.4431077241897583,0.0,467.35715463999156,174.6546770717212,0.444716149890745,156.8918007515572,-156.67655573664484,0.19812581124337944,162.46151261801248,244.91478302094757,0.4645414002933558,12.255763902768983
50,9.949616551002787e-05,9.949616551002787e-06,9.949616551002787e-05,1.0,projected_sirt,1.0,1.0,13.745095613840464,10.178205593212232,3.507370426848128,0.2360301887666857,10.178205593212232,0.0025607672633250825,0.0,0.2369091663811658,271.1302380432954,1321.7955322265625,0.10810810810810811,0.0031282500917645725,1.0940093994140625,0.0,462.846905682538,166.09905489981958,0.48609553156672297,169.31274042902766,-168.5323676031989,0.19097105534495534,,,,
51,9.947356387190894e-05,9.947356387190893e-06,9.947356387190894e-05,1.0,projected_sirt,1.0,1.0,13.23318726307637,9.638912729314855,3.5347710944510795,0.23622417892958666,9.638912729314855,0.0022373284257293955,0.0,0.23713798176597906,307.8032146144558,2198.44482421875,0.13513513513513514,0.0031882953968503185,1.3081437349319458,0.0,458.8637546848606,167.94855150932267,0.5087017408899359,173.2647148338524,-171.7092190304318,0.19477481113092318,,,,
52,9.945046902998396e-05,9.945046902998396e-06,9.945046902998396e-05,1.0,projected_sirt,1.0,1.0,12.918255651319349,9.33789655324575,3.5208486995181523,0.23628150893224253,9.33789655324575,0.002199184723714417,0.0,0.23740747208530838,291.9375479930156,1559.5152587890625,0.16216216216216217,0.003260833607684519,1.196786880493164,0.0,453.07790560335724,177.2663030508578,0.5249608054354384,177.6621374181799,-177.1155583149678,0.1915424490297163,,,,
53,9.942688121448629e-05,9.942688121448629e-06,9.942688121448629e-05,1.0,projected_sirt,1.0,1.0,11.911438478005898,8.345620696609085,3.5065097164463355,0.23551655862782453,8.345620696609085,0.002145055399867832,0.0,0.2368159970721683,224.5848261858966,865.1337890625,0.08108108108108109,0.0032792592867957175,1.0429279804229736,0.0,456.5775443412162,173.24059358839162,0.5349759427276818,172.7767282434412,-172.01023947226034,0.21591267694492597,,,,
54,9.940280066056371e-05,9.940280066056372e-06,9.940280066056371e-05,1.0,projected_sirt,1.0,1.0,11.903502954019082,8.365921587557406,3.478164782395234,0.23573152277920698,8.365921587557406,0.002417957570680694,0.0,0.23773800279643084,171.73963185903187,428.1239929199219,0.0,0.003711367101484054,1.0379822254180908,0.0,483.1524946882918,193.49739981350714,0.5487048086282369,183.23287716427365,-183.18367128114443,0.21562787890434265,158.02823144262965,235.2633705014458,0.44724352066117234,74.2698753273094
55,9.93782276082762e-05,9.93782276082762e-06,9.93782276082762e-05,1.0,projected_sirt,1.0,1.0,11.988400665489403,8.433660610302075,3.4956932454495817,0.23458526746646777,8.433660610302075,0.0020027329745652103,0.0,0.23561784262592728,151.48279427193307,674.4384155273438,0.02702702702702703,0.0031350245888068064,1.0371450185775757,0.0,461.9458840859903,167.2544039748603,0.5484765606957513,184.01935000032992,-182.47324928077492,0.20157750091842702,,,,
56,9.93531623025934e-05,9.93531623025934e-06,9.93531623025934e-05,1.0,projected_sirt,1.0,1.0,11.211881405598408,7.674515827282055,3.4788392041180587,0.23256988380406354,7.674515827282055,0.0019195714911974563,0.0,0.23357119149452932,121.16171388368349,279.94366455078125,0.0,0.0030293435021932864,0.9861742854118347,0.0,455.51076610668287,165.15773782336055,0.5491902071076471,173.8435359645534,-172.13984226536107,0.2202495108987834,,,,
57,9.932760499339229e-05,9.932760499339229e-06,9.932760499339229e-05,1.0,projected_sirt,1.0,1.0,11.7654471268525,8.220922160792995,3.4856046083811165,0.23393602910879496,8.220922160792995,0.002181263604339816,0.0,0.2352979138896272,190.27861074499182,579.4861450195312,0.02702702702702703,0.0031361180527538462,1.20236337184906,0.0,451.70653884475297,168.71930419927727,0.5416596604360117,171.16123261322846,-169.59866869127427,0.21357106417417526,,,,
58,9.930155593545464e-05,9.930155593545463e-06,9.930155593545464e-05,1.0,projected_sirt,1.0,1.0,11.420762216722643,7.89128337035308,3.470634814855215,0.23365284744146708,7.89128337035308,0.0021548174176918896,0.0,0.23486243510568464,155.16799122578388,689.5413818359375,0.02702702702702703,0.002885176060796791,0.995670735836029,0.0,432.80200690192146,162.72820675707035,0.5534915489119452,163.83467143290753,-162.56795460469013,0.22908189973315676,,,,
59,9.927501538846448e-05,9.927501538846449e-06,9.927501538846448e-05,1.0,projected_sirt,1.0,1.0,11.81868754206477,8.29258815662281,3.467577277003108,0.23245237405235702,8.29258815662281,0.002045541735856819,0.0,0.23416686621872154,179.4106702031316,528.9224243164062,0.08108108108108109,0.0035408357397426625,1.1334168910980225,0.0,490.6723104940878,182.7109099637974,0.5596796580263086,192.44513723012562,-189.91353792757602,0.2116229026704221,141.0929728078318,222.60285871178334,0.3866786518472524,28.12961670592591
60,9.924798361700553e-05,9.924798361700554e-06,9.924798361700553e-05,1.0,projected_sirt,1.0,1.0,11.010536683572305,7.463616938204379,3.48810558061342,0.23370100356437065,7.463616938204379,0.0019451940834924982,0.0,0.23471232201602008,130.43540830869932,664.2235107421875,0.02702702702702703,0.0029331813314677894,1.0365604162216187,0.0,465.6776667414485,166.37804042827875,0.563832280603615,198.22711346600508,-197.8468937229466,0.1825855100477064,,,,
