epoch,lr_backbone,lr_main,solver_strength,train_total,train_count,train_flat_dm16,train_allocation,train_dm16,train_dm32,train_dm64,train_cell,train_region_nb,region_mu_mean,region_dispersion_mean,region_dispersion_p10,region_dispersion_p50,region_dispersion_p90,region_weight_mean,region_weight_std,region_weight_min,region_weight_max,solver_weight_mean,solver_weight_std,weight_clip_low_fraction,weight_clip_high_fraction,solver_energy_before,solver_energy_after,solver_energy_reduction,weight_mean_32,weight_mean_64,weight_mean_128,val_mae,val_rmse,val_nae,val_bias,val_game0,val_game1,val_game2,val_game3,val_mae_sparse,val_mae_moderate,val_mae_dense,pearson_rate_var_error,spearman_rate_var_error,spearman_weight_error,spearman_pred_weight_error,spearman_rate_var_error_32,spearman_rate_var_error_64,spearman_rate_var_error_128,mean_std_residual,coverage_50,coverage_80,coverage_95,calib_gap_50,calib_gap_80,calib_gap_95,dispersion_sat_low_fraction,dispersion_sat_high_fraction,solver_help_fraction,solver_harm_fraction,energy_monotonic_fraction,mae_reg_y0,mae_reg_y1,mae_reg_y2
1,2.0000000000000003e-06,2e-05,0.0,22.868396655933278,18.94591478399328,2.6859987233136153,2.6859987233136153,3.786321478921014,2.0563655866158976,0.8796412896465611,0.24663476605673093,5.8741212857736125,2.1904461448257035,49.93543604257945,49.9067497253418,49.9067497253418,50.00431823730469,0.9999999647459299,0.004793573254143704,0.94818115234375,1.0324562788009644,0.9999999647459299,0.004793573254143704,0.0,0.0,0.014960125214546113,0.014960125214546113,0.0,0.9999999967781273,0.9999999935562546,0.9999999967781273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.000000000000001e-06,4e-05,0.0,22.161255836486816,18.254606453148096,2.6283383305008345,2.6283383305008345,3.7283927170006006,1.9927898001026463,0.8315250889675038,0.24661440825140155,6.083286826675002,2.194179309381021,49.600552842423724,49.421749114990234,49.61518478393555,49.80937194824219,0.9999999586591015,0.005032226363571412,0.9546229839324951,1.0326941013336182,0.9999999586591015,0.005032226363571412,0.0,0.0,0.013482641529392552,0.013482641529392552,0.0,0.9999999919453183,0.9999999871125093,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6e-06,6e-05,0.0,23.609338889250886,19.657793715193463,2.6457376737852356,2.6457376737852356,3.7376143545717806,2.018227255022204,0.8573115129728575,0.24763908942003507,6.219486893834294,2.200989935849164,49.0060541307604,48.56059646606445,49.037147521972656,49.421749114990234,0.9999999582751181,0.005747012877445304,0.937703549861908,1.0325223207473755,0.9999999582751181,0.005747012877445304,0.0,0.0,0.013259536939094195,0.013259536939094195,0.0,0.999999995167191,0.9999999887234455,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8.000000000000001e-06,8e-05,0.0,21.269303089863545,17.418345541567415,2.6504638581662565,2.6504638581662565,3.750927712466266,2.0182266621976286,0.847659795670896,0.2455889703454198,5.695481886734834,2.209600049096185,48.0458020390691,47.250762939453125,48.18269729614258,48.75066375732422,0.9999999591683073,0.00746282170201416,0.9315747022628784,1.049955129623413,0.9999999591683073,0.00746282170201416,0.0,0.0,0.01373052186760548,0.01373052186760548,0.0,0.999999995167191,0.9999999838906366,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1e-05,0.0001,0.0,21.577323552724476,17.738401541838776,2.633234030491597,2.633234030491597,3.72237660433795,2.0079508407695874,0.8483022225869669,0.24698010449473923,5.719715292389329,2.2736924403422587,45.88958585584486,43.870845794677734,46.24643325805664,47.52843475341797,0.9999999608707149,0.02164235712776712,0.7209415435791016,1.0724464654922485,0.9999999608707149,0.02164235712776712,0.0,0.0,0.03303130693431642,0.03303130693431642,0.0,0.9999999967781273,0.9999999935562546,1.0,311.01464319753126,403.21827655280515,1.1734363638084018,119.45862105652526,311.01464085623235,399.6736781851121,468.0556202826934,516.5687452673875,361.0411376953125,290.4097554406454,361.18518796174425,0.09888205135176996,0.3579136877827322,-0.3618645500033202,-0.3618645500033202,0.46904447604310134,0.24697867390715691,0.07577507644538212,1.3106006843882065,0.7320324603941619,0.782158783356655,0.8475810063407913,0.23203246039416192,-0.017841216643345037,-0.1024189936592087,0.0,0.0,0.31868131868131866,0.6813186813186813,1.0,2.2995994962178745,2.3464568502955383,2.3469222351744934
6,1e-05,0.0001,0.05,20.98845554042507,17.297037073083825,2.608137961980459,2.608137961980459,3.6914987757399276,1.9850548248033266,0.8343605270256867,0.24632723750294866,5.108493882256585,2.3684026292852454,42.8699181015427,38.41459655761719,43.870845794677734,46.066139221191406,0.9999999564002034,0.06619243188979171,0.29366248846054077,1.2041394710540771,0.9999999564002034,0.06619243188979171,0.0,0.0,0.20412813831825513,0.1709618619769006,0.16247772901178942,0.9999999935562546,0.9999999903343819,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9.999975077406627e-06,9.999975077406626e-05,0.1,20.198263219884925,16.642041257909828,2.6374290311658704,2.6374290311658704,3.7121004736101306,2.0243835320343844,0.8703186415337227,0.24405605043913867,4.288894389126752,2.5297876950856804,40.15199382885082,29.858943939208984,42.77096176147461,45.70764923095703,1.000319909572272,0.16529326680241016,0.25,1.4473315477371216,1.000319909572272,0.16529326680241016,0.004620308567676989,0.0,1.6532381853541813,1.1914090063120868,0.2793482410056689,1.0002863165494558,1.0005134134679228,1.000091095228453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9.999900309874961e-06,9.999900309874961e-05,0.15,18.331769324637747,14.91804635846937,2.6229905502216235,2.6229905502216235,3.7006947800919816,2.0063312440305143,0.8537188035410803,0.24324347320440654,3.6496080192359717,2.542709795204369,40.108126872294655,24.086238861083984,44.04254913330078,47.250762939453125,1.002797995844742,0.23379064138200556,0.25,1.7973287105560303,1.002797995844742,0.23379064138200556,0.025568990042674253,0.0,5.222917988493636,3.312446162507341,0.3657862961270243,1.0025574742136776,1.0039695887952238,1.0021361402563147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.999775698150361e-06,9.999775698150361e-05,0.2,15.193244702107197,11.907481966791925,2.6024189446423507,2.6024189446423507,3.6746806840638855,1.9899691375526223,0.840439124687298,0.24024140472347671,3.116418033032804,2.5932008897936023,39.077826835013724,19.316072463989258,43.78524398803711,47.250762939453125,1.0061508478138839,0.2791370338537172,0.25,1.9926732778549194,1.0061508478138839,0.2791370338537172,0.04373290294342926,0.0,13.14749035964141,7.243250395800616,0.44907733737268385,1.005752695573343,1.0079380757099874,1.0057538103412937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9.999601243475088e-06,9.999601243475088e-05,0.25,14.167832168372902,10.934827430828198,2.5894191651730925,2.5894191651730925,3.655831523843714,1.9803800872854285,0.8369466791281829,0.23947152737024668,2.91858882517428,2.526715281847361,37.3198570045265,16.39333724975586,41.943695068359375,46.066139221191406,1.0082420013754474,0.30708294872482733,0.25,2.2517096996307373,1.0082420013754474,0.30708294872482733,0.05417715286136339,0.0,18.570178160796296,8.729265709181089,0.5299309660038946,1.0077791632832707,1.0102608171669212,1.0080503805263623,311.4764177720625,460.92305545173866,0.8060317999209646,221.62390272957938,311.4764168258026,336.0747632908283,373.0549648545064,423.30137511980695,120.43148531232562,227.86496267392653,575.0240750520126,0.7044460835761495,0.5823334445223587,-0.35757551615857747,-0.35757551615857747,0.613762638168844,0.5820397002467983,0.5207138806396735,0.9758095942904914,0.7511426924469797,0.8812092718268721,0.9484550883832161,0.25114269244697973,0.0812092718268721,-0.0015449116167838284,0.0020378818885657896,0.0,0.45054945054945056,0.5494505494505495,1.0,1.942654189827678,1.960767245063415,2.0669429826212453
