epoch,loss,root_magnitude,root_to_64,64_to_32,32_to_16,16_to_8,16_to_8_dense,8_to_4,flat_16,multinomial_tree,deterministic_alloc,exact_regression,grad_root_magnitude,grad_deterministic_alloc,grad_total_pre_clip,grad_total_post_clip,grad_pre_clip_p50,grad_pre_clip_p95,grad_pre_clip_max,grad_backbone,grad_task,clip_fraction,amp_scale_start,amp_scale_end,amp_skipped_steps,amp_skip_fraction,overflow_gt_mean,overflow_gt_max,lr,lr_backbone,lr_task
447,104.46273803710938,4.775145530700684,19.254457473754883,28.56922721862793,51.863895416259766,0.0,0.0,0.0,0.0,0.0,99.68758392333984,0.0,nan,nan,2383.4252319335938,500.0,1634.3115234375,7417.62451171875,8296.189453125,2381.005662706163,93.90552711486816,1.0,16.0,16.0,0,0.0,nan,nan,8.308914430219917e-05,8.308914430219917e-06,8.308914430219917e-05
448,104.6728744506836,4.8625969886779785,19.15348243713379,28.85200309753418,51.80478286743164,0.0,0.0,0.0,0.0,0.0,99.81026458740234,0.0,nan,nan,1559.6015930175781,500.0,1550.88427734375,2434.885986328125,3783.70263671875,1557.206075032552,80.26252216762967,1.0,16.0,16.0,0,0.0,nan,nan,8.301420043136637e-05,8.301420043136638e-06,8.301420043136637e-05
449,103.29895782470703,4.555578708648682,19.145814895629883,28.824825286865234,50.77274703979492,0.0,0.0,0.0,0.0,0.0,98.7433853149414,0.0,nan,nan,1771.141866048177,500.0,1776.0546875,3201.88232421875,4147.77734375,1769.0949808756511,72.31490389506023,1.0,16.0,16.0,0,0.0,nan,nan,8.293912947568607e-05,8.293912947568607e-06,8.293912947568607e-05
450,102.91350555419922,4.558310508728027,18.66874122619629,28.37028694152832,51.316162109375,0.0,0.0,0.0,0.0,0.0,98.3552017211914,0.0,216.6168670654297,1189.044677734375,1968.2672797309028,500.0,1266.14111328125,4465.189453125,11725.4873046875,1965.787116156684,79.27543618943956,1.0,16.0,16.0,0,0.0,nan,nan,8.286393177571345e-05,8.286393177571345e-06,8.286393177571345e-05
451,105.3084716796875,4.8238205909729,19.320728302001953,28.828088760375977,52.335838317871094,0.0,0.0,0.0,0.0,0.0,100.48465728759766,0.0,nan,nan,1534.8135359022353,497.9786665174696,1384.5074462890625,2895.91259765625,4127.14501953125,1531.6640285915798,92.69552675882976,0.9444444444444444,16.0,16.0,0,0.0,nan,nan,8.278860767257865e-05,8.278860767257865e-06,8.278860767257865e-05
452,96.89994049072266,4.8572492599487305,17.72602653503418,26.678552627563477,47.63812255859375,0.0,0.0,0.0,0.0,0.0,92.04270935058594,0.0,nan,nan,1561.9546203613281,500.0,1427.858154296875,2382.1591796875,4674.12158203125,1559.423336452908,77.36200141906738,1.0,16.0,16.0,0,0.0,nan,nan,8.271315750798522e-05,8.271315750798521e-06,8.271315750798522e-05
453,104.65411376953125,5.119180679321289,19.12677001953125,28.542449951171875,51.86571502685547,0.0,0.0,0.0,0.0,0.0,99.53495025634766,0.0,nan,nan,1668.7570156521267,500.0,1255.15185546875,3463.65771484375,4108.833984375,1665.407487657335,93.70995500352647,1.0,16.0,16.0,0,0.0,nan,nan,8.263758162420861e-05,8.263758162420862e-06,8.263758162420861e-05
454,108.54899597167969,5.879251003265381,20.409265518188477,29.6917667388916,52.5687141418457,0.0,0.0,0.0,0.0,0.0,102.66973876953125,0.0,nan,nan,1973.6695522732205,500.0,1297.1519775390625,4313.22900390625,10453.2275390625,1970.2204895019531,110.64077610439725,1.0,16.0,16.0,0,0.0,nan,nan,8.25618803640946e-05,8.25618803640946e-06,8.25618803640946e-05
455,102.591064453125,4.77611780166626,20.06708335876465,27.66817855834961,50.07967758178711,0.0,0.0,0.0,0.0,0.0,97.81493377685547,0.0,nan,nan,1506.682420518663,500.0,1086.621826171875,3051.031005859375,4201.05810546875,1504.1422932942708,78.89635954962836,1.0,16.0,16.0,0,0.0,nan,nan,8.248605407105765e-05,8.248605407105764e-06,8.248605407105765e-05
456,103.10478210449219,4.845955848693848,19.033456802368164,28.232404708862305,50.99296951293945,0.0,0.0,0.0,0.0,0.0,98.25882720947266,0.0,nan,nan,1500.0327589246963,500.0,1700.5517578125,2111.355224609375,2324.718505859375,1496.883348253038,86.80770089891222,1.0,16.0,16.0,0,0.0,nan,nan,8.24101030890795e-05,8.24101030890795e-06,8.24101030890795e-05
457,102.46414184570312,4.68896484375,18.699596405029297,28.780805587768555,50.29476547241211,0.0,0.0,0.0,0.0,0.0,97.7751693725586,0.0,nan,nan,1831.7527194552952,500.0,1765.1014404296875,3455.201416015625,3676.4873046875,1829.5465121799045,84.32765812344022,1.0,16.0,16.0,0,0.0,nan,nan,8.233402776270755e-05,8.233402776270756e-06,8.233402776270755e-05
458,101.71868896484375,4.606532096862793,18.405620574951172,28.196857452392578,50.509674072265625,0.0,0.0,0.0,0.0,0.0,97.1121597290039,0.0,nan,nan,1422.4747823079426,500.0,1258.643310546875,2502.08447265625,2825.909423828125,1420.1018880208333,76.9384093814426,1.0,16.0,16.0,0,0.0,nan,nan,8.225782843705322e-05,8.225782843705322e-06,8.225782843705322e-05
459,99.6451416015625,4.580007076263428,18.41098403930664,27.466102600097656,49.18806457519531,0.0,0.0,0.0,0.0,0.0,95.0651626586914,0.0,nan,nan,1701.142042371962,500.0,1157.4833984375,4967.5888671875,5059.74169921875,1698.7267252604167,82.39421886867947,1.0,16.0,16.0,0,0.0,nan,nan,8.218150545779047e-05,8.218150545779046e-06,8.218150545779047e-05
460,108.31836700439453,5.494620323181152,19.89556884765625,29.76161766052246,53.16657257080078,0.0,0.0,0.0,0.0,0.0,102.82376861572266,0.0,nan,nan,1994.1975979275173,500.0,1439.2470703125,3571.1787109375,5588.32666015625,1991.0234069824219,102.60745133294,1.0,16.0,16.0,0,0.0,nan,nan,8.210505917115421e-05,8.21050591711542e-06,8.210505917115421e-05
461,106.56410217285156,4.985283374786377,19.65110969543457,29.30225372314453,52.625457763671875,0.0,0.0,0.0,0.0,0.0,101.57881164550781,0.0,nan,nan,1911.3737691243489,500.0,1613.068603515625,3548.02099609375,3659.10595703125,1908.8555738661025,87.97959030999078,1.0,16.0,16.0,0,0.0,nan,nan,8.202848992393875e-05,8.202848992393874e-06,8.202848992393875e-05
462,104.74925994873047,4.859213352203369,19.61378288269043,28.691083908081055,51.58518600463867,0.0,0.0,0.0,0.0,0.0,99.89002990722656,0.0,nan,nan,1720.039813571506,500.0,1573.973388671875,3337.82080078125,4707.38671875,1716.8160603841145,92.88699510362413,1.0,16.0,16.0,0,0.0,nan,nan,8.195179806349615e-05,8.195179806349616e-06,8.195179806349615e-05
463,104.93770599365234,4.690730094909668,19.18073081970215,28.88831901550293,52.17791748046875,0.0,0.0,0.0,0.0,0.0,100.24697875976562,0.0,nan,nan,1659.5952928331162,500.0,1198.751708984375,4044.342529296875,5020.0,1656.0396219889324,90.13273154364691,1.0,16.0,16.0,0,0.0,nan,nan,8.187498393773478e-05,8.187498393773478e-06,8.187498393773478e-05
464,108.77709197998047,4.85703706741333,20.633338928222656,30.03721809387207,53.24949264526367,0.0,0.0,0.0,0.0,0.0,103.92005157470703,0.0,nan,nan,1636.2425435384114,500.0,1506.6646728515625,2714.24365234375,2739.24609375,1632.8458014594185,93.74718814425998,1.0,16.0,16.0,0,0.0,nan,nan,8.179804789511754e-05,8.179804789511753e-06,8.179804789511754e-05
465,106.48897552490234,4.6542229652404785,19.97956085205078,29.20452880859375,52.65066146850586,0.0,0.0,0.0,0.0,0.0,101.83474731445312,0.0,nan,nan,1740.3654242621528,500.0,1599.5478515625,3057.48291015625,3573.44873046875,1737.7577345106338,88.36316956414117,1.0,16.0,16.0,0,0.0,nan,nan,8.172099028466049e-05,8.17209902846605e-06,8.172099028466049e-05
466,99.91036987304688,4.551072597503662,18.54155158996582,27.67046356201172,49.14728927612305,0.0,0.0,0.0,0.0,0.0,95.35929107666016,0.0,nan,nan,1629.3604634602864,500.0,1482.7628173828125,2565.27392578125,2805.278564453125,1627.5121086968315,71.26407072279189,1.0,16.0,16.0,0,0.0,nan,nan,8.16438114559312e-05,8.16438114559312e-06,8.16438114559312e-05
467,103.15077209472656,4.710135459899902,19.466880798339844,28.116071701049805,50.85768508911133,0.0,0.0,0.0,0.0,0.0,98.4406509399414,0.0,nan,nan,1733.2133924696182,500.0,1390.7138671875,3041.8251953125,5586.71044921875,1731.1780632866753,79.22859785291884,1.0,16.0,16.0,0,0.0,nan,nan,8.156651175904704e-05,8.156651175904705e-06,8.156651175904704e-05
468,103.55425262451172,4.691261291503906,19.24771499633789,28.33444595336914,51.28083038330078,0.0,0.0,0.0,0.0,0.0,98.86298370361328,0.0,nan,nan,2167.7531941731772,500.0,1551.441162109375,6491.39501953125,7322.119140625,2166.0034620496963,79.5881084865994,1.0,16.0,16.0,0,0.0,nan,nan,8.148909154467378e-05,8.148909154467378e-06,8.148909154467378e-05
469,103.98625183105469,4.800909996032715,19.14618682861328,28.59491729736328,51.444236755371094,0.0,0.0,0.0,0.0,0.0,99.18534088134766,0.0,nan,nan,1426.3682352701824,500.0,1312.223388671875,2248.830078125,2265.667236328125,1423.867896185981,78.67111905415852,1.0,16.0,16.0,0,0.0,nan,nan,8.141155116402384e-05,8.141155116402384e-06,8.141155116402384e-05
470,105.13687133789062,5.060000419616699,18.900419235229492,28.92930030822754,52.24715805053711,0.0,0.0,0.0,0.0,0.0,100.0768814086914,0.0,nan,nan,2009.9911431206597,500.0,1176.0916748046875,5986.95263671875,6159.6787109375,2007.4488864474827,89.94363000657823,1.0,16.0,16.0,0,0.0,nan,nan,8.133389096885484e-05,8.133389096885484e-06,8.133389096885484e-05
471,111.1921615600586,5.085683345794678,20.74863624572754,30.12721824645996,55.23060989379883,0.0,0.0,0.0,0.0,0.0,106.10647583007812,0.0,nan,nan,2167.750691731771,500.0,1396.1697998046875,5776.14892578125,6557.91064453125,2164.293711344401,103.3407637278239,1.0,16.0,16.0,0,0.0,nan,nan,8.125611131146786e-05,8.125611131146786e-06,8.125611131146786e-05
472,110.54269409179688,4.841639518737793,20.8325252532959,30.7329044342041,54.13563537597656,0.0,0.0,0.0,0.0,0.0,105.70105743408203,0.0,nan,nan,1898.4976874457466,500.0,1780.8671875,3140.03759765625,5170.5927734375,1895.626953125,96.99218071831598,1.0,16.0,16.0,0,0.0,nan,nan,8.117821254470598e-05,8.1178212544706e-06,8.117821254470598e-05
473,110.20560455322266,5.123092174530029,20.680173873901367,30.334482192993164,54.06784439086914,0.0,0.0,0.0,0.0,0.0,105.08251190185547,0.0,nan,nan,1693.7078314887153,500.0,1452.235595703125,2643.112548828125,3676.029541015625,1689.9984842936199,103.41879272460938,1.0,16.0,16.0,0,0.0,nan,nan,8.110019502195257e-05,8.110019502195257e-06,8.110019502195257e-05
474,102.7243423461914,4.717367649078369,18.624303817749023,28.380088806152344,51.00258255004883,0.0,0.0,0.0,0.0,0.0,98.00697326660156,0.0,nan,nan,1795.4427778455947,494.42179192437067,1370.609375,4888.14892578125,6667.86572265625,1793.0918256971572,79.91108703613281,0.9444444444444444,16.0,16.0,0,0.0,nan,nan,8.102205909712976e-05,8.102205909712978e-06,8.102205909712976e-05
475,105.34738159179688,4.654516696929932,19.892133712768555,28.81356430053711,51.98717498779297,0.0,0.0,0.0,0.0,0.0,100.69286346435547,0.0,nan,nan,1684.096727159288,500.0,1605.9599609375,2783.623046875,3307.54150390625,1680.8629591200088,95.65135341220432,1.0,16.0,16.0,0,0.0,nan,nan,8.094380512469674e-05,8.094380512469675e-06,8.094380512469674e-05
476,103.94096374511719,4.971838474273682,18.91436195373535,29.22616958618164,50.82859420776367,0.0,0.0,0.0,0.0,0.0,98.96913146972656,0.0,nan,nan,1800.9761182996963,500.0,1502.216552734375,3389.93359375,3822.679931640625,1797.9757486979167,88.10791969299316,1.0,16.0,16.0,0,0.0,nan,nan,8.086543345964831e-05,8.086543345964831e-06,8.086543345964831e-05
477,104.6440200805664,5.166103839874268,19.926929473876953,28.55776596069336,50.99321365356445,0.0,0.0,0.0,0.0,0.0,99.4779052734375,0.0,nan,nan,2363.208726671007,500.0,1636.5654296875,4790.931640625,15739.19921875,2360.530799018012,97.83678012424045,1.0,16.0,16.0,0,0.0,nan,nan,8.07869444575131e-05,8.07869444575131e-06,8.07869444575131e-05
478,101.01383209228516,4.9814653396606445,18.6472110748291,27.77715301513672,49.60801696777344,0.0,0.0,0.0,0.0,0.0,96.03237915039062,0.0,nan,nan,1558.479732937283,500.0,1085.019287109375,3536.38818359375,3868.993408203125,1554.9662238226997,92.83402803209093,1.0,16.0,16.0,0,0.0,nan,nan,8.070833847435209e-05,8.07083384743521e-06,8.070833847435209e-05
479,99.51564025878906,4.46694278717041,18.106773376464844,27.917573928833008,49.02436065673828,0.0,0.0,0.0,0.0,0.0,95.04869842529297,0.0,nan,nan,1508.4314948187935,500.0,1350.79931640625,2497.962158203125,2616.599365234375,1506.9078030056423,64.03642580244276,1.0,16.0,16.0,0,0.0,nan,nan,8.062961586675687e-05,8.062961586675689e-06,8.062961586675687e-05
480,108.09896850585938,4.810734748840332,20.840269088745117,29.646379470825195,52.80158996582031,0.0,0.0,0.0,0.0,0.0,103.28823852539062,0.0,nan,nan,1927.4114345974392,500.0,1700.559326171875,4083.429443359375,4113.259765625,1923.9197218153213,105.72553041246202,1.0,16.0,16.0,0,0.0,nan,nan,8.055077699184816e-05,8.055077699184817e-06,8.055077699184816e-05
481,103.84403228759766,4.808126926422119,18.868515014648438,28.17820167541504,51.989200592041016,0.0,0.0,0.0,0.0,0.0,99.0359115600586,0.0,nan,nan,1743.4346533881294,500.0,1249.3543701171875,3322.44873046875,5159.82470703125,1740.6192169189453,90.2623914082845,1.0,16.0,16.0,0,0.0,nan,nan,8.047182220727409e-05,8.047182220727408e-06,8.047182220727409e-05
482,101.06016540527344,5.04987907409668,18.71628189086914,27.90289306640625,49.3911018371582,0.0,0.0,0.0,0.0,0.0,96.01029205322266,0.0,nan,nan,1459.3050469292534,500.0,1275.494140625,2429.6455078125,2887.61181640625,1455.8602464463975,93.55692927042644,1.0,16.0,16.0,0,0.0,nan,nan,8.039275187120859e-05,8.039275187120858e-06,8.039275187120859e-05
483,109.3897476196289,5.386843204498291,20.08170509338379,29.908939361572266,54.01227951049805,0.0,0.0,0.0,0.0,0.0,104.00292205810547,0.0,nan,nan,1889.1588643391926,500.0,1460.569091796875,3948.419921875,4901.1455078125,1886.011745876736,96.85533459981282,1.0,16.0,16.0,0,0.0,nan,nan,8.03135663423498e-05,8.03135663423498e-06,8.03135663423498e-05
484,105.5392837524414,4.879391193389893,19.956140518188477,28.98967170715332,51.71406936645508,0.0,0.0,0.0,0.0,0.0,100.65988159179688,0.0,nan,nan,1724.2691311306423,500.0,1522.93212890625,3710.28662109375,4523.689453125,1721.580810546875,87.76378779941135,1.0,16.0,16.0,0,0.0,nan,nan,8.023426597991846e-05,8.023426597991845e-06,8.023426597991846e-05
485,104.4819107055664,4.623175144195557,19.92083168029785,28.4213809967041,51.51651382446289,0.0,0.0,0.0,0.0,0.0,99.85872650146484,0.0,nan,nan,1924.7254401312935,500.0,1531.209228515625,3989.41943359375,8513.0849609375,1922.3820393880208,86.54475529988606,1.0,16.0,16.0,0,0.0,nan,nan,8.015485114365617e-05,8.015485114365618e-06,8.015485114365617e-05
486,106.89720916748047,5.034439563751221,19.607421875,28.97870635986328,53.27663803100586,0.0,0.0,0.0,0.0,0.0,101.8627700805664,0.0,nan,nan,1967.9563937717014,500.0,1903.3193359375,3683.9150390625,5290.6015625,1965.1575656467014,94.26984596252441,1.0,16.0,16.0,0,0.0,nan,nan,8.007532219382389e-05,8.007532219382389e-06,8.007532219382389e-05
487,102.7663345336914,4.5465521812438965,18.651283264160156,28.51487922668457,51.05362319946289,0.0,0.0,0.0,0.0,0.0,98.21978759765625,0.0,nan,nan,1308.0912441677517,500.0,1220.5126953125,2246.797607421875,2372.28125,1305.121853298611,79.5616849263509,1.0,16.0,16.0,0,0.0,nan,nan,7.999567949120025e-05,7.999567949120025e-06,7.999567949120025e-05
488,102.70914459228516,4.83739709854126,19.04989242553711,27.97733497619629,50.84453582763672,0.0,0.0,0.0,0.0,0.0,97.87175750732422,0.0,nan,nan,1702.9260152180989,500.0,1640.608642578125,3328.3115234375,5818.46630859375,1699.9612969292534,88.27096038394504,1.0,16.0,16.0,0,0.0,nan,nan,7.991592339707988e-05,7.991592339707988e-06,7.991592339707988e-05
489,105.2151107788086,4.640612602233887,19.652935028076172,28.99104118347168,51.93050765991211,0.0,0.0,0.0,0.0,0.0,100.57450103759766,0.0,nan,nan,1396.7520209418403,500.0,1218.78466796875,2346.205322265625,2492.127197265625,1393.680202907986,85.11923175387912,1.0,16.0,16.0,0,0.0,nan,nan,7.983605427327183e-05,7.983605427327183e-06,7.983605427327183e-05
490,100.74434661865234,4.69173526763916,18.035694122314453,28.01913833618164,49.99778747558594,0.0,0.0,0.0,0.0,0.0,96.05260467529297,0.0,nan,nan,1483.596238878038,500.0,1184.7218017578125,3026.408447265625,3259.13623046875,1481.6511942545574,69.37650193108453,1.0,16.0,16.0,0,0.0,nan,nan,7.975607248209792e-05,7.975607248209793e-06,7.975607248209792e-05
491,106.74285888671875,5.018608093261719,20.681697845458984,29.087833404541016,51.9547119140625,0.0,0.0,0.0,0.0,0.0,101.72425842285156,0.0,nan,nan,1653.5679219563801,500.0,1704.642333984375,2448.2744140625,2577.49755859375,1650.5735982259114,91.38172276814778,1.0,16.0,16.0,0,0.0,nan,nan,7.9675978386391e-05,7.967597838639101e-06,7.9675978386391e-05
492,110.98719787597656,5.283846378326416,20.6492862701416,30.30951690673828,54.74455261230469,0.0,0.0,0.0,0.0,0.0,105.70335388183594,0.0,nan,nan,2451.1470404730903,500.0,1616.781982421875,5741.84716796875,6355.92431640625,2448.2374199761284,108.236983511183,1.0,16.0,16.0,0,0.0,nan,nan,7.95957723494935e-05,7.959577234949351e-06,7.95957723494935e-05
493,103.37967681884766,4.822611331939697,18.788782119750977,28.61324691772461,51.1550407409668,0.0,0.0,0.0,0.0,0.0,98.55705261230469,0.0,nan,nan,1546.6076151529949,500.0,1331.3026123046875,2578.832275390625,2697.877685546875,1544.0101114908855,76.1245511372884,1.0,16.0,16.0,0,0.0,nan,nan,7.951545473525557e-05,7.951545473525558e-06,7.951545473525557e-05
494,98.7715835571289,4.845474720001221,18.407155990600586,27.2145938873291,48.30436325073242,0.0,0.0,0.0,0.0,0.0,93.92610931396484,0.0,nan,nan,1664.5193244086372,500.0,1590.04052734375,3342.917236328125,3399.2265625,1661.61767578125,88.71784443325467,1.0,16.0,16.0,0,0.0,nan,nan,7.943502590803357e-05,7.943502590803356e-06,7.943502590803357e-05
495,105.70549774169922,4.990814208984375,19.662948608398438,29.30850601196289,51.743228912353516,0.0,0.0,0.0,0.0,0.0,100.71469116210938,0.0,nan,nan,1594.4551425509983,500.0,1673.00830078125,2230.631591796875,3034.669677734375,1590.7049967447917,95.8231898413764,1.0,16.0,16.0,0,0.0,nan,nan,7.935448623268834e-05,7.935448623268835e-06,7.935448623268834e-05
496,105.10087585449219,4.8736138343811035,19.365039825439453,28.80449104309082,52.057735443115234,0.0,0.0,0.0,0.0,0.0,100.22725677490234,0.0,nan,nan,1472.5335116916233,500.0,1353.108154296875,2740.171142578125,2936.472900390625,1470.0049879286025,81.68004099527995,1.0,16.0,16.0,0,0.0,nan,nan,7.927383607458361e-05,7.927383607458362e-06,7.927383607458361e-05
497,107.57845306396484,5.395929336547852,19.514381408691406,29.558387756347656,53.10975646972656,0.0,0.0,0.0,0.0,0.0,102.18253326416016,0.0,nan,nan,1814.0651075575088,500.0,1497.201171875,3420.114990234375,4439.0126953125,1810.7210252549912,99.24242634243436,1.0,16.0,16.0,0,0.0,nan,nan,7.91930757995843e-05,7.91930757995843e-06,7.91930757995843e-05
498,106.87237548828125,5.045260906219482,20.636743545532227,29.36995506286621,51.8204231262207,0.0,0.0,0.0,0.0,0.0,101.8271255493164,0.0,nan,nan,1887.2872619628906,500.0,1404.5999755859375,5063.0703125,5474.5244140625,1884.051561143663,96.90882894727919,1.0,16.0,16.0,0,0.0,nan,nan,7.911220577405484e-05,7.911220577405485e-06,7.911220577405484e-05
499,103.61978912353516,5.075596332550049,18.756549835205078,28.448734283447266,51.33891296386719,0.0,0.0,0.0,0.0,0.0,98.54418182373047,0.0,nan,nan,1562.4515346950955,500.0,1335.49072265625,2658.270263671875,3298.01171875,1559.5406697591145,88.04221789042155,1.0,16.0,16.0,0,0.0,nan,nan,7.90312263648576e-05,7.90312263648576e-06,7.90312263648576e-05
500,105.95315551757812,4.937344551086426,19.56900978088379,29.067752838134766,52.37903594970703,0.0,0.0,0.0,0.0,0.0,101.01580047607422,0.0,198.02389526367188,2656.04541015625,1536.9102681477864,500.0,1426.601318359375,2735.962890625,2795.56787109375,1533.8594801161025,85.75591447618272,1.0,16.0,16.0,0,0.0,nan,nan,7.895013793935108e-05,7.895013793935108e-06,7.895013793935108e-05
501,110.3427963256836,4.627884387969971,20.84800148010254,30.117136001586914,54.74977111816406,0.0,0.0,0.0,0.0,0.0,105.71491241455078,0.0,nan,nan,1843.8633626302083,500.0,1807.438720703125,2663.951904296875,3265.24609375,1840.809821234809,98.62622027926975,1.0,16.0,16.0,0,0.0,nan,nan,7.886894086538841e-05,7.886894086538841e-06,7.886894086538841e-05
502,101.1735610961914,4.441861152648926,18.166072845458984,28.08638572692871,50.479248046875,0.0,0.0,0.0,0.0,0.0,96.73170471191406,0.0,nan,nan,1309.3797403971355,498.2799072265625,1119.756591796875,2123.77880859375,2981.531494140625,1307.0521460639106,72.15374671088324,0.9444444444444444,16.0,16.0,0,0.0,nan,nan,7.878763551131555e-05,7.878763551131554e-06,7.878763551131555e-05
503,103.413330078125,4.4247355461120605,18.47366714477539,28.784841537475586,51.730079650878906,0.0,0.0,0.0,0.0,0.0,98.98859405517578,0.0,nan,nan,2514.6758388943144,500.0,1626.6298828125,7007.47998046875,7816.1513671875,2512.9001973470054,77.45797920227051,1.0,16.0,16.0,0,0.0,nan,nan,7.870622224596964e-05,7.870622224596963e-06,7.870622224596964e-05
504,103.97710418701172,4.985977649688721,18.829143524169922,28.840545654296875,51.32144546508789,0.0,0.0,0.0,0.0,0.0,98.99112701416016,0.0,nan,nan,1760.3239881727432,500.0,1512.513427734375,3392.286865234375,3915.47021484375,1757.7887200249565,84.79316223992242,1.0,16.0,16.0,0,0.0,nan,nan,7.86247014386774e-05,7.86247014386774e-06,7.86247014386774e-05
505,100.56338500976562,4.52941370010376,18.039382934570312,27.47490882873535,50.51966857910156,0.0,0.0,0.0,0.0,0.0,96.03396606445312,0.0,nan,nan,1458.499020046658,500.0,1482.963134765625,2191.79931640625,2228.546630859375,1456.0869242350261,76.98499658372667,1.0,16.0,16.0,0,0.0,nan,nan,7.854307345925342e-05,7.854307345925343e-06,7.854307345925342e-05
506,113.01744842529297,4.8395514488220215,20.95899772644043,31.8253173828125,55.39358901977539,0.0,0.0,0.0,0.0,0.0,108.17790985107422,0.0,nan,nan,2369.2393595377603,500.0,1339.505615234375,6016.224609375,13174.00390625,2366.4735141330293,101.2812983194987,1.0,16.0,16.0,0,0.0,nan,nan,7.846133867799843e-05,7.846133867799843e-06,7.846133867799843e-05
507,100.71244049072266,4.732487201690674,18.53423500061035,28.07512092590332,49.3705940246582,0.0,0.0,0.0,0.0,0.0,95.9799575805664,0.0,nan,nan,1560.4730936686199,500.0,1446.82861328125,2255.56982421875,2474.585205078125,1557.768313937717,87.11544693840875,1.0,16.0,16.0,0,0.0,nan,nan,7.837949746569768e-05,7.837949746569768e-06,7.837949746569768e-05
508,96.09146881103516,4.568389892578125,17.780899047851562,26.19778060913086,47.544410705566406,0.0,0.0,0.0,0.0,0.0,91.52308654785156,0.0,nan,nan,1171.7998826768662,500.0,993.2520751953125,2317.94970703125,2627.4267578125,1168.4738362630208,83.74853558010525,1.0,16.0,16.0,0,0.0,nan,nan,7.829755019361923e-05,7.829755019361922e-06,7.829755019361923e-05
509,102.2085952758789,4.6680989265441895,18.47290802001953,28.23641586303711,50.8311653137207,0.0,0.0,0.0,0.0,0.0,97.54048919677734,0.0,nan,nan,1489.8204616970486,500.0,1309.0535888671875,2630.180908203125,2647.750244140625,1487.6017252604167,75.91961479187012,1.0,16.0,16.0,0,0.0,nan,nan,7.82154972335123e-05,7.82154972335123e-06,7.82154972335123e-05
510,107.5171890258789,5.423262119293213,19.672195434570312,29.630701065063477,52.79103088378906,0.0,0.0,0.0,0.0,0.0,102.09392547607422,0.0,nan,nan,1607.066158718533,500.0,1322.61376953125,3191.068359375,3545.873779296875,1602.467770046658,107.28093168470595,1.0,16.0,16.0,0,0.0,nan,nan,7.813333895760548e-05,7.81333389576055e-06,7.813333895760548e-05
511,99.9317398071289,4.764036178588867,18.201875686645508,27.492517471313477,49.47331237792969,0.0,0.0,0.0,0.0,0.0,95.16771697998047,0.0,nan,nan,1736.627705891927,500.0,1513.348876953125,3092.63330078125,6501.3837890625,1733.0724012586807,89.99251725938585,1.0,16.0,16.0,0,0.0,nan,nan,7.805107573860524e-05,7.805107573860524e-06,7.805107573860524e-05
512,105.11184692382812,5.235141277313232,19.510560989379883,28.435178756713867,51.93095397949219,0.0,0.0,0.0,0.0,0.0,99.8766860961914,0.0,nan,nan,1775.9751824273003,498.9939710828993,1558.2899169921875,3122.18798828125,4707.45849609375,1772.140645345052,102.93130556742351,0.9444444444444444,16.0,16.0,0,0.0,nan,nan,7.796870794969404e-05,7.796870794969404e-06,7.796870794969404e-05
513,95.0666275024414,4.539155960083008,17.352384567260742,26.469614028930664,46.70547866821289,0.0,0.0,0.0,0.0,0.0,90.5274658203125,0.0,nan,nan,1388.5466410319011,500.0,1163.19580078125,2693.939453125,3658.973388671875,1386.3626403808594,70.85419527689616,1.0,16.0,16.0,0,0.0,nan,nan,7.788623596452871e-05,7.788623596452871e-06,7.788623596452871e-05
514,103.24325561523438,5.03376579284668,18.382997512817383,28.387636184692383,51.43885803222656,0.0,0.0,0.0,0.0,0.0,98.20948028564453,0.0,nan,nan,1401.1462944878472,500.0,1145.9776611328125,3003.45361328125,3849.799560546875,1397.9569159613716,89.69933064778645,1.0,16.0,16.0,0,0.0,nan,nan,7.780366015723878e-05,7.780366015723879e-06,7.780366015723878e-05
515,101.82418823242188,4.476919174194336,18.024444580078125,28.427162170410156,50.89566421508789,0.0,0.0,0.0,0.0,0.0,97.3472671508789,0.0,nan,nan,1633.2241923014324,500.0,1280.239013671875,3245.8994140625,3466.458251953125,1630.7379930284287,82.93665673997667,1.0,16.0,16.0,0,0.0,nan,nan,7.772098090242479e-05,7.77209809024248e-06,7.772098090242479e-05
516,105.46988677978516,4.826298713684082,19.237777709960938,29.028690338134766,52.37712860107422,0.0,0.0,0.0,0.0,0.0,100.64359283447266,0.0,nan,nan,1947.670145670573,500.0,1881.4234619140625,2881.063720703125,2961.157958984375,1944.3824123806423,101.18811162312825,1.0,16.0,16.0,0,0.0,nan,nan,7.763819857515651e-05,7.763819857515651e-06,7.763819857515651e-05
517,99.55570983886719,4.342909336090088,18.223983764648438,27.276548385620117,49.712257385253906,0.0,0.0,0.0,0.0,0.0,95.21279907226562,0.0,nan,nan,1599.8711310492622,500.0,1290.186279296875,3111.849853515625,4090.298583984375,1597.6404181586372,77.75419150458441,1.0,16.0,16.0,0,0.0,nan,nan,7.755531355097135e-05,7.755531355097135e-06,7.755531355097135e-05
518,104.43789672851562,5.317096710205078,18.60970115661621,28.539514541625977,51.971580505371094,0.0,0.0,0.0,0.0,0.0,99.12078857421875,0.0,nan,nan,2122.2740444607207,500.0,1813.5247802734375,4441.72998046875,6013.984375,2119.3978407118057,101.9089035458035,1.0,16.0,16.0,0,0.0,nan,nan,7.747232620587253e-05,7.747232620587252e-06,7.747232620587253e-05
