epoch,lr_backbone,lr_main,solver_strength,train_total,train_count,train_flat_dm16,train_allocation,train_dm16,train_dm32,train_dm64,train_cell,train_region_nb,train_hurdle_bce,train_trunc_nb,train_curvature,train_hard_bg,train_fg_bce,train_scale_align,train_kd_total,train_kd_spatial,train_kd_count,region_mu_mean,region_dispersion_mean,region_dispersion_p10,region_dispersion_p50,region_dispersion_p90,region_weight_mean,region_weight_std,region_weight_min,region_weight_max,solver_weight_mean,solver_weight_std,weight_clip_low_fraction,weight_clip_high_fraction,solver_energy_before,solver_energy_after,solver_energy_reduction,weight_mean_32,weight_mean_64,weight_mean_128,scale_pi_32,scale_pi_64,scale_pi_128,val_mae,val_rmse,val_nae,val_bias,val_game0,val_game1,val_game2,val_game3,val_mae_sparse,val_mae_moderate,val_mae_dense,pearson_rate_var_error,spearman_rate_var_error,spearman_weight_error,spearman_pred_weight_error,spearman_rate_var_error_32,spearman_rate_var_error_64,spearman_rate_var_error_128,mean_std_residual,coverage_50,coverage_80,coverage_95,calib_gap_50,calib_gap_80,calib_gap_95,dispersion_sat_low_fraction,dispersion_sat_high_fraction,solver_help_fraction,solver_harm_fraction,energy_monotonic_fraction,mae_reg_y0,mae_reg_y1,mae_reg_y2
1,2.0000000000000003e-06,2.0000000000000003e-06,0.0,24.0197608793104,17.929058126501136,3.7626684549692513,3.7626684549692513,3.7626684549692513,0.0,0.0,0.33225867877135407,5.790794205021214,0.17326584981905446,4.004128746084265,0.07729156667719016,0.0002601632228549066,1.951038663451736,0.9873929684226578,0.0,0.0,0.0,2.1267881651182434,49.9777247454669,49.9067497253418,50.00431823730469,50.00431823730469,0.9999998211860657,0.005074603948742151,0.9858447909355164,1.0615041255950928,0.9999998211860657,0.005074603948742151,0.0,0.0,0.0,0.0,0.0,1.000000009665618,0.9999999983890636,1.0,0.3327898600616971,0.33278054804415313,0.3344295910886816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.000000000000001e-06,4.000000000000001e-06,0.0,25.71155207865947,19.524400633734626,3.7789226931494637,3.7789226931494637,3.7789226931494637,0.0,0.0,0.3340543081631532,6.029109600427988,0.17319587759069494,4.156735181808472,0.08084320518616084,0.0002582601666437915,1.9455566567343634,0.97975420629656,0.0,0.0,0.0,2.1351442337036133,49.80717344541807,49.71218490600586,49.80937194824219,49.9067497253418,1.0000001192092896,0.0043733492493629456,0.986729621887207,1.0750231742858887,1.0000001192092896,0.0043733492493629456,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000016109363,0.9999999871125093,0.33070260125237544,0.3307053632027394,0.338592034739417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6e-06,6e-06,0.0,25.39074658058785,19.233683276820827,3.7941183335072286,3.7941183335072286,3.7941183335072286,0.0,0.0,0.33260180015821716,5.912678119298574,0.17310219076839653,4.055342010549597,0.08189166860805976,0.00025491962505101755,1.9333806650058643,0.9617913317035984,0.0,0.0,0.0,2.1490034734880603,49.54455349896405,49.3253173828125,49.61518478393555,49.71218490600586,0.9999999403953552,0.0033733767922967672,0.9885208606719971,1.0424871444702148,0.9999999403953552,0.0033733767922967672,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999967781273,0.9999999935562546,0.3272036644252571,0.3271830597439328,0.34561327502534195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8.000000000000001e-06,8.000000000000001e-06,0.0,24.946301589141022,18.83054523210268,3.792543147061322,3.792543147061322,3.792543147061322,0.0,0.0,0.3316541410781242,5.8264361458855705,0.17292472156318459,3.9563956099587516,0.08050742231913514,0.0002587621904141899,1.9292350556399371,0.9357041410497717,0.0,0.0,0.0,2.178946888124621,49.00651777112806,48.65553665161133,49.037147521972656,49.3253173828125,1.0000001192092896,0.0028948383405804634,0.9732118844985962,1.0306187868118286,1.0000001192092896,0.0028948383405804634,0.0,0.0,0.0,0.0,0.0,1.0000000064437453,1.0000000032218728,0.9999999935562546,0.3215846701248272,0.3215384201423542,0.3568769129546913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1e-05,1e-05,0.0,24.938166386372334,18.806573532723093,3.767089772868801,3.767089772868801,3.767089772868801,0.0,0.0,0.33335046027157755,5.945977301210971,0.1727630338958792,4.051239458290306,0.08095350378268473,0.00026049497820487296,1.9101729779630094,0.9019128406370008,0.0,0.0,0.0,2.2164090130780196,48.12681167190139,47.52843475341797,48.18269729614258,48.65553665161133,0.9999999403953552,0.005322504788637161,0.9382914304733276,1.0298891067504883,0.9999999403953552,0.005322504788637161,0.0,0.0,0.0,0.0,0.0,1.0000000064437453,1.0000000032218728,0.9999999935562546,0.31464661617536804,0.3146055421313724,0.37074784008232325,250.4546616942018,373.97015489802436,0.6740272935272051,-114.4434553712279,250.45466147276196,323.1897094647413,388.55671406144273,426.02786459112474,196.2763671875,145.93255674376968,551.8155225670856,0.03279779130273475,0.2927101874040193,-0.3537161374051659,-0.3537161374051659,0.4165012512784474,0.3366920577162442,0.19908083890052933,1.3579767270545455,0.746801211157564,0.7929224854873238,0.8326065387936854,0.24680121115756404,-0.007077514512676242,-0.11739346120631455,0.0,0.0,0.5054945054945055,0.4945054945054945,1.0,2.3080603316590027,2.1780922465272003,2.162378570535681
6,1e-05,1e-05,0.05,25.176132124823493,19.056065585162187,3.7546996297063053,3.7546996297063053,3.7550581983617835,0.0,0.0,0.33395222473788905,5.958549235318158,0.1726627575384604,4.052591191755758,0.08168376106265429,0.000247593193135627,1.8824786237768225,0.8781128638499492,0.0,0.0,0.0,2.2588935413876094,46.86909742613096,45.88654327392578,46.974708557128906,47.714454650878906,1.0000001192092896,0.011043361388146877,0.8025665283203125,1.0530251264572144,1.0000001192092896,0.011043361388146877,0.0,0.0,4.1244543114224,3.141531113031748,0.23831593810325694,1.0000000064437453,1.0000000032218728,0.9999999967781273,0.31080191602578033,0.3069026462129644,0.38229543373391434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9.999976323536296e-06,9.999976323536296e-06,0.1,24.442060290156185,18.421582943684346,3.789812996580794,3.789812996580794,3.7902540773958773,0.0,0.0,0.3357493394129985,5.647732167630582,0.17251324250891403,3.7010013734972156,0.0799829289317131,0.00024744932306930423,1.855417493227366,0.8600892666223887,0.0,0.0,0.0,2.324519176740904,45.16292974111196,43.529441833496094,45.35194778442383,46.51820755004883,0.9999999403953552,0.025037776678800583,0.720048189163208,1.1078671216964722,0.9999999403953552,0.025037776678800583,0.0,0.0,3.380876231837917,2.0747055749635437,0.3863408676644489,1.0000000032218728,0.999999995167191,0.9999999855015729,0.3104401351632299,0.29918647134626236,0.3903733926850396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9.999905294381213e-06,9.999905294381213e-06,0.15,24.6285001393911,18.71437356278703,3.7663732863761283,3.7663732863761283,3.765617493036631,0.0,0.0,0.3343963300859606,5.476913465035929,0.17210969731614395,3.4729754989211625,0.07699905990346058,0.00027809064517527615,1.828464682037766,0.868320481197254,0.0,0.0,0.0,2.4615786848841488,42.50192363842113,39.3255729675293,43.022308349609375,45.08699035644531,1.0,0.06405868381261826,0.3602696657180786,1.2289831638336182,1.0,0.06405868381261826,0.0,0.0,2.8257408335402205,1.434628589733227,0.49230001113164473,1.0000000128874909,1.000000004832809,0.9999999967781273,0.31815517351434036,0.2944860708069157,0.38735875165140304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.999786913242843e-06,9.999786913242843e-06,0.2,21.757444665238665,16.11776810723382,3.7529826164245605,3.7529826164245605,3.7488665516312056,0.0,0.0,0.333670012854241,4.774518696037498,0.17021764251025948,2.876015798465626,0.07779152379245372,0.0003300243028993341,1.8001098568375047,0.8759072165231447,0.0,0.0,0.0,2.6583055290015967,39.427265579636035,33.4404296875,40.49473190307617,44.04254913330078,1.0000180006027222,0.12774960696697235,0.25,1.4301226139068604,1.0000180006027222,0.12774960696697235,0.0005197505197505198,0.0,2.2027597942867794,1.0074801992725682,0.5426282058145268,1.000023113714682,0.999999995167191,0.9999999967781273,0.3214137022559707,0.29612717837900726,0.3824591161431493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9.999621181301335e-06,9.999621181301335e-06,0.25,21.588266553105534,16.104646128577155,3.7274369484669454,3.7274369484669454,3.716898525083387,0.0,0.0,0.3332330793947787,4.431428703101906,0.16691674614274823,2.5674556687071517,0.07939622218947152,0.00044710056485004117,1.7835131593652673,0.8835988189723041,0.0,0.0,0.0,2.9031173474079854,37.1095934687434,27.668996810913086,38.94340133666992,43.69981002807617,1.0005567073822021,0.19412140548229218,0.25,1.5686475038528442,1.0005567073822021,0.19412140548229218,0.007788051209103841,0.0,2.44994199920345,1.1234207829913578,0.5414500492841807,1.0007009119600863,1.0000623045740902,0.9999999871125093,0.32379226185180043,0.29856386378004746,0.37764387839549296,250.40475367451762,373.56701226584823,0.676139542624793,-112.87372551383552,250.40475343077463,323.3226857316301,388.8888582770346,426.464727859789,197.3372802734375,146.4881678736487,549.8984902423362,0.03267297140611729,0.351080794428022,-0.3941592508892224,-0.3941592508892224,0.47167405394928236,0.3173072080215022,0.185459440814163,1.355770703597579,0.7303888690076951,0.7699057774272974,0.8326365391579755,0.23038886900769506,-0.030094222572702667,-0.11736346084202443,0.0,0.0,0.510989010989011,0.489010989010989,1.0,2.3103744646350104,2.1799575074033424,2.163595046643372
